"start","end","value","url","show_outbreak","id","disease","location","duration","analyst_id","location_fields.url","location_fields.id","location_fields.name","location_fields.full_name","location_fields.admin_level_name","location_fields.parent","location_fields.centroid","location_fields.centroid_lat_long.lat","location_fields.centroid_lat_long.long"
"2003-02-01T00:00:00","2003-03-01T00:00:00",30,"http://aido.bsvgateway.org/api/outbreaks/1385/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_HongKong_2003",1385,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/149387683/?format=json","P1M","SARS_HongKong_2003","http://aido.bsvgateway.org/api/locations/149387683/?format=json",149387683,"China","China","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8315717445112 36.56011515322818)",36.5601,103.8316
"2003-03-01T00:00:00","2003-04-01T00:00:00",925,"http://aido.bsvgateway.org/api/outbreaks/1385/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_HongKong_2003",1385,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/149387683/?format=json","P1M","SARS_HongKong_2003","http://aido.bsvgateway.org/api/locations/149387683/?format=json",149387683,"China","China","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8315717445112 36.56011515322818)",36.5601,103.8316
"2003-04-01T00:00:00","2003-05-01T00:00:00",679,"http://aido.bsvgateway.org/api/outbreaks/1385/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_HongKong_2003",1385,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/149387683/?format=json","P1M","SARS_HongKong_2003","http://aido.bsvgateway.org/api/locations/149387683/?format=json",149387683,"China","China","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8315717445112 36.56011515322818)",36.5601,103.8316
"2003-05-01T00:00:00","2003-06-01T00:00:00",95,"http://aido.bsvgateway.org/api/outbreaks/1385/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_HongKong_2003",1385,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/149387683/?format=json","P1M","SARS_HongKong_2003","http://aido.bsvgateway.org/api/locations/149387683/?format=json",149387683,"China","China","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8315717445112 36.56011515322818)",36.5601,103.8316
"2003-06-01T00:00:00","2003-07-01T00:00:00",5,"http://aido.bsvgateway.org/api/outbreaks/1385/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_HongKong_2003",1385,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/149387683/?format=json","P1M","SARS_HongKong_2003","http://aido.bsvgateway.org/api/locations/149387683/?format=json",149387683,"China","China","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8315717445112 36.56011515322818)",36.5601,103.8316
"2003-07-01T00:00:00","2003-08-01T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1385/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_HongKong_2003",1385,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/149387683/?format=json","P1M","SARS_HongKong_2003","http://aido.bsvgateway.org/api/locations/149387683/?format=json",149387683,"China","China","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8315717445112 36.56011515322818)",36.5601,103.8316
"2003-02-01T00:00:00","2003-02-14T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1387/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_Sinpagore_2003",1387,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/200547390/?format=json","irregular","SARS_Sinpagore_2003","http://aido.bsvgateway.org/api/locations/200547390/?format=json",200547390,"Singapore","Singapore","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8134676580174 1.358921020243723)",1.3589,103.8135
"2003-02-14T00:00:00","2003-02-27T00:00:00",2,"http://aido.bsvgateway.org/api/outbreaks/1387/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_Sinpagore_2003",1387,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/200547390/?format=json","irregular","SARS_Sinpagore_2003","http://aido.bsvgateway.org/api/locations/200547390/?format=json",200547390,"Singapore","Singapore","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8134676580174 1.358921020243723)",1.3589,103.8135
"2003-02-27T00:00:00","2003-03-12T00:00:00",23,"http://aido.bsvgateway.org/api/outbreaks/1387/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_Sinpagore_2003",1387,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/200547390/?format=json","irregular","SARS_Sinpagore_2003","http://aido.bsvgateway.org/api/locations/200547390/?format=json",200547390,"Singapore","Singapore","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8134676580174 1.358921020243723)",1.3589,103.8135
"2003-03-12T00:00:00","2003-03-25T00:00:00",68,"http://aido.bsvgateway.org/api/outbreaks/1387/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=71&filter_analyst_id=SARS_Sinpagore_2003",1387,"http://aido.bsvgateway.org/api/diseases/71/?format=json","http://aido.bsvgateway.org/api/locations/200547390/?format=json","irregular","SARS_Sinpagore_2003","http://aido.bsvgateway.org/api/locations/200547390/?format=json",200547390,"Singapore","Singapore","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (103.8134676580174 1.358921020243723)",1.3589,103.8135
