"start","end","value","url","show_outbreak","id","disease","location","duration","analyst_id","location_fields.url","location_fields.id","location_fields.name","location_fields.full_name","location_fields.admin_level_name","location_fields.parent","location_fields.centroid","location_fields.centroid_lat_long.lat","location_fields.centroid_lat_long.long"
"2016-01-04T00:00:00","2016-01-11T00:00:00",71,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-01-11T00:00:00","2016-01-18T00:00:00",98,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-01-18T00:00:00","2016-01-25T00:00:00",183,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-01-25T00:00:00","2016-02-01T00:00:00",348,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-02-01T00:00:00","2016-02-08T00:00:00",823,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-02-08T00:00:00","2016-02-15T00:00:00",1141,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-02-15T00:00:00","2016-02-22T00:00:00",1615,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-02-22T00:00:00","2016-02-29T00:00:00",1688,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-02-29T00:00:00","2016-03-07T00:00:00",1147,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-03-07T00:00:00","2016-03-14T00:00:00",1020,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-03-14T00:00:00","2016-03-21T00:00:00",795,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-03-21T00:00:00","2016-03-28T00:00:00",671,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-03-28T00:00:00","2016-04-04T00:00:00",594,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-04-04T00:00:00","2016-04-11T00:00:00",524,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
"2016-04-11T00:00:00","2016-04-18T00:00:00",535,"http://aido.bsvgateway.org/api/outbreaks/1372/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=68&filter_analyst_id=ZIKV_BRAZIL_ITABUNA_2016",1372,"http://aido.bsvgateway.org/api/diseases/68/?format=json","http://aido.bsvgateway.org/api/locations/234777120/?format=json","P7D","ZIKV_BRAZIL_ITABUNA_2016","http://aido.bsvgateway.org/api/locations/234777120/?format=json",234777120,"Itabuna","Itabuna, Bahia, Brazil","City","http://aido.bsvgateway.org/api/locations/95811987/?format=json","POINT (-39.28001278151969 -14.78959910518602)",-14.7896,-39.28
