"start","end","value","url","show_outbreak","id","disease","location","duration","analyst_id","location_fields.url","location_fields.id","location_fields.name","location_fields.full_name","location_fields.admin_level_name","location_fields.parent","location_fields.centroid","location_fields.centroid_lat_long.lat","location_fields.centroid_lat_long.long"
"2007-05-14T00:00:00","2007-05-21T00:00:00",3,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-05-21T00:00:00","2007-05-28T00:00:00",1,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-05-28T00:00:00","2007-06-04T00:00:00",5,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-06-04T00:00:00","2007-06-11T00:00:00",4,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-06-11T00:00:00","2007-06-18T00:00:00",9,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-06-18T00:00:00","2007-06-25T00:00:00",14,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-06-25T00:00:00","2007-07-02T00:00:00",21,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-07-02T00:00:00","2007-07-09T00:00:00",52,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-07-09T00:00:00","2007-07-16T00:00:00",61,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-07-16T00:00:00","2007-07-23T00:00:00",68,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-07-23T00:00:00","2007-07-30T00:00:00",34,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
"2007-07-30T00:00:00","2007-08-06T00:00:00",28,"http://aido.bsvgateway.org/api/outbreaks/764/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=38&filter_analyst_id=tularemiaSpain2007",764,"http://aido.bsvgateway.org/api/diseases/38/?format=json","http://aido.bsvgateway.org/api/locations/69870691/?format=json","P7D","tularemiaSpain2007","http://aido.bsvgateway.org/api/locations/69870691/?format=json",69870691,"Spain","Spain","Country","http://aido.bsvgateway.org/api/locations/216709393/?format=json","POINT (-3.652637013396038 40.22723371346557)",40.2272,-3.6526
