"start","end","value","url","show_outbreak","id","disease","location","duration","analyst_id","location_fields.url","location_fields.id","location_fields.name","location_fields.full_name","location_fields.admin_level_name","location_fields.parent","location_fields.centroid","location_fields.centroid_lat_long.lat","location_fields.centroid_lat_long.long"
"2015-08-10T00:00:00","2015-08-11T00:00:00",2,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-11T00:00:00","2015-08-12T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-12T00:00:00","2015-08-13T00:00:00",1,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-13T00:00:00","2015-08-14T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-14T00:00:00","2015-08-15T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-15T00:00:00","2015-08-16T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-16T00:00:00","2015-08-17T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-17T00:00:00","2015-08-18T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-18T00:00:00","2015-08-19T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
"2015-08-19T00:00:00","2015-08-20T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1393/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=74&filter_analyst_id=Jordan_MERS_2015",1393,"http://aido.bsvgateway.org/api/diseases/74/?format=json","http://aido.bsvgateway.org/api/locations/80570138/?format=json","P1D","Jordan_MERS_2015","http://aido.bsvgateway.org/api/locations/80570138/?format=json",80570138,"Jordan","Jordan","Country","http://aido.bsvgateway.org/api/locations/20359812/?format=json","POINT (36.77092253158811 31.24557486337913)",31.2456,36.7709
