"start","end","value","url","show_outbreak","id","disease","location","duration","analyst_id","location_fields.url","location_fields.id","location_fields.name","location_fields.full_name","location_fields.admin_level_name","location_fields.parent","location_fields.centroid","location_fields.centroid_lat_long.lat","location_fields.centroid_lat_long.long"
"2013-06-18T00:00:00","2013-06-25T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-06-25T00:00:00","2013-07-02T00:00:00",1,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-07-02T00:00:00","2013-07-09T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-07-09T00:00:00","2013-07-16T00:00:00",1,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-07-16T00:00:00","2013-07-23T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-07-23T00:00:00","2013-07-30T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-07-30T00:00:00","2013-08-06T00:00:00",1,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-08-06T00:00:00","2013-08-13T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-08-13T00:00:00","2013-08-20T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
"2013-08-20T00:00:00","2013-08-27T00:00:00",0,"http://aido.bsvgateway.org/api/outbreaks/1426/?format=json","http://aido.bsvgateway.org/search/?sort_by=date&disease=76&filter_analyst_id=Pertussis_Forida_2013",1426,"http://aido.bsvgateway.org/api/diseases/76/?format=json","http://aido.bsvgateway.org/api/locations/115235292/?format=json","P7D","Pertussis_Forida_2013","http://aido.bsvgateway.org/api/locations/115235292/?format=json",115235292,"Florida","Florida, United States of America","State","http://aido.bsvgateway.org/api/locations/113309883/?format=json","POINT (-82.48280025983858 28.64711234333803)",28.6471,-82.4828
