"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"140001",0.9,1e-04,0.001,5.94949494949495,8.44173497386596,9.44008911028852
"140002",0.9,0.00013030303030303,0.001,5.94949494949495,6.69481876828096,7.487342624525
"140003",0.9,0.000160606060606061,0.001,5.94949494949495,5.55120076504308,6.2088443713043
"140004",0.9,0.000190909090909091,0.001,5.94949494949495,4.74301260786153,5.30526979943843
"140005",0.9,0.000221212121212121,0.001,5.94949494949495,4.13999502811598,4.63103436294352
"140006",0.9,0.000251515151515152,0.001,5.94949494949495,3.6744859696254,4.1105362194173
"140007",0.9,0.000281818181818182,0.001,5.94949494949495,3.30292672072509,3.69506777282874
"140008",0.9,0.000312121212121212,0.001,5.94949494949495,2.99973310497805,3.35603478626512
"140009",0.9,0.000342424242424242,0.001,5.94949494949495,2.74715604967784,3.07359137144109
"140010",0.9,0.000372727272727273,0.001,5.94949494949495,2.53473848132323,2.83605964983103
"140011",0.9,0.000403030303030303,0.001,5.94949494949495,2.35230094067437,2.63204393022932
"140012",0.9,0.000433333333333333,0.001,5.94949494949495,2.19437851197367,2.45544049940789
"140013",0.9,0.000463636363636364,0.001,5.94949494949495,2.0565266779152,2.30128166853264
"140014",0.9,0.000493939393939394,0.001,5.94949494949495,1.93488957978178,2.16525331850956
"140015",0.9,0.000524242424242424,0.001,5.94949494949495,1.82679917602595,2.04437289256222
"140016",0.9,0.000554545454545455,0.001,5.94949494949495,1.72976679981651,1.93585475360482
"140017",0.9,0.000584848484848485,0.001,5.94949494949495,1.64329175481074,1.83914980087292
"140018",0.9,0.000615151515151515,0.001,5.94949494949495,1.56468234907772,1.75123686920712
"140019",0.9,0.000645454545454546,0.001,5.94949494949495,1.4940035039138,1.67219913159076
"140020",0.9,0.000675757575757576,0.001,5.94949494949495,1.4281691048466,1.59856671855583
"140021",0.9,0.000706060606060606,0.001,5.94949494949495,1.36833882848132,1.53165353341983
"140022",0.9,0.000736363636363636,0.001,5.94949494949495,1.31336474366598,1.4701715951111
"140023",0.9,0.000766666666666667,0.001,5.94949494949495,1.26270727647247,1.41351766527171
"140024",0.9,0.000796969696969697,0.001,5.94949494949495,1.21575536593486,1.36100720064065
"140025",0.9,0.000827272727272727,0.001,5.94949494949495,1.1721958658788,1.31229083539427
"140026",0.9,0.000857575757575758,0.001,5.94949494949495,1.13164656611889,1.26694086009362
"140027",0.9,0.000887878787878788,0.001,5.94949494949495,1.09380968097448,1.22462429640068
"140028",0.9,0.000918181818181818,0.001,5.94949494949495,1.05841300945039,1.18503666171667
"140029",0.9,0.000948484848484849,0.001,5.94949494949495,1.02522515200882,1.14791917786596
"140030",0.9,0.000978787878787879,0.001,5.94949494949495,0.994065285360462,1.11306982824287
"140031",0.9,0.00100909090909091,0.001,5.94949494949495,0,0
"140032",0.9,0.00103939393939394,0.001,5.94949494949495,0,0
"140033",0.9,0.00106969696969697,0.001,5.94949494949495,0,0
"140034",0.9,0.0011,0.001,5.94949494949495,0,0
"140035",0.9,0.00113030303030303,0.001,5.94949494949495,0,0
"140036",0.9,0.00116060606060606,0.001,5.94949494949495,0,0
"140037",0.9,0.00119090909090909,0.001,5.94949494949495,0,0
"140038",0.9,0.00122121212121212,0.001,5.94949494949495,0,0
"140039",0.9,0.00125151515151515,0.001,5.94949494949495,0,0
"140040",0.9,0.00128181818181818,0.001,5.94949494949495,0,0
"140041",0.9,0.00131212121212121,0.001,5.94949494949495,0,0
"140042",0.9,0.00134242424242424,0.001,5.94949494949495,0,0
"140043",0.9,0.00137272727272727,0.001,5.94949494949495,0,0
"140044",0.9,0.0014030303030303,0.001,5.94949494949495,0,0
"140045",0.9,0.00143333333333333,0.001,5.94949494949495,0,0
"140046",0.9,0.00146363636363636,0.001,5.94949494949495,0,0
"140047",0.9,0.00149393939393939,0.001,5.94949494949495,0,0
"140048",0.9,0.00152424242424242,0.001,5.94949494949495,0,0
"140049",0.9,0.00155454545454545,0.001,5.94949494949495,0,0
"140050",0.9,0.00158484848484848,0.001,5.94949494949495,0,0
"140051",0.9,0.00161515151515152,0.001,5.94949494949495,0,0
"140052",0.9,0.00164545454545455,0.001,5.94949494949495,0,0
"140053",0.9,0.00167575757575758,0.001,5.94949494949495,0,0
"140054",0.9,0.00170606060606061,0.001,5.94949494949495,0,0
"140055",0.9,0.00173636363636364,0.001,5.94949494949495,0,0
"140056",0.9,0.00176666666666667,0.001,5.94949494949495,0,0
"140057",0.9,0.0017969696969697,0.001,5.94949494949495,0,0
"140058",0.9,0.00182727272727273,0.001,5.94949494949495,0,0
"140059",0.9,0.00185757575757576,0.001,5.94949494949495,0,0
"140060",0.9,0.00188787878787879,0.001,5.94949494949495,0,0
"140061",0.9,0.00191818181818182,0.001,5.94949494949495,0,0
