"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"990001",0.9,1e-04,0.001,36,2.37142072109322,2.70695279757645
"990002",0.9,0.00013030303030303,0.001,36,2.08911890450283,2.38734649281179
"990003",0.9,0.000160606060606061,0.001,36,1.88209904979232,2.15269859070763
"990004",0.9,0.000190909090909091,0.001,36,1.72137704217556,1.97034868256004
"990005",0.9,0.000221212121212121,0.001,36,1.59167702231197,1.82307005905641
"990006",0.9,0.000251515151515152,0.001,36,1.48403654147076,1.70074930849385
"990007",0.9,0.000281818181818182,0.001,36,1.39277502513461,1.59696968998727
"990008",0.9,0.000312121212121212,0.001,36,1.31410980952961,1.5074626620337
"990009",0.9,0.000342424242424242,0.001,36,1.24536623075165,1.42919977666563
"990010",0.9,0.000372727272727273,0.001,36,1.18462349293538,1.3600103469793
"990011",0.9,0.000403030303030303,0.001,36,1.13044066062779,1.29826295679637
"990012",0.9,0.000433333333333333,0.001,36,1.081735789674,1.24273560225197
"990013",0.9,0.000463636363636364,0.001,36,1.03763145500681,1.19243050293148
"990014",0.9,0.000493939393939394,0.001,36,0.9974829445489,1.14662270812853
"990015",0.9,0.000524242424242424,0.001,36,0.96071503581111,1.10465531231651
"990016",0.9,0.000554545454545455,0.001,36,0.926910490786061,1.06605948794753
"990017",0.9,0.000584848484848485,0.001,36,0.8956700778867,1.03037760000919
"990018",0.9,0.000615151515151515,0.001,36,0.866711346479219,0.997292623432439
"990019",0.9,0.000645454545454546,0.001,36,0.839780506892853,0.966516880244411
"990020",0.9,0.000675757575757576,0.001,36,0.81462694474834,0.937761619588229
"990021",0.9,0.000706060606060606,0.001,36,0.791094975045831,0.910854110433694
"990022",0.9,0.000736363636363636,0.001,36,0.769021876921835,0.885609177066685
"990023",0.9,0.000766666666666667,0.001,36,0.748269188479745,0.861869537090466
"990024",0.9,0.000796969696969697,0.001,36,0.728675871232215,0.83944742197934
"990025",0.9,0.000827272727272727,0.001,36,0.71018313524801,0.818281681220702
"990026",0.9,0.000857575757575758,0.001,36,0.692770089660136,0.798356691835444
"990027",0.9,0.000887878787878788,0.001,36,0.676140521812137,0.779311272948388
"990028",0.9,0.000918181818181818,0.001,36,0.660388986980764,0.761272046908753
"990029",0.9,0.000948484848484849,0.001,36,0.645405607274439,0.744108977551777
"990030",0.9,0.000978787878787879,0.001,36,0.631169751145189,0.727802645868424
