"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"340001",0.9,1e-04,0.001,13.020202020202,5.41239034566575,6.07766684297745
"340002",0.9,0.00013030303030303,0.001,13.020202020202,4.74156622146652,5.33262163200093
"340003",0.9,0.000160606060606061,0.001,13.020202020202,4.20718996216811,4.73650310240044
"340004",0.9,0.000190909090909091,0.001,13.020202020202,3.69600387031881,4.16190548741936
"340005",0.9,0.000221212121212121,0.001,13.020202020202,3.29997190222853,3.71662221390211
"340006",0.9,0.000251515151515152,0.001,13.020202020202,2.9831874042181,3.36035935742623
"340007",0.9,0.000281818181818182,0.001,13.020202020202,2.72351400224572,3.06826806925816
"340008",0.9,0.000312121212121212,0.001,13.020202020202,2.50648658065671,2.82410639739058
"340009",0.9,0.000342424242424242,0.001,13.020202020202,2.3223706789658,2.61694521621861
"340010",0.9,0.000372727272727273,0.001,13.020202020202,2.16221600965362,2.43668190821798
"340011",0.9,0.000403030303030303,0.001,13.020202020202,2.02574569713566,2.28312404668101
"340012",0.9,0.000433333333333333,0.001,13.020202020202,1.90345899478439,2.14545735764564
"340013",0.9,0.000463636363636364,0.001,13.020202020202,1.79739835951201,2.02609603826856
"340014",0.9,0.000493939393939394,0.001,13.020202020202,1.70225413760219,1.91899960098032
"340015",0.9,0.000524242424242424,0.001,13.020202020202,1.61596660506864,1.82184653083583
"340016",0.9,0.000554545454545455,0.001,13.020202020202,1.53821752150294,1.73430495358962
"340017",0.9,0.000584848484848485,0.001,13.020202020202,1.46774235607046,1.65495065089487
"340018",0.9,0.000615151515151515,0.001,13.020202020202,1.40372565062937,1.58286967691481
"340019",0.9,0.000645454545454546,0.001,13.020202020202,1.34500467117915,1.51674594442555
"340020",0.9,0.000675757575757576,0.001,13.020202020202,1.29102979790142,1.45596373908314
"340021",0.9,0.000706060606060606,0.001,13.020202020202,1.24091331482571,1.39951712118864
"340022",0.9,0.000736363636363636,0.001,13.020202020202,1.19513694322676,1.34796914652636
"340023",0.9,0.000766666666666667,0.001,13.020202020202,1.15214046536442,1.29953896715457
"340024",0.9,0.000796969696969697,0.001,13.020202020202,1.11261846872273,1.25503093782503
"340025",0.9,0.000827272727272727,0.001,13.020202020202,1.07550691935798,1.21323109890292
"340026",0.9,0.000857575757575758,0.001,13.020202020202,1.04111884185244,1.17450417409377
"340027",0.9,0.000887878787878788,0.001,13.020202020202,1.00827507325513,1.13750255238686
"340028",0.9,0.000918181818181818,0.001,13.020202020202,0.977773360157793,1.10314558418092
"340029",0.9,0.000948484848484849,0.001,13.020202020202,0.94897767925068,1.07070752734095
"340030",0.9,0.000978787878787879,0.001,13.020202020202,0.921913077149807,1.04022044833384
