"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"170001",0.9,1e-04,0.001,7.01010101010101,8.0183468694238,8.97569752070396
"170002",0.9,0.00013030303030303,0.001,7.01010101010101,6.41353377405586,7.18024095181438
"170003",0.9,0.000160606060606061,0.001,7.01010101010101,5.34974298019873,5.98989189177836
"170004",0.9,0.000190909090909091,0.001,7.01010101010101,4.59176109389798,5.14164690310671
"170005",0.9,0.000221212121212121,0.001,7.01010101010101,4.02217733079721,4.50417084912345
"170006",0.9,0.000251515151515152,0.001,7.01010101010101,3.58128967468844,4.01072510394335
"170007",0.9,0.000281818181818182,0.001,7.01010101010101,3.22471414767123,3.61158500586172
"170008",0.9,0.000312121212121212,0.001,7.01010101010101,2.9342304629197,3.28642900267419
"170009",0.9,0.000342424242424242,0.001,7.01010101010101,2.6919278170786,3.01519580941128
"170010",0.9,0.000372727272727273,0.001,7.01010101010101,2.48667534167215,2.78542968373951
"170011",0.9,0.000403030303030303,0.001,7.01010101010101,2.31064490775034,2.58837146428977
"170012",0.9,0.000433333333333333,0.001,7.01010101010101,2.15770961671981,2.41716106875319
"170013",0.9,0.000463636363636364,0.001,7.01010101010101,2.02395286312516,2.26741994812599
"170014",0.9,0.000493939393939394,0.001,7.01010101010101,1.90582319560728,2.13517102698315
"170015",0.9,0.000524242424242424,0.001,7.01010101010101,1.80026319159892,2.01698749645768
"170016",0.9,0.000554545454545455,0.001,7.01010101010101,1.70634309775789,1.9118404803221
"170017",0.9,0.000584848484848485,0.001,7.01010101010101,1.62181137718946,1.81720348812628
"170018",0.9,0.000615151515151515,0.001,7.01010101010101,1.54509854506824,1.73131723971242
"170019",0.9,0.000645454545454546,0.001,7.01010101010101,1.47534166427947,1.6532181936169
"170020",0.9,0.000675757575757576,0.001,7.01010101010101,1.41137551839098,1.58159925335801
"170021",0.9,0.000706060606060606,0.001,7.01010101010101,1.35304259214332,1.51629033529052
"170022",0.9,0.000736363636363636,0.001,7.01010101010101,1.29910283173458,1.45589693497496
"170023",0.9,0.000766666666666667,0.001,7.01010101010101,1.24944576740787,1.40029983026562
"170024",0.9,0.000796969696969697,0.001,7.01010101010101,1.20332198277305,1.34865701939482
"170025",0.9,0.000827272727272727,0.001,7.01010101010101,1.16069935423587,1.3009363237828
"170026",0.9,0.000857575757575758,0.001,7.01010101010101,1.12085850849343,1.25632838813539
"170027",0.9,0.000887878787878788,0.001,7.01010101010101,1.0827770490865,1.21368088675105
"170028",0.9,0.000918181818181818,0.001,7.01010101010101,1.04882938878994,1.17567988871327
"170029",0.9,0.000948484848484849,0.001,7.01010101010101,1.01622280495317,1.13917165899323
"170030",0.9,0.000978787878787879,0.001,7.01010101010101,0.985560864148045,1.10484038514189
"170031",0.9,0.00100909090909091,0.001,7.01010101010101,0,0
"170032",0.9,0.00103939393939394,0.001,7.01010101010101,0,0
"170033",0.9,0.00106969696969697,0.001,7.01010101010101,0,0
"170034",0.9,0.0011,0.001,7.01010101010101,0,0
"170035",0.9,0.00113030303030303,0.001,7.01010101010101,0,0
"170036",0.9,0.00116060606060606,0.001,7.01010101010101,0,0
