"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"760001",0.9,1e-04,0.001,27.8686868686869,3.10507259001155,3.52815333302808
"760002",0.9,0.00013030303030303,0.001,27.8686868686869,2.70331059272284,3.0743350896029
"760003",0.9,0.000160606060606061,0.001,27.8686868686869,2.41123205615394,2.74408491528592
"760004",0.9,0.000190909090909091,0.001,27.8686868686869,2.18623775075723,2.4894776799113
"760005",0.9,0.000221212121212121,0.001,27.8686868686869,2.00596028488704,2.28532863050784
"760006",0.9,0.000251515151515152,0.001,27.8686868686869,1.85730918754791,2.11688790293425
"760007",0.9,0.000281818181818182,0.001,27.8686868686869,1.73204747181919,1.97487201334608
"760008",0.9,0.000312121212121212,0.001,27.8686868686869,1.62473369564968,1.85315078829299
"760009",0.9,0.000342424242424242,0.001,27.8686868686869,1.53139943509171,1.74723170413398
"760010",0.9,0.000372727272727273,0.001,27.8686868686869,1.44932043501685,1.65404537788894
"760011",0.9,0.000403030303030303,0.001,27.8686868686869,1.37668313170491,1.57156728344369
"760012",0.9,0.000433333333333333,0.001,27.8686868686869,1.31160585682832,1.49764079689326
"760013",0.9,0.000463636363636364,0.001,27.8686868686869,1.25287520533879,1.43089600312751
"760014",0.9,0.000493939393939394,0.001,27.8686868686869,1.19968991494628,1.37044151022534
"760015",0.9,0.000524242424242424,0.001,27.8686868686869,1.15120554722385,1.31531591205659
"760016",0.9,0.000554545454545455,0.001,27.8686868686869,1.10676454418882,1.26477298446921
"760017",0.9,0.000584848484848485,0.001,27.8686868686869,1.06597727476142,1.2183820857686
"760018",0.9,0.000615151515151515,0.001,27.8686868686869,1.02812420880814,1.17530586192094
"760019",0.9,0.000645454545454546,0.001,27.8686868686869,0.993128378640546,1.1354795123186
"760020",0.9,0.000675757575757576,0.001,27.8686868686869,0.960576766505536,1.09842687590462
"760021",0.9,0.000706060606060606,0.001,27.8686868686869,0.93018210195099,1.06382060708224
"760022",0.9,0.000736363636363636,0.001,27.8686868686869,0.90178140860103,1.03148052980339
"760023",0.9,0.000766666666666667,0.001,27.8686868686869,0.875213379455665,1.00122603544277
"760024",0.9,0.000796969696969697,0.001,27.8686868686869,0.850197476686965,0.972731070441571
"760025",0.9,0.000827272727272727,0.001,27.8686868686869,0.826692951366697,0.945956922816311
"760026",0.9,0.000857575757575758,0.001,27.8686868686869,0.804466412745395,0.920631637896441
"760027",0.9,0.000887878787878788,0.001,27.8686868686869,0.783443040400522,0.896673088113781
"760028",0.9,0.000918181818181818,0.001,27.8686868686869,0.763579086658785,0.874035508653675
"760029",0.9,0.000948484848484849,0.001,27.8686868686869,0.744775624172479,0.852605965491599
"760030",0.9,0.000978787878787879,0.001,27.8686868686869,0.726821859977456,0.832136532822648
"760031",0.9,0.00100909090909091,0.001,27.8686868686869,0,0
"760032",0.9,0.00103939393939394,0.001,27.8686868686869,0,0
"760033",0.9,0.00106969696969697,0.001,27.8686868686869,0,0
"760034",0.9,0.0011,0.001,27.8686868686869,0,0
"760035",0.9,0.00113030303030303,0.001,27.8686868686869,0,0
"760036",0.9,0.00116060606060606,0.001,27.8686868686869,0,0
"760037",0.9,0.00119090909090909,0.001,27.8686868686869,0,0
"760038",0.9,0.00122121212121212,0.001,27.8686868686869,0,0
"760039",0.9,0.00125151515151515,0.001,27.8686868686869,0,0
"760040",0.9,0.00128181818181818,0.001,27.8686868686869,0,0
"760041",0.9,0.00131212121212121,0.001,27.8686868686869,0,0
"760042",0.9,0.00134242424242424,0.001,27.8686868686869,0,0
"760043",0.9,0.00137272727272727,0.001,27.8686868686869,0,0
"760044",0.9,0.0014030303030303,0.001,27.8686868686869,0,0
"760045",0.9,0.00143333333333333,0.001,27.8686868686869,0,0
"760046",0.9,0.00146363636363636,0.001,27.8686868686869,0,0
"760047",0.9,0.00149393939393939,0.001,27.8686868686869,0,0
"760048",0.9,0.00152424242424242,0.001,27.8686868686869,0,0
"760049",0.9,0.00155454545454545,0.001,27.8686868686869,0,0
"760050",0.9,0.00158484848484848,0.001,27.8686868686869,0,0
"760051",0.9,0.00161515151515152,0.001,27.8686868686869,0,0
"760052",0.9,0.00164545454545455,0.001,27.8686868686869,0,0
"760053",0.9,0.00167575757575758,0.001,27.8686868686869,0,0
"760054",0.9,0.00170606060606061,0.001,27.8686868686869,0,0
"760055",0.9,0.00173636363636364,0.001,27.8686868686869,0,0
"760056",0.9,0.00176666666666667,0.001,27.8686868686869,0,0
"760057",0.9,0.0017969696969697,0.001,27.8686868686869,0,0
"760058",0.9,0.00182727272727273,0.001,27.8686868686869,0,0
"760059",0.9,0.00185757575757576,0.001,27.8686868686869,0,0
"760060",0.9,0.00188787878787879,0.001,27.8686868686869,0,0
"760061",0.9,0.00191818181818182,0.001,27.8686868686869,0,0
"760062",0.9,0.00194848484848485,0.001,27.8686868686869,0,0
"760063",0.9,0.00197878787878788,0.001,27.8686868686869,0,0
"760064",0.9,0.00200909090909091,0.001,27.8686868686869,0,0
"760065",0.9,0.00203939393939394,0.001,27.8686868686869,0,0
"760066",0.9,0.00206969696969697,0.001,27.8686868686869,0,0
"760067",0.9,0.0021,0.001,27.8686868686869,0,0
"760068",0.9,0.00213030303030303,0.001,27.8686868686869,0,0
"760069",0.9,0.00216060606060606,0.001,27.8686868686869,0,0
"760070",0.9,0.00219090909090909,0.001,27.8686868686869,0,0
"760071",0.9,0.00222121212121212,0.001,27.8686868686869,0,0
"760072",0.9,0.00225151515151515,0.001,27.8686868686869,0,0
"760073",0.9,0.00228181818181818,0.001,27.8686868686869,0,0
"760074",0.9,0.00231212121212121,0.001,27.8686868686869,0,0
"760075",0.9,0.00234242424242424,0.001,27.8686868686869,0,0
"760076",0.9,0.00237272727272727,0.001,27.8686868686869,0,0
"760077",0.9,0.0024030303030303,0.001,27.8686868686869,0,0
"760078",0.9,0.00243333333333333,0.001,27.8686868686869,0,0
"760079",0.9,0.00246363636363636,0.001,27.8686868686869,0,0
"760080",0.9,0.00249393939393939,0.001,27.8686868686869,0,0
"760081",0.9,0.00252424242424242,0.001,27.8686868686869,0,0
"760082",0.9,0.00255454545454545,0.001,27.8686868686869,0,0
"760083",0.9,0.00258484848484848,0.001,27.8686868686869,0,0
"760084",0.9,0.00261515151515151,0.001,27.8686868686869,0,0
"760085",0.9,0.00264545454545455,0.001,27.8686868686869,0,0
"760086",0.9,0.00267575757575758,0.001,27.8686868686869,0,0
"760087",0.9,0.00270606060606061,0.001,27.8686868686869,0,0
"760088",0.9,0.00273636363636364,0.001,27.8686868686869,0,0
"760089",0.9,0.00276666666666667,0.001,27.8686868686869,0,0
"760090",0.9,0.0027969696969697,0.001,27.8686868686869,0,0
"760091",0.9,0.00282727272727273,0.001,27.8686868686869,0,0
"760092",0.9,0.00285757575757576,0.001,27.8686868686869,0,0
"760093",0.9,0.00288787878787879,0.001,27.8686868686869,0,0
"760094",0.9,0.00291818181818182,0.001,27.8686868686869,0,0
"760095",0.9,0.00294848484848485,0.001,27.8686868686869,0,0
"760096",0.9,0.00297878787878788,0.001,27.8686868686869,0,0
"760097",0.9,0.00300909090909091,0.001,27.8686868686869,0,0
"760098",0.9,0.00303939393939394,0.001,27.8686868686869,0,0
"760099",0.9,0.00306969696969697,0.001,27.8686868686869,0,0
"760100",0.9,0.0031,0.001,27.8686868686869,0,0
"760101",0.9,1e-04,0.00150505050505051,27.8686868686869,3.00624149965791,3.4424545106825
"760102",0.9,0.00013030303030303,0.00150505050505051,27.8686868686869,2.66485546320373,3.05537578434962
"760103",0.9,0.000160606060606061,0.00150505050505051,27.8686868686869,2.41345001180599,2.76996420783209
"760104",0.9,0.000190909090909091,0.00150505050505051,27.8686868686869,2.21753396764329,2.54731030510939
"760105",0.9,0.000221212121212121,0.00150505050505051,27.8686868686869,2.05888941224335,2.36684648017843
"760106",0.9,0.000251515151515152,0.00150505050505051,27.8686868686869,1.92680582216764,2.2164721656261
"760107",0.9,0.000281818181818182,0.00150505050505051,27.8686868686869,1.81449340673703,2.08851120267381
"760108",0.9,0.000312121212121212,0.00150505050505051,27.8686868686869,1.71739758631005,1.97781175837141
"760109",0.9,0.000342424242424242,0.00150505050505051,27.8686868686869,1.63232732614881,1.88076246925773
"760110",0.9,0.000372727272727273,0.00150505050505051,27.8686868686869,1.55696537241955,1.79473850139769
"760111",0.9,0.000403030303030303,0.00150505050505051,27.8686868686869,1.48958755884539,1.71778824048996
"760112",0.9,0.000433333333333333,0.00150505050505051,27.8686868686869,1.42886086124986,1.64839694367485
"760113",0.9,0.000463636363636364,0.00150505050505051,27.8686868686869,1.37376983984456,1.58541806494497
