"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"570001",0.9,1e-04,0.001,21.1515151515152,4.03517037467944,4.56602079708761
"570002",0.9,0.00013030303030303,0.001,21.1515151515152,3.46136157691987,3.9192949805696
"570003",0.9,0.000160606060606061,0.001,21.1515151515152,3.04926781765308,3.45446110345099
"570004",0.9,0.000190909090909091,0.001,21.1515151515152,2.7355555373277,3.1003907081209
"570005",0.9,0.000221212121212121,0.001,21.1515151515152,2.48629609564879,2.81888337305986
"570006",0.9,0.000251515151515152,0.001,21.1515151515152,2.28278700284482,2.58894752709484
"570007",0.9,0.000281818181818182,0.001,21.1515151515152,2.11278281083101,2.39679064661415
"570008",0.9,0.000312121212121212,0.001,21.1515151515152,1.96837184742985,2.23351204323873
"570009",0.9,0.000342424242424242,0.001,21.1515151515152,1.84370634796183,2.09250840414112
"570010",0.9,0.000372727272727273,0.001,21.1515151515152,1.73475957286634,1.96924194056644
"570011",0.9,0.000403030303030303,0.001,21.1515151515152,1.63878893977197,1.86063372002144
"570012",0.9,0.000433333333333333,0.001,21.1515151515152,1.55353399468749,1.7641338892137
"570013",0.9,0.000463636363636364,0.001,21.1515151515152,1.47712644205208,1.67762823840835
"570014",0.9,0.000493939393939394,0.001,21.1515151515152,1.4082237897764,1.59960359979588
"570015",0.9,0.000524242424242424,0.001,21.1515151515152,1.3457218579954,1.52881338651984
"570016",0.9,0.000554545454545455,0.001,21.1515151515152,1.2887743025817,1.46430419347971
"570017",0.9,0.000584848484848485,0.001,21.1515151515152,1.23665495597609,1.40525610071472
"570018",0.9,0.000615151515151515,0.001,21.1515151515152,1.18871091968732,1.35092934572197
"570019",0.9,0.000645454545454546,0.001,21.1515151515152,1.14448062365519,1.30080447480413
"570020",0.9,0.000675757575757576,0.001,21.1515151515152,1.10350497593452,1.25436121918235
"570021",0.9,0.000706060606060606,0.001,21.1515151515152,1.06550260998305,1.21128522696843
"570022",0.9,0.000736363636363636,0.001,21.1515151515152,1.03019670138451,1.17126500375166
