"","S0","I0","PIV","PIT","dave_gamma","dave_betas"
"720001",0.9,1e-04,0.001,26.4545454545455,3.27029956436121,3.71276799471163
"720002",0.9,0.00013030303030303,0.001,26.4545454545455,2.8396774272655,3.22656157682928
"720003",0.9,0.000160606060606061,0.001,26.4545454545455,2.52725989859209,2.87347973159335
"720004",0.9,0.000190909090909091,0.001,26.4545454545455,2.2869772165254,2.60169874670627
"720005",0.9,0.000221212121212121,0.001,26.4545454545455,2.09483542610316,2.38423225212559
"720006",0.9,0.000251515151515152,0.001,26.4545454545455,1.93668076607023,2.20512836370393
"720007",0.9,0.000281818181818182,0.001,26.4545454545455,1.80361757874304,2.05436110194998
"720008",0.9,0.000312121212121212,0.001,26.4545454545455,1.68969612975625,1.92521998889608
"720009",0.9,0.000342424242424242,0.001,26.4545454545455,1.59084386571366,1.81311667839057
"720010",0.9,0.000372727272727273,0.001,26.4545454545455,1.50402449633053,1.71461940965682
"720011",0.9,0.000403030303030303,0.001,26.4545454545455,1.42709131990857,1.6273106182428
"720012",0.9,0.000433333333333333,0.001,26.4545454545455,1.35834775396873,1.54927279849866
"720013",0.9,0.000463636363636364,0.001,26.4545454545455,1.29654023353987,1.47909384662733
"720014",0.9,0.000493939393939394,0.001,26.4545454545455,1.24024225961128,1.41513098671467
"720015",0.9,0.000524242424242424,0.001,26.4545454545455,1.18923212864528,1.35718051271208
"720016",0.9,0.000554545454545455,0.001,26.4545454545455,1.14253785111523,1.30412007891997
"720017",0.9,0.000584848484848485,0.001,26.4545454545455,1.09959000278015,1.2553045272456
"720018",0.9,0.000615151515151515,0.001,26.4545454545455,1.0599407282411,1.21022807553467
"720019",0.9,0.000645454545454546,0.001,26.4545454545455,1.02312176239873,1.16835511732902
"720020",0.9,0.000675757575757576,0.001,26.4545454545455,0.989206198712974,1.12979571817314
"720021",0.9,0.000706060606060606,0.001,26.4545454545455,0.957265359844783,1.09345415899259
"720022",0.9,0.000736363636363636,0.001,26.4545454545455,0.927580176044382,1.0596835887622
"720023",0.9,0.000766666666666667,0.001,26.4545454545455,0.89973962858923,1.02800473037921
"720024",0.9,0.000796969696969697,0.001,26.4545454545455,0.873595658121577,0.998251887512045
"720025",0.9,0.000827272727272727,0.001,26.4545454545455,0.849007061825087,0.970265992542997
"720026",0.9,0.000857575757575758,0.001,26.4545454545455,0.825899008646655,0.943966120091815
"720027",0.9,0.000887878787878788,0.001,26.4545454545455,0.803821882852495,0.918822019454149
"720028",0.9,0.000918181818181818,0.001,26.4545454545455,0.783138913616144,0.895274826440303
"720029",0.9,0.000948484848484849,0.001,26.4545454545455,0.763543149822747,0.872963257891052
"720030",0.9,0.000978787878787879,0.001,26.4545454545455,0.744947980458968,0.851788969592109
"720031",0.9,0.00100909090909091,0.001,26.4545454545455,0,0
"720032",0.9,0.00103939393939394,0.001,26.4545454545455,0,0
"720033",0.9,0.00106969696969697,0.001,26.4545454545455,0,0
"720034",0.9,0.0011,0.001,26.4545454545455,0,0
"720035",0.9,0.00113030303030303,0.001,26.4545454545455,0,0
"720036",0.9,0.00116060606060606,0.001,26.4545454545455,0,0
"720037",0.9,0.00119090909090909,0.001,26.4545454545455,0,0
