"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"40%5","North Carolina",2020-08-22,2,8456.9,9969.5,0,0.4
"45%5","North Carolina",2020-08-22,2,8838.05,9573.5,0,0.45
"1%6","North Carolina",2020-08-22,3,3343.98,19204.71,1,0.01
"2.5%6","North Carolina",2020-08-22,3,3868.95,17091.25,1,0.025
"5%6","North Carolina",2020-08-22,3,4560.95,15533.2,1,0.05
"10%6","North Carolina",2020-08-22,3,5357.6,13913.2,1,0.1
"15%6","North Carolina",2020-08-22,3,5947.4,12755.9,1,0.15
"20%6","North Carolina",2020-08-22,3,6437.6,11948.6,1,0.2
"25%6","North Carolina",2020-08-22,3,6893.75,11346,1,0.25
"30%6","North Carolina",2020-08-22,3,7316.5,10815.6,1,0.3
"35%6","North Carolina",2020-08-22,3,7701.65,10289.35,1,0.35
"40%6","North Carolina",2020-08-22,3,8141,9823,1,0.4
"45%6","North Carolina",2020-08-22,3,8555.2,9376.45,0,0.45
"1%7","North Carolina",2020-08-22,4,2846.99,41160.86,1,0.01
"2.5%7","North Carolina",2020-08-22,4,2964.925,33921,1,0.025
"5%7","North Carolina",2020-08-22,4,3188.85,27992.1,1,0.05
"10%7","North Carolina",2020-08-22,4,3659.9,22421.4,1,0.1
"15%7","North Carolina",2020-08-22,4,4172.85,18896.9,1,0.15
"20%7","North Carolina",2020-08-22,4,4665,16637.8,1,0.2
"25%7","North Carolina",2020-08-22,4,5239.5,14781.25,1,0.25
"30%7","North Carolina",2020-08-22,4,5861.7,13207.7,1,0.3
"35%7","North Carolina",2020-08-22,4,6527.65,11828.45,1,0.35
"40%7","North Carolina",2020-08-22,4,7251.8,10667.4,1,0.4
"45%7","North Carolina",2020-08-22,4,8019.55,9603.6,1,0.45
"1%8","North Carolina",2020-08-29,1,6832.96,18915.02,1,0.01
"2.5%8","North Carolina",2020-08-29,1,7552.725,17693.55,1,0.025
"5%8","North Carolina",2020-08-29,1,8124.45,16689.35,1,0.05
"10%8","North Carolina",2020-08-29,1,8812.8,15431.2,1,0.1
"15%8","North Carolina",2020-08-29,1,9311.85,14671.9,1,0.15
"20%8","North Carolina",2020-08-29,1,9753.8,14093,1,0.2
"25%8","North Carolina",2020-08-29,1,10139.75,13610.25,1,0.25
"30%8","North Carolina",2020-08-29,1,10484.7,13151.3,0,0.3
"35%8","North Carolina",2020-08-29,1,10828.3,12768,0,0.35
"40%8","North Carolina",2020-08-29,1,11122,12403.4,0,0.4
"45%8","North Carolina",2020-08-29,1,11468,12075.35,0,0.45
"1%9","North Carolina",2020-08-29,2,5001.47,23991.1,1,0.01
"2.5%9","North Carolina",2020-08-29,2,5795.175,21808.65,1,0.025
"5%9","North Carolina",2020-08-29,2,6590.15,19928.9,1,0.05
"10%9","North Carolina",2020-08-29,2,7531.1,17838.3,1,0.1
"15%9","North Carolina",2020-08-29,2,8251.75,16697.15,0,0.15
"20%9","North Carolina",2020-08-29,2,8929.5,15664.9,0,0.2
"25%9","North Carolina",2020-08-29,2,9459.75,14849.5,0,0.25
"30%9","North Carolina",2020-08-29,2,9966.9,14173.5,0,0.3
"35%9","North Carolina",2020-08-29,2,10507.15,13568.95,0,0.35
"40%9","North Carolina",2020-08-29,2,10997.7,12920.9,0,0.4
"45%9","North Carolina",2020-08-29,2,11484.05,12432.85,0,0.45
"1%10","North Carolina",2020-08-29,3,4509.47,26072.63,1,0.01
"2.5%10","North Carolina",2020-08-29,3,5389.175,23151.75,1,0.025
"5%10","North Carolina",2020-08-29,3,6198.45,20974.15,1,0.05
"10%10","North Carolina",2020-08-29,3,7226.1,18609.4,1,0.1
"15%10","North Carolina",2020-08-29,3,8092.35,16983.1,1,0.15
"20%10","North Carolina",2020-08-29,3,8725.5,15980.5,1,0.2
"25%10","North Carolina",2020-08-29,3,9313.5,15104.75,1,0.25
"30%10","North Carolina",2020-08-29,3,9867.2,14305.1,0,0.3
"35%10","North Carolina",2020-08-29,3,10366.15,13655.85,0,0.35
"40%10","North Carolina",2020-08-29,3,10916.5,13051.7,0,0.4
"45%10","North Carolina",2020-08-29,3,11410.5,12469.4,0,0.45
"1%11","North Carolina",2020-08-29,4,3652.470000005,58615.710000005,1,0.01
"2.5%11","North Carolina",2020-08-29,4,3872.450000005,47266.525000005,1,0.025
"5%11","North Carolina",2020-08-29,4,4211.450000005,39299.600000005,1,0.05
"10%11","North Carolina",2020-08-29,4,4792.300000005,30915.200000005,1,0.1
"15%11","North Carolina",2020-08-29,4,5441.350000005,25888.750000005,1,0.15
"20%11","North Carolina",2020-08-29,4,6178.300000005,22611.500000005,1,0.2
"25%11","North Carolina",2020-08-29,4,6930.500000005,20162.500000005,1,0.25
"30%11","North Carolina",2020-08-29,4,7700.400000005,18088.400000005,1,0.3
"35%11","North Carolina",2020-08-29,4,8559.750000005,16173.900000005,1,0.35
"40%11","North Carolina",2020-08-29,4,9554.100000005,14373.900000005,0,0.4
"45%11","North Carolina",2020-08-29,4,10628.150000005,13022.750000005,0,0.45
"1%12","North Carolina",2020-09-05,1,6101.76,17001.07,1,0.01
"2.5%12","North Carolina",2020-09-05,1,6810.7,15808.025,1,0.025
"5%12","North Carolina",2020-09-05,1,7356.8,14914.7,1,0.05
"10%12","North Carolina",2020-09-05,1,8007.8,13935.1,1,0.1
"15%12","North Carolina",2020-09-05,1,8514.85,13345,0,0.15
"20%12","North Carolina",2020-09-05,1,8921.6,12880.8,0,0.2
"25%12","North Carolina",2020-09-05,1,9278.5,12446.25,0,0.25
"30%12","North Carolina",2020-09-05,1,9622.1,12048.3,0,0.3
"35%12","North Carolina",2020-09-05,1,9915,11699,0,0.35
"40%12","North Carolina",2020-09-05,1,10217.2,11391,0,0.4
"45%12","North Carolina",2020-09-05,1,10497,11077.35,0,0.45
"1%13","North Carolina",2020-09-05,2,4719.959999995,21447.429999995,1,0.01
"2.5%13","North Carolina",2020-09-05,2,5314.924999995,19478.774999995,1,0.025
"5%13","North Carolina",2020-09-05,2,6091.899999995,17753.149999995,1,0.05
"10%13","North Carolina",2020-09-05,2,6929.899999995,16033.899999995,1,0.1
"15%13","North Carolina",2020-09-05,2,7570.849999995,14958.049999995,1,0.15
"20%13","North Carolina",2020-09-05,2,8146.999999995,14095.599999995,1,0.2
"25%13","North Carolina",2020-09-05,2,8655.749999995,13403.499999995,1,0.25
"30%13","North Carolina",2020-09-05,2,9100.999999995,12791.999999995,1,0.3
"35%13","North Carolina",2020-09-05,2,9491.249999995,12215.999999995,0,0.35
"40%13","North Carolina",2020-09-05,2,9910.599999995,11710.399999995,0,0.4
"45%13","North Carolina",2020-09-05,2,10308.549999995,11237.249999995,0,0.45
"1%14","North Carolina",2020-09-05,3,4244.469999985,22430.689999985,1,0.01
"2.5%14","North Carolina",2020-09-05,3,4926.424999985,20540.799999985,1,0.025
"5%14","North Carolina",2020-09-05,3,5743.449999985,18746.649999985,1,0.05
"10%14","North Carolina",2020-09-05,3,6566.399999985,16644.599999985,1,0.1
"15%14","North Carolina",2020-09-05,3,7270.449999985,15406.799999985,1,0.15
"20%14","North Carolina",2020-09-05,3,7869.699999985,14416.899999985,1,0.2
"25%14","North Carolina",2020-09-05,3,8430.999999985,13689.249999985,1,0.25
"30%14","North Carolina",2020-09-05,3,8896.499999985,12978.499999985,1,0.3
"35%14","North Carolina",2020-09-05,3,9386.149999985,12413.249999985,1,0.35
"40%14","North Carolina",2020-09-05,3,9816.699999985,11881.099999985,0,0.4
"45%14","North Carolina",2020-09-05,3,10309.049999985,11307.949999985,0,0.45
"1%15","North Carolina",2020-09-05,4,3484.929999985,53453.999999985,1,0.01
"2.5%15","North Carolina",2020-09-05,4,3626.899999985,42375.474999985,1,0.025
"5%15","North Carolina",2020-09-05,4,3909.999999985,35578.699999985,1,0.05
"10%15","North Carolina",2020-09-05,4,4441.699999985,28306.199999985,1,0.1
"15%15","North Carolina",2020-09-05,4,5060.249999985,23620.399999985,1,0.15
"20%15","North Carolina",2020-09-05,4,5700.799999985,20588.999999985,1,0.2
"25%15","North Carolina",2020-09-05,4,6444.499999985,18387.249999985,1,0.25
"30%15","North Carolina",2020-09-05,4,7124.399999985,16236.499999985,1,0.3
"35%15","North Carolina",2020-09-05,4,7971.449999985,14519.449999985,1,0.35
"40%15","North Carolina",2020-09-05,4,8903.199999985,13146.399999985,1,0.4
"45%15","North Carolina",2020-09-05,4,9752.749999985,11815.249999985,0,0.45
"1%16","North Carolina",2020-09-12,1,4547.99,12575.25,1,0.01
"2.5%16","North Carolina",2020-09-12,1,5000.775,11726.575,1,0.025
"5%16","North Carolina",2020-09-12,1,5360.7,11037.05,1,0.05
"10%16","North Carolina",2020-09-12,1,5809,10264.3,1,0.1
"15%16","North Carolina",2020-09-12,1,6159.4,9783.15,1,0.15
"20%16","North Carolina",2020-09-12,1,6461,9369.2,1,0.2
"25%16","North Carolina",2020-09-12,1,6716,9024.25,0,0.25
"30%16","North Carolina",2020-09-12,1,6941.4,8747,0,0.3
"35%16","North Carolina",2020-09-12,1,7168,8472.7,0,0.35
"40%16","North Carolina",2020-09-12,1,7374.2,8249.4,0,0.4
"45%16","North Carolina",2020-09-12,1,7587.55,8021.45,0,0.45
"1%17","North Carolina",2020-09-12,2,3326.49,15250.83,1,0.01
"2.5%17","North Carolina",2020-09-12,2,3818.425,13915.025,1,0.025
"5%17","North Carolina",2020-09-12,2,4428.4,12636.5,1,0.05
"10%17","North Carolina",2020-09-12,2,5018.5,11393.5,1,0.1
"15%17","North Carolina",2020-09-12,2,5451.5,10628.25,1,0.15
"20%17","North Carolina",2020-09-12,2,5833.5,10052.7,1,0.2
"25%17","North Carolina",2020-09-12,2,6175.5,9545.25,1,0.25
"30%17","North Carolina",2020-09-12,2,6481.2,9130.9,0,0.3
"35%17","North Carolina",2020-09-12,2,6838.5,8737.5,0,0.35
"40%17","North Carolina",2020-09-12,2,7123.5,8389.9,0,0.4
"45%17","North Carolina",2020-09-12,2,7421.15,8059.95,0,0.45
"1%18","North Carolina",2020-09-12,3,2982.49,16460.58,1,0.01
"2.5%18","North Carolina",2020-09-12,3,3549.275,14592.525,1,0.025
"5%18","North Carolina",2020-09-12,3,4088.2,13242.7,1,0.05
"10%18","North Carolina",2020-09-12,3,4760.1,11766.6,1,0.1
"15%18","North Carolina",2020-09-12,3,5207.35,10878.85,1,0.15
"20%18","North Carolina",2020-09-12,3,5622.5,10232.7,1,0.2
"25%18","North Carolina",2020-09-12,3,5963.5,9658.75,1,0.25
"30%18","North Carolina",2020-09-12,3,6288.2,9196.5,1,0.3
"35%18","North Carolina",2020-09-12,3,6640.15,8732.85,0,0.35
"40%18","North Carolina",2020-09-12,3,6988.5,8349.5,0,0.4
"45%18","North Carolina",2020-09-12,3,7333.15,7997.95,0,0.45
"1%19","North Carolina",2020-09-12,4,2577.97,35597.24,1,0.01
"2.5%19","North Carolina",2020-09-12,4,2700,30345.15,1,0.025
"5%19","North Carolina",2020-09-12,4,2887.9,25523.35,1,0.05
"10%19","North Carolina",2020-09-12,4,3286.6,20347.1,1,0.1
"15%19","North Carolina",2020-09-12,4,3658.85,17216.65,1,0.15
"20%19","North Carolina",2020-09-12,4,4096.8,14855.6,1,0.2
"25%19","North Carolina",2020-09-12,4,4627.5,13095.5,1,0.25
"30%19","North Carolina",2020-09-12,4,5124.9,11645,0,0.3
"35%19","North Carolina",2020-09-12,4,5641.65,10511.45,0,0.35
"40%19","North Carolina",2020-09-12,4,6242.2,9406.8,0,0.4
"45%19","North Carolina",2020-09-12,4,6921.3,8432.8,0,0.45
"1%20","North Carolina",2020-09-19,1,4478.89,12688.18,1,0.01
"2.5%20","North Carolina",2020-09-19,1,4919.775,11843.25,1,0.025
"5%20","North Carolina",2020-09-19,1,5428.95,11245.4,1,0.05
"10%20","North Carolina",2020-09-19,1,5923.9,10479,1,0.1
"15%20","North Carolina",2020-09-19,1,6265.85,9961.15,1,0.15
"20%20","North Carolina",2020-09-19,1,6566,9580.2,1,0.2
"25%20","North Carolina",2020-09-19,1,6809,9240.25,0,0.25
"30%20","North Carolina",2020-09-19,1,7086,8973,0,0.3
"35%20","North Carolina",2020-09-19,1,7333.65,8697,0,0.35
"40%20","North Carolina",2020-09-19,1,7546.6,8453,0,0.4
"45%20","North Carolina",2020-09-19,1,7781,8229,0,0.45
"1%21","North Carolina",2020-09-19,2,3310.77,14401.15,1,0.01
"2.5%21","North Carolina",2020-09-19,2,3818.875,13373.15,1,0.025
"5%21","North Carolina",2020-09-19,2,4274.8,12180.15,1,0.05
"10%21","North Carolina",2020-09-19,2,4867,11020,1,0.1
"15%21","North Carolina",2020-09-19,2,5306,10315.75,1,0.15
"20%21","North Carolina",2020-09-19,2,5681.6,9774.2,1,0.2
"25%21","North Carolina",2020-09-19,2,5995.75,9288.25,1,0.25
"30%21","North Carolina",2020-09-19,2,6323.7,8904.3,0,0.3
"35%21","North Carolina",2020-09-19,2,6658.65,8527.35,0,0.35
"40%21","North Carolina",2020-09-19,2,6971.2,8209,0,0.4
"45%21","North Carolina",2020-09-19,2,7275.55,7875,0,0.45
"1%22","North Carolina",2020-09-19,3,2707.58,14655.08,1,0.01
"2.5%22","North Carolina",2020-09-19,3,3230.95,13452.075,1,0.025
"5%22","North Carolina",2020-09-19,3,3738,12152.1,0,0.05
"10%22","North Carolina",2020-09-19,3,4338.9,10801.3,0,0.1
"15%22","North Carolina",2020-09-19,3,4832.7,10030.15,0,0.15
"20%22","North Carolina",2020-09-19,3,5236.8,9495.6,0,0.2
"25%22","North Carolina",2020-09-19,3,5593,9013,0,0.25
"30%22","North Carolina",2020-09-19,3,5918.1,8595.5,0,0.3
"35%22","North Carolina",2020-09-19,3,6232.65,8202.7,0,0.35
"40%22","North Carolina",2020-09-19,3,6556.2,7854.8,0,0.4
"45%22","North Carolina",2020-09-19,3,6906,7512.35,0,0.45
"1%23","North Carolina",2020-09-19,4,2192.49,33306.51,1,0.01
"2.5%23","North Carolina",2020-09-19,4,2303.475,27221.375,1,0.025
"5%23","North Carolina",2020-09-19,4,2483.5,22854.25,1,0.05
"10%23","North Carolina",2020-09-19,4,2822.1,18471.3,1,0.1
"15%23","North Carolina",2020-09-19,4,3203.2,15597.95,1,0.15
"20%23","North Carolina",2020-09-19,4,3625.3,13500.3,0,0.2
"25%23","North Carolina",2020-09-19,4,4132.5,12002.5,0,0.25
"30%23","North Carolina",2020-09-19,4,4643.9,10690.8,0,0.3
"35%23","North Carolina",2020-09-19,4,5191.45,9500.9,0,0.35
"40%23","North Carolina",2020-09-19,4,5766.7,8541.5,0,0.4
"45%23","North Carolina",2020-09-19,4,6260.15,7692.4,0,0.45
"1%24","North Carolina",2020-09-26,1,8363.79,23011.2,1,0.01
"2.5%24","North Carolina",2020-09-26,1,9051.975,21598.15,1,0.025
"5%24","North Carolina",2020-09-26,1,9803.9,20344.05,0,0.05
"10%24","North Carolina",2020-09-26,1,10766.9,18889.7,0,0.1
"15%24","North Carolina",2020-09-26,1,11396,17942,0,0.15
"20%24","North Carolina",2020-09-26,1,11964,17208,0,0.2
"25%24","North Carolina",2020-09-26,1,12447.5,16640.25,0,0.25
"30%24","North Carolina",2020-09-26,1,12874.5,16075.9,0,0.3
"35%24","North Carolina",2020-09-26,1,13241.65,15645.35,0,0.35
"40%24","North Carolina",2020-09-26,1,13653.2,15228.4,0,0.4
"45%24","North Carolina",2020-09-26,1,14088,14834.35,0,0.45
"1%25","North Carolina",2020-09-26,2,6400.3,28243.12,1,0.01
"2.5%25","North Carolina",2020-09-26,2,7343.925,26178.95,1,0.025
"5%25","North Carolina",2020-09-26,2,8374.55,24047.45,1,0.05
"10%25","North Carolina",2020-09-26,2,9605.1,21638.8,1,0.1
"15%25","North Carolina",2020-09-26,2,10469.5,20160.65,1,0.15
"20%25","North Carolina",2020-09-26,2,11237.3,19157.9,1,0.2
"25%25","North Carolina",2020-09-26,2,11836.75,18216.75,1,0.25
"30%25","North Carolina",2020-09-26,2,12449.3,17387.6,1,0.3
"35%25","North Carolina",2020-09-26,2,12993.5,16742.85,0,0.35
"40%25","North Carolina",2020-09-26,2,13616.1,16088.3,0,0.4
"45%25","North Carolina",2020-09-26,2,14190.7,15471.75,0,0.45
"1%26","North Carolina",2020-09-26,3,5750.23,31773.89,1,0.01
"2.5%26","North Carolina",2020-09-26,3,6639.425,28567.925,1,0.025
"5%26","North Carolina",2020-09-26,3,7684.85,25979.6,1,0.05
"10%26","North Carolina",2020-09-26,3,9014.3,23046.1,1,0.1
"15%26","North Carolina",2020-09-26,3,9971.75,21363.5,1,0.15
"20%26","North Carolina",2020-09-26,3,10881.9,19983.5,1,0.2
"25%26","North Carolina",2020-09-26,3,11614.25,18847.25,1,0.25
"30%26","North Carolina",2020-09-26,3,12276.5,17907.8,1,0.3
"35%26","North Carolina",2020-09-26,3,12968.05,17122.5,1,0.35
"40%26","North Carolina",2020-09-26,3,13628.1,16360.7,1,0.4
"45%26","North Carolina",2020-09-26,3,14321.25,15594.85,0,0.45
"1%27","North Carolina",2020-09-26,4,4635.99,73628.8200000001,1,0.01
"2.5%27","North Carolina",2020-09-26,4,4908,59062.0999999999,1,0.025
"5%27","North Carolina",2020-09-26,4,5366.85,48516.3,1,0.05
"10%27","North Carolina",2020-09-26,4,6211.2,38535.3,1,0.1
"15%27","North Carolina",2020-09-26,4,7086.7,32642.65,1,0.15
"20%27","North Carolina",2020-09-26,4,7947.2,28424,1,0.2
"25%27","North Carolina",2020-09-26,4,8878,24725.5,1,0.25
"30%27","North Carolina",2020-09-26,4,9925.8,22212.8,1,0.3
"35%27","North Carolina",2020-09-26,4,11045,20128.45,1,0.35
"40%27","North Carolina",2020-09-26,4,12248.2,18269,1,0.4
"45%27","North Carolina",2020-09-26,4,13479.75,16589.9,1,0.45
"1%28","North Carolina",2020-10-03,1,5136.44,15031.72,1,0.01
"2.5%28","North Carolina",2020-10-03,1,5676.45,13977.5,1,0.025
"5%28","North Carolina",2020-10-03,1,6143.1,12995.55,1,0.05
"10%28","North Carolina",2020-10-03,1,6768.4,12034.6,0,0.1
"15%28","North Carolina",2020-10-03,1,7165.35,11478.25,0,0.15
"20%28","North Carolina",2020-10-03,1,7504.5,10973.5,0,0.2
"25%28","North Carolina",2020-10-03,1,7797.25,10636.5,0,0.25
"30%28","North Carolina",2020-10-03,1,8094.6,10277.1,0,0.3
"35%28","North Carolina",2020-10-03,1,8354.5,9963.2,0,0.35
"40%28","North Carolina",2020-10-03,1,8614.3,9683.3,0,0.4
"45%28","North Carolina",2020-10-03,1,8875.05,9407.5,0,0.45
"1%29","North Carolina",2020-10-03,2,4157.41,17625.51,1,0.01
"2.5%29","North Carolina",2020-10-03,2,4771.75,16143.95,1,0.025
"5%29","North Carolina",2020-10-03,2,5405.45,14925.55,1,0.05
"10%29","North Carolina",2020-10-03,2,6100.4,13370.4,0,0.1
"15%29","North Carolina",2020-10-03,2,6578.35,12500.65,0,0.15
"20%29","North Carolina",2020-10-03,2,6974.3,11739.9,0,0.2
"25%29","North Carolina",2020-10-03,2,7378.5,11191.75,0,0.25
"30%29","North Carolina",2020-10-03,2,7751.2,10687.1,0,0.3
"35%29","North Carolina",2020-10-03,2,8107.8,10224.55,0,0.35
"40%29","North Carolina",2020-10-03,2,8442.1,9801.9,0,0.4
"45%29","North Carolina",2020-10-03,2,8786.5,9449.95,0,0.45
"1%30","North Carolina",2020-10-03,3,3446.41,19098.65,1,0.01
"2.5%30","North Carolina",2020-10-03,3,4072.5,17150.55,1,0.025
"5%30","North Carolina",2020-10-03,3,4714.5,15549.6,1,0.05
"10%30","North Carolina",2020-10-03,3,5549.2,13911,0,0.1
"15%30","North Carolina",2020-10-03,3,6160.2,12920.95,0,0.15
"20%30","North Carolina",2020-10-03,3,6689.5,12164.7,0,0.2
"25%30","North Carolina",2020-10-03,3,7116,11461.5,0,0.25
"30%30","North Carolina",2020-10-03,3,7526.2,10895.5,0,0.3
"35%30","North Carolina",2020-10-03,3,7882.8,10394.85,0,0.35
"40%30","North Carolina",2020-10-03,3,8315.1,9937.9,0,0.4
"45%30","North Carolina",2020-10-03,3,8689.5,9501.4,0,0.45
"1%31","North Carolina",2020-10-03,4,2526.47,41906.33,1,0.01
"2.5%31","North Carolina",2020-10-03,4,2721.5,34598.725,1,0.025
"5%31","North Carolina",2020-10-03,4,2981.5,29035.85,1,0.05
"10%31","North Carolina",2020-10-03,4,3506.1,22951.3,1,0.1
"15%31","North Carolina",2020-10-03,4,4085.3,19564,1,0.15
"20%31","North Carolina",2020-10-03,4,4613.3,17196.1,1,0.2
"25%31","North Carolina",2020-10-03,4,5257.5,14988.75,0,0.25
"30%31","North Carolina",2020-10-03,4,5972.5,13456.1,0,0.3
"35%31","North Carolina",2020-10-03,4,6701.75,12078.95,0,0.35
"40%31","North Carolina",2020-10-03,4,7415.7,11050.1,0,0.4
"45%31","North Carolina",2020-10-03,4,8274.9,9982.5,0,0.45
"1%32","North Carolina",2020-10-10,1,8429.47,23952.62,1,0.01
"2.5%32","North Carolina",2020-10-10,1,9250.175,22273.525,1,0.025
"5%32","North Carolina",2020-10-10,1,9937.45,20856.45,1,0.05
"10%32","North Carolina",2020-10-10,1,10878.2,19451.2,1,0.1
"15%32","North Carolina",2020-10-10,1,11508.35,18447.25,1,0.15
"20%32","North Carolina",2020-10-10,1,12089.1,17733.7,1,0.2
"25%32","North Carolina",2020-10-10,1,12564,17076.5,1,0.25
"30%32","North Carolina",2020-10-10,1,12993.2,16515.5,1,0.3
"35%32","North Carolina",2020-10-10,1,13411.45,15986.5,1,0.35
"40%32","North Carolina",2020-10-10,1,13871.1,15568.9,1,0.4
"45%32","North Carolina",2020-10-10,1,14290.05,15136.75,0,0.45
"1%33","North Carolina",2020-10-10,2,7193.75,30258.56,1,0.01
"2.5%33","North Carolina",2020-10-10,2,8135.85,27693.2,1,0.025
"5%33","North Carolina",2020-10-10,2,9106.55,25335.35,1,0.05
"10%33","North Carolina",2020-10-10,2,10333.4,22965.1,1,0.1
"15%33","North Carolina",2020-10-10,2,11230.95,21339.6,1,0.15
"20%33","North Carolina",2020-10-10,2,12035.4,20240.4,1,0.2
"25%33","North Carolina",2020-10-10,2,12770.75,19286,1,0.25
"30%33","North Carolina",2020-10-10,2,13386.4,18464.6,1,0.3
"35%33","North Carolina",2020-10-10,2,13962.25,17742,1,0.35
"40%33","North Carolina",2020-10-10,2,14511.6,17081,1,0.4
"45%33","North Carolina",2020-10-10,2,15088.55,16387,0,0.45
"1%34","North Carolina",2020-10-10,3,6128.19,32665.4800000001,1,0.01
"2.5%34","North Carolina",2020-10-10,3,7257.325,29984.15,1,0.025
"5%34","North Carolina",2020-10-10,3,8315.2,27063.9,1,0.05
"10%34","North Carolina",2020-10-10,3,9768.6,24666.6,1,0.1
"15%34","North Carolina",2020-10-10,3,10834.15,22648.85,1,0.15
"20%34","North Carolina",2020-10-10,3,11693.3,21277.1,1,0.2
"25%34","North Carolina",2020-10-10,3,12403,20144.75,1,0.25
"30%34","North Carolina",2020-10-10,3,13156.5,19180.4,1,0.3
"35%34","North Carolina",2020-10-10,3,13823.45,18319,1,0.35
"40%34","North Carolina",2020-10-10,3,14529.7,17448.9,1,0.4
