"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"5%10","Montana",2020-08-29,3,278.949999985,2092.199999985,1,0.05
"10%10","Montana",2020-08-29,3,357.999999985,1751.099999985,1,0.1
"15%10","Montana",2020-08-29,3,425.999999985,1555.149999985,1,0.15
"20%10","Montana",2020-08-29,3,481.799999985,1393.999999985,1,0.2
"25%10","Montana",2020-08-29,3,538.999999985,1268.999999985,1,0.25
"30%10","Montana",2020-08-29,3,599.999999985,1163.999999985,0,0.3
"35%10","Montana",2020-08-29,3,665.649999985,1074.999999985,0,0.35
"40%10","Montana",2020-08-29,3,729.999999985,995.999999985,0,0.4
"45%10","Montana",2020-08-29,3,789.999999985,921.449999985,0,0.45
"1%11","Montana",2020-08-29,4,217.999999985,3454.079999985,1,0.01
"2.5%11","Montana",2020-08-29,4,239.999999985,2929.174999985,1,0.025
"5%11","Montana",2020-08-29,4,275.999999985,2435.999999985,1,0.05
"10%11","Montana",2020-08-29,4,338.999999985,1992.299999985,1,0.1
"15%11","Montana",2020-08-29,4,394.999999985,1718.999999985,0,0.15
"20%11","Montana",2020-08-29,4,449.999999985,1517.199999985,0,0.2
"25%11","Montana",2020-08-29,4,506.999999985,1362.999999985,0,0.25
"30%11","Montana",2020-08-29,4,570.699999985,1232.999999985,0,0.3
"35%11","Montana",2020-08-29,4,631.999999985,1115.349999985,0,0.35
"40%11","Montana",2020-08-29,4,708.199999985,1025.399999985,0,0.4
"45%11","Montana",2020-08-29,4,783.999999985,932.999999985,0,0.45
"1%12","Montana",2020-09-05,1,550.49,1595.52,1,0.01
"2.5%12","Montana",2020-09-05,1,603.5,1484.5,1,0.025
"5%12","Montana",2020-09-05,1,653.45,1390.5,1,0.05
"10%12","Montana",2020-09-05,1,714.5,1290.5,1,0.1
"15%12","Montana",2020-09-05,1,761.5,1224.5,0,0.15
"20%12","Montana",2020-09-05,1,798.3,1172.5,0,0.2
"25%12","Montana",2020-09-05,1,833.5,1126.5,0,0.25
"30%12","Montana",2020-09-05,1,862.5,1092.8,0,0.3
"35%12","Montana",2020-09-05,1,889.5,1057.5,0,0.35
"40%12","Montana",2020-09-05,1,917.5,1027.5,0,0.4
"45%12","Montana",2020-09-05,1,943.5,996.5,0,0.45
"1%13","Montana",2020-09-05,2,343.48,2634.5,1,0.01
"2.5%13","Montana",2020-09-05,2,402.475,2292.525,1,0.025
"5%13","Montana",2020-09-05,2,477.5,2027.6,1,0.05
"10%13","Montana",2020-09-05,2,572.4,1795.5,1,0.1
"15%13","Montana",2020-09-05,2,654.5,1635.5,1,0.15
"20%13","Montana",2020-09-05,2,717.5,1514.7,1,0.2
"25%13","Montana",2020-09-05,2,779.25,1417.75,1,0.25
"30%13","Montana",2020-09-05,2,834.2,1336.8,1,0.3
"35%13","Montana",2020-09-05,2,889.5,1259.5,1,0.35
"40%13","Montana",2020-09-05,2,945.5,1190.5,0,0.4
"45%13","Montana",2020-09-05,2,1009.5,1126.5,0,0.45
"1%14","Montana",2020-09-05,3,276.48,3774.53,1,0.01
"2.5%14","Montana",2020-09-05,3,324.5,3324.625,1,0.025
"5%14","Montana",2020-09-05,3,393.5,2841.75,1,0.05
"10%14","Montana",2020-09-05,3,489.5,2377.6,1,0.1
"15%14","Montana",2020-09-05,3,577.35,2094.8,1,0.15
"20%14","Montana",2020-09-05,3,663.5,1872.7,1,0.2
"25%14","Montana",2020-09-05,3,745.5,1709.75,0,0.25
"30%14","Montana",2020-09-05,3,825.5,1576.8,0,0.3
"35%14","Montana",2020-09-05,3,900.5,1472.5,0,0.35
"40%14","Montana",2020-09-05,3,984.1,1345.5,0,0.4
"45%14","Montana",2020-09-05,3,1058.5,1239.95,0,0.45
"1%15","Montana",2020-09-05,4,300.49,5213.5,1,0.01
"2.5%15","Montana",2020-09-05,4,334.5,4327.6,1,0.025
"5%15","Montana",2020-09-05,4,390.45,3539.55,1,0.05
"10%15","Montana",2020-09-05,4,474.4,2887.6,1,0.1
"15%15","Montana",2020-09-05,4,558.35,2493.8,1,0.15
"20%15","Montana",2020-09-05,4,643.5,2187.5,0,0.2
"25%15","Montana",2020-09-05,4,728.25,1939.75,0,0.25
"30%15","Montana",2020-09-05,4,816.2,1744.8,0,0.3
"35%15","Montana",2020-09-05,4,909.15,1594.5,0,0.35
"40%15","Montana",2020-09-05,4,1003.5,1448.9,0,0.4
"45%15","Montana",2020-09-05,4,1104.5,1318.5,0,0.45
"1%16","Montana",2020-09-12,1,435.99,1259,1,0.01
"2.5%16","Montana",2020-09-12,1,476.95,1181.025,0,0.025
"5%16","Montana",2020-09-12,1,515,1101.05,0,0.05
"10%16","Montana",2020-09-12,1,564,1023,0,0.1
"15%16","Montana",2020-09-12,1,602,968,0,0.15
"20%16","Montana",2020-09-12,1,634.8,925,0,0.2
"25%16","Montana",2020-09-12,1,661,894.25,0,0.25
"30%16","Montana",2020-09-12,1,684,864,0,0.3
"35%16","Montana",2020-09-12,1,708,841,0,0.35
"40%16","Montana",2020-09-12,1,730,816,0,0.4
"45%16","Montana",2020-09-12,1,750,791,0,0.45
"1%17","Montana",2020-09-12,2,248,1866.13,1,0.01
"2.5%17","Montana",2020-09-12,2,307,1653.075,0,0.025
"5%17","Montana",2020-09-12,2,360,1489.05,0,0.05
"10%17","Montana",2020-09-12,2,429,1314,0,0.1
"15%17","Montana",2020-09-12,2,485,1201,0,0.15
"20%17","Montana",2020-09-12,2,529,1116,0,0.2
"25%17","Montana",2020-09-12,2,569.75,1041.25,0,0.25
"30%17","Montana",2020-09-12,2,611,969,0,0.3
"35%17","Montana",2020-09-12,2,652,915,0,0.35
"40%17","Montana",2020-09-12,2,690,865.400000000001,0,0.4
"45%17","Montana",2020-09-12,2,730,817,0,0.45
"1%18","Montana",2020-09-12,3,168,2661.21,1,0.01
"2.5%18","Montana",2020-09-12,3,209,2267.125,0,0.025
"5%18","Montana",2020-09-12,3,265,1930.05,0,0.05
"10%18","Montana",2020-09-12,3,329.9,1598.1,0,0.1
"15%18","Montana",2020-09-12,3,389,1412,0,0.15
"20%18","Montana",2020-09-12,3,442,1265.2,0,0.2
"25%18","Montana",2020-09-12,3,493.75,1155,0,0.25
"30%18","Montana",2020-09-12,3,545.7,1052,0,0.3
"35%18","Montana",2020-09-12,3,603.65,971,0,0.35
"40%18","Montana",2020-09-12,3,659.6,894,0,0.4
"45%18","Montana",2020-09-12,3,714,829,0,0.45
"1%19","Montana",2020-09-12,4,202,3114.12,0,0.01
"2.5%19","Montana",2020-09-12,4,228,2646.225,0,0.025
"5%19","Montana",2020-09-12,4,260,2209.05,0,0.05
"10%19","Montana",2020-09-12,4,317.9,1794.1,0,0.1
"15%19","Montana",2020-09-12,4,369,1545.15,0,0.15
"20%19","Montana",2020-09-12,4,420,1367,0,0.2
"25%19","Montana",2020-09-12,4,472,1227.25,0,0.25
"30%19","Montana",2020-09-12,4,519.7,1111.3,0,0.3
"35%19","Montana",2020-09-12,4,581,1018,0,0.35
"40%19","Montana",2020-09-12,4,636,932.400000000001,0,0.4
"45%19","Montana",2020-09-12,4,701,845.45,0,0.45
"1%20","Montana",2020-09-19,1,753.98,2419.06,1,0.01
"2.5%20","Montana",2020-09-19,1,844,2249,1,0.025
"5%20","Montana",2020-09-19,1,923,2088.05,1,0.05
"10%20","Montana",2020-09-19,1,1024,1940,1,0.1
"15%20","Montana",2020-09-19,1,1095.85,1835.15,1,0.15
"20%20","Montana",2020-09-19,1,1156,1756,1,0.2
"25%20","Montana",2020-09-19,1,1204,1697,0,0.25
"30%20","Montana",2020-09-19,1,1252,1643.3,0,0.3
"35%20","Montana",2020-09-19,1,1303,1591.35,0,0.35
"40%20","Montana",2020-09-19,1,1350,1537,0,0.4
"45%20","Montana",2020-09-19,1,1398,1489,0,0.45
"1%21","Montana",2020-09-19,2,499.48,4388.66,1,0.01
"2.5%21","Montana",2020-09-19,2,620.475,3941.55,1,0.025
"5%21","Montana",2020-09-19,2,740.5,3512.6,1,0.05
"10%21","Montana",2020-09-19,2,910.4,2970.5,1,0.1
"15%21","Montana",2020-09-19,2,1044.35,2694.8,1,0.15
"20%21","Montana",2020-09-19,2,1154.3,2479.5,1,0.2
"25%21","Montana",2020-09-19,2,1251.25,2301.75,0,0.25
"30%21","Montana",2020-09-19,2,1347.2,2159.5,0,0.3
"35%21","Montana",2020-09-19,2,1439.15,2030.5,0,0.35
"40%21","Montana",2020-09-19,2,1540.5,1928.9,0,0.4
"45%21","Montana",2020-09-19,2,1640.5,1824.5,0,0.45
"1%22","Montana",2020-09-19,3,500,7373.04,1,0.01
"2.5%22","Montana",2020-09-19,3,596,6221.125,1,0.025
"5%22","Montana",2020-09-19,3,699.95,5310.25,1,0.05
"10%22","Montana",2020-09-19,3,881.8,4401.3,1,0.1
"15%22","Montana",2020-09-19,3,1029,3841.3,1,0.15
"20%22","Montana",2020-09-19,3,1175.8,3448,0,0.2
"25%22","Montana",2020-09-19,3,1332.75,3163,0,0.25
"30%22","Montana",2020-09-19,3,1459.7,2878,0,0.3
"35%22","Montana",2020-09-19,3,1617,2660.05,0,0.35
"40%22","Montana",2020-09-19,3,1772.6,2455,0,0.4
"45%22","Montana",2020-09-19,3,1931,2251,0,0.45
"1%23","Montana",2020-09-19,4,694.49,11033.55,1,0.01
"2.5%23","Montana",2020-09-19,4,762.5,8954.12499999999,1,0.025
"5%23","Montana",2020-09-19,4,851.5,7461.85,1,0.05
"10%23","Montana",2020-09-19,4,1016.5,5962.00000000001,1,0.1
"15%23","Montana",2020-09-19,4,1152.35,5078.95,1,0.15
"20%23","Montana",2020-09-19,4,1290.5,4496.1,1,0.2
"25%23","Montana",2020-09-19,4,1463.25,4002.25,0,0.25
"30%23","Montana",2020-09-19,4,1631.5,3600.1,0,0.3
"35%23","Montana",2020-09-19,4,1813.5,3247.5,0,0.35
"40%23","Montana",2020-09-19,4,2010.5,2953.5,0,0.4
"45%23","Montana",2020-09-19,4,2197.5,2670.95,0,0.45
"1%24","Montana",2020-09-26,1,1337.48,4214.51,1,0.01
"2.5%24","Montana",2020-09-26,1,1461.425,3903.525,1,0.025
"5%24","Montana",2020-09-26,1,1598.4,3651.55,1,0.05
"10%24","Montana",2020-09-26,1,1793.4,3368.5,1,0.1
"15%24","Montana",2020-09-26,1,1910.5,3185.8,1,0.15
"20%24","Montana",2020-09-26,1,2017.5,3055.7,1,0.2
"25%24","Montana",2020-09-26,1,2099,2930.75,1,0.25
"30%24","Montana",2020-09-26,1,2183.2,2834.5,1,0.3
"35%24","Montana",2020-09-26,1,2265.5,2740.5,1,0.35
"40%24","Montana",2020-09-26,1,2345.1,2647.5,1,0.4
"45%24","Montana",2020-09-26,1,2424.5,2575.5,1,0.45
"1%25","Montana",2020-09-26,2,1171.49,9398.53,1,0.01
"2.5%25","Montana",2020-09-26,2,1423.45,8198.52499999999,1,0.025
"5%25","Montana",2020-09-26,2,1678.3,7255.15,1,0.05
"10%25","Montana",2020-09-26,2,2000.5,6343.7,1,0.1
"15%25","Montana",2020-09-26,2,2265.5,5752.65,1,0.15
"20%25","Montana",2020-09-26,2,2483.5,5333.7,1,0.2
"25%25","Montana",2020-09-26,2,2723.25,4939,1,0.25
"30%25","Montana",2020-09-26,2,2914.5,4646.7,1,0.3
"35%25","Montana",2020-09-26,2,3138.15,4396.5,1,0.35
"40%25","Montana",2020-09-26,2,3322.5,4161.5,1,0.4
"45%25","Montana",2020-09-26,2,3515.05,3944.5,1,0.45
"1%26","Montana",2020-09-26,3,1270.47,17740.66,1,0.01
"2.5%26","Montana",2020-09-26,3,1489.425,15132.725,1,0.025
"5%26","Montana",2020-09-26,3,1783.5,12936.8,1,0.05
"10%26","Montana",2020-09-26,3,2265.3,10688.6,1,0.1
"15%26","Montana",2020-09-26,3,2656.05,9451.7,1,0.15
"20%26","Montana",2020-09-26,3,2976.1,8472.7,1,0.2
"25%26","Montana",2020-09-26,3,3319.5,7669.75,1,0.25
"30%26","Montana",2020-09-26,3,3659.2,7014.5,1,0.3
"35%26","Montana",2020-09-26,3,4008.45,6441.25,1,0.35
"40%26","Montana",2020-09-26,3,4343.7,5957.3,0,0.4
"45%26","Montana",2020-09-26,3,4702.5,5519.5,0,0.45
"1%27","Montana",2020-09-26,4,1703.41,26465.64,1,0.01
"2.5%27","Montana",2020-09-26,4,1871.5,22486.075,1,0.025
"5%27","Montana",2020-09-26,4,2088.3,18809.5,1,0.05
"10%27","Montana",2020-09-26,4,2486.3,15152.9,1,0.1
"15%27","Montana",2020-09-26,4,2875.2,12838.25,1,0.15
"20%27","Montana",2020-09-26,4,3282.3,11327.1,1,0.2
"25%27","Montana",2020-09-26,4,3645.75,10043.75,1,0.25
"30%27","Montana",2020-09-26,4,4089.5,9012.5,1,0.3
"35%27","Montana",2020-09-26,4,4518.45,8222.5,1,0.35
"40%27","Montana",2020-09-26,4,5008.1,7440.1,0,0.4
"45%27","Montana",2020-09-26,4,5519.05,6713.5,0,0.45
"1%28","Montana",2020-10-03,1,1828,5624.07,1,0.01
"2.5%28","Montana",2020-10-03,1,2036,5236.1,1,0.025
"5%28","Montana",2020-10-03,1,2235.9,4890.05,1,0.05
"10%28","Montana",2020-10-03,1,2446,4496.1,1,0.1
"15%28","Montana",2020-10-03,1,2582.85,4263.3,1,0.15
"20%28","Montana",2020-10-03,1,2717,4085,1,0.2
"25%28","Montana",2020-10-03,1,2842,3940.25,1,0.25
"30%28","Montana",2020-10-03,1,2948,3799.3,1,0.3
"35%28","Montana",2020-10-03,1,3048,3676.35,0,0.35
"40%28","Montana",2020-10-03,1,3146,3552,0,0.4
"45%28","Montana",2020-10-03,1,3245,3438,0,0.45
"1%29","Montana",2020-10-03,2,1279.99,10961.01,1,0.01
"2.5%29","Montana",2020-10-03,2,1564,9783.1,1,0.025
"5%29","Montana",2020-10-03,2,1914.8,8813.25,1,0.05
"10%29","Montana",2020-10-03,2,2340.8,7628.1,1,0.1
"15%29","Montana",2020-10-03,2,2672,6961.3,1,0.15
"20%29","Montana",2020-10-03,2,2964.6,6427.4,1,0.2
"25%29","Montana",2020-10-03,2,3214,6007,1,0.25
"30%29","Montana",2020-10-03,2,3462,5605.3,1,0.3
"35%29","Montana",2020-10-03,2,3703.65,5298.35,1,0.35
"40%29","Montana",2020-10-03,2,3955,5005.4,1,0.4
"45%29","Montana",2020-10-03,2,4195,4703,0,0.45
"1%30","Montana",2020-10-03,3,1238.95,18929.18,1,0.01
"2.5%30","Montana",2020-10-03,3,1482.9,16511.3,1,0.025
"5%30","Montana",2020-10-03,3,1830.8,14072.15,1,0.05
"10%30","Montana",2020-10-03,3,2356.7,11678.3,1,0.1
"15%30","Montana",2020-10-03,3,2793.85,10352.35,1,0.15
"20%30","Montana",2020-10-03,3,3185.6,9381.8,1,0.2
"25%30","Montana",2020-10-03,3,3599.75,8503.25,1,0.25
"30%30","Montana",2020-10-03,3,3953.7,7785.6,1,0.3
"35%30","Montana",2020-10-03,3,4375.3,7141.35,1,0.35
"40%30","Montana",2020-10-03,3,4753.2,6559.4,1,0.4
"45%30","Montana",2020-10-03,3,5198.75,6096.45,0,0.45
"1%31","Montana",2020-10-03,4,1798.97,28861.12,1,0.01
"2.5%31","Montana",2020-10-03,4,1951.975,23713.225,1,0.025
"5%31","Montana",2020-10-03,4,2206.9,19997.9,1,0.05
"10%31","Montana",2020-10-03,4,2674,15927.3,1,0.1
"15%31","Montana",2020-10-03,4,3111.7,13702.85,1,0.15
"20%31","Montana",2020-10-03,4,3543,11999,1,0.2
"25%31","Montana",2020-10-03,4,3960.5,10756.5,1,0.25
"30%31","Montana",2020-10-03,4,4407.1,9652.6,1,0.3
"35%31","Montana",2020-10-03,4,4930.55,8691.7,1,0.35
"40%31","Montana",2020-10-03,4,5439.8,7934.4,1,0.4
"45%31","Montana",2020-10-03,4,5982.85,7161.25,0,0.45
"1%32","Montana",2020-10-10,1,2661.93,8276.07,1,0.01
"2.5%32","Montana",2020-10-10,1,2974.875,7623.1,1,0.025
"5%32","Montana",2020-10-10,1,3291,7181.25,1,0.05
"10%32","Montana",2020-10-10,1,3616,6640.2,1,0.1
"15%32","Montana",2020-10-10,1,3850,6310,1,0.15
"20%32","Montana",2020-10-10,1,4051,6072,1,0.2
"25%32","Montana",2020-10-10,1,4210,5844,0,0.25
"30%32","Montana",2020-10-10,1,4375.7,5631.3,0,0.3
"35%32","Montana",2020-10-10,1,4547,5451,0,0.35
"40%32","Montana",2020-10-10,1,4694.6,5304.8,0,0.4
"45%32","Montana",2020-10-10,1,4843.55,5139.45,0,0.45
"1%33","Montana",2020-10-10,2,2002.99,15900.88,1,0.01
"2.5%33","Montana",2020-10-10,2,2435,13998.225,1,0.025
"5%33","Montana",2020-10-10,2,2821.95,12320.2,1,0.05
"10%33","Montana",2020-10-10,2,3400.8,10824.4,1,0.1
"15%33","Montana",2020-10-10,2,3907,9876.05,1,0.15
"20%33","Montana",2020-10-10,2,4315,9084.2,1,0.2
"25%33","Montana",2020-10-10,2,4669.75,8515,1,0.25
"30%33","Montana",2020-10-10,2,4987.7,8017.9,0,0.3
"35%33","Montana",2020-10-10,2,5338.9,7548.35,0,0.35
"40%33","Montana",2020-10-10,2,5699.6,7140.4,0,0.4
"45%33","Montana",2020-10-10,2,6045,6715.9,0,0.45
"1%34","Montana",2020-10-10,3,1833.42,25762.91,1,0.01
"2.5%34","Montana",2020-10-10,3,2186.475,22381.925,1,0.025
"5%34","Montana",2020-10-10,3,2653.45,19104.75,1,0.05
"10%34","Montana",2020-10-10,3,3328.3,15787.1,1,0.1
"15%34","Montana",2020-10-10,3,3891.35,13986.65,1,0.15
"20%34","Montana",2020-10-10,3,4425.5,12413.7,1,0.2
"25%34","Montana",2020-10-10,3,4923.5,11395.25,1,0.25
"30%34","Montana",2020-10-10,3,5434.6,10537.1,1,0.3
"35%34","Montana",2020-10-10,3,5949.15,9665.25,0,0.35
"40%34","Montana",2020-10-10,3,6520.5,8924.9,0,0.4
"45%34","Montana",2020-10-10,3,7067.05,8278.4,0,0.45
"1%35","Montana",2020-10-10,4,2378.97,37666.67,1,0.01
"2.5%35","Montana",2020-10-10,4,2587.95,30869.775,1,0.025
"5%35","Montana",2020-10-10,4,2937.9,26476.05,1,0.05
"10%35","Montana",2020-10-10,4,3532.9,21250.4,1,0.1
"15%35","Montana",2020-10-10,4,4079,17885.3,1,0.15
"20%35","Montana",2020-10-10,4,4625.6,15722.6,1,0.2
"25%35","Montana",2020-10-10,4,5253,14020,1,0.25
"30%35","Montana",2020-10-10,4,5813.7,12647.6,1,0.3
"35%35","Montana",2020-10-10,4,6417.3,11354.7,0,0.35
"40%35","Montana",2020-10-10,4,7079.6,10279.4,0,0.4
"45%35","Montana",2020-10-10,4,7767.05,9418.45,0,0.45
"1%36","Montana",2020-10-17,1,2698.96,7919.30000000001,1,0.01
"2.5%36","Montana",2020-10-17,1,2931.95,7448.05,1,0.025
"5%36","Montana",2020-10-17,1,3180,7040,1,0.05
"10%36","Montana",2020-10-17,1,3516.7,6477.4,1,0.1
"15%36","Montana",2020-10-17,1,3750.7,6162,1,0.15
"20%36","Montana",2020-10-17,1,3958,5903,1,0.2
"25%36","Montana",2020-10-17,1,4108,5677.25,1,0.25
"30%36","Montana",2020-10-17,1,4266.1,5490,1,0.3
"35%36","Montana",2020-10-17,1,4419,5331,1,0.35
"40%36","Montana",2020-10-17,1,4575,5175,1,0.4
"45%36","Montana",2020-10-17,1,4716.55,5025.45,1,0.45
"1%37","Montana",2020-10-17,2,1831.99,13406.46,1,0.01
"2.5%37","Montana",2020-10-17,2,2228.975,11827.475,1,0.025
"5%37","Montana",2020-10-17,2,2564,10600.4,1,0.05
"10%37","Montana",2020-10-17,2,3102.5,9316.1,1,0.1
"15%37","Montana",2020-10-17,2,3484.85,8496.6,1,0.15
"20%37","Montana",2020-10-17,2,3788.6,7911.2,1,0.2
"25%37","Montana",2020-10-17,2,4102,7380.75,1,0.25
"30%37","Montana",2020-10-17,2,4413.7,6967.6,1,0.3
"35%37","Montana",2020-10-17,2,4719.95,6571,1,0.35
"40%37","Montana",2020-10-17,2,5006.6,6199.2,1,0.4
"45%37","Montana",2020-10-17,2,5290,5866.35,1,0.45
"1%38","Montana",2020-10-17,3,1396.93,19916.09,1,0.01
"2.5%38","Montana",2020-10-17,3,1743.95,17309.15,1,0.025
"5%38","Montana",2020-10-17,3,2098.75,14844.95,1,0.05
"10%38","Montana",2020-10-17,3,2650.2,12473,1,0.1
"15%38","Montana",2020-10-17,3,3090.55,11033.6,1,0.15
"20%38","Montana",2020-10-17,3,3554.8,9945.6,1,0.2
"25%38","Montana",2020-10-17,3,3956.75,9197.5,1,0.25
"30%38","Montana",2020-10-17,3,4405.4,8394.6,1,0.3
