"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"1%","New Jersey",2020-08-15,1,756.99,12149.02,1,0.01
"2.5%","New Jersey",2020-08-15,1,828.95,10078.825,1,0.025
"5%","New Jersey",2020-08-15,1,955,8441.15,1,0.05
"10%","New Jersey",2020-08-15,1,1169.9,6886,1,0.1
"15%","New Jersey",2020-08-15,1,1382.55,6069.35,1,0.15
"20%","New Jersey",2020-08-15,1,1615,5385,1,0.2
"25%","New Jersey",2020-08-15,1,1823.25,4768.25,1,0.25
"30%","New Jersey",2020-08-15,1,2046,4327.3,1,0.3
"35%","New Jersey",2020-08-15,1,2283.65,3933,0,0.35
"40%","New Jersey",2020-08-15,1,2505,3574,0,0.4
"45%","New Jersey",2020-08-15,1,2736,3303,0,0.45
"1%1","New Jersey",2020-08-15,2,1035.99,14550.26,1,0.01
"2.5%1","New Jersey",2020-08-15,2,1080.975,12096.75,1,0.025
"5%1","New Jersey",2020-08-15,2,1156,9994.45,1,0.05
"10%1","New Jersey",2020-08-15,2,1326.8,7726.3,1,0.1
"15%1","New Jersey",2020-08-15,2,1483.85,6632.6,1,0.15
"20%1","New Jersey",2020-08-15,2,1652.8,5742.4,1,0.2
"25%1","New Jersey",2020-08-15,2,1848,5076,1,0.25
"30%1","New Jersey",2020-08-15,2,2038,4560.2,1,0.3
"35%1","New Jersey",2020-08-15,2,2259,4082.35,1,0.35
"40%1","New Jersey",2020-08-15,2,2476,3720,0,0.4
"45%1","New Jersey",2020-08-15,2,2740.55,3350.35,0,0.45
"1%2","New Jersey",2020-08-15,3,887.47,15659.98,1,0.01
"2.5%2","New Jersey",2020-08-15,3,946.5,12440.575,1,0.025
"5%2","New Jersey",2020-08-15,3,1022.45,10113.7,1,0.05
"10%2","New Jersey",2020-08-15,3,1186.5,7978,1,0.1
"15%2","New Jersey",2020-08-15,3,1363.5,6685.7,1,0.15
"20%2","New Jersey",2020-08-15,3,1530.3,5768.1,1,0.2
"25%2","New Jersey",2020-08-15,3,1729.25,5101.75,1,0.25
"30%2","New Jersey",2020-08-15,3,1960.2,4515.5,1,0.3
"35%2","New Jersey",2020-08-15,3,2213.15,4093.55,1,0.35
"40%2","New Jersey",2020-08-15,3,2471.1,3720.3,1,0.4
"45%2","New Jersey",2020-08-15,3,2734.5,3381.4,1,0.45
"1%3","New Jersey",2020-08-15,4,921.49,14849.44,1,0.01
"2.5%3","New Jersey",2020-08-15,4,976.5,12089.775,1,0.025
"5%3","New Jersey",2020-08-15,4,1054.4,10214.65,1,0.05
"10%3","New Jersey",2020-08-15,4,1222.4,8162.8,1,0.1
"15%3","New Jersey",2020-08-15,4,1383.5,6838.8,1,0.15
"20%3","New Jersey",2020-08-15,4,1577.9,5921.7,1,0.2
"25%3","New Jersey",2020-08-15,4,1773.5,5275,1,0.25
"30%3","New Jersey",2020-08-15,4,1996.5,4657.8,1,0.3
"35%3","New Jersey",2020-08-15,4,2230.15,4183.85,1,0.35
"40%3","New Jersey",2020-08-15,4,2493.1,3774.9,1,0.4
"45%3","New Jersey",2020-08-15,4,2739.6,3398.5,1,0.45
"1%4","New Jersey",2020-08-22,1,413.48,6829.83000000001,1,0.01
"2.5%4","New Jersey",2020-08-22,1,480.5,5766.725,1,0.025
"5%4","New Jersey",2020-08-22,1,549.45,4818.65,1,0.05
"10%4","New Jersey",2020-08-22,1,683.5,3949,1,0.1
"15%4","New Jersey",2020-08-22,1,801.5,3391.55,1,0.15
"20%4","New Jersey",2020-08-22,1,922.5,2993.7,1,0.2
"25%4","New Jersey",2020-08-22,1,1036.5,2677.25,1,0.25
"30%4","New Jersey",2020-08-22,1,1147.5,2424.5,1,0.3
"35%4","New Jersey",2020-08-22,1,1270.5,2211.5,0,0.35
"40%4","New Jersey",2020-08-22,1,1408.5,2043.5,0,0.4
"45%4","New Jersey",2020-08-22,1,1554.5,1851.4,0,0.45
"1%5","New Jersey",2020-08-22,2,466,7383.09,1,0.01
"2.5%5","New Jersey",2020-08-22,2,484,5871.39999999999,1,0.025
"5%5","New Jersey",2020-08-22,2,518.95,4958.4,1,0.05
"10%5","New Jersey",2020-08-22,2,607,3974.1,1,0.1
"15%5","New Jersey",2020-08-22,2,687,3422.3,1,0.15
"20%5","New Jersey",2020-08-22,2,780,2946.4,1,0.2
"25%5","New Jersey",2020-08-22,2,888,2604,0,0.25
"30%5","New Jersey",2020-08-22,2,998,2324,0,0.3
"35%5","New Jersey",2020-08-22,2,1109.65,2096.35,0,0.35
"40%5","New Jersey",2020-08-22,2,1236.6,1882,0,0.4
"45%5","New Jersey",2020-08-22,2,1378.55,1696.45,0,0.45
"1%6","New Jersey",2020-08-22,3,457,7031.38000000001,1,0.01
"2.5%6","New Jersey",2020-08-22,3,476,5793.025,1,0.025
"5%6","New Jersey",2020-08-22,3,511,4682.05,1,0.05
"10%6","New Jersey",2020-08-22,3,591,3744,1,0.1
"15%6","New Jersey",2020-08-22,3,665,3141,1,0.15
"20%6","New Jersey",2020-08-22,3,743,2746,0,0.2
"25%6","New Jersey",2020-08-22,3,833,2423.5,0,0.25
"30%6","New Jersey",2020-08-22,3,921,2150.6,0,0.3
"35%6","New Jersey",2020-08-22,3,1035,1923.7,0,0.35
"40%6","New Jersey",2020-08-22,3,1145,1728.4,0,0.4
"45%6","New Jersey",2020-08-22,3,1270,1561.45,0,0.45
"1%7","New Jersey",2020-08-22,4,404,6239.24000000001,1,0.01
"2.5%7","New Jersey",2020-08-22,4,423,5186,1,0.025
"5%7","New Jersey",2020-08-22,4,457,4330.1,1,0.05
"10%7","New Jersey",2020-08-22,4,530,3409.4,1,0.1
"15%7","New Jersey",2020-08-22,4,603.85,2861.45,0,0.15
"20%7","New Jersey",2020-08-22,4,680,2492.4,0,0.2
"25%7","New Jersey",2020-08-22,4,769.75,2215.25,0,0.25
"30%7","New Jersey",2020-08-22,4,860,1976,0,0.3
"35%7","New Jersey",2020-08-22,4,961.65,1763.35,0,0.35
"40%7","New Jersey",2020-08-22,4,1074.6,1604.4,0,0.4
"45%7","New Jersey",2020-08-22,4,1184,1448.45,0,0.45
