"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"45%7","Oregon",2020-08-22,4,1229.5,1481.5,1,0.45
"1%8","Oregon",2020-08-29,1,697.49,2762.6,1,0.01
"2.5%8","Oregon",2020-08-29,1,777.475,2542.625,1,0.025
"5%8","Oregon",2020-08-29,1,862.45,2341.5,1,0.05
"10%8","Oregon",2020-08-29,1,980.5,2145.6,1,0.1
"15%8","Oregon",2020-08-29,1,1071.5,2012.8,1,0.15
"20%8","Oregon",2020-08-29,1,1141.5,1910.5,1,0.2
"25%8","Oregon",2020-08-29,1,1203.5,1823.5,1,0.25
"30%8","Oregon",2020-08-29,1,1260.2,1737.5,1,0.3
"35%8","Oregon",2020-08-29,1,1310.15,1670.85,1,0.35
"40%8","Oregon",2020-08-29,1,1365.5,1607.9,1,0.4
"45%8","Oregon",2020-08-29,1,1423.5,1544.5,0,0.45
"1%9","Oregon",2020-08-29,2,365.49,3563.51,1,0.01
"2.5%9","Oregon",2020-08-29,2,469.475,3120.725,1,0.025
"5%9","Oregon",2020-08-29,2,552.5,2811.75,1,0.05
"10%9","Oregon",2020-08-29,2,685.4,2427.5,1,0.1
"15%9","Oregon",2020-08-29,2,798.5,2159.65,1,0.15
"20%9","Oregon",2020-08-29,2,876.5,1999.7,1,0.2
"25%9","Oregon",2020-08-29,2,954.5,1846.75,1,0.25
"30%9","Oregon",2020-08-29,2,1042.5,1722.5,1,0.3
"35%9","Oregon",2020-08-29,2,1127.5,1624.85,1,0.35
"40%9","Oregon",2020-08-29,2,1199.5,1535.5,1,0.4
"45%9","Oregon",2020-08-29,2,1279.5,1448.5,1,0.45
"1%10","Oregon",2020-08-29,3,271.98,4402.07,1,0.01
"2.5%10","Oregon",2020-08-29,3,339.95,3668.1,1,0.025
"5%10","Oregon",2020-08-29,3,414.95,3116.2,1,0.05
"10%10","Oregon",2020-08-29,3,535.9,2586.2,1,0.1
"15%10","Oregon",2020-08-29,3,627,2291.6,1,0.15
"20%10","Oregon",2020-08-29,3,713,2068,1,0.2
"25%10","Oregon",2020-08-29,3,805.75,1883.25,1,0.25
"30%10","Oregon",2020-08-29,3,888,1733.3,1,0.3
"35%10","Oregon",2020-08-29,3,976.65,1598,1,0.35
"40%10","Oregon",2020-08-29,3,1064,1486,1,0.4
"45%10","Oregon",2020-08-29,3,1156,1376,0,0.45
"1%11","Oregon",2020-08-29,4,311,4944.32000000001,1,0.01
"2.5%11","Oregon",2020-08-29,4,340.975,4185.15,1,0.025
"5%11","Oregon",2020-08-29,4,399,3486.1,1,0.05
"10%11","Oregon",2020-08-29,4,488,2826.2,1,0.1
"15%11","Oregon",2020-08-29,4,566,2452.15,1,0.15
"20%11","Oregon",2020-08-29,4,639,2166.2,1,0.2
"25%11","Oregon",2020-08-29,4,720,1936.25,0,0.25
"30%11","Oregon",2020-08-29,4,811.7,1747,0,0.3
"35%11","Oregon",2020-08-29,4,891.65,1585.7,0,0.35
"40%11","Oregon",2020-08-29,4,986.6,1441.4,0,0.4
"45%11","Oregon",2020-08-29,4,1082,1295.35,0,0.45
"1%12","Oregon",2020-09-05,1,660.99,2785.16,1,0.01
"2.5%12","Oregon",2020-09-05,1,761.975,2513,1,0.025
"5%12","Oregon",2020-09-05,1,864.95,2310.05,1,0.05
"10%12","Oregon",2020-09-05,1,974,2105.1,1,0.1
"15%12","Oregon",2020-09-05,1,1054,1972.15,1,0.15
"20%12","Oregon",2020-09-05,1,1133,1867.4,1,0.2
"25%12","Oregon",2020-09-05,1,1197,1784,1,0.25
"30%12","Oregon",2020-09-05,1,1254,1705,1,0.3
"35%12","Oregon",2020-09-05,1,1312,1641,0,0.35
"40%12","Oregon",2020-09-05,1,1365,1580,0,0.4
"45%12","Oregon",2020-09-05,1,1421,1528,0,0.45
"1%13","Oregon",2020-09-05,2,404,3577.01,1,0.01
"2.5%13","Oregon",2020-09-05,2,496,3171.1,1,0.025
"5%13","Oregon",2020-09-05,2,605.95,2814.1,1,0.05
"10%13","Oregon",2020-09-05,2,735,2425,1,0.1
"15%13","Oregon",2020-09-05,2,833,2179,1,0.15
"20%13","Oregon",2020-09-05,2,929.8,2028.4,1,0.2
"25%13","Oregon",2020-09-05,2,1015,1891.25,1,0.25
"30%13","Oregon",2020-09-05,2,1092,1765.3,1,0.3
"35%13","Oregon",2020-09-05,2,1169,1668,1,0.35
"40%13","Oregon",2020-09-05,2,1244.6,1570.2,1,0.4
"45%13","Oregon",2020-09-05,2,1320,1479,1,0.45
"1%14","Oregon",2020-09-05,3,310.99,4205.01,1,0.01
"2.5%14","Oregon",2020-09-05,3,374,3704.225,1,0.025
"5%14","Oregon",2020-09-05,3,473.95,3252,1,0.05
"10%14","Oregon",2020-09-05,3,592,2685.3,1,0.1
"15%14","Oregon",2020-09-05,3,690.85,2356.15,1,0.15
"20%14","Oregon",2020-09-05,3,793,2122.4,1,0.2
"25%14","Oregon",2020-09-05,3,885.75,1945,0,0.25
"30%14","Oregon",2020-09-05,3,976.7,1814,0,0.3
"35%14","Oregon",2020-09-05,3,1070,1689.35,0,0.35
"40%14","Oregon",2020-09-05,3,1154.6,1558,0,0.4
"45%14","Oregon",2020-09-05,3,1251,1449,0,0.45
"1%15","Oregon",2020-09-05,4,316,5507,1,0.01
"2.5%15","Oregon",2020-09-05,4,353,4493.275,1,0.025
"5%15","Oregon",2020-09-05,4,410.95,3755.15,1,0.05
"10%15","Oregon",2020-09-05,4,510.9,3006.2,1,0.1
"15%15","Oregon",2020-09-05,4,600.7,2599.15,1,0.15
"20%15","Oregon",2020-09-05,4,691,2295,1,0.2
"25%15","Oregon",2020-09-05,4,786,2057,1,0.25
"30%15","Oregon",2020-09-05,4,875,1854.3,0,0.3
"35%15","Oregon",2020-09-05,4,967,1678.35,0,0.35
"40%15","Oregon",2020-09-05,4,1071,1536.4,0,0.4
"45%15","Oregon",2020-09-05,4,1182.55,1404.35,0,0.45
"1%16","Oregon",2020-09-12,1,576.98,2297.04,1,0.01
"2.5%16","Oregon",2020-09-12,1,649.95,2075.05,1,0.025
"5%16","Oregon",2020-09-12,1,715.95,1891.05,1,0.05
"10%16","Oregon",2020-09-12,1,806,1733,1,0.1
"15%16","Oregon",2020-09-12,1,873.85,1616,1,0.15
"20%16","Oregon",2020-09-12,1,929.8,1539.4,1,0.2
"25%16","Oregon",2020-09-12,1,985.75,1469,1,0.25
"30%16","Oregon",2020-09-12,1,1036,1406,0,0.3
"35%16","Oregon",2020-09-12,1,1083,1351,0,0.35
"40%16","Oregon",2020-09-12,1,1126.6,1300,0,0.4
"45%16","Oregon",2020-09-12,1,1165,1250.45,0,0.45
"1%17","Oregon",2020-09-12,2,326.98,2926.2,1,0.01
"2.5%17","Oregon",2020-09-12,2,415.975,2584.125,1,0.025
"5%17","Oregon",2020-09-12,2,490,2289,1,0.05
"10%17","Oregon",2020-09-12,2,610,1988,1,0.1
"15%17","Oregon",2020-09-12,2,691,1807,0,0.15
"20%17","Oregon",2020-09-12,2,760,1662.2,0,0.2
"25%17","Oregon",2020-09-12,2,825,1541,0,0.25
"30%17","Oregon",2020-09-12,2,889,1441,0,0.3
"35%17","Oregon",2020-09-12,2,953,1352,0,0.35
"40%17","Oregon",2020-09-12,2,1009,1270,0,0.4
"45%17","Oregon",2020-09-12,2,1072,1205,0,0.45
"1%18","Oregon",2020-09-12,3,247.49,3505.57,1,0.01
"2.5%18","Oregon",2020-09-12,3,305.5,2946.6,1,0.025
"5%18","Oregon",2020-09-12,3,371.5,2537.8,1,0.05
"10%18","Oregon",2020-09-12,3,471.5,2139.6,1,0.1
"15%18","Oregon",2020-09-12,3,549.5,1875.65,0,0.15
"20%18","Oregon",2020-09-12,3,628.5,1713.1,0,0.2
"25%18","Oregon",2020-09-12,3,698.5,1567.75,0,0.25
"30%18","Oregon",2020-09-12,3,770.5,1443.8,0,0.3
"35%18","Oregon",2020-09-12,3,844.15,1337.85,0,0.35
"40%18","Oregon",2020-09-12,3,920.5,1244.9,0,0.4
"45%18","Oregon",2020-09-12,3,996.05,1151.5,0,0.45
"1%19","Oregon",2020-09-12,4,284,4022.21,1,0.01
"2.5%19","Oregon",2020-09-12,4,310,3346.42499999999,1,0.025
"5%19","Oregon",2020-09-12,4,356,2877.2,1,0.05
"10%19","Oregon",2020-09-12,4,426,2355,0,0.1
"15%19","Oregon",2020-09-12,4,496.85,2013.15,0,0.15
"20%19","Oregon",2020-09-12,4,565.8,1803.2,0,0.2
"25%19","Oregon",2020-09-12,4,633,1617,0,0.25
"30%19","Oregon",2020-09-12,4,703,1468,0,0.3
"35%19","Oregon",2020-09-12,4,770,1329,0,0.35
"40%19","Oregon",2020-09-12,4,852,1221,0,0.4
"45%19","Oregon",2020-09-12,4,935.55,1115,0,0.45
"1%20","Oregon",2020-09-19,1,537,2088.01,1,0.01
"2.5%20","Oregon",2020-09-19,1,602.975,1883.025,0,0.025
"5%20","Oregon",2020-09-19,1,672.95,1735,0,0.05
"10%20","Oregon",2020-09-19,1,761,1572.1,0,0.1
"15%20","Oregon",2020-09-19,1,822,1477,0,0.15
"20%20","Oregon",2020-09-19,1,869,1403.2,0,0.2
"25%20","Oregon",2020-09-19,1,913,1344.25,0,0.25
"30%20","Oregon",2020-09-19,1,951,1294.3,0,0.3
"35%20","Oregon",2020-09-19,1,987,1251,0,0.35
"40%20","Oregon",2020-09-19,1,1028,1193,0,0.4
"45%20","Oregon",2020-09-19,1,1069,1149.45,0,0.45
"1%21","Oregon",2020-09-19,2,289.99,2636.06,1,0.01
"2.5%21","Oregon",2020-09-19,2,369.975,2364.05,1,0.025
"5%21","Oregon",2020-09-19,2,438,2115.05,1,0.05
"10%21","Oregon",2020-09-19,2,534.9,1812.1,0,0.1
"15%21","Oregon",2020-09-19,2,612,1626,0,0.15
"20%21","Oregon",2020-09-19,2,674,1497,0,0.2
"25%21","Oregon",2020-09-19,2,737.75,1397,0,0.25
"30%21","Oregon",2020-09-19,2,797,1310,0,0.3
"35%21","Oregon",2020-09-19,2,857.65,1235,0,0.35
"40%21","Oregon",2020-09-19,2,915.6,1165,0,0.4
"45%21","Oregon",2020-09-19,2,972.55,1098,0,0.45
"1%22","Oregon",2020-09-19,3,245.99,3080.17,1,0.01
"2.5%22","Oregon",2020-09-19,3,294.975,2702.025,1,0.025
"5%22","Oregon",2020-09-19,3,351,2343.1,0,0.05
"10%22","Oregon",2020-09-19,3,441,1945.1,0,0.1
"15%22","Oregon",2020-09-19,3,507.85,1731.15,0,0.15
"20%22","Oregon",2020-09-19,3,581.8,1571,0,0.2
"25%22","Oregon",2020-09-19,3,647.75,1440,0,0.25
"30%22","Oregon",2020-09-19,3,713,1318,0,0.3
"35%22","Oregon",2020-09-19,3,772.65,1216.35,0,0.35
"40%22","Oregon",2020-09-19,3,842,1124,0,0.4
"45%22","Oregon",2020-09-19,3,902,1047,0,0.45
"1%23","Oregon",2020-09-19,4,227,3851.21,1,0.01
"2.5%23","Oregon",2020-09-19,4,255,3196,1,0.025
"5%23","Oregon",2020-09-19,4,292,2712,1,0.05
"10%23","Oregon",2020-09-19,4,357,2131.1,0,0.1
"15%23","Oregon",2020-09-19,4,419,1838.15,0,0.15
"20%23","Oregon",2020-09-19,4,479,1618.2,0,0.2
"25%23","Oregon",2020-09-19,4,546.75,1454.25,0,0.25
"30%23","Oregon",2020-09-19,4,619,1328.3,0,0.3
"35%23","Oregon",2020-09-19,4,688.65,1220,0,0.35
"40%23","Oregon",2020-09-19,4,766,1116,0,0.4
"45%23","Oregon",2020-09-19,4,831.55,1012,0,0.45
"1%24","Oregon",2020-09-26,1,850.49,3727.61,1,0.01
"2.5%24","Oregon",2020-09-26,1,972.475,3421.525,1,0.025
"5%24","Oregon",2020-09-26,1,1103.45,3176.55,1,0.05
"10%24","Oregon",2020-09-26,1,1274.5,2833.5,1,0.1
"15%24","Oregon",2020-09-26,1,1397.5,2649.5,1,0.15
"20%24","Oregon",2020-09-26,1,1501.5,2508.5,1,0.2
"25%24","Oregon",2020-09-26,1,1584.5,2390.5,1,0.25
"30%24","Oregon",2020-09-26,1,1667.5,2296.5,1,0.3
"35%24","Oregon",2020-09-26,1,1743.15,2205.5,1,0.35
"40%24","Oregon",2020-09-26,1,1812.5,2123.5,1,0.4
"45%24","Oregon",2020-09-26,1,1884.5,2040.95,1,0.45
"1%25","Oregon",2020-09-26,2,610.46,5641.63,1,0.01
"2.5%25","Oregon",2020-09-26,2,766.425,4941.55,1,0.025
"5%25","Oregon",2020-09-26,2,930.45,4416.5,1,0.05
"10%25","Oregon",2020-09-26,2,1119.4,3763.7,1,0.1
"15%25","Oregon",2020-09-26,2,1281.35,3380.65,1,0.15
"20%25","Oregon",2020-09-26,2,1416.3,3130.9,1,0.2
"25%25","Oregon",2020-09-26,2,1546.5,2918.75,1,0.25
"30%25","Oregon",2020-09-26,2,1661.5,2721.5,1,0.3
"35%25","Oregon",2020-09-26,2,1781.15,2565.2,1,0.35
"40%25","Oregon",2020-09-26,2,1892.5,2404.5,0,0.4
"45%25","Oregon",2020-09-26,2,2017.5,2267.95,0,0.45
"1%26","Oregon",2020-09-26,3,534.49,7339.95000000001,1,0.01
"2.5%26","Oregon",2020-09-26,3,650.425,6211.6,1,0.025
"5%26","Oregon",2020-09-26,3,779.35,5354.7,1,0.05
"10%26","Oregon",2020-09-26,3,970.4,4490.6,1,0.1
"15%26","Oregon",2020-09-26,3,1153.2,4003.8,1,0.15
"20%26","Oregon",2020-09-26,3,1293.5,3598.7,1,0.2
"25%26","Oregon",2020-09-26,3,1444.25,3283.75,1,0.25
"30%26","Oregon",2020-09-26,3,1584.2,3011.5,1,0.3
"35%26","Oregon",2020-09-26,3,1745.5,2767.5,1,0.35
"40%26","Oregon",2020-09-26,3,1898.5,2583.9,1,0.4
"45%26","Oregon",2020-09-26,3,2064.5,2398.5,1,0.45
"1%27","Oregon",2020-09-26,4,608.49999999,9113.74999999001,1,0.01
"2.5%27","Oregon",2020-09-26,4,678.44999999,7638.69999999,1,0.025
"5%27","Oregon",2020-09-26,4,772.44999999,6603.69999999,1,0.05
"10%27","Oregon",2020-09-26,4,934.49999999,5368.79999999,1,0.1
"15%27","Oregon",2020-09-26,4,1088.34999999,4592.09999999,1,0.15
"20%27","Oregon",2020-09-26,4,1232.49999999,3955.89999999,1,0.2
"25%27","Oregon",2020-09-26,4,1366.24999999,3541.74999999,1,0.25
"30%27","Oregon",2020-09-26,4,1508.49999999,3236.09999999,1,0.3
"35%27","Oregon",2020-09-26,4,1688.49999999,2950.54999999,1,0.35
"40%27","Oregon",2020-09-26,4,1859.69999999,2695.89999999,1,0.4
"45%27","Oregon",2020-09-26,4,2027.04999999,2438.49999999,1,0.45
"1%28","Oregon",2020-10-03,1,997.42,4061.52,1,0.01
"2.5%28","Oregon",2020-10-03,1,1126.5,3722.5,1,0.025
"5%28","Oregon",2020-10-03,1,1255.45,3457.5,1,0.05
"10%28","Oregon",2020-10-03,1,1450.5,3141.7,1,0.1
"15%28","Oregon",2020-10-03,1,1584.5,2938.5,1,0.15
"20%28","Oregon",2020-10-03,1,1679.5,2772.7,1,0.2
"25%28","Oregon",2020-10-03,1,1772.5,2660.5,1,0.25
"30%28","Oregon",2020-10-03,1,1865.2,2542.5,1,0.3
"35%28","Oregon",2020-10-03,1,1949.15,2442.5,1,0.35
"40%28","Oregon",2020-10-03,1,2033.5,2348.9,0,0.4
"45%28","Oregon",2020-10-03,1,2106.05,2258.5,0,0.45
"1%29","Oregon",2020-10-03,2,689.49,6176.59,1,0.01
"2.5%29","Oregon",2020-10-03,2,872.475,5540.6,1,0.025
"5%29","Oregon",2020-10-03,2,1063.45,4950.85,1,0.05
"10%29","Oregon",2020-10-03,2,1291.4,4390.9,1,0.1
"15%29","Oregon",2020-10-03,2,1490.35,3965.5,1,0.15
"20%29","Oregon",2020-10-03,2,1644.5,3663.5,1,0.2
"25%29","Oregon",2020-10-03,2,1795.25,3392.75,1,0.25
"30%29","Oregon",2020-10-03,2,1933.9,3162.8,1,0.3
"35%29","Oregon",2020-10-03,2,2069.15,2991.5,1,0.35
"40%29","Oregon",2020-10-03,2,2201.1,2830.3,1,0.4
"45%29","Oregon",2020-10-03,2,2340.5,2648.5,1,0.45
"1%30","Oregon",2020-10-03,3,684.5,9026.55,1,0.01
"2.5%30","Oregon",2020-10-03,3,835.475,7800.54999999998,1,0.025
"5%30","Oregon",2020-10-03,3,1002.45,6612.65,1,0.05
"10%30","Oregon",2020-10-03,3,1284.1,5550.3,1,0.1
"15%30","Oregon",2020-10-03,3,1498.5,4930.5,1,0.15
"20%30","Oregon",2020-10-03,3,1679.5,4504.9,1,0.2
"25%30","Oregon",2020-10-03,3,1856.25,4125.25,1,0.25
"30%30","Oregon",2020-10-03,3,2041.2,3803.5,1,0.3
"35%30","Oregon",2020-10-03,3,2210.15,3509.2,1,0.35
"40%30","Oregon",2020-10-03,3,2386.1,3252.5,1,0.4
"45%30","Oregon",2020-10-03,3,2589.5,3012.95,0,0.45
"1%31","Oregon",2020-10-03,4,723.49,12597.55,1,0.01
"2.5%31","Oregon",2020-10-03,4,835.4,10595.65,1,0.025
"5%31","Oregon",2020-10-03,4,959.5,8872.65,1,0.05
"10%31","Oregon",2020-10-03,4,1186.5,7114.6,1,0.1
"15%31","Oregon",2020-10-03,4,1406.35,6100.8,1,0.15
"20%31","Oregon",2020-10-03,4,1604.3,5381.7,1,0.2
"25%31","Oregon",2020-10-03,4,1816,4852,1,0.25
"30%31","Oregon",2020-10-03,4,2042.5,4417.5,1,0.3
"35%31","Oregon",2020-10-03,4,2268.5,4016.85,1,0.35
"40%31","Oregon",2020-10-03,4,2505.1,3642.9,1,0.4
"45%31","Oregon",2020-10-03,4,2756.15,3341.95,1,0.45
"1%32","Oregon",2020-10-10,1,1293.99,5216.02,1,0.01
"2.5%32","Oregon",2020-10-10,1,1465.95,4745.05,1,0.025
"5%32","Oregon",2020-10-10,1,1623,4358,1,0.05
"10%32","Oregon",2020-10-10,1,1835.9,3941.2,1,0.1
"15%32","Oregon",2020-10-10,1,1991,3715.15,1,0.15
"20%32","Oregon",2020-10-10,1,2121,3508.2,1,0.2
"25%32","Oregon",2020-10-10,1,2249,3345.25,1,0.25
"30%32","Oregon",2020-10-10,1,2354,3212,1,0.3
"35%32","Oregon",2020-10-10,1,2458,3094,0,0.35
"40%32","Oregon",2020-10-10,1,2561.6,2976,0,0.4
"45%32","Oregon",2020-10-10,1,2655.55,2856,0,0.45
"1%33","Oregon",2020-10-10,2,967.48,7817.61,1,0.01
"2.5%33","Oregon",2020-10-10,2,1176.4,7090.55,1,0.025
"5%33","Oregon",2020-10-10,2,1356.45,6330.7,1,0.05
"10%33","Oregon",2020-10-10,2,1642.4,5480.6,1,0.1
"15%33","Oregon",2020-10-10,2,1884.5,4949.95,1,0.15
"20%33","Oregon",2020-10-10,2,2079.3,4547.7,1,0.2
"25%33","Oregon",2020-10-10,2,2261.25,4231.75,1,0.25
"30%33","Oregon",2020-10-10,2,2414.5,3939.8,1,0.3
"35%33","Oregon",2020-10-10,2,2594.5,3688.85,0,0.35
"40%33","Oregon",2020-10-10,2,2748.5,3498.5,0,0.4
"45%33","Oregon",2020-10-10,2,2931.5,3295.5,0,0.45
"1%34","Oregon",2020-10-10,3,826.38,11480.57,1,0.01
"2.5%34","Oregon",2020-10-10,3,1007.425,9782.97499999999,1,0.025
"5%34","Oregon",2020-10-10,3,1194.5,8362.8,1,0.05
"10%34","Oregon",2020-10-10,3,1510.4,7016.6,1,0.1
"15%34","Oregon",2020-10-10,3,1805.35,6199.5,1,0.15
"20%34","Oregon",2020-10-10,3,2032.5,5651.1,1,0.2
"25%34","Oregon",2020-10-10,3,2272.25,5140.25,1,0.25
"30%34","Oregon",2020-10-10,3,2514.2,4744.8,1,0.3
"35%34","Oregon",2020-10-10,3,2766.15,4371.85,1,0.35
"40%34","Oregon",2020-10-10,3,3014.3,4053.5,1,0.4
"45%34","Oregon",2020-10-10,3,3250.8,3778.95,0,0.45
"1%35","Oregon",2020-10-10,4,979.98,15583.12,1,0.01
"2.5%35","Oregon",2020-10-10,4,1106.975,13001.75,1,0.025
"5%35","Oregon",2020-10-10,4,1299.85,10940.95,1,0.05
"10%35","Oregon",2020-10-10,4,1577.5,8833.2,1,0.1
"15%35","Oregon",2020-10-10,4,1825,7673.15,1,0.15
"20%35","Oregon",2020-10-10,4,2094.6,6824,1,0.2
"25%35","Oregon",2020-10-10,4,2356.75,6137.5,1,0.25
"30%35","Oregon",2020-10-10,4,2635,5534.2,1,0.3
"35%35","Oregon",2020-10-10,4,2935,5040.4,1,0.35
"40%35","Oregon",2020-10-10,4,3220,4610,0,0.4
"45%35","Oregon",2020-10-10,4,3530,4214.45,0,0.45
"1%36","Oregon",2020-10-17,1,1191.99,4804.07,1,0.01
"2.5%36","Oregon",2020-10-17,1,1335.925,4357.075,1,0.025
"5%36","Oregon",2020-10-17,1,1484,4035,1,0.05
"10%36","Oregon",2020-10-17,1,1695.9,3642.1,1,0.1
"15%36","Oregon",2020-10-17,1,1841,3413,1,0.15
"20%36","Oregon",2020-10-17,1,1970,3236,1,0.2
"25%36","Oregon",2020-10-17,1,2075,3077,1,0.25
"30%36","Oregon",2020-10-17,1,2176,2960.3,1,0.3
"35%36","Oregon",2020-10-17,1,2259,2861.35,1,0.35
"40%36","Oregon",2020-10-17,1,2369,2757.4,1,0.4
"45%36","Oregon",2020-10-17,1,2457,2651.45,0,0.45
"1%37","Oregon",2020-10-17,2,765,6817.15,1,0.01
"2.5%37","Oregon",2020-10-17,2,972.9,6006.05,1,0.025
"5%37","Oregon",2020-10-17,2,1156.9,5336.5,1,0.05
"10%37","Oregon",2020-10-17,2,1406.8,4662.5,1,0.1
"15%37","Oregon",2020-10-17,2,1598,4204.15,1,0.15
"20%37","Oregon",2020-10-17,2,1761.8,3900,1,0.2
