"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"45%6","Hawaii",2020-08-22,3,1465,1745,0,0.45
"1%7","Hawaii",2020-08-22,4,457.99,7405.19,1,0.01
"2.5%7","Hawaii",2020-08-22,4,483.975,6110.275,1,0.025
"5%7","Hawaii",2020-08-22,4,525,5012.5,1,0.05
"10%7","Hawaii",2020-08-22,4,608,4027,1,0.1
"15%7","Hawaii",2020-08-22,4,704,3392.50000000001,1,0.15
"20%7","Hawaii",2020-08-22,4,800,2960.4,0,0.2
"25%7","Hawaii",2020-08-22,4,907,2603.25,0,0.25
"30%7","Hawaii",2020-08-22,4,1024,2312.3,0,0.3
"35%7","Hawaii",2020-08-22,4,1133,2070.35,0,0.35
"40%7","Hawaii",2020-08-22,4,1252,1863,0,0.4
"45%7","Hawaii",2020-08-22,4,1381.55,1699.45,0,0.45
"1%8","Hawaii",2020-08-29,1,732.97,3938.04,1,0.01
"2.5%8","Hawaii",2020-08-29,1,865,3603,1,0.025
"5%8","Hawaii",2020-08-29,1,990.95,3228.1,1,0.05
"10%8","Hawaii",2020-08-29,1,1143.9,2870.1,1,0.1
"15%8","Hawaii",2020-08-29,1,1260,2651.15,1,0.15
"20%8","Hawaii",2020-08-29,1,1365,2495,1,0.2
"25%8","Hawaii",2020-08-29,1,1447.75,2360,1,0.25
"30%8","Hawaii",2020-08-29,1,1524,2237,1,0.3
"35%8","Hawaii",2020-08-29,1,1602.65,2136,0,0.35
"40%8","Hawaii",2020-08-29,1,1688.6,2037,0,0.4
"45%8","Hawaii",2020-08-29,1,1772,1941,0,0.45
"1%9","Hawaii",2020-08-29,2,476.99,5605.45000000001,1,0.01
"2.5%9","Hawaii",2020-08-29,2,592.975,4802.075,1,0.025
"5%9","Hawaii",2020-08-29,2,708.95,4092.25,1,0.05
"10%9","Hawaii",2020-08-29,2,874,3441,1,0.1
"15%9","Hawaii",2020-08-29,2,1021.7,3054.75,1,0.15
"20%9","Hawaii",2020-08-29,2,1148.8,2816,0,0.2
"25%9","Hawaii",2020-08-29,2,1263.75,2600.5,0,0.25
"30%9","Hawaii",2020-08-29,2,1372,2412.3,0,0.3
"35%9","Hawaii",2020-08-29,2,1490.65,2254.35,0,0.35
"40%9","Hawaii",2020-08-29,2,1612,2103.4,0,0.4
"45%9","Hawaii",2020-08-29,2,1720,1965,0,0.45
"1%10","Hawaii",2020-08-29,3,431.48,7095.03000000001,1,0.01
"2.5%10","Hawaii",2020-08-29,3,487.5,5946.55,1,0.025
"5%10","Hawaii",2020-08-29,3,563.45,5012.1,1,0.05
"10%10","Hawaii",2020-08-29,3,701.4,4038.6,1,0.1
"15%10","Hawaii",2020-08-29,3,830.5,3510.5,0,0.15
"20%10","Hawaii",2020-08-29,3,946.3,3118.7,0,0.2
"25%10","Hawaii",2020-08-29,3,1063.5,2810,0,0.25
"30%10","Hawaii",2020-08-29,3,1203.5,2559.5,0,0.3
"35%10","Hawaii",2020-08-29,3,1338.15,2311.5,0,0.35
"40%10","Hawaii",2020-08-29,3,1469.7,2116.9,0,0.4
"45%10","Hawaii",2020-08-29,3,1624.05,1952.5,0,0.45
"1%11","Hawaii",2020-08-29,4,539.99,7769.46000000001,1,0.01
"2.5%11","Hawaii",2020-08-29,4,568,6450.15,1,0.025
"5%11","Hawaii",2020-08-29,4,612,5352.2,1,0.05
"10%11","Hawaii",2020-08-29,4,709.9,4332.1,1,0.1
"15%11","Hawaii",2020-08-29,4,810.85,3647,0,0.15
"20%11","Hawaii",2020-08-29,4,912,3174.4,0,0.2
"25%11","Hawaii",2020-08-29,4,1014.75,2816,0,0.25
"30%11","Hawaii",2020-08-29,4,1127.7,2552,0,0.3
"35%11","Hawaii",2020-08-29,4,1249,2288.35,0,0.35
"40%11","Hawaii",2020-08-29,4,1379.6,2042.4,0,0.4
"45%11","Hawaii",2020-08-29,4,1548,1856,0,0.45
"1%12","Hawaii",2020-09-05,1,587.49,3066.51,1,0.01
"2.5%12","Hawaii",2020-09-05,1,687.475,2753.525,1,0.025
"5%12","Hawaii",2020-09-05,1,783.5,2523.7,1,0.05
"10%12","Hawaii",2020-09-05,1,900.3,2259.5,1,0.1
"15%12","Hawaii",2020-09-05,1,1001.35,2081.5,1,0.15
"20%12","Hawaii",2020-09-05,1,1074.5,1949.7,0,0.2
"25%12","Hawaii",2020-09-05,1,1145.5,1851.75,0,0.25
"30%12","Hawaii",2020-09-05,1,1209.5,1749.8,0,0.3
"35%12","Hawaii",2020-09-05,1,1267.5,1668.5,0,0.35
"40%12","Hawaii",2020-09-05,1,1330.1,1598.5,0,0.4
"45%12","Hawaii",2020-09-05,1,1395.05,1519.5,0,0.45
"1%13","Hawaii",2020-09-05,2,332.48,3958.55,1,0.01
"2.5%13","Hawaii",2020-09-05,2,413.425,3393.675,1,0.025
"5%13","Hawaii",2020-09-05,2,511.45,2974.55,1,0.05
"10%13","Hawaii",2020-09-05,2,642.4,2561.7,1,0.1
"15%13","Hawaii",2020-09-05,2,742.35,2301.5,1,0.15
"20%13","Hawaii",2020-09-05,2,834.3,2096.5,0,0.2
"25%13","Hawaii",2020-09-05,2,916.5,1925.5,0,0.25
"30%13","Hawaii",2020-09-05,2,1000.5,1792.5,0,0.3
"35%13","Hawaii",2020-09-05,2,1090.5,1660.5,0,0.35
"40%13","Hawaii",2020-09-05,2,1170.5,1536.5,0,0.4
"45%13","Hawaii",2020-09-05,2,1246.5,1438.5,0,0.45
"1%14","Hawaii",2020-09-05,3,292.98,4576.01,1,0.01
"2.5%14","Hawaii",2020-09-05,3,340.975,3912.025,1,0.025
"5%14","Hawaii",2020-09-05,3,399,3321.65,1,0.05
"10%14","Hawaii",2020-09-05,3,485,2768.2,1,0.1
"15%14","Hawaii",2020-09-05,3,568.85,2386.15,1,0.15
"20%14","Hawaii",2020-09-05,3,650.8,2126.2,1,0.2
"25%14","Hawaii",2020-09-05,3,742.75,1889.25,0,0.25
"30%14","Hawaii",2020-09-05,3,840,1735.3,0,0.3
"35%14","Hawaii",2020-09-05,3,928,1583.35,0,0.35
"40%14","Hawaii",2020-09-05,3,1019,1450,0,0.4
"45%14","Hawaii",2020-09-05,3,1116,1328,0,0.45
"1%15","Hawaii",2020-09-05,4,314,5176.07,1,0.01
"2.5%15","Hawaii",2020-09-05,4,337,4324.175,1,0.025
"5%15","Hawaii",2020-09-05,4,372.95,3636.55,1,0.05
"10%15","Hawaii",2020-09-05,4,437,2850.2,1,0.1
"15%15","Hawaii",2020-09-05,4,509,2392.9,1,0.15
"20%15","Hawaii",2020-09-05,4,579,2058.2,1,0.2
"25%15","Hawaii",2020-09-05,4,650,1804.25,1,0.25
"30%15","Hawaii",2020-09-05,4,727,1602.3,0,0.3
"35%15","Hawaii",2020-09-05,4,811.65,1446,0,0.35
"40%15","Hawaii",2020-09-05,4,894,1315,0,0.4
"45%15","Hawaii",2020-09-05,4,985,1201,0,0.45
"1%16","Hawaii",2020-09-12,1,294.99,1600.06,1,0.01
"2.5%16","Hawaii",2020-09-12,1,350,1413.1,1,0.025
"5%16","Hawaii",2020-09-12,1,403.95,1294.15,1,0.05
"10%16","Hawaii",2020-09-12,1,473,1155,1,0.1
"15%16","Hawaii",2020-09-12,1,522,1077.15,1,0.15
"20%16","Hawaii",2020-09-12,1,560,1015.2,1,0.2
"25%16","Hawaii",2020-09-12,1,595,966,1,0.25
"30%16","Hawaii",2020-09-12,1,632,920,1,0.3
"35%16","Hawaii",2020-09-12,1,666,879,1,0.35
"40%16","Hawaii",2020-09-12,1,700,839,1,0.4
"45%16","Hawaii",2020-09-12,1,734,801,1,0.45
"1%17","Hawaii",2020-09-12,2,156,1725.07,1,0.01
"2.5%17","Hawaii",2020-09-12,2,183.975,1506.025,1,0.025
"5%17","Hawaii",2020-09-12,2,232,1317,1,0.05
"10%17","Hawaii",2020-09-12,2,294,1123,1,0.1
"15%17","Hawaii",2020-09-12,2,341.85,1017,1,0.15
"20%17","Hawaii",2020-09-12,2,382,926,1,0.2
"25%17","Hawaii",2020-09-12,2,415.75,858,1,0.25
"30%17","Hawaii",2020-09-12,2,453.7,789,1,0.3
"35%17","Hawaii",2020-09-12,2,486,734.350000000001,1,0.35
"40%17","Hawaii",2020-09-12,2,520.6,679,0,0.4
"45%17","Hawaii",2020-09-12,2,557,634,0,0.45
"1%18","Hawaii",2020-09-12,3,110.5,1734.59,1,0.01
"2.5%18","Hawaii",2020-09-12,3,129.5,1457.55,1,0.025
"5%18","Hawaii",2020-09-12,3,151.45,1220.5,1,0.05
"10%18","Hawaii",2020-09-12,3,187.5,1016.5,1,0.1
"15%18","Hawaii",2020-09-12,3,221.5,880.5,1,0.15
"20%18","Hawaii",2020-09-12,3,251.5,791.5,1,0.2
"25%18","Hawaii",2020-09-12,3,284.25,713.5,0,0.25
"30%18","Hawaii",2020-09-12,3,313.5,643.5,0,0.3
"35%18","Hawaii",2020-09-12,3,342.5,589.5,0,0.35
"40%18","Hawaii",2020-09-12,3,376.5,541.5,0,0.4
"45%18","Hawaii",2020-09-12,3,412.5,496.5,0,0.45
"1%19","Hawaii",2020-09-12,4,103.5,1630.5,1,0.01
"2.5%19","Hawaii",2020-09-12,4,110.5,1339.55,1,0.025
"5%19","Hawaii",2020-09-12,4,118.5,1110.55,1,0.05
"10%19","Hawaii",2020-09-12,4,138.4,884.6,1,0.1
"15%19","Hawaii",2020-09-12,4,159.5,748.5,1,0.15
"20%19","Hawaii",2020-09-12,4,183.5,653.5,1,0.2
"25%19","Hawaii",2020-09-12,4,208.5,583.5,0,0.25
"30%19","Hawaii",2020-09-12,4,231.2,520.5,0,0.3
"35%19","Hawaii",2020-09-12,4,256.5,470.850000000001,0,0.35
"40%19","Hawaii",2020-09-12,4,282.5,424.5,0,0.4
"45%19","Hawaii",2020-09-12,4,311.5,381.5,0,0.45
"1%20","Hawaii",2020-09-19,1,252.48,1251.52,1,0.01
"2.5%20","Hawaii",2020-09-19,1,289.475,1137.525,1,0.025
"5%20","Hawaii",2020-09-19,1,334.5,1035.6,1,0.05
"10%20","Hawaii",2020-09-19,1,382.4,920.5,1,0.1
"15%20","Hawaii",2020-09-19,1,422.5,855.5,1,0.15
"20%20","Hawaii",2020-09-19,1,458.3,809.5,1,0.2
"25%20","Hawaii",2020-09-19,1,484.5,769.5,1,0.25
"30%20","Hawaii",2020-09-19,1,509.5,733.5,1,0.3
"35%20","Hawaii",2020-09-19,1,536.5,699.5,0,0.35
"40%20","Hawaii",2020-09-19,1,560.5,667.5,0,0.4
"45%20","Hawaii",2020-09-19,1,586.05,638.5,0,0.45
"1%21","Hawaii",2020-09-19,2,120.5,1280.52,1,0.01
"2.5%21","Hawaii",2020-09-19,2,144.475,1102.525,1,0.025
"5%21","Hawaii",2020-09-19,2,169.5,971.5,1,0.05
"10%21","Hawaii",2020-09-19,2,208.5,819.5,1,0.1
"15%21","Hawaii",2020-09-19,2,242.5,737.5,1,0.15
"20%21","Hawaii",2020-09-19,2,271.5,674.5,0,0.2
"25%21","Hawaii",2020-09-19,2,301.5,620.5,0,0.25
"30%21","Hawaii",2020-09-19,2,327.5,573.5,0,0.3
"35%21","Hawaii",2020-09-19,2,355.5,532.850000000001,0,0.35
"40%21","Hawaii",2020-09-19,2,382.5,498.5,0,0.4
"45%21","Hawaii",2020-09-19,2,411.5,467.5,0,0.45
"1%22","Hawaii",2020-09-19,3,68.5,1169.51,1,0.01
"2.5%22","Hawaii",2020-09-19,3,81.5,985.5,1,0.025
"5%22","Hawaii",2020-09-19,3,94.5,820.5,1,0.05
"10%22","Hawaii",2020-09-19,3,118.5,665.5,1,0.1
"15%22","Hawaii",2020-09-19,3,141.35,577.5,0,0.15
"20%22","Hawaii",2020-09-19,3,161.5,512.5,0,0.2
"25%22","Hawaii",2020-09-19,3,180.5,458.5,0,0.25
"30%22","Hawaii",2020-09-19,3,201.5,420.5,0,0.3
"35%22","Hawaii",2020-09-19,3,223.5,386.5,0,0.35
"40%22","Hawaii",2020-09-19,3,246.5,352.5,0,0.4
"45%22","Hawaii",2020-09-19,3,268.5,320.95,0,0.45
"1%23","Hawaii",2020-09-19,4,49.5,802.620000000003,1,0.01
"2.5%23","Hawaii",2020-09-19,4,53.5,655.525,1,0.025
"5%23","Hawaii",2020-09-19,4,59.5,555.5,0,0.05
"10%23","Hawaii",2020-09-19,4,71.5,446.5,0,0.1
"15%23","Hawaii",2020-09-19,4,82.5,376.5,0,0.15
"20%23","Hawaii",2020-09-19,4,93.5,329.5,0,0.2
"25%23","Hawaii",2020-09-19,4,104.5,291.5,0,0.25
"30%23","Hawaii",2020-09-19,4,117.2,260.5,0,0.3
"35%23","Hawaii",2020-09-19,4,129.5,237.850000000001,0,0.35
"40%23","Hawaii",2020-09-19,4,142.5,216.5,0,0.4
"45%23","Hawaii",2020-09-19,4,157.5,194.5,0,0.45
"1%24","Hawaii",2020-09-26,1,225,1128.06,1,0.01
"2.5%24","Hawaii",2020-09-26,1,267.975,1017,1,0.025
"5%24","Hawaii",2020-09-26,1,305,928,1,0.05
"10%24","Hawaii",2020-09-26,1,351,829,1,0.1
"15%24","Hawaii",2020-09-26,1,386,771.150000000001,1,0.15
"20%24","Hawaii",2020-09-26,1,416,730,1,0.2
"25%24","Hawaii",2020-09-26,1,442,693,0,0.25
"30%24","Hawaii",2020-09-26,1,463,660,0,0.3
"35%24","Hawaii",2020-09-26,1,485,628,0,0.35
"40%24","Hawaii",2020-09-26,1,506,603,0,0.4
"45%24","Hawaii",2020-09-26,1,528,577.45,0,0.45
"1%25","Hawaii",2020-09-26,2,112,1205.01,1,0.01
"2.5%25","Hawaii",2020-09-26,2,141,1059.025,1,0.025
"5%25","Hawaii",2020-09-26,2,168,938.1,1,0.05
"10%25","Hawaii",2020-09-26,2,209,803.200000000001,1,0.1
"15%25","Hawaii",2020-09-26,2,241,722,1,0.15
"20%25","Hawaii",2020-09-26,2,269,656,1,0.2
"25%25","Hawaii",2020-09-26,2,296,608,0,0.25
"30%25","Hawaii",2020-09-26,2,322,566,0,0.3
"35%25","Hawaii",2020-09-26,2,349,528,0,0.35
"40%25","Hawaii",2020-09-26,2,373,489,0,0.4
"45%25","Hawaii",2020-09-26,2,400,457,0,0.45
"1%26","Hawaii",2020-09-26,3,80,1307,1,0.01
"2.5%26","Hawaii",2020-09-26,3,92,1041.025,1,0.025
"5%26","Hawaii",2020-09-26,3,107,884,1,0.05
"10%26","Hawaii",2020-09-26,3,132,721.1,1,0.1
"15%26","Hawaii",2020-09-26,3,156,631.150000000001,1,0.15
"20%26","Hawaii",2020-09-26,3,181,566,0,0.2
"25%26","Hawaii",2020-09-26,3,202,511,0,0.25
"30%26","Hawaii",2020-09-26,3,224,465,0,0.3
"35%26","Hawaii",2020-09-26,3,246,425,0,0.35
"40%26","Hawaii",2020-09-26,3,272,390,0,0.4
"45%26","Hawaii",2020-09-26,3,298,359,0,0.45
"1%27","Hawaii",2020-09-26,4,68,1113,1,0.01
"2.5%27","Hawaii",2020-09-26,4,72,918.049999999999,1,0.025
"5%27","Hawaii",2020-09-26,4,80,748,1,0.05
"10%27","Hawaii",2020-09-26,4,93,604.1,0,0.1
"15%27","Hawaii",2020-09-26,4,108,511,0,0.15
"20%27","Hawaii",2020-09-26,4,123,447,0,0.2
"25%27","Hawaii",2020-09-26,4,139,398,0,0.25
"30%27","Hawaii",2020-09-26,4,157,351,0,0.3
"35%27","Hawaii",2020-09-26,4,176,318,0,0.35
"40%27","Hawaii",2020-09-26,4,195,289,0,0.4
"45%27","Hawaii",2020-09-26,4,216,264.45,0,0.45
"1%28","Hawaii",2020-10-03,1,252.99,1247.13,1,0.01
"2.5%28","Hawaii",2020-10-03,1,297.975,1103.075,1,0.025
"5%28","Hawaii",2020-10-03,1,334.95,1020,1,0.05
"10%28","Hawaii",2020-10-03,1,384.9,914,1,0.1
"15%28","Hawaii",2020-10-03,1,423,848.150000000001,1,0.15
"20%28","Hawaii",2020-10-03,1,457,801,1,0.2
"25%28","Hawaii",2020-10-03,1,484,762,1,0.25
"30%28","Hawaii",2020-10-03,1,511,726,1,0.3
"35%28","Hawaii",2020-10-03,1,538,695,1,0.35
"40%28","Hawaii",2020-10-03,1,562,664,1,0.4
"45%28","Hawaii",2020-10-03,1,587,637,0,0.45
"1%29","Hawaii",2020-10-03,2,144,1619.09,1,0.01
"2.5%29","Hawaii",2020-10-03,2,181.975,1385.05,1,0.025
"5%29","Hawaii",2020-10-03,2,220.95,1235,1,0.05
"10%29","Hawaii",2020-10-03,2,272,1069,1,0.1
"15%29","Hawaii",2020-10-03,2,318,954,1,0.15
"20%29","Hawaii",2020-10-03,2,354,866,1,0.2
"25%29","Hawaii",2020-10-03,2,391,797,1,0.25
"30%29","Hawaii",2020-10-03,2,424,747,1,0.3
"35%29","Hawaii",2020-10-03,2,461,697,1,0.35
"40%29","Hawaii",2020-10-03,2,498,654,1,0.4
"45%29","Hawaii",2020-10-03,2,531.55,612,1,0.45
"1%30","Hawaii",2020-10-03,3,124.5,2115.5,1,0.01
"2.5%30","Hawaii",2020-10-03,3,143.5,1762.625,1,0.025
"5%30","Hawaii",2020-10-03,3,166.5,1495.5,1,0.05
"10%30","Hawaii",2020-10-03,3,213.5,1213.6,1,0.1
"15%30","Hawaii",2020-10-03,3,256.5,1052.65,1,0.15
"20%30","Hawaii",2020-10-03,3,293.3,927.7,1,0.2
"25%30","Hawaii",2020-10-03,3,328.5,839.5,1,0.25
"30%30","Hawaii",2020-10-03,3,366.5,756.5,1,0.3
"35%30","Hawaii",2020-10-03,3,407.15,691.5,1,0.35
"40%30","Hawaii",2020-10-03,3,446.5,638.5,1,0.4
"45%30","Hawaii",2020-10-03,3,491.5,587.5,0,0.45
"1%31","Hawaii",2020-10-03,4,157.99,2533.17,1,0.01
"2.5%31","Hawaii",2020-10-03,4,166,2050.025,1,0.025
"5%31","Hawaii",2020-10-03,4,182,1690.05,1,0.05
"10%31","Hawaii",2020-10-03,4,210,1332.3,1,0.1
"15%31","Hawaii",2020-10-03,4,237,1121.15,1,0.15
"20%31","Hawaii",2020-10-03,4,269,983,1,0.2
"25%31","Hawaii",2020-10-03,4,301.75,870.25,1,0.25
"30%31","Hawaii",2020-10-03,4,337,781,1,0.3
"35%31","Hawaii",2020-10-03,4,379.65,700,1,0.35
"40%31","Hawaii",2020-10-03,4,425,634.400000000001,1,0.4
"45%31","Hawaii",2020-10-03,4,474,572,1,0.45
"1%32","Hawaii",2020-10-10,1,258.99,1255.09,1,0.01
"2.5%32","Hawaii",2020-10-10,1,296,1147.05,1,0.025
"5%32","Hawaii",2020-10-10,1,335.95,1047,1,0.05
"10%32","Hawaii",2020-10-10,1,391.9,940.1,1,0.1
"15%32","Hawaii",2020-10-10,1,434.85,873,1,0.15
"20%32","Hawaii",2020-10-10,1,467,819,1,0.2
"25%32","Hawaii",2020-10-10,1,498,783,1,0.25
"30%32","Hawaii",2020-10-10,1,525,748.3,1,0.3
"35%32","Hawaii",2020-10-10,1,551,712.350000000001,1,0.35
"40%32","Hawaii",2020-10-10,1,576,683,1,0.4
"45%32","Hawaii",2020-10-10,1,603,657,0,0.45
"1%33","Hawaii",2020-10-10,2,170,1745.02,1,0.01
"2.5%33","Hawaii",2020-10-10,2,209,1513.05,1,0.025
"5%33","Hawaii",2020-10-10,2,253,1338.05,1,0.05
"10%33","Hawaii",2020-10-10,2,320,1154.2,1,0.1
"15%33","Hawaii",2020-10-10,2,366,1036.15,1,0.15
"20%33","Hawaii",2020-10-10,2,403,948.2,1,0.2
"25%33","Hawaii",2020-10-10,2,444,877,1,0.25
"30%33","Hawaii",2020-10-10,2,483,816,1,0.3
"35%33","Hawaii",2020-10-10,2,517,761.350000000001,1,0.35
"40%33","Hawaii",2020-10-10,2,554,712,1,0.4
"45%33","Hawaii",2020-10-10,2,594,669,1,0.45
"1%34","Hawaii",2020-10-10,3,149.99,2477.09,1,0.01
"2.5%34","Hawaii",2020-10-10,3,170,2088.15,1,0.025
"5%34","Hawaii",2020-10-10,3,204.95,1729.25,1,0.05
"10%34","Hawaii",2020-10-10,3,257,1413,1,0.1
"15%34","Hawaii",2020-10-10,3,301,1222.15,1,0.15
"20%34","Hawaii",2020-10-10,3,345,1092.2,1,0.2
"25%34","Hawaii",2020-10-10,3,392,983.25,1,0.25
"30%34","Hawaii",2020-10-10,3,436,895.3,1,0.3
"35%34","Hawaii",2020-10-10,3,483,816,1,0.35
"40%34","Hawaii",2020-10-10,3,531,751,0,0.4
"45%34","Hawaii",2020-10-10,3,580.55,688,0,0.45
"1%35","Hawaii",2020-10-10,4,207,2916.15,1,0.01
"2.5%35","Hawaii",2020-10-10,4,218,2393.125,1,0.025
"5%35","Hawaii",2020-10-10,4,239,2061,1,0.05
"10%35","Hawaii",2020-10-10,4,273,1602.1,1,0.1
"15%35","Hawaii",2020-10-10,4,311,1362.15,1,0.15
"20%35","Hawaii",2020-10-10,4,353,1190.2,1,0.2
"25%35","Hawaii",2020-10-10,4,393,1065,1,0.25
"30%35","Hawaii",2020-10-10,4,432,950.3,1,0.3
"35%35","Hawaii",2020-10-10,4,477,856,1,0.35
"40%35","Hawaii",2020-10-10,4,524,771,1,0.4
"45%35","Hawaii",2020-10-10,4,581.55,697,0,0.45
"1%36","Hawaii",2020-10-17,1,239.99,1181.02,1,0.01
"2.5%36","Hawaii",2020-10-17,1,279,1046.025,1,0.025
"5%36","Hawaii",2020-10-17,1,320,947.05,1,0.05
"10%36","Hawaii",2020-10-17,1,368,854,1,0.1
"15%36","Hawaii",2020-10-17,1,402,800,1,0.15
"20%36","Hawaii",2020-10-17,1,432,755,1,0.2
"25%36","Hawaii",2020-10-17,1,458,713,1,0.25
"30%36","Hawaii",2020-10-17,1,483,681,1,0.3
"35%36","Hawaii",2020-10-17,1,507,653,1,0.35
"40%36","Hawaii",2020-10-17,1,530,628,1,0.4
"45%36","Hawaii",2020-10-17,1,555,603,0,0.45
"1%37","Hawaii",2020-10-17,2,154,1602.11,1,0.01
"2.5%37","Hawaii",2020-10-17,2,194,1374,1,0.025
"5%37","Hawaii",2020-10-17,2,233,1222.05,1,0.05
"10%37","Hawaii",2020-10-17,2,290,1040,1,0.1
"15%37","Hawaii",2020-10-17,2,333,931,1,0.15
"20%37","Hawaii",2020-10-17,2,371,847,1,0.2
"25%37","Hawaii",2020-10-17,2,408,785,1,0.25
"30%37","Hawaii",2020-10-17,2,443,732,1,0.3
