"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"40%4","Missouri",2020-08-22,1,6694.1,8657.5,1,0.4
"45%4","Missouri",2020-08-22,1,7124.6,8106.4,0,0.45
"1%5","Missouri",2020-08-22,2,1788.47,24075.5,1,0.01
"2.5%5","Missouri",2020-08-22,2,2138.45,20231.15,1,0.025
"5%5","Missouri",2020-08-22,2,2598.45,17690.7,1,0.05
"10%5","Missouri",2020-08-22,2,3250.4,14754.8,1,0.1
"15%5","Missouri",2020-08-22,2,3836.6,13051.65,1,0.15
"20%5","Missouri",2020-08-22,2,4303.9,11725.5,1,0.2
"25%5","Missouri",2020-08-22,2,4742.25,10735.75,1,0.25
"30%5","Missouri",2020-08-22,2,5291.5,9813.1,0,0.3
"35%5","Missouri",2020-08-22,2,5834.05,9074.2,0,0.35
"40%5","Missouri",2020-08-22,2,6281.5,8437.5,0,0.4
"45%5","Missouri",2020-08-22,2,6798.15,7854.5,0,0.45
"1%6","Missouri",2020-08-22,3,1621.47,22982.91,1,0.01
"2.5%6","Missouri",2020-08-22,3,1974.375,19281.525,1,0.025
"5%6","Missouri",2020-08-22,3,2442.5,16728.8,1,0.05
"10%6","Missouri",2020-08-22,3,3113.4,14007.1,1,0.1
"15%6","Missouri",2020-08-22,3,3617.05,12459.25,1,0.15
"20%6","Missouri",2020-08-22,3,4119.5,11216.7,1,0.2
"25%6","Missouri",2020-08-22,3,4588.25,10272.75,1,0.25
"30%6","Missouri",2020-08-22,3,5012.2,9451.8,0,0.3
"35%6","Missouri",2020-08-22,3,5457.1,8725.85,0,0.35
"40%6","Missouri",2020-08-22,3,5947.7,8099.9,0,0.4
"45%6","Missouri",2020-08-22,3,6436.05,7506.3,0,0.45
"1%7","Missouri",2020-08-22,4,1488.48,21274.09,1,0.01
"2.5%7","Missouri",2020-08-22,4,1890.325,18588.35,1,0.025
"5%7","Missouri",2020-08-22,4,2184.45,16012.35,1,0.05
"10%7","Missouri",2020-08-22,4,2757.4,13393.5,1,0.1
"15%7","Missouri",2020-08-22,4,3301.2,11709.95,1,0.15
"20%7","Missouri",2020-08-22,4,3827.1,10691.9,0,0.2
"25%7","Missouri",2020-08-22,4,4258.5,9772.5,0,0.25
"30%7","Missouri",2020-08-22,4,4739.9,9032.1,0,0.3
"35%7","Missouri",2020-08-22,4,5211.8,8389.25,0,0.35
"40%7","Missouri",2020-08-22,4,5653.9,7759.7,0,0.4
"45%7","Missouri",2020-08-22,4,6125.05,7190.4,0,0.45
"1%8","Missouri",2020-08-29,1,1979.97,21554.76,1,0.01
"2.5%8","Missouri",2020-08-29,1,2512.9,19015.35,1,0.025
"5%8","Missouri",2020-08-29,1,3156.8,16592.7,1,0.05
"10%8","Missouri",2020-08-29,1,3873.9,14360,1,0.1
"15%8","Missouri",2020-08-29,1,4485.85,12984.95,1,0.15
"20%8","Missouri",2020-08-29,1,5052.4,11891.2,1,0.2
"25%8","Missouri",2020-08-29,1,5547.5,10982.25,1,0.25
"30%8","Missouri",2020-08-29,1,6077.9,10257.3,0,0.3
"35%8","Missouri",2020-08-29,1,6556,9642.05,0,0.35
"40%8","Missouri",2020-08-29,1,7009.6,9058.6,0,0.4
"45%8","Missouri",2020-08-29,1,7555.55,8570.9,0,0.45
"1%9","Missouri",2020-08-29,2,1921.98,26456.37,1,0.01
"2.5%9","Missouri",2020-08-29,2,2319.875,22299.55,1,0.025
"5%9","Missouri",2020-08-29,2,2768.9,19228.1,1,0.05
"10%9","Missouri",2020-08-29,2,3471,15875.6,1,0.1
"15%9","Missouri",2020-08-29,2,4130.25,13914.45,1,0.15
"20%9","Missouri",2020-08-29,2,4659.6,12532,1,0.2
"25%9","Missouri",2020-08-29,2,5199,11378.75,1,0.25
"30%9","Missouri",2020-08-29,2,5723.1,10501,1,0.3
"35%9","Missouri",2020-08-29,2,6248.65,9811.05,1,0.35
"40%9","Missouri",2020-08-29,2,6790,9090.8,0,0.4
"45%9","Missouri",2020-08-29,2,7297.1,8510.45,0,0.45
"1%10","Missouri",2020-08-29,3,1911.36,25567.04,1,0.01
"2.5%10","Missouri",2020-08-29,3,2311.3,21826.375,1,0.025
"5%10","Missouri",2020-08-29,3,2792.4,19062.1,1,0.05
"10%10","Missouri",2020-08-29,3,3569.3,15910,1,0.1
"15%10","Missouri",2020-08-29,3,4190.2,13982.95,1,0.15
"20%10","Missouri",2020-08-29,3,4685.1,12686.5,1,0.2
"25%10","Missouri",2020-08-29,3,5162.25,11542,1,0.25
"30%10","Missouri",2020-08-29,3,5707.5,10590.8,0,0.3
"35%10","Missouri",2020-08-29,3,6166.15,9833.55,0,0.35
"40%10","Missouri",2020-08-29,3,6634.1,9076.9,0,0.4
"45%10","Missouri",2020-08-29,3,7179.25,8418.5,0,0.45
"1%11","Missouri",2020-08-29,4,1879.46,24834.52,1,0.01
"2.5%11","Missouri",2020-08-29,4,2227.475,21336.95,1,0.025
"5%11","Missouri",2020-08-29,4,2690.35,18643.35,1,0.05
"10%11","Missouri",2020-08-29,4,3408.4,15612.8,1,0.1
"15%11","Missouri",2020-08-29,4,3988.5,13725.65,1,0.15
"20%11","Missouri",2020-08-29,4,4535.1,12313.9,1,0.2
"25%11","Missouri",2020-08-29,4,5041.25,11266.25,0,0.25
"30%11","Missouri",2020-08-29,4,5505.3,10337.1,0,0.3
"35%11","Missouri",2020-08-29,4,6047.75,9520.85,0,0.35
"40%11","Missouri",2020-08-29,4,6525.3,8811.5,0,0.4
"45%11","Missouri",2020-08-29,4,7062.5,8193.4,0,0.45
"1%12","Missouri",2020-09-05,1,3045.82,29133.63,1,0.01
"2.5%12","Missouri",2020-09-05,1,3884.925,25816.425,1,0.025
"5%12","Missouri",2020-09-05,1,4552.65,22811.4,1,0.05
"10%12","Missouri",2020-09-05,1,5551.8,19788.5,1,0.1
"15%12","Missouri",2020-09-05,1,6446.7,17810.15,1,0.15
"20%12","Missouri",2020-09-05,1,7132.4,16406.8,1,0.2
"25%12","Missouri",2020-09-05,1,7783,15287.75,1,0.25
"30%12","Missouri",2020-09-05,1,8391.8,14197.9,1,0.3
"35%12","Missouri",2020-09-05,1,9049.65,13299.45,1,0.35
"40%12","Missouri",2020-09-05,1,9707.6,12481,0,0.4
"45%12","Missouri",2020-09-05,1,10341.1,11724.45,0,0.45
"1%13","Missouri",2020-09-05,2,2866.99,38480.67,1,0.01
"2.5%13","Missouri",2020-09-05,2,3607.925,33359.6,1,0.025
"5%13","Missouri",2020-09-05,2,4380.45,28797.9,1,0.05
"10%13","Missouri",2020-09-05,2,5540.1,24171.5,1,0.1
"15%13","Missouri",2020-09-05,2,6394.85,21727.2,1,0.15
"20%13","Missouri",2020-09-05,2,7234.4,19285.4,1,0.2
"25%13","Missouri",2020-09-05,2,8065.25,17639.25,1,0.25
"30%13","Missouri",2020-09-05,2,8878.9,16434.1,1,0.3
"35%13","Missouri",2020-09-05,2,9633,15270,1,0.35
"40%13","Missouri",2020-09-05,2,10408.4,14044.6,1,0.4
"45%13","Missouri",2020-09-05,2,11200,12952.45,0,0.45
"1%14","Missouri",2020-09-05,3,3050.48,42001.99,1,0.01
"2.5%14","Missouri",2020-09-05,3,3753.3,36088.65,1,0.025
"5%14","Missouri",2020-09-05,3,4531.95,31619.1,1,0.05
"10%14","Missouri",2020-09-05,3,5908.2,25936.1,1,0.1
"15%14","Missouri",2020-09-05,3,6938.2,22955.25,1,0.15
"20%14","Missouri",2020-09-05,3,7836.3,20899.1,1,0.2
"25%14","Missouri",2020-09-05,3,8614.5,19119.5,1,0.25
"30%14","Missouri",2020-09-05,3,9439.2,17833.4,1,0.3
"35%14","Missouri",2020-09-05,3,10284.15,16456.2,1,0.35
"40%14","Missouri",2020-09-05,3,11121.7,15226.5,1,0.4
"45%14","Missouri",2020-09-05,3,12057.6,14077.5,0,0.45
"1%15","Missouri",2020-09-05,4,3201.35,42447.8900000001,1,0.01
"2.5%15","Missouri",2020-09-05,4,3918.325,37546.775,1,0.025
"5%15","Missouri",2020-09-05,4,4742.25,33173.3,1,0.05
"10%15","Missouri",2020-09-05,4,6143.5,27458.6,1,0.1
"15%15","Missouri",2020-09-05,4,7105.05,24247.85,1,0.15
"20%15","Missouri",2020-09-05,4,8179.1,21891.5,1,0.2
"25%15","Missouri",2020-09-05,4,9039.5,20069.25,1,0.25
"30%15","Missouri",2020-09-05,4,9876.3,18483.9,0,0.3
"35%15","Missouri",2020-09-05,4,10836.8,16978.95,0,0.35
"40%15","Missouri",2020-09-05,4,11744.9,15816.7,0,0.4
"45%15","Missouri",2020-09-05,4,12753.7,14741.5,0,0.45
"1%16","Missouri",2020-09-12,1,2707.99,25300.3,1,0.01
"2.5%16","Missouri",2020-09-12,1,3369.75,22133.525,1,0.025
"5%16","Missouri",2020-09-12,1,4027.95,19423.45,1,0.05
"10%16","Missouri",2020-09-12,1,4885.8,16758.1,1,0.1
"15%16","Missouri",2020-09-12,1,5642.85,15153.3,1,0.15
"20%16","Missouri",2020-09-12,1,6190.2,14094.2,1,0.2
"25%16","Missouri",2020-09-12,1,6738.75,13080.25,1,0.25
"30%16","Missouri",2020-09-12,1,7272,12167.9,1,0.3
"35%16","Missouri",2020-09-12,1,7803.3,11410.35,1,0.35
"40%16","Missouri",2020-09-12,1,8340.6,10697.8,0,0.4
"45%16","Missouri",2020-09-12,1,8873.2,10050.8,0,0.45
"1%17","Missouri",2020-09-12,2,2403.79,31739.24,1,0.01
"2.5%17","Missouri",2020-09-12,2,2939.875,26860.375,1,0.025
"5%17","Missouri",2020-09-12,2,3569.9,23161.65,1,0.05
"10%17","Missouri",2020-09-12,2,4515.9,19270.3,1,0.1
"15%17","Missouri",2020-09-12,2,5238.7,16954.35,1,0.15
"20%17","Missouri",2020-09-12,2,5910,15373.2,1,0.2
"25%17","Missouri",2020-09-12,2,6519.75,14193.5,1,0.25
"30%17","Missouri",2020-09-12,2,7124.8,13107.8,1,0.3
"35%17","Missouri",2020-09-12,2,7752.3,12256,1,0.35
"40%17","Missouri",2020-09-12,2,8395.6,11383.4,1,0.4
"45%17","Missouri",2020-09-12,2,9118.1,10570.35,0,0.45
"1%18","Missouri",2020-09-12,3,2506.84,32024.17,1,0.01
"2.5%18","Missouri",2020-09-12,3,2963.775,27277.025,1,0.025
"5%18","Missouri",2020-09-12,3,3540.85,23542.85,1,0.05
"10%18","Missouri",2020-09-12,3,4418.5,19733.9,1,0.1
"15%18","Missouri",2020-09-12,3,5095.85,17532.2,1,0.15
"20%18","Missouri",2020-09-12,3,5837,15930.4,1,0.2
"25%18","Missouri",2020-09-12,3,6535.5,14686.5,1,0.25
"30%18","Missouri",2020-09-12,3,7247.4,13522.6,1,0.3
"35%18","Missouri",2020-09-12,3,7937.65,12514.4,1,0.35
"40%18","Missouri",2020-09-12,3,8623.8,11624,1,0.4
"45%18","Missouri",2020-09-12,3,9266.2,10719.9,1,0.45
"1%19","Missouri",2020-09-12,4,2558.37,33922.74,1,0.01
"2.5%19","Missouri",2020-09-12,4,3134.375,28743.7,1,0.025
"5%19","Missouri",2020-09-12,4,3812.5,24484.45,1,0.05
"10%19","Missouri",2020-09-12,4,4709.4,20468.5,1,0.1
"15%19","Missouri",2020-09-12,4,5440.35,17923.25,1,0.15
"20%19","Missouri",2020-09-12,4,6087.3,16132.7,1,0.2
"25%19","Missouri",2020-09-12,4,6756.5,14647.25,1,0.25
"30%19","Missouri",2020-09-12,4,7378.2,13502.5,0,0.3
"35%19","Missouri",2020-09-12,4,8022.1,12636.25,0,0.35
"40%19","Missouri",2020-09-12,4,8652.3,11764.9,0,0.4
"45%19","Missouri",2020-09-12,4,9422.05,10898.75,0,0.45
"1%20","Missouri",2020-09-19,1,2995.2,29495.63,1,0.01
"2.5%20","Missouri",2020-09-19,1,3774.325,25785.1,1,0.025
"5%20","Missouri",2020-09-19,1,4572.45,23035.95,1,0.05
"10%20","Missouri",2020-09-19,1,5688.7,19703.7,1,0.1
"15%20","Missouri",2020-09-19,1,6559.5,17701.7,1,0.15
"20%20","Missouri",2020-09-19,1,7253.1,16329.1,1,0.2
"25%20","Missouri",2020-09-19,1,7943.25,15239,1,0.25
"30%20","Missouri",2020-09-19,1,8532.6,14240.8,1,0.3
"35%20","Missouri",2020-09-19,1,9208.15,13321.5,1,0.35
"40%20","Missouri",2020-09-19,1,9875.3,12599.9,1,0.4
"45%20","Missouri",2020-09-19,1,10562.5,11853.3,1,0.45
"1%21","Missouri",2020-09-19,2,2860.44,37228.8,1,0.01
"2.5%21","Missouri",2020-09-19,2,3572.4,31422.25,1,0.025
"5%21","Missouri",2020-09-19,2,4295.3,27471.35,1,0.05
"10%21","Missouri",2020-09-19,2,5400.3,23199,1,0.1
"15%21","Missouri",2020-09-19,2,6205.05,20710.8,1,0.15
"20%21","Missouri",2020-09-19,2,7038.1,19027.9,1,0.2
"25%21","Missouri",2020-09-19,2,7824.75,17410.25,1,0.25
"30%21","Missouri",2020-09-19,2,8600.3,15974.8,1,0.3
"35%21","Missouri",2020-09-19,2,9282.35,14693.85,1,0.35
"40%21","Missouri",2020-09-19,2,10118.7,13605.7,0,0.4
"45%21","Missouri",2020-09-19,2,10928.05,12664.65,0,0.45
"1%22","Missouri",2020-09-19,3,2971.36,38677.56,1,0.01
"2.5%22","Missouri",2020-09-19,3,3686.475,32541.7,1,0.025
"5%22","Missouri",2020-09-19,3,4356.35,28161.65,1,0.05
"10%22","Missouri",2020-09-19,3,5508.5,23414,1,0.1
"15%22","Missouri",2020-09-19,3,6465.2,21058.4,1,0.15
"20%22","Missouri",2020-09-19,3,7321.1,19184.3,1,0.2
"25%22","Missouri",2020-09-19,3,8056.5,17496.75,1,0.25
"30%22","Missouri",2020-09-19,3,8892.5,16182.4,1,0.3
"35%22","Missouri",2020-09-19,3,9659.7,15120.6,1,0.35
"40%22","Missouri",2020-09-19,3,10492.7,14078.3,1,0.4
"45%22","Missouri",2020-09-19,3,11390.65,13171.3,0,0.45
"1%23","Missouri",2020-09-19,4,2690.94,40206.3600000001,1,0.01
"2.5%23","Missouri",2020-09-19,4,3529.55,34669.325,1,0.025
"5%23","Missouri",2020-09-19,4,4305.8,29491.1,1,0.05
"10%23","Missouri",2020-09-19,4,5551.8,24698.3,1,0.1
"15%23","Missouri",2020-09-19,4,6497.55,21697.05,1,0.15
"20%23","Missouri",2020-09-19,4,7401.6,19848,1,0.2
"25%23","Missouri",2020-09-19,4,8197.75,18152.25,1,0.25
"30%23","Missouri",2020-09-19,4,9087.4,16773.5,1,0.3
"35%23","Missouri",2020-09-19,4,9987.3,15716.75,1,0.35
"40%23","Missouri",2020-09-19,4,10814.4,14454.2,1,0.4
"45%23","Missouri",2020-09-19,4,11674.8,13431.8,1,0.45
"1%24","Missouri",2020-09-26,1,3227.35,28052.31,1,0.01
"2.5%24","Missouri",2020-09-26,1,3917.45,24874.75,1,0.025
"5%24","Missouri",2020-09-26,1,4789.4,22194.6,1,0.05
"10%24","Missouri",2020-09-26,1,5819.8,19498,1,0.1
"15%24","Missouri",2020-09-26,1,6693.35,17617.7,1,0.15
"20%24","Missouri",2020-09-26,1,7404.1,16215.9,1,0.2
"25%24","Missouri",2020-09-26,1,8038,15088.25,1,0.25
"30%24","Missouri",2020-09-26,1,8696.9,14106.8,1,0.3
"35%24","Missouri",2020-09-26,1,9269.5,13219.85,1,0.35
"40%24","Missouri",2020-09-26,1,9839.1,12543.9,0,0.4
"45%24","Missouri",2020-09-26,1,10465.5,11790.5,0,0.45
"1%25","Missouri",2020-09-26,2,2862.42,35839.72,1,0.01
"2.5%25","Missouri",2020-09-26,2,3601.45,30251.4499999999,1,0.025
"5%25","Missouri",2020-09-26,2,4289.3,26435.05,1,0.05
"10%25","Missouri",2020-09-26,2,5235.8,22330.6,1,0.1
"15%25","Missouri",2020-09-26,2,6126.35,20125.8,1,0.15
"20%25","Missouri",2020-09-26,2,6941.1,18278.1,1,0.2
"25%25","Missouri",2020-09-26,2,7636,16675,1,0.25
"30%25","Missouri",2020-09-26,2,8393,15350.9,1,0.3
"35%25","Missouri",2020-09-26,2,9133.15,14241.85,1,0.35
"40%25","Missouri",2020-09-26,2,9823.7,13289.5,0,0.4
"45%25","Missouri",2020-09-26,2,10609.15,12333.2,0,0.45
"1%26","Missouri",2020-09-26,3,2741.96,36222.36,1,0.01
"2.5%26","Missouri",2020-09-26,3,3392.925,31295.025,1,0.025
"5%26","Missouri",2020-09-26,3,4160,27303.15,1,0.05
"10%26","Missouri",2020-09-26,3,5210.5,22927.1,1,0.1
"15%26","Missouri",2020-09-26,3,6129.95,20253.3,1,0.15
"20%26","Missouri",2020-09-26,3,6937.2,18405.2,1,0.2
"25%26","Missouri",2020-09-26,3,7760,16946.25,1,0.25
"30%26","Missouri",2020-09-26,3,8574,15785,1,0.3
"35%26","Missouri",2020-09-26,3,9327,14731.15,1,0.35
"40%26","Missouri",2020-09-26,3,10118.8,13725.4,1,0.4
"45%26","Missouri",2020-09-26,3,10987.65,12720.5,1,0.45
"1%27","Missouri",2020-09-26,4,3087.95,39033.8100000001,1,0.01
"2.5%27","Missouri",2020-09-26,4,3684.85,33254.55,1,0.025
"5%27","Missouri",2020-09-26,4,4489.75,28717.25,1,0.05
"10%27","Missouri",2020-09-26,4,5566.2,24222.5,1,0.1
"15%27","Missouri",2020-09-26,4,6552.4,21401.25,1,0.15
"20%27","Missouri",2020-09-26,4,7229.2,19412.4,1,0.2
"25%27","Missouri",2020-09-26,4,7977,17605,1,0.25
"30%27","Missouri",2020-09-26,4,8741,16179.4,1,0.3
"35%27","Missouri",2020-09-26,4,9610,15008.7,1,0.35
"40%27","Missouri",2020-09-26,4,10375.6,13978,1,0.4
"45%27","Missouri",2020-09-26,4,11119.1,12888.9,0,0.45
"1%28","Missouri",2020-10-03,1,2546.86,23681.48,1,0.01
"2.5%28","Missouri",2020-10-03,1,3225.9,21032.3,1,0.025
"5%28","Missouri",2020-10-03,1,3791.95,18238.05,1,0.05
"10%28","Missouri",2020-10-03,1,4580.8,15684,1,0.1
"15%28","Missouri",2020-10-03,1,5257,14190.3,1,0.15
"20%28","Missouri",2020-10-03,1,5815.4,13050.8,0,0.2
"25%28","Missouri",2020-10-03,1,6374,12117.25,0,0.25
"30%28","Missouri",2020-10-03,1,6921,11385.2,0,0.3
"35%28","Missouri",2020-10-03,1,7419,10666.35,0,0.35
"40%28","Missouri",2020-10-03,1,7920.8,10068.4,0,0.4
"45%28","Missouri",2020-10-03,1,8438.55,9477.45,0,0.45
"1%29","Missouri",2020-10-03,2,2213.81,26764.66,1,0.01
"2.5%29","Missouri",2020-10-03,2,2786.9,23200.025,1,0.025
"5%29","Missouri",2020-10-03,2,3337.9,20233,1,0.05
"10%29","Missouri",2020-10-03,2,4186.9,17207.5,1,0.1
"15%29","Missouri",2020-10-03,2,4830.1,15197.3,1,0.15
"20%29","Missouri",2020-10-03,2,5433.4,13730.4,1,0.2
"25%29","Missouri",2020-10-03,2,5980.5,12647.5,1,0.25
"30%29","Missouri",2020-10-03,2,6517.7,11601.4,0,0.3
"35%29","Missouri",2020-10-03,2,7054.9,10831.05,0,0.35
"40%29","Missouri",2020-10-03,2,7640.8,10066.2,0,0.4
"45%29","Missouri",2020-10-03,2,8226.85,9447.9,0,0.45
"1%30","Missouri",2020-10-03,3,2118.83,26132.3600000001,1,0.01
"2.5%30","Missouri",2020-10-03,3,2649.75,22660.1,1,0.025
"5%30","Missouri",2020-10-03,3,3150.95,19687.65,1,0.05
"10%30","Missouri",2020-10-03,3,3988.8,16744.4,1,0.1
"15%30","Missouri",2020-10-03,3,4628.85,14703.45,1,0.15
"20%30","Missouri",2020-10-03,3,5208,13391.8,0,0.2
"25%30","Missouri",2020-10-03,3,5818.75,12363.25,0,0.25
"30%30","Missouri",2020-10-03,3,6339.5,11454.8,0,0.3
"35%30","Missouri",2020-10-03,3,6969.3,10615.45,0,0.35
"40%30","Missouri",2020-10-03,3,7523.2,9910.4,0,0.4
"45%30","Missouri",2020-10-03,3,8069,9276.6,0,0.45
"1%31","Missouri",2020-10-03,4,1976.38,26605,1,0.01
"2.5%31","Missouri",2020-10-03,4,2417.45,22722.475,1,0.025
"5%31","Missouri",2020-10-03,4,2989.2,19979,1,0.05
"10%31","Missouri",2020-10-03,4,3876.4,16954.6,0,0.1
"15%31","Missouri",2020-10-03,4,4522.35,14954.8,0,0.15
"20%31","Missouri",2020-10-03,4,5144.1,13502.9,0,0.2
"25%31","Missouri",2020-10-03,4,5670.5,12311.25,0,0.25
"30%31","Missouri",2020-10-03,4,6212.5,11407.8,0,0.3
"35%31","Missouri",2020-10-03,4,6735.45,10621.2,0,0.35
"40%31","Missouri",2020-10-03,4,7288.5,9835.1,0,0.4
"45%31","Missouri",2020-10-03,4,7922.25,9177.3,0,0.45
"1%32","Missouri",2020-10-10,1,3996.49,34571.68,1,0.01
"2.5%32","Missouri",2020-10-10,1,5015.4,30827.05,1,0.025
"5%32","Missouri",2020-10-10,1,5964.3,27723.6,1,0.05
"10%32","Missouri",2020-10-10,1,7095,23907.3,1,0.1
"15%32","Missouri",2020-10-10,1,8180.35,21617.4,1,0.15
"20%32","Missouri",2020-10-10,1,9050.9,19874.7,1,0.2
"25%32","Missouri",2020-10-10,1,9865.25,18625.25,1,0.25
"30%32","Missouri",2020-10-10,1,10596.5,17495.5,1,0.3
"35%32","Missouri",2020-10-10,1,11412.6,16434.85,1,0.35
"40%32","Missouri",2020-10-10,1,12149.1,15414.5,0,0.4
"45%32","Missouri",2020-10-10,1,12981.05,14543.85,0,0.45
"1%33","Missouri",2020-10-10,2,3462.98,42726.17,1,0.01
"2.5%33","Missouri",2020-10-10,2,4278.55,36078.85,1,0.025
"5%33","Missouri",2020-10-10,2,5127.8,32074.65,1,0.05
"10%33","Missouri",2020-10-10,2,6374.2,27300.6,1,0.1
"15%33","Missouri",2020-10-10,2,7485.2,24457.55,1,0.15
"20%33","Missouri",2020-10-10,2,8499.4,22401.2,1,0.2
"25%33","Missouri",2020-10-10,2,9411.5,20357.5,1,0.25
"30%33","Missouri",2020-10-10,2,10266.7,18875.6,1,0.3
"35%33","Missouri",2020-10-10,2,11222.65,17450.05,1,0.35
"40%33","Missouri",2020-10-10,2,12087.4,16307.2,1,0.4
"45%33","Missouri",2020-10-10,2,13129.2,15242.25,1,0.45
"1%34","Missouri",2020-10-10,3,3570.45,44832.29,1,0.01
"2.5%34","Missouri",2020-10-10,3,4358.5,37959.975,1,0.025
"5%34","Missouri",2020-10-10,3,5305.45,33185.35,1,0.05
"10%34","Missouri",2020-10-10,3,6673.4,28329.2,1,0.1
"15%34","Missouri",2020-10-10,3,7725.05,25111.55,1,0.15
"20%34","Missouri",2020-10-10,3,8706.5,22750.9,1,0.2
"25%34","Missouri",2020-10-10,3,9685,20941.75,1,0.25
"30%34","Missouri",2020-10-10,3,10736.2,19420.4,1,0.3
"35%34","Missouri",2020-10-10,3,11717.15,18153.55,1,0.35
"40%34","Missouri",2020-10-10,3,12721.5,16809.1,0,0.4
"45%34","Missouri",2020-10-10,3,13618.8,15742.5,0,0.45
"1%35","Missouri",2020-10-10,4,3599.3,47370.03,1,0.01
"2.5%35","Missouri",2020-10-10,4,4468.05,41062.125,1,0.025
"5%35","Missouri",2020-10-10,4,5389.45,35242.25,1,0.05
"10%35","Missouri",2020-10-10,4,6809.2,29327.7,1,0.1
"15%35","Missouri",2020-10-10,4,7887.35,25891.7,1,0.15
"20%35","Missouri",2020-10-10,4,8928.1,23586.9,0,0.2
"25%35","Missouri",2020-10-10,4,9981.5,21641.5,0,0.25
"30%35","Missouri",2020-10-10,4,10990.9,20088.6,0,0.3
"35%35","Missouri",2020-10-10,4,11920.8,18698.55,0,0.35
"40%35","Missouri",2020-10-10,4,12987.1,17357.9,0,0.4
"45%35","Missouri",2020-10-10,4,14079.05,16199.6,0,0.45
"1%36","Missouri",2020-10-17,1,3254.81,30507.17,1,0.01
"2.5%36","Missouri",2020-10-17,1,4133.65,26567.025,1,0.025
"5%36","Missouri",2020-10-17,1,4927.9,23747.8,1,0.05
