"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"45%6","South Carolina",2020-08-22,3,1912.5,2191.95,0,0.45
"1%7","South Carolina",2020-08-22,4,270.5,4652.66,0,0.01
"2.5%7","South Carolina",2020-08-22,4,312.5,3857.5,0,0.025
"5%7","South Carolina",2020-08-22,4,370.5,3229.85,0,0.05
"10%7","South Carolina",2020-08-22,4,458.5,2578.8,0,0.1
"15%7","South Carolina",2020-08-22,4,531.35,2261.1,0,0.15
"20%7","South Carolina",2020-08-22,4,611.5,1999.9,0,0.2
"25%7","South Carolina",2020-08-22,4,700.5,1788.5,0,0.25
"30%7","South Carolina",2020-08-22,4,789.5,1640.8,0,0.3
"35%7","South Carolina",2020-08-22,4,873.5,1497.85,0,0.35
"40%7","South Carolina",2020-08-22,4,962.5,1365.9,0,0.4
"45%7","South Carolina",2020-08-22,4,1059.05,1247.95,0,0.45
"1%8","South Carolina",2020-08-29,1,2642.97,9314.35000000001,1,0.01
"2.5%8","South Carolina",2020-08-29,1,2978.875,8521,1,0.025
"5%8","South Carolina",2020-08-29,1,3287,7930.05,1,0.05
"10%8","South Carolina",2020-08-29,1,3660.7,7247.1,1,0.1
"15%8","South Carolina",2020-08-29,1,3928.85,6851.15,0,0.15
"20%8","South Carolina",2020-08-29,1,4171.8,6538.6,0,0.2
"25%8","South Carolina",2020-08-29,1,4364,6275,0,0.25
"30%8","South Carolina",2020-08-29,1,4542,6023.6,0,0.3
"35%8","South Carolina",2020-08-29,1,4729.65,5814.35,0,0.35
"40%8","South Carolina",2020-08-29,1,4895,5625,0,0.4
"45%8","South Carolina",2020-08-29,1,5073.55,5443.45,0,0.45
"1%9","South Carolina",2020-08-29,2,1263.99,12333.27,1,0.01
"2.5%9","South Carolina",2020-08-29,2,1579,10821.375,1,0.025
"5%9","South Carolina",2020-08-29,2,1934.7,9543.65000000001,1,0.05
"10%9","South Carolina",2020-08-29,2,2415,8237.3,1,0.1
"15%9","South Carolina",2020-08-29,2,2757.85,7546.3,1,0.15
"20%9","South Carolina",2020-08-29,2,3100,6901.4,1,0.2
"25%9","South Carolina",2020-08-29,2,3386.75,6440.25,1,0.25
"30%9","South Carolina",2020-08-29,2,3660.7,6095,1,0.3
"35%9","South Carolina",2020-08-29,2,3912.3,5734.35,1,0.35
"40%9","South Carolina",2020-08-29,2,4222.6,5413.8,0,0.4
"45%9","South Carolina",2020-08-29,2,4531,5114.45,0,0.45
"1%10","South Carolina",2020-08-29,3,1057,14134.14,1,0.01
"2.5%10","South Carolina",2020-08-29,3,1289.975,12354.3,1,0.025
"5%10","South Carolina",2020-08-29,3,1537.85,10750,1,0.05
"10%10","South Carolina",2020-08-29,3,1924.7,9019.5,1,0.1
"15%10","South Carolina",2020-08-29,3,2279.85,7991.6,1,0.15
"20%10","South Carolina",2020-08-29,3,2621,7239,0,0.2
"25%10","South Carolina",2020-08-29,3,2919,6637.75,0,0.25
"30%10","South Carolina",2020-08-29,3,3230.7,6166.9,0,0.3
"35%10","South Carolina",2020-08-29,3,3510,5704,0,0.35
"40%10","South Carolina",2020-08-29,3,3873,5296.8,0,0.4
"45%10","South Carolina",2020-08-29,3,4175,4864.45,0,0.45
"1%11","South Carolina",2020-08-29,4,1253,20141.52,1,0.01
"2.5%11","South Carolina",2020-08-29,4,1357.975,15754.075,1,0.025
"5%11","South Carolina",2020-08-29,4,1528,13048.7,1,0.05
"10%11","South Carolina",2020-08-29,4,1846,10555.3,1,0.1
"15%11","South Carolina",2020-08-29,4,2132.7,8992.45,1,0.15
"20%11","South Carolina",2020-08-29,4,2388.8,8001.6,0,0.2
"25%11","South Carolina",2020-08-29,4,2673,7063.25,0,0.25
"30%11","South Carolina",2020-08-29,4,2958.7,6328.3,0,0.3
"35%11","South Carolina",2020-08-29,4,3258.3,5650.35,0,0.35
"40%11","South Carolina",2020-08-29,4,3593.6,5172.6,0,0.4
"45%11","South Carolina",2020-08-29,4,3933,4650.9,0,0.45
"1%12","South Carolina",2020-09-05,1,3582.430000005,11919.510000005,1,0.01
"2.5%12","South Carolina",2020-09-05,1,3935.250000005,10972.575000005,1,0.025
"5%12","South Carolina",2020-09-05,1,4338.450000005,10297.500000005,1,0.05
"10%12","South Carolina",2020-09-05,1,4825.400000005,9474.600000005,1,0.1
"15%12","South Carolina",2020-09-05,1,5202.500000005,8954.650000005,1,0.15
"20%12","South Carolina",2020-09-05,1,5512.500000005,8541.500000005,1,0.2
"25%12","South Carolina",2020-09-05,1,5757.250000005,8178.750000005,0,0.25
"30%12","South Carolina",2020-09-05,1,5991.500000005,7901.500000005,0,0.3
"35%12","South Carolina",2020-09-05,1,6217.150000005,7649.500000005,0,0.35
"40%12","South Carolina",2020-09-05,1,6458.700000005,7403.700000005,0,0.4
"45%12","South Carolina",2020-09-05,1,6698.500000005,7154.400000005,0,0.45
"1%13","South Carolina",2020-09-05,2,2153.980000005,18137.350000005,1,0.01
"2.5%13","South Carolina",2020-09-05,2,2635.850000005,15771.400000005,1,0.025
"5%13","South Carolina",2020-09-05,2,3151.950000005,14178.200000005,1,0.05
"10%13","South Carolina",2020-09-05,2,3791.900000005,12267.200000005,1,0.1
"15%13","South Carolina",2020-09-05,2,4339.400000005,11145.600000005,1,0.15
"20%13","South Carolina",2020-09-05,2,4745.600000005,10281.200000005,1,0.2
"25%13","South Carolina",2020-09-05,2,5153.500000005,9557.000000005,1,0.25
"30%13","South Carolina",2020-09-05,2,5544.700000005,8985.600000005,1,0.3
"35%13","South Carolina",2020-09-05,2,5939.650000005,8494.400000005,1,0.35
"40%13","South Carolina",2020-09-05,2,6307.000000005,8002.000000005,1,0.4
"45%13","South Carolina",2020-09-05,2,6693.550000005,7514.900000005,1,0.45
"1%14","South Carolina",2020-09-05,3,1735.980000005,22213.180000005,1,0.01
"2.5%14","South Carolina",2020-09-05,3,2108.925000005,19512.025000005,1,0.025
"5%14","South Carolina",2020-09-05,3,2538.900000005,16836.100000005,1,0.05
"10%14","South Carolina",2020-09-05,3,3233.800000005,14176.600000005,1,0.1
"15%14","South Carolina",2020-09-05,3,3786.850000005,12677.750000005,1,0.15
"20%14","South Carolina",2020-09-05,3,4278.600000005,11498.600000005,1,0.2
"25%14","South Carolina",2020-09-05,3,4737.500000005,10578.500000005,1,0.25
"30%14","South Carolina",2020-09-05,3,5249.100000005,9768.600000005,1,0.3
"35%14","South Carolina",2020-09-05,3,5760.300000005,9082.750000005,1,0.35
"40%14","South Carolina",2020-09-05,3,6221.800000005,8351.000000005,1,0.4
"45%14","South Carolina",2020-09-05,3,6724.100000005,7787.000000005,0,0.45
"1%15","South Carolina",2020-09-05,4,2040.47,32757.49,1,0.01
"2.5%15","South Carolina",2020-09-05,4,2216.45,27119.15,1,0.025
"5%15","South Carolina",2020-09-05,4,2449.4,22563.1,1,0.05
"10%15","South Carolina",2020-09-05,4,2945.5,17933.5,1,0.1
"15%15","South Carolina",2020-09-05,4,3442.2,15402.8,1,0.15
"20%15","South Carolina",2020-09-05,4,3901.5,13521.9,1,0.2
"25%15","South Carolina",2020-09-05,4,4355.25,11894.25,1,0.25
"30%15","South Carolina",2020-09-05,4,4866.4,10715.5,1,0.3
"35%15","South Carolina",2020-09-05,4,5362.5,9602.30000000001,1,0.35
"40%15","South Carolina",2020-09-05,4,5982.1,8734.3,0,0.4
"45%15","South Carolina",2020-09-05,4,6576.6,7868.4,0,0.45
"1%16","South Carolina",2020-09-12,1,2822.42,10106.63,1,0.01
"2.5%16","South Carolina",2020-09-12,1,3196.45,9362.65,1,0.025
"5%16","South Carolina",2020-09-12,1,3535.45,8673.5,1,0.05
"10%16","South Carolina",2020-09-12,1,3910.2,7916.8,1,0.1
"15%16","South Carolina",2020-09-12,1,4247.05,7462.65,1,0.15
"20%16","South Carolina",2020-09-12,1,4514.3,7103.7,0,0.2
"25%16","South Carolina",2020-09-12,1,4761.25,6825,0,0.25
"30%16","South Carolina",2020-09-12,1,4954.5,6561.8,0,0.3
"35%16","South Carolina",2020-09-12,1,5154.8,6306.85,0,0.35
"40%16","South Carolina",2020-09-12,1,5326.5,6103.7,0,0.4
"45%16","South Carolina",2020-09-12,1,5512.05,5901.95,0,0.45
"1%17","South Carolina",2020-09-12,2,1658.98,13975.28,1,0.01
"2.5%17","South Carolina",2020-09-12,2,2152.95,12411.675,1,0.025
"5%17","South Carolina",2020-09-12,2,2534.9,11350,1,0.05
"10%17","South Carolina",2020-09-12,2,3064.9,9787.5,1,0.1
"15%17","South Carolina",2020-09-12,2,3452.55,8920.75,1,0.15
"20%17","South Carolina",2020-09-12,2,3789.6,8223.2,1,0.2
"25%17","South Carolina",2020-09-12,2,4116,7668.25,0,0.25
"30%17","South Carolina",2020-09-12,2,4446.1,7217.6,0,0.3
"35%17","South Carolina",2020-09-12,2,4755,6731.7,0,0.35
"40%17","South Carolina",2020-09-12,2,5078.2,6381,0,0.4
"45%17","South Carolina",2020-09-12,2,5395,6029.45,0,0.45
"1%18","South Carolina",2020-09-12,3,1350,17775.33,1,0.01
"2.5%18","South Carolina",2020-09-12,3,1712.95,15332.125,1,0.025
"5%18","South Carolina",2020-09-12,3,2117.6,13411.4,1,0.05
"10%18","South Carolina",2020-09-12,3,2622.9,11318.2,1,0.1
"15%18","South Carolina",2020-09-12,3,3045,9911.3,1,0.15
"20%18","South Carolina",2020-09-12,3,3437.6,9089.4,1,0.2
"25%18","South Carolina",2020-09-12,3,3811,8303.5,1,0.25
"30%18","South Carolina",2020-09-12,3,4168.1,7629,1,0.3
"35%18","South Carolina",2020-09-12,3,4542.95,7156.7,1,0.35
"40%18","South Carolina",2020-09-12,3,4880.6,6625,1,0.4
"45%18","South Carolina",2020-09-12,3,5273,6146,1,0.45
"1%19","South Carolina",2020-09-12,4,1574.97,23718.37,1,0.01
"2.5%19","South Carolina",2020-09-12,4,1710.975,20053.35,1,0.025
"5%19","South Carolina",2020-09-12,4,1918,16950.25,1,0.05
"10%19","South Carolina",2020-09-12,4,2285.9,13510.3,1,0.1
"15%19","South Carolina",2020-09-12,4,2636.85,11745.3,1,0.15
"20%19","South Carolina",2020-09-12,4,3059.8,10420,1,0.2
"25%19","South Carolina",2020-09-12,4,3413,9305,1,0.25
"30%19","South Carolina",2020-09-12,4,3817,8252.3,1,0.3
"35%19","South Carolina",2020-09-12,4,4246.65,7506.05,1,0.35
"40%19","South Carolina",2020-09-12,4,4713.2,6867.8,1,0.4
"45%19","South Carolina",2020-09-12,4,5168.55,6222.45,1,0.45
"1%20","South Carolina",2020-09-19,1,3582.47,12590.65,1,0.01
"2.5%20","South Carolina",2020-09-19,1,4035.35,11469.7,1,0.025
"5%20","South Carolina",2020-09-19,1,4444.45,10691.2,1,0.05
"10%20","South Carolina",2020-09-19,1,4952.4,9819.6,1,0.1
"15%20","South Carolina",2020-09-19,1,5317.5,9201.5,1,0.15
"20%20","South Carolina",2020-09-19,1,5585.3,8781.7,1,0.2
"25%20","South Carolina",2020-09-19,1,5873.25,8401.75,1,0.25
"30%20","South Carolina",2020-09-19,1,6138.6,8102.5,1,0.3
"35%20","South Carolina",2020-09-19,1,6379.8,7838.2,0,0.35
"40%20","South Carolina",2020-09-19,1,6600.1,7591.9,0,0.4
"45%20","South Carolina",2020-09-19,1,6847.6,7315.95,0,0.45
"1%21","South Carolina",2020-09-19,2,2025.96,17700,1,0.01
"2.5%21","South Carolina",2020-09-19,2,2499.975,15562.975,1,0.025
"5%21","South Carolina",2020-09-19,2,2959.85,13966.2,1,0.05
"10%21","South Carolina",2020-09-19,2,3713.9,11988.3,1,0.1
"15%21","South Carolina",2020-09-19,2,4294.55,10881.45,1,0.15
"20%21","South Carolina",2020-09-19,2,4764.6,10045,1,0.2
"25%21","South Carolina",2020-09-19,2,5147.5,9416.25,1,0.25
"30%21","South Carolina",2020-09-19,2,5564.1,8858.9,1,0.3
"35%21","South Carolina",2020-09-19,2,5978.65,8333.05,0,0.35
"40%21","South Carolina",2020-09-19,2,6381.6,7925.6,0,0.4
"45%21","South Carolina",2020-09-19,2,6741.75,7528.45,0,0.45
"1%22","South Carolina",2020-09-19,3,1757.99,23684.58,1,0.01
"2.5%22","South Carolina",2020-09-19,3,2176.975,19751.875,1,0.025
"5%22","South Carolina",2020-09-19,3,2599.65,16786.25,1,0.05
"10%22","South Carolina",2020-09-19,3,3273.3,14003.3,1,0.1
"15%22","South Carolina",2020-09-19,3,3824.55,12510.1,1,0.15
"20%22","South Carolina",2020-09-19,3,4313.8,11393.2,1,0.2
"25%22","South Carolina",2020-09-19,3,4739.75,10397,1,0.25
"30%22","South Carolina",2020-09-19,3,5233.7,9581.3,1,0.3
"35%22","South Carolina",2020-09-19,3,5661,8896,1,0.35
"40%22","South Carolina",2020-09-19,3,6165,8222.4,0,0.4
"45%22","South Carolina",2020-09-19,3,6651.65,7689.45,0,0.45
"1%23","South Carolina",2020-09-19,4,2031.97,30402.32,1,0.01
"2.5%23","South Carolina",2020-09-19,4,2224.95,25262.925,1,0.025
"5%23","South Carolina",2020-09-19,4,2498.95,21482.8,1,0.05
"10%23","South Carolina",2020-09-19,4,2995.9,17414.1,1,0.1
"15%23","South Carolina",2020-09-19,4,3473.85,14927.15,1,0.15
"20%23","South Carolina",2020-09-19,4,3980.8,13033,1,0.2
"25%23","South Carolina",2020-09-19,4,4448,11742,1,0.25
"30%23","South Carolina",2020-09-19,4,4952.7,10429.5,1,0.3
"35%23","South Carolina",2020-09-19,4,5489.25,9447.4,1,0.35
"40%23","South Carolina",2020-09-19,4,5987.2,8603.4,1,0.4
"45%23","South Carolina",2020-09-19,4,6525.55,7871.45,1,0.45
"1%24","South Carolina",2020-09-26,1,4444.95,15708.58,1,0.01
"2.5%24","South Carolina",2020-09-26,1,5025.925,14365.1,1,0.025
"5%24","South Carolina",2020-09-26,1,5565.9,13401.5,1,0.05
"10%24","South Carolina",2020-09-26,1,6211.9,12293,0,0.1
"15%24","South Carolina",2020-09-26,1,6707.7,11610.3,0,0.15
"20%24","South Carolina",2020-09-26,1,7122.6,11105,0,0.2
"25%24","South Carolina",2020-09-26,1,7468.5,10688.75,0,0.25
"30%24","South Carolina",2020-09-26,1,7795.8,10356,0,0.3
"35%24","South Carolina",2020-09-26,1,8114.65,9961.7,0,0.35
"40%24","South Carolina",2020-09-26,1,8431,9592.4,0,0.4
"45%24","South Carolina",2020-09-26,1,8713,9298.9,0,0.45
"1%25","South Carolina",2020-09-26,2,3186.99,25312.8,1,0.01
"2.5%25","South Carolina",2020-09-26,2,3870.3,22045.9,1,0.025
"5%25","South Carolina",2020-09-26,2,4640.45,19718.6,1,0.05
"10%25","South Carolina",2020-09-26,2,5553.5,17108.9,1,0.1
"15%25","South Carolina",2020-09-26,2,6187.75,15595.7,0,0.15
"20%25","South Carolina",2020-09-26,2,6812.5,14513.7,0,0.2
"25%25","South Carolina",2020-09-26,2,7434.25,13626.25,0,0.25
"30%25","South Carolina",2020-09-26,2,7962.9,12711.5,0,0.3
"35%25","South Carolina",2020-09-26,2,8531.15,12039.2,0,0.35
"40%25","South Carolina",2020-09-26,2,9058.7,11378.5,0,0.4
"45%25","South Carolina",2020-09-26,2,9585.15,10756.85,0,0.45
"1%26","South Carolina",2020-09-26,3,2804.43,36596.57,1,0.01
"2.5%26","South Carolina",2020-09-26,3,3500.275,30407.2,1,0.025
"5%26","South Carolina",2020-09-26,3,4372.5,26063.45,1,0.05
"10%26","South Carolina",2020-09-26,3,5436.4,22051.8,1,0.1
"15%26","South Carolina",2020-09-26,3,6303.35,19800.8,1,0.15
"20%26","South Carolina",2020-09-26,3,7013.5,17918.5,0,0.2
"25%26","South Carolina",2020-09-26,3,7697.5,16497.5,0,0.25
"30%26","South Carolina",2020-09-26,3,8408.9,15287.4,0,0.3
"35%26","South Carolina",2020-09-26,3,9118.7,14129.2,0,0.35
"40%26","South Carolina",2020-09-26,3,9850.1,13153.9,0,0.4
"45%26","South Carolina",2020-09-26,3,10596.8,12216.95,0,0.45
"1%27","South Carolina",2020-09-26,4,3125.86,48699.08,1,0.01
"2.5%27","South Carolina",2020-09-26,4,3480.85,41385.725,1,0.025
"5%27","South Carolina",2020-09-26,4,3958.6,35753.55,1,0.05
"10%27","South Carolina",2020-09-26,4,4828.1,28877.2,1,0.1
"15%27","South Carolina",2020-09-26,4,5710.7,24979.75,1,0.15
"20%27","South Carolina",2020-09-26,4,6585.4,21970.6,0,0.2
"25%27","South Carolina",2020-09-26,4,7424.75,19582.5,0,0.25
"30%27","South Carolina",2020-09-26,4,8280.1,17853.8,0,0.3
"35%27","South Carolina",2020-09-26,4,9191.65,16022.6,0,0.35
"40%27","South Carolina",2020-09-26,4,10200.2,14772.8,0,0.4
"45%27","South Carolina",2020-09-26,4,11236.1,13537.5,0,0.45
"1%28","South Carolina",2020-10-03,1,2726.96,9706.29000000001,1,0.01
"2.5%28","South Carolina",2020-10-03,1,3084.7,8904.075,1,0.025
"5%28","South Carolina",2020-10-03,1,3428.8,8264.05,1,0.05
"10%28","South Carolina",2020-10-03,1,3854,7622.1,1,0.1
"15%28","South Carolina",2020-10-03,1,4140.7,7195.45,1,0.15
"20%28","South Carolina",2020-10-03,1,4373.6,6845.2,1,0.2
"25%28","South Carolina",2020-10-03,1,4563,6556,1,0.25
"30%28","South Carolina",2020-10-03,1,4753.7,6298.3,1,0.3
"35%28","South Carolina",2020-10-03,1,4958.65,6052,1,0.35
"40%28","South Carolina",2020-10-03,1,5127,5848,1,0.4
"45%28","South Carolina",2020-10-03,1,5295.55,5643,0,0.45
"1%29","South Carolina",2020-10-03,2,1619.85,13024.04,1,0.01
"2.5%29","South Carolina",2020-10-03,2,1961,11672.05,1,0.025
"5%29","South Carolina",2020-10-03,2,2292.95,10468.6,1,0.05
"10%29","South Carolina",2020-10-03,2,2784.5,9031.1,1,0.1
"15%29","South Carolina",2020-10-03,2,3198.85,8214.3,1,0.15
"20%29","South Carolina",2020-10-03,2,3550.8,7604.2,1,0.2
"25%29","South Carolina",2020-10-03,2,3850.75,7106.5,1,0.25
"30%29","South Carolina",2020-10-03,2,4138.4,6671,1,0.3
"35%29","South Carolina",2020-10-03,2,4419.65,6312.7,0,0.35
"40%29","South Carolina",2020-10-03,2,4718,5937.6,0,0.4
"45%29","South Carolina",2020-10-03,2,4995,5590.35,0,0.45
"1%30","South Carolina",2020-10-03,3,1351.85,15937.12,1,0.01
"2.5%30","South Carolina",2020-10-03,3,1636.875,13671.2,1,0.025
"5%30","South Carolina",2020-10-03,3,1995.75,11701.5,1,0.05
"10%30","South Carolina",2020-10-03,3,2473,9919.1,1,0.1
"15%30","South Carolina",2020-10-03,3,2817.85,8782.3,1,0.15
"20%30","South Carolina",2020-10-03,3,3160.8,7950.4,1,0.2
"25%30","South Carolina",2020-10-03,3,3506.75,7330,1,0.25
"30%30","South Carolina",2020-10-03,3,3808.7,6766.9,1,0.3
"35%30","South Carolina",2020-10-03,3,4113.65,6270.4,1,0.35
"40%30","South Carolina",2020-10-03,3,4459,5853,0,0.4
"45%30","South Carolina",2020-10-03,3,4774.55,5461,0,0.45
"1%31","South Carolina",2020-10-03,4,1271.99,21499.65,1,0.01
"2.5%31","South Carolina",2020-10-03,4,1412.95,17788.475,1,0.025
"5%31","South Carolina",2020-10-03,4,1622.85,14955.1,1,0.05
"10%31","South Carolina",2020-10-03,4,1967.9,11993.4,1,0.1
"15%31","South Carolina",2020-10-03,4,2341.55,10199.9,1,0.15
"20%31","South Carolina",2020-10-03,4,2622.8,9041.4,1,0.2
"25%31","South Carolina",2020-10-03,4,2956.75,8005,1,0.25
"30%31","South Carolina",2020-10-03,4,3332.4,7235,0,0.3
"35%31","South Carolina",2020-10-03,4,3711,6570.7,0,0.35
"40%31","South Carolina",2020-10-03,4,4096.2,5986,0,0.4
"45%31","South Carolina",2020-10-03,4,4548.55,5447.45,0,0.45
"1%32","South Carolina",2020-10-10,1,2757.98,9631.03,1,0.01
"2.5%32","South Carolina",2020-10-10,1,3092.9,8842.15,1,0.025
"5%32","South Carolina",2020-10-10,1,3453.85,8231.05,1,0.05
"10%32","South Carolina",2020-10-10,1,3830.9,7581.1,1,0.1
"15%32","South Carolina",2020-10-10,1,4137.7,7172.15,1,0.15
"20%32","South Carolina",2020-10-10,1,4387.8,6847,1,0.2
"25%32","South Carolina",2020-10-10,1,4591.75,6573.5,0,0.25
"30%32","South Carolina",2020-10-10,1,4800.7,6319.3,0,0.3
"35%32","South Carolina",2020-10-10,1,4984.65,6103.35,0,0.35
"40%32","South Carolina",2020-10-10,1,5170.6,5910.4,0,0.4
"45%32","South Carolina",2020-10-10,1,5359.55,5728.45,0,0.45
"1%33","South Carolina",2020-10-10,2,1672.96,12984.84,1,0.01
"2.5%33","South Carolina",2020-10-10,2,2000.925,11402.55,1,0.025
"5%33","South Carolina",2020-10-10,2,2370.55,10119.1,1,0.05
"10%33","South Carolina",2020-10-10,2,2882,8789.3,1,0.1
"15%33","South Carolina",2020-10-10,2,3260.85,8030,1,0.15
"20%33","South Carolina",2020-10-10,2,3586,7442.4,1,0.2
"25%33","South Carolina",2020-10-10,2,3853,6988.5,1,0.25
"30%33","South Carolina",2020-10-10,2,4111.1,6594,1,0.3
"35%33","South Carolina",2020-10-10,2,4378,6244,1,0.35
"40%33","South Carolina",2020-10-10,2,4651.6,5908,0,0.4
"45%33","South Carolina",2020-10-10,2,4927.55,5541,0,0.45
"1%34","South Carolina",2020-10-10,3,1267.98,15388.09,1,0.01
"2.5%34","South Carolina",2020-10-10,3,1551.875,13094.075,1,0.025
"5%34","South Carolina",2020-10-10,3,1858,11461.15,1,0.05
"10%34","South Carolina",2020-10-10,3,2320.9,9807.7,1,0.1
"15%34","South Carolina",2020-10-10,3,2731.85,8601.6,1,0.15
"20%34","South Carolina",2020-10-10,3,3060.6,7798,1,0.2
"25%34","South Carolina",2020-10-10,3,3366,7221.25,0,0.25
"30%34","South Carolina",2020-10-10,3,3663.7,6689,0,0.3
"35%34","South Carolina",2020-10-10,3,3993.3,6240,0,0.35
"40%34","South Carolina",2020-10-10,3,4298.6,5796.2,0,0.4
"45%34","South Carolina",2020-10-10,3,4664.55,5405.8,0,0.45
"1%35","South Carolina",2020-10-10,4,1251,20424.75,1,0.01
"2.5%35","South Carolina",2020-10-10,4,1397,16963.025,1,0.025
