"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"1%10","South Dakota",2020-08-29,3,986.88,13782.24,1,0.01
"2.5%10","South Dakota",2020-08-29,3,1198.9,11679.25,1,0.025
"5%10","South Dakota",2020-08-29,3,1450.95,9987.1,1,0.05
"10%10","South Dakota",2020-08-29,3,1835,8351.2,1,0.1
"15%10","South Dakota",2020-08-29,3,2184.85,7399,0,0.15
"20%10","South Dakota",2020-08-29,3,2485.6,6665,0,0.2
"25%10","South Dakota",2020-08-29,3,2762,6140.25,0,0.25
"30%10","South Dakota",2020-08-29,3,3062.4,5690,0,0.3
"35%10","South Dakota",2020-08-29,3,3329.65,5278.4,0,0.35
"40%10","South Dakota",2020-08-29,3,3614,4884.4,0,0.4
"45%10","South Dakota",2020-08-29,3,3927,4559.9,0,0.45
"1%11","South Dakota",2020-08-29,4,1278.99,15603.2,1,0.01
"2.5%11","South Dakota",2020-08-29,4,1571,13344.5,1,0.025
"5%11","South Dakota",2020-08-29,4,1866.9,11619.05,1,0.05
"10%11","South Dakota",2020-08-29,4,2396.9,9916,1,0.1
"15%11","South Dakota",2020-08-29,4,2778.7,8862.3,0,0.15
"20%11","South Dakota",2020-08-29,4,3146.8,8036.2,0,0.2
"25%11","South Dakota",2020-08-29,4,3457.75,7387.75,0,0.25
"30%11","South Dakota",2020-08-29,4,3747,6788.2,0,0.3
"35%11","South Dakota",2020-08-29,4,4046.65,6312,0,0.35
"40%11","South Dakota",2020-08-29,4,4356.8,5853.8,0,0.4
"45%11","South Dakota",2020-08-29,4,4706,5430.9,0,0.45
"1%12","South Dakota",2020-09-05,1,1041.48,4742.55,1,0.01
"2.5%12","South Dakota",2020-09-05,1,1188.475,4303.575,1,0.025
"5%12","South Dakota",2020-09-05,1,1350.3,3888.55,1,0.05
"10%12","South Dakota",2020-09-05,1,1541.5,3506.6,1,0.1
"15%12","South Dakota",2020-09-05,1,1676.5,3266.8,0,0.15
"20%12","South Dakota",2020-09-05,1,1808.3,3067.7,0,0.2
"25%12","South Dakota",2020-09-05,1,1915.5,2914.75,0,0.25
"30%12","South Dakota",2020-09-05,1,2016.5,2790.5,0,0.3
"35%12","South Dakota",2020-09-05,1,2110.15,2678.85,0,0.35
"40%12","South Dakota",2020-09-05,1,2196.5,2575.9,0,0.4
"45%12","South Dakota",2020-09-05,1,2298.5,2476.5,0,0.45
"1%13","South Dakota",2020-09-05,2,722.96,7541.01,1,0.01
"2.5%13","South Dakota",2020-09-05,2,898.95,6678.275,1,0.025
"5%13","South Dakota",2020-09-05,2,1088,5932.15,1,0.05
"10%13","South Dakota",2020-09-05,2,1340.9,5083,1,0.1
"15%13","South Dakota",2020-09-05,2,1556,4633.15,1,0.15
"20%13","South Dakota",2020-09-05,2,1783,4249,1,0.2
"25%13","South Dakota",2020-09-05,2,1958,3973.25,1,0.25
"30%13","South Dakota",2020-09-05,2,2148,3693,0,0.3
"35%13","South Dakota",2020-09-05,2,2326.65,3457.35,0,0.35
"40%13","South Dakota",2020-09-05,2,2493.2,3244.4,0,0.4
"45%13","South Dakota",2020-09-05,2,2668.1,3038.9,0,0.45
"1%14","South Dakota",2020-09-05,3,807.5,10259.78,1,0.01
"2.5%14","South Dakota",2020-09-05,3,987.5,8655.65,1,0.025
"5%14","South Dakota",2020-09-05,3,1176.4,7571,1,0.05
"10%14","South Dakota",2020-09-05,3,1488.5,6460.5,1,0.1
"15%14","South Dakota",2020-09-05,3,1745.35,5749.8,1,0.15
"20%14","South Dakota",2020-09-05,3,1970.3,5261.7,1,0.2
"25%14","South Dakota",2020-09-05,3,2181.25,4804.75,1,0.25
"30%14","South Dakota",2020-09-05,3,2389.5,4446.8,1,0.3
"35%14","South Dakota",2020-09-05,3,2606.5,4099.5,1,0.35
"40%14","South Dakota",2020-09-05,3,2811.1,3785.9,0,0.4
"45%14","South Dakota",2020-09-05,3,3024.05,3499.5,0,0.45
"1%15","South Dakota",2020-09-05,4,903.9,11384.18,1,0.01
"2.5%15","South Dakota",2020-09-05,4,1110.925,9656.77499999999,1,0.025
"5%15","South Dakota",2020-09-05,4,1349,8562.15000000001,1,0.05
"10%15","South Dakota",2020-09-05,4,1688.9,7201,1,0.1
"15%15","South Dakota",2020-09-05,4,1950,6346.45,1,0.15
"20%15","South Dakota",2020-09-05,4,2235,5783.6,1,0.2
"25%15","South Dakota",2020-09-05,4,2472,5280,1,0.25
"30%15","South Dakota",2020-09-05,4,2697,4887.3,1,0.3
"35%15","South Dakota",2020-09-05,4,2950.65,4529,0,0.35
"40%15","South Dakota",2020-09-05,4,3180,4212.6,0,0.4
"45%15","South Dakota",2020-09-05,4,3436.75,3910.9,0,0.45
"1%16","South Dakota",2020-09-12,1,631.49,2884.51,1,0.01
"2.5%16","South Dakota",2020-09-12,1,730.5,2645.5,1,0.025
"5%16","South Dakota",2020-09-12,1,835.35,2398.6,1,0.05
"10%16","South Dakota",2020-09-12,1,941.4,2167.6,1,0.1
"15%16","South Dakota",2020-09-12,1,1026.35,2021.5,1,0.15
"20%16","South Dakota",2020-09-12,1,1101.5,1912.5,0,0.2
"25%16","South Dakota",2020-09-12,1,1163.5,1818.75,0,0.25
"30%16","South Dakota",2020-09-12,1,1228.5,1735.5,0,0.3
"35%16","South Dakota",2020-09-12,1,1294.15,1665.5,0,0.35
"40%16","South Dakota",2020-09-12,1,1355.5,1597.5,0,0.4
"45%16","South Dakota",2020-09-12,1,1410.5,1533.5,0,0.45
"1%17","South Dakota",2020-09-12,2,358.99,3773.03,1,0.01
"2.5%17","South Dakota",2020-09-12,2,450,3366.3,1,0.025
"5%17","South Dakota",2020-09-12,2,549.95,2900.15,1,0.05
"10%17","South Dakota",2020-09-12,2,678,2468,0,0.1
"15%17","South Dakota",2020-09-12,2,788,2229.15,0,0.15
"20%17","South Dakota",2020-09-12,2,881,2046.4,0,0.2
"25%17","South Dakota",2020-09-12,2,959,1892,0,0.25
"30%17","South Dakota",2020-09-12,2,1030,1751,0,0.3
"35%17","South Dakota",2020-09-12,2,1106,1639,0,0.35
"40%17","South Dakota",2020-09-12,2,1190,1527,0,0.4
"45%17","South Dakota",2020-09-12,2,1269.55,1429,0,0.45
"1%18","South Dakota",2020-09-12,3,287.99,3939.08,1,0.01
"2.5%18","South Dakota",2020-09-12,3,356.975,3297.025,1,0.025
"5%18","South Dakota",2020-09-12,3,438,2904.05,1,0.05
"10%18","South Dakota",2020-09-12,3,557.9,2469.1,0,0.1
"15%18","South Dakota",2020-09-12,3,648.85,2165.15,0,0.15
"20%18","South Dakota",2020-09-12,3,733.8,1966,0,0.2
"25%18","South Dakota",2020-09-12,3,818,1807,0,0.25
"30%18","South Dakota",2020-09-12,3,898,1663,0,0.3
"35%18","South Dakota",2020-09-12,3,977.65,1533,0,0.35
"40%18","South Dakota",2020-09-12,3,1056.6,1417.4,0,0.4
"45%18","South Dakota",2020-09-12,3,1139,1324,0,0.45
"1%19","South Dakota",2020-09-12,4,276.98,3513.17,0,0.01
"2.5%19","South Dakota",2020-09-12,4,342,2924.075,0,0.025
"5%19","South Dakota",2020-09-12,4,404.95,2546.05,0,0.05
"10%19","South Dakota",2020-09-12,4,510.9,2181.1,0,0.1
"15%19","South Dakota",2020-09-12,4,592.85,1912.15,0,0.15
"20%19","South Dakota",2020-09-12,4,672,1736.2,0,0.2
"25%19","South Dakota",2020-09-12,4,745.75,1602,0,0.25
"30%19","South Dakota",2020-09-12,4,819,1485.3,0,0.3
"35%19","South Dakota",2020-09-12,4,892,1382,0,0.35
"40%19","South Dakota",2020-09-12,4,963,1288,0,0.4
"45%19","South Dakota",2020-09-12,4,1040.55,1200,0,0.45
"1%20","South Dakota",2020-09-19,1,922.96,4097.19,1,0.01
"2.5%20","South Dakota",2020-09-19,1,1034.95,3758.05,1,0.025
"5%20","South Dakota",2020-09-19,1,1187,3439.05,1,0.05
"10%20","South Dakota",2020-09-19,1,1360,3046,1,0.1
"15%20","South Dakota",2020-09-19,1,1479,2821.3,1,0.15
"20%20","South Dakota",2020-09-19,1,1584,2670,0,0.2
"25%20","South Dakota",2020-09-19,1,1676,2560.25,0,0.25
"30%20","South Dakota",2020-09-19,1,1760,2445.3,0,0.3
"35%20","South Dakota",2020-09-19,1,1845,2349,0,0.35
"40%20","South Dakota",2020-09-19,1,1920.2,2260,0,0.4
"45%20","South Dakota",2020-09-19,1,1994.55,2159,0,0.45
"1%21","South Dakota",2020-09-19,2,582.48,5866.64,1,0.01
"2.5%21","South Dakota",2020-09-19,2,717.5,4995.65,1,0.025
"5%21","South Dakota",2020-09-19,2,848.4,4485.55,1,0.05
"10%21","South Dakota",2020-09-19,2,1047.5,3820.6,1,0.1
"15%21","South Dakota",2020-09-19,2,1214.35,3458.65,1,0.15
"20%21","South Dakota",2020-09-19,2,1351.3,3181.9,1,0.2
"25%21","South Dakota",2020-09-19,2,1477.5,2945,1,0.25
"30%21","South Dakota",2020-09-19,2,1595.2,2722.5,0,0.3
"35%21","South Dakota",2020-09-19,2,1712.15,2534.85,0,0.35
"40%21","South Dakota",2020-09-19,2,1847.1,2373.5,0,0.4
"45%21","South Dakota",2020-09-19,2,1964.5,2225.5,0,0.45
"1%22","South Dakota",2020-09-19,3,482.5,6457.58,1,0.01
"2.5%22","South Dakota",2020-09-19,3,589.475,5555.55,1,0.025
"5%22","South Dakota",2020-09-19,3,723.5,4812.8,1,0.05
"10%22","South Dakota",2020-09-19,3,910.5,4041.8,1,0.1
"15%22","South Dakota",2020-09-19,3,1064.35,3586.5,0,0.15
"20%22","South Dakota",2020-09-19,3,1210.3,3292.7,0,0.2
"25%22","South Dakota",2020-09-19,3,1335.5,3025.75,0,0.25
"30%22","South Dakota",2020-09-19,3,1471.5,2790.8,0,0.3
"35%22","South Dakota",2020-09-19,3,1606.5,2586.5,0,0.35
"40%22","South Dakota",2020-09-19,3,1768.5,2413.5,0,0.4
"45%22","South Dakota",2020-09-19,3,1924.05,2232.5,0,0.45
"1%23","South Dakota",2020-09-19,4,487.49,6693.7,1,0.01
"2.5%23","South Dakota",2020-09-19,4,572.475,5748.22499999999,1,0.025
"5%23","South Dakota",2020-09-19,4,692.4,4868.2,1,0.05
"10%23","South Dakota",2020-09-19,4,888.5,4066.5,0,0.1
"15%23","South Dakota",2020-09-19,4,1041.5,3605.65,0,0.15
"20%23","South Dakota",2020-09-19,4,1184.5,3217.5,0,0.2
"25%23","South Dakota",2020-09-19,4,1308.5,2917.75,0,0.25
"30%23","South Dakota",2020-09-19,4,1440.5,2705.1,0,0.3
"35%23","South Dakota",2020-09-19,4,1578.15,2525.55,0,0.35
"40%23","South Dakota",2020-09-19,4,1723.1,2350.9,0,0.4
"45%23","South Dakota",2020-09-19,4,1867.05,2163.5,0,0.45
"1%24","South Dakota",2020-09-26,1,1408.95,6092.29000000001,1,0.01
"2.5%24","South Dakota",2020-09-26,1,1591.975,5565.125,1,0.025
"5%24","South Dakota",2020-09-26,1,1772.95,5070.05,1,0.05
"10%24","South Dakota",2020-09-26,1,2020,4603,1,0.1
"15%24","South Dakota",2020-09-26,1,2204,4295.15,1,0.15
"20%24","South Dakota",2020-09-26,1,2358,4063,1,0.2
"25%24","South Dakota",2020-09-26,1,2514.5,3859.25,1,0.25
"30%24","South Dakota",2020-09-26,1,2631,3686,1,0.3
"35%24","South Dakota",2020-09-26,1,2753.65,3517.35,1,0.35
"40%24","South Dakota",2020-09-26,1,2879,3370,0,0.4
"45%24","South Dakota",2020-09-26,1,2995,3242.45,0,0.45
"1%25","South Dakota",2020-09-26,2,956.5,10306.68,1,0.01
"2.5%25","South Dakota",2020-09-26,2,1216.325,8813.625,1,0.025
"5%25","South Dakota",2020-09-26,2,1486.4,7715.55,1,0.05
"10%25","South Dakota",2020-09-26,2,1807.5,6701.7,1,0.1
"15%25","South Dakota",2020-09-26,2,2095.5,6087.65,1,0.15
"20%25","South Dakota",2020-09-26,2,2353.3,5616.5,1,0.2
"25%25","South Dakota",2020-09-26,2,2587.25,5200.75,1,0.25
"30%25","South Dakota",2020-09-26,2,2809.5,4830.8,1,0.3
"35%25","South Dakota",2020-09-26,2,3021.5,4504.85,1,0.35
"40%25","South Dakota",2020-09-26,2,3242.7,4216.3,1,0.4
"45%25","South Dakota",2020-09-26,2,3483.5,3955.5,0,0.45
"1%26","South Dakota",2020-09-26,3,1026.5,13736.66,1,0.01
"2.5%26","South Dakota",2020-09-26,3,1276.5,11722.125,1,0.025
"5%26","South Dakota",2020-09-26,3,1571.45,10265.7,1,0.05
"10%26","South Dakota",2020-09-26,3,1992.4,8580.1,1,0.1
"15%26","South Dakota",2020-09-26,3,2313.35,7596.25,1,0.15
"20%26","South Dakota",2020-09-26,3,2589.5,6882.7,1,0.2
"25%26","South Dakota",2020-09-26,3,2864.25,6308.5,1,0.25
"30%26","South Dakota",2020-09-26,3,3159.6,5843,1,0.3
"35%26","South Dakota",2020-09-26,3,3444.8,5388.5,1,0.35
"40%26","South Dakota",2020-09-26,3,3724.5,5029.9,1,0.4
"45%26","South Dakota",2020-09-26,3,4007.05,4651.95,0,0.45
"1%27","South Dakota",2020-09-26,4,1284.94,15941.79,1,0.01
"2.5%27","South Dakota",2020-09-26,4,1557.875,13797.125,1,0.025
"5%27","South Dakota",2020-09-26,4,1843.8,12017.05,1,0.05
"10%27","South Dakota",2020-09-26,4,2275.9,10142.1,1,0.1
"15%27","South Dakota",2020-09-26,4,2663,8869.75,1,0.15
"20%27","South Dakota",2020-09-26,4,3015.8,8053.2,1,0.2
"25%27","South Dakota",2020-09-26,4,3334,7329,1,0.25
"30%27","South Dakota",2020-09-26,4,3655.7,6717.5,1,0.3
"35%27","South Dakota",2020-09-26,4,3981.65,6232.35,1,0.35
"40%27","South Dakota",2020-09-26,4,4273.6,5746,1,0.4
"45%27","South Dakota",2020-09-26,4,4592.1,5363.9,0,0.45
"1%28","South Dakota",2020-10-03,1,1396.34,6117.51,1,0.01
"2.5%28","South Dakota",2020-10-03,1,1603.45,5570.7,1,0.025
"5%28","South Dakota",2020-10-03,1,1785.5,5093.85,1,0.05
"10%28","South Dakota",2020-10-03,1,2028.4,4622.8,1,0.1
"15%28","South Dakota",2020-10-03,1,2208.5,4293.65,1,0.15
"20%28","South Dakota",2020-10-03,1,2365.5,4056.5,1,0.2
"25%28","South Dakota",2020-10-03,1,2524.5,3868.5,0,0.25
"30%28","South Dakota",2020-10-03,1,2648.2,3688.8,0,0.3
"35%28","South Dakota",2020-10-03,1,2772.8,3534.2,0,0.35
"40%28","South Dakota",2020-10-03,1,2892.5,3377.9,0,0.4
"45%28","South Dakota",2020-10-03,1,3005.5,3243.5,0,0.45
"1%29","South Dakota",2020-10-03,2,876,9104.30000000001,1,0.01
"2.5%29","South Dakota",2020-10-03,2,1135.95,7935.125,1,0.025
"5%29","South Dakota",2020-10-03,2,1366,6940.2,1,0.05
"10%29","South Dakota",2020-10-03,2,1642,5975.2,1,0.1
"15%29","South Dakota",2020-10-03,2,1904,5452.15,1,0.15
"20%29","South Dakota",2020-10-03,2,2126.6,5030.4,1,0.2
"25%29","South Dakota",2020-10-03,2,2337.75,4659.5,0,0.25
"30%29","South Dakota",2020-10-03,2,2533,4330.6,0,0.3
"35%29","South Dakota",2020-10-03,2,2736.95,4032.35,0,0.35
"40%29","South Dakota",2020-10-03,2,2932.2,3786.4,0,0.4
"45%29","South Dakota",2020-10-03,2,3151.1,3576,0,0.45
"1%30","South Dakota",2020-10-03,3,881.5,11368.94,1,0.01
"2.5%30","South Dakota",2020-10-03,3,1104.45,9484.55,1,0.025
"5%30","South Dakota",2020-10-03,3,1332.4,8333.6,1,0.05
"10%30","South Dakota",2020-10-03,3,1658.4,7097.5,1,0.1
"15%30","South Dakota",2020-10-03,3,1948.35,6235.65,1,0.15
"20%30","South Dakota",2020-10-03,3,2164.5,5614.5,1,0.2
"25%30","South Dakota",2020-10-03,3,2392.5,5137.5,0,0.25
"30%30","South Dakota",2020-10-03,3,2627.2,4716.8,0,0.3
"35%30","South Dakota",2020-10-03,3,2854.15,4367.5,0,0.35
"40%30","South Dakota",2020-10-03,3,3079.1,4113.9,0,0.4
"45%30","South Dakota",2020-10-03,3,3313.05,3826.95,0,0.45
"1%31","South Dakota",2020-10-03,4,950.97,12075,1,0.01
"2.5%31","South Dakota",2020-10-03,4,1125.975,10339.525,1,0.025
"5%31","South Dakota",2020-10-03,4,1377,9021.85,1,0.05
"10%31","South Dakota",2020-10-03,4,1723.8,7597.2,0,0.1
"15%31","South Dakota",2020-10-03,4,1988,6666.45,0,0.15
"20%31","South Dakota",2020-10-03,4,2239,6051.2,0,0.2
"25%31","South Dakota",2020-10-03,4,2466.75,5533,0,0.25
"30%31","South Dakota",2020-10-03,4,2712,5066.3,0,0.3
"35%31","South Dakota",2020-10-03,4,2950.65,4674,0,0.35
"40%31","South Dakota",2020-10-03,4,3170,4303.6,0,0.4
"45%31","South Dakota",2020-10-03,4,3414.55,3992,0,0.45
"1%32","South Dakota",2020-10-10,1,2027.43,9011.84000000001,1,0.01
"2.5%32","South Dakota",2020-10-10,1,2366.425,8303.525,1,0.025
"5%32","South Dakota",2020-10-10,1,2681.3,7642.55,1,0.05
"10%32","South Dakota",2020-10-10,1,3043.5,6840.9,1,0.1
"15%32","South Dakota",2020-10-10,1,3330.2,6348.65,1,0.15
"20%32","South Dakota",2020-10-10,1,3555.9,6010.9,1,0.2
"25%32","South Dakota",2020-10-10,1,3767.5,5737.75,1,0.25
"30%32","South Dakota",2020-10-10,1,3973.3,5489.8,1,0.3
"35%32","South Dakota",2020-10-10,1,4145.5,5288.85,1,0.35
"40%32","South Dakota",2020-10-10,1,4340.3,5077.9,1,0.4
"45%32","South Dakota",2020-10-10,1,4500.05,4867.95,1,0.45
"1%33","South Dakota",2020-10-10,2,1550.99,14532.14,1,0.01
"2.5%33","South Dakota",2020-10-10,2,1884.925,12790.55,1,0.025
"5%33","South Dakota",2020-10-10,2,2286.85,11216.85,1,0.05
"10%33","South Dakota",2020-10-10,2,2832.8,9572.3,1,0.1
"15%33","South Dakota",2020-10-10,2,3273.85,8660.9,1,0.15
"20%33","South Dakota",2020-10-10,2,3640,7938.8,1,0.2
"25%33","South Dakota",2020-10-10,2,3941.5,7443.25,1,0.25
"30%33","South Dakota",2020-10-10,2,4221.1,6981.3,1,0.3
"35%33","South Dakota",2020-10-10,2,4536.65,6546,1,0.35
"40%33","South Dakota",2020-10-10,2,4850.6,6132.8,1,0.4
"45%33","South Dakota",2020-10-10,2,5141.1,5784.45,1,0.45
"1%34","South Dakota",2020-10-10,3,1563.84,19113.35,1,0.01
"2.5%34","South Dakota",2020-10-10,3,1904.975,16427.725,1,0.025
"5%34","South Dakota",2020-10-10,3,2281.95,14517.35,1,0.05
"10%34","South Dakota",2020-10-10,3,2880.9,12258.6,1,0.1
"15%34","South Dakota",2020-10-10,3,3329,10933.15,1,0.15
"20%34","South Dakota",2020-10-10,3,3726.8,9936.4,1,0.2
"25%34","South Dakota",2020-10-10,3,4117.75,9126,1,0.25
"30%34","South Dakota",2020-10-10,3,4532.7,8399.4,1,0.3
"35%34","South Dakota",2020-10-10,3,4922.3,7795.80000000001,0,0.35
"40%34","South Dakota",2020-10-10,3,5334.6,7228,0,0.4
"45%34","South Dakota",2020-10-10,3,5748.55,6724.9,0,0.45
"1%35","South Dakota",2020-10-10,4,1659.4,22241.2,1,0.01
"2.5%35","South Dakota",2020-10-10,4,2019.35,18885.575,1,0.025
"5%35","South Dakota",2020-10-10,4,2383.4,16307.4,1,0.05
"10%35","South Dakota",2020-10-10,4,3030.4,13833.6,1,0.1
"15%35","South Dakota",2020-10-10,4,3507.35,12167.7,1,0.15
"20%35","South Dakota",2020-10-10,4,4000.1,11078.3,1,0.2
"25%35","South Dakota",2020-10-10,4,4510.25,10029.25,1,0.25
"30%35","South Dakota",2020-10-10,4,5015.5,9205.3,1,0.3
"35%35","South Dakota",2020-10-10,4,5476.45,8512.5,1,0.35
"40%35","South Dakota",2020-10-10,4,5920.5,7881.3,0,0.4
"45%35","South Dakota",2020-10-10,4,6356.5,7386.95,0,0.45
