"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"20%2","Louisiana",2020-08-15,3,2196.5,7952.3,1,0.2
"25%2","Louisiana",2020-08-15,3,2484.25,7008.5,1,0.25
"30%2","Louisiana",2020-08-15,3,2764.6,6185.1,1,0.3
"35%2","Louisiana",2020-08-15,3,3092.15,5652.5,1,0.35
"40%2","Louisiana",2020-08-15,3,3410.5,5170.3,0,0.4
"45%2","Louisiana",2020-08-15,3,3796.05,4641.5,0,0.45
"1%3","Louisiana",2020-08-15,4,1052.99,15934.27,1,0.01
"2.5%3","Louisiana",2020-08-15,4,1101.975,12463,1,0.025
"5%3","Louisiana",2020-08-15,4,1174.95,10697.15,1,0.05
"10%3","Louisiana",2020-08-15,4,1333,8246.1,1,0.1
"15%3","Louisiana",2020-08-15,4,1525,6974.45,1,0.15
"20%3","Louisiana",2020-08-15,4,1720.8,6102,1,0.2
"25%3","Louisiana",2020-08-15,4,1929,5421.75,1,0.25
"30%3","Louisiana",2020-08-15,4,2155.7,4819,1,0.3
"35%3","Louisiana",2020-08-15,4,2407,4360.15000000001,0,0.35
"40%3","Louisiana",2020-08-15,4,2652,3949,0,0.4
"45%3","Louisiana",2020-08-15,4,2909,3558.45,0,0.45
"1%4","Louisiana",2020-08-22,1,769.48,9898.69,1,0.01
"2.5%4","Louisiana",2020-08-22,1,941.5,8611.17499999999,1,0.025
"5%4","Louisiana",2020-08-22,1,1140.45,7566.5,1,0.05
"10%4","Louisiana",2020-08-22,1,1426.4,6441.6,1,0.1
"15%4","Louisiana",2020-08-22,1,1670.2,5701.8,1,0.15
"20%4","Louisiana",2020-08-22,1,1879.5,5223.3,0,0.2
"25%4","Louisiana",2020-08-22,1,2087.25,4778.5,0,0.25
"30%4","Louisiana",2020-08-22,1,2319.5,4386.5,0,0.3
"35%4","Louisiana",2020-08-22,1,2523.45,4016.85,0,0.35
"40%4","Louisiana",2020-08-22,1,2757.9,3704.3,0,0.4
"45%4","Louisiana",2020-08-22,1,2979.5,3444.95,0,0.45
"1%5","Louisiana",2020-08-22,2,386.48,6083.57,1,0.01
"2.5%5","Louisiana",2020-08-22,2,405.5,4933.825,0,0.025
"5%5","Louisiana",2020-08-22,2,442.45,4172.65,0,0.05
"10%5","Louisiana",2020-08-22,2,517.5,3313.7,0,0.1
"15%5","Louisiana",2020-08-22,2,595.5,2815.5,0,0.15
"20%5","Louisiana",2020-08-22,2,675.5,2448.9,0,0.2
"25%5","Louisiana",2020-08-22,2,767.25,2172.75,0,0.25
"30%5","Louisiana",2020-08-22,2,849.5,1937.8,0,0.3
"35%5","Louisiana",2020-08-22,2,935.5,1741.5,0,0.35
"40%5","Louisiana",2020-08-22,2,1040.1,1575.3,0,0.4
"45%5","Louisiana",2020-08-22,2,1157.05,1419.95,0,0.45
"1%6","Louisiana",2020-08-22,3,1,7,0,0.01
"2.5%6","Louisiana",2020-08-22,3,1,6,0,0.025
"5%6","Louisiana",2020-08-22,3,1,5,0,0.05
"10%6","Louisiana",2020-08-22,3,1,4,0,0.1
"15%6","Louisiana",2020-08-22,3,1,3,0,0.15
"20%6","Louisiana",2020-08-22,3,1,3,0,0.2
"25%6","Louisiana",2020-08-22,3,1,2,0,0.25
"30%6","Louisiana",2020-08-22,3,1,2,0,0.3
"35%6","Louisiana",2020-08-22,3,1,2,0,0.35
"40%6","Louisiana",2020-08-22,3,1,2,0,0.4
"45%6","Louisiana",2020-08-22,3,1,2,0,0.45
"1%7","Louisiana",2020-08-22,4,1,7,0,0.01
"2.5%7","Louisiana",2020-08-22,4,1,6,0,0.025
"5%7","Louisiana",2020-08-22,4,1,5,0,0.05
"10%7","Louisiana",2020-08-22,4,1,4,0,0.1
"15%7","Louisiana",2020-08-22,4,1,3,0,0.15
"20%7","Louisiana",2020-08-22,4,1,3,0,0.2
"25%7","Louisiana",2020-08-22,4,1,3,0,0.25
"30%7","Louisiana",2020-08-22,4,1,2,0,0.3
"35%7","Louisiana",2020-08-22,4,1,2,0,0.35
"40%7","Louisiana",2020-08-22,4,1,2,0,0.4
"45%7","Louisiana",2020-08-22,4,1,2,0,0.45
"1%8","Louisiana",2020-08-29,1,712.48,9065.57,1,0.01
"2.5%8","Louisiana",2020-08-29,1,878.4,7803.575,1,0.025
"5%8","Louisiana",2020-08-29,1,1058.45,6782.5,1,0.05
"10%8","Louisiana",2020-08-29,1,1349.4,5731.8,1,0.1
"15%8","Louisiana",2020-08-29,1,1583.2,5174.95,0,0.15
"20%8","Louisiana",2020-08-29,1,1801.5,4688.9,0,0.2
"25%8","Louisiana",2020-08-29,1,2001,4284.5,0,0.25
"30%8","Louisiana",2020-08-29,1,2196.9,3963,0,0.3
"35%8","Louisiana",2020-08-29,1,2366.15,3675.5,0,0.35
"40%8","Louisiana",2020-08-29,1,2561.5,3411.5,0,0.4
"45%8","Louisiana",2020-08-29,1,2753.5,3186.5,0,0.45
"1%9","Louisiana",2020-08-29,2,464.99,7816.05,1,0.01
"2.5%9","Louisiana",2020-08-29,2,486,6228.3,1,0.025
"5%9","Louisiana",2020-08-29,2,528.95,5101.3,1,0.05
"10%9","Louisiana",2020-08-29,2,618.8,4114.3,0,0.1
"15%9","Louisiana",2020-08-29,2,716,3477.15,0,0.15
"20%9","Louisiana",2020-08-29,2,805,3004.4,0,0.2
"25%9","Louisiana",2020-08-29,2,911.75,2641.25,0,0.25
"30%9","Louisiana",2020-08-29,2,1027,2371.6,0,0.3
"35%9","Louisiana",2020-08-29,2,1146,2101.35,0,0.35
"40%9","Louisiana",2020-08-29,2,1275.6,1908,0,0.4
"45%9","Louisiana",2020-08-29,2,1407,1724.45,0,0.45
"1%10","Louisiana",2020-08-29,3,103.5,1770.58,0,0.01
"2.5%10","Louisiana",2020-08-29,3,108.5,1444.65,0,0.025
"5%10","Louisiana",2020-08-29,3,116.5,1179.55,0,0.05
"10%10","Louisiana",2020-08-29,3,135.5,936.6,0,0.1
"15%10","Louisiana",2020-08-29,3,157.5,780.5,0,0.15
"20%10","Louisiana",2020-08-29,3,179.5,671.5,0,0.2
"25%10","Louisiana",2020-08-29,3,203.5,584.5,0,0.25
"30%10","Louisiana",2020-08-29,3,227.5,518.5,0,0.3
"35%10","Louisiana",2020-08-29,3,255.5,467.5,0,0.35
"40%10","Louisiana",2020-08-29,3,282.5,420.5,0,0.4
"45%10","Louisiana",2020-08-29,3,312.5,380.5,0,0.45
"1%11","Louisiana",2020-08-29,4,1,7,0,0.01
"2.5%11","Louisiana",2020-08-29,4,1,6,0,0.025
"5%11","Louisiana",2020-08-29,4,1,5,0,0.05
"10%11","Louisiana",2020-08-29,4,1,4,0,0.1
"15%11","Louisiana",2020-08-29,4,1,3,0,0.15
"20%11","Louisiana",2020-08-29,4,1,3,0,0.2
"25%11","Louisiana",2020-08-29,4,1,2,0,0.25
"30%11","Louisiana",2020-08-29,4,1,2,0,0.3
"35%11","Louisiana",2020-08-29,4,1,2,0,0.35
"40%11","Louisiana",2020-08-29,4,1,2,0,0.4
"45%11","Louisiana",2020-08-29,4,1,2,0,0.45
"1%12","Louisiana",2020-09-05,1,965.48,12629.89,1,0.01
"2.5%12","Louisiana",2020-09-05,1,1201.425,10858.7,1,0.025
"5%12","Louisiana",2020-09-05,1,1443.5,9399.95,1,0.05
"10%12","Louisiana",2020-09-05,1,1842.3,8005.3,1,0.1
"15%12","Louisiana",2020-09-05,1,2168.35,7074.1,1,0.15
"20%12","Louisiana",2020-09-05,1,2458.1,6400.7,1,0.2
"25%12","Louisiana",2020-09-05,1,2709.5,5890,1,0.25
"30%12","Louisiana",2020-09-05,1,2968.2,5420.8,1,0.3
"35%12","Louisiana",2020-09-05,1,3211.15,5013.85,1,0.35
"40%12","Louisiana",2020-09-05,1,3453.1,4676.1,0,0.4
"45%12","Louisiana",2020-09-05,1,3739.05,4369.85,0,0.45
"1%13","Louisiana",2020-09-05,2,1117.99,17253.11,1,0.01
"2.5%13","Louisiana",2020-09-05,2,1169.95,14450.775,1,0.025
"5%13","Louisiana",2020-09-05,2,1253.95,11864.35,1,0.05
"10%13","Louisiana",2020-09-05,2,1461.8,9337,1,0.1
"15%13","Louisiana",2020-09-05,2,1671,7789.15,1,0.15
"20%13","Louisiana",2020-09-05,2,1876.4,6806.2,1,0.2
"25%13","Louisiana",2020-09-05,2,2077.75,6015.5,1,0.25
"30%13","Louisiana",2020-09-05,2,2320,5391.9,1,0.3
"35%13","Louisiana",2020-09-05,2,2568,4876.7,1,0.35
"40%13","Louisiana",2020-09-05,2,2861,4409.4,1,0.4
"45%13","Louisiana",2020-09-05,2,3202,3927.45,0,0.45
"1%14","Louisiana",2020-09-05,3,983.99,15847.1,1,0.01
"2.5%14","Louisiana",2020-09-05,3,1030.975,12605.825,1,0.025
"5%14","Louisiana",2020-09-05,3,1105.9,10397.35,1,0.05
"10%14","Louisiana",2020-09-05,3,1286,8172.7,1,0.1
"15%14","Louisiana",2020-09-05,3,1478,6882.3,1,0.15
"20%14","Louisiana",2020-09-05,3,1688.8,5991.4,1,0.2
"25%14","Louisiana",2020-09-05,3,1906,5321,1,0.25
"30%14","Louisiana",2020-09-05,3,2133.4,4742,1,0.3
"35%14","Louisiana",2020-09-05,3,2353.65,4236,1,0.35
"40%14","Louisiana",2020-09-05,3,2601.6,3832.4,1,0.4
"45%14","Louisiana",2020-09-05,3,2885,3466.45,0,0.45
"1%15","Louisiana",2020-09-05,4,862,14297.52,1,0.01
"2.5%15","Louisiana",2020-09-05,4,910,11699.525,1,0.025
"5%15","Louisiana",2020-09-05,4,981,9543.90000000001,1,0.05
"10%15","Louisiana",2020-09-05,4,1155.9,7576,1,0.1
"15%15","Louisiana",2020-09-05,4,1333.85,6261.45,1,0.15
"20%15","Louisiana",2020-09-05,4,1492.8,5500,1,0.2
"25%15","Louisiana",2020-09-05,4,1671.5,4824,1,0.25
"30%15","Louisiana",2020-09-05,4,1871,4264.6,1,0.3
"35%15","Louisiana",2020-09-05,4,2102.6,3833.35,1,0.35
"40%15","Louisiana",2020-09-05,4,2351.6,3498.4,0,0.4
"45%15","Louisiana",2020-09-05,4,2610,3175.45,0,0.45
"1%16","Louisiana",2020-09-12,1,1206.31,14697.85,1,0.01
"2.5%16","Louisiana",2020-09-12,1,1459.375,12540.025,1,0.025
"5%16","Louisiana",2020-09-12,1,1737.25,11090.35,1,0.05
"10%16","Louisiana",2020-09-12,1,2153.5,9166.4,1,0.1
"15%16","Louisiana",2020-09-12,1,2466.2,7994.5,1,0.15
"20%16","Louisiana",2020-09-12,1,2800.3,7287.1,1,0.2
"25%16","Louisiana",2020-09-12,1,3084.25,6662.75,1,0.25
"30%16","Louisiana",2020-09-12,1,3402.5,6151.4,1,0.3
"35%16","Louisiana",2020-09-12,1,3705.5,5683.2,1,0.35
"40%16","Louisiana",2020-09-12,1,3997.1,5302.1,1,0.4
"45%16","Louisiana",2020-09-12,1,4326.6,4983.95,0,0.45
"1%17","Louisiana",2020-09-12,2,1416,23826.64,1,0.01
"2.5%17","Louisiana",2020-09-12,2,1482.975,18611.9,1,0.025
"5%17","Louisiana",2020-09-12,2,1602,15426.1,1,0.05
"10%17","Louisiana",2020-09-12,2,1851.7,12140.8,1,0.1
"15%17","Louisiana",2020-09-12,2,2143.85,10297.75,1,0.15
"20%17","Louisiana",2020-09-12,2,2425.8,8961.2,1,0.2
"25%17","Louisiana",2020-09-12,2,2724.5,7952,1,0.25
"30%17","Louisiana",2020-09-12,2,3050,7110.4,1,0.3
"35%17","Louisiana",2020-09-12,2,3407.65,6361.7,1,0.35
"40%17","Louisiana",2020-09-12,2,3768,5704,1,0.4
"45%17","Louisiana",2020-09-12,2,4193,5136.45,0,0.45
"1%18","Louisiana",2020-09-12,3,1570.489999995,22279.739999995,1,0.01
"2.5%18","Louisiana",2020-09-12,3,1634.474999995,18254.699999995,1,0.025
"5%18","Louisiana",2020-09-12,3,1728.449999995,15140.749999995,1,0.05
"10%18","Louisiana",2020-09-12,3,1970.499999995,12213.799999995,1,0.1
"15%18","Louisiana",2020-09-12,3,2239.349999995,10263.599999995,1,0.15
"20%18","Louisiana",2020-09-12,3,2485.299999995,8827.099999995,1,0.2
"25%18","Louisiana",2020-09-12,3,2792.499999995,7868.749999995,1,0.25
"30%18","Louisiana",2020-09-12,3,3108.899999995,7093.399999995,1,0.3
"35%18","Louisiana",2020-09-12,3,3433.499999995,6278.849999995,1,0.35
"40%18","Louisiana",2020-09-12,3,3793.099999995,5633.899999995,0,0.4
"45%18","Louisiana",2020-09-12,3,4189.599999995,5085.949999995,0,0.45
"1%19","Louisiana",2020-09-12,4,1499.969999995,24082.099999995,1,0.01
"2.5%19","Louisiana",2020-09-12,4,1555.974999995,19322.224999995,1,0.025
"5%19","Louisiana",2020-09-12,4,1675.999999995,15362.449999995,1,0.05
"10%19","Louisiana",2020-09-12,4,1944.999999995,12052.899999995,1,0.1
"15%19","Louisiana",2020-09-12,4,2215.999999995,10284.149999995,1,0.15
"20%19","Louisiana",2020-09-12,4,2531.599999995,8870.999999995,1,0.2
"25%19","Louisiana",2020-09-12,4,2819.999999995,7841.499999995,1,0.25
"30%19","Louisiana",2020-09-12,4,3106.399999995,6996.299999995,1,0.3
"35%19","Louisiana",2020-09-12,4,3451.999999995,6323.399999995,1,0.35
"40%19","Louisiana",2020-09-12,4,3781.199999995,5725.999999995,1,0.4
"45%19","Louisiana",2020-09-12,4,4212.549999995,5159.349999995,1,0.45
"1%20","Louisiana",2020-09-19,1,1011.95,12328,1,0.01
"2.5%20","Louisiana",2020-09-19,1,1258,10702.2,1,0.025
"5%20","Louisiana",2020-09-19,1,1506.9,9441.55,1,0.05
"10%20","Louisiana",2020-09-19,1,1935.7,7941.7,1,0.1
"15%20","Louisiana",2020-09-19,1,2257.85,7113.45,1,0.15
"20%20","Louisiana",2020-09-19,1,2527.6,6460.2,1,0.2
"25%20","Louisiana",2020-09-19,1,2780.75,5949.75,1,0.25
"30%20","Louisiana",2020-09-19,1,3063,5480,1,0.3
"35%20","Louisiana",2020-09-19,1,3323.65,5105,1,0.35
"40%20","Louisiana",2020-09-19,1,3569.6,4759.8,1,0.4
"45%20","Louisiana",2020-09-19,1,3837,4432.35,0,0.45
"1%21","Louisiana",2020-09-19,2,1395,20663.53,1,0.01
"2.5%21","Louisiana",2020-09-19,2,1456.975,16654.075,1,0.025
"5%21","Louisiana",2020-09-19,2,1552.95,13684.15,1,0.05
"10%21","Louisiana",2020-09-19,2,1748.9,10860.6,1,0.1
"15%21","Louisiana",2020-09-19,2,1979.55,9046,1,0.15
"20%21","Louisiana",2020-09-19,2,2209.8,7887.6,1,0.2
"25%21","Louisiana",2020-09-19,2,2477,7039,1,0.25
"30%21","Louisiana",2020-09-19,2,2769.1,6259.4,1,0.3
"35%21","Louisiana",2020-09-19,2,3113.65,5564.35,1,0.35
"40%21","Louisiana",2020-09-19,2,3422,4975.4,1,0.4
"45%21","Louisiana",2020-09-19,2,3777.55,4534.9,0,0.45
"1%22","Louisiana",2020-09-19,3,1322.49,20057.94,1,0.01
"2.5%22","Louisiana",2020-09-19,3,1389.475,16361.2,1,0.025
"5%22","Louisiana",2020-09-19,3,1500.4,13433,1,0.05
"10%22","Louisiana",2020-09-19,3,1718.3,10493.7,1,0.1
"15%22","Louisiana",2020-09-19,3,1913.35,9037.8,1,0.15
"20%22","Louisiana",2020-09-19,3,2195.1,7895.9,1,0.2
"25%22","Louisiana",2020-09-19,3,2433.25,6853.25000000001,1,0.25
"30%22","Louisiana",2020-09-19,3,2712.2,6122.5,1,0.3
"35%22","Louisiana",2020-09-19,3,3052.4,5488.85,1,0.35
"40%22","Louisiana",2020-09-19,3,3378.9,5010.9,1,0.4
"45%22","Louisiana",2020-09-19,3,3701.05,4548.95,0,0.45
"1%23","Louisiana",2020-09-19,4,1344.5,19900.7,1,0.01
"2.5%23","Louisiana",2020-09-19,4,1412.475,16756.375,1,0.025
"5%23","Louisiana",2020-09-19,4,1516.35,14025.9,1,0.05
"10%23","Louisiana",2020-09-19,4,1743.5,10919.5,1,0.1
"15%23","Louisiana",2020-09-19,4,1989.35,9258.50000000001,1,0.15
"20%23","Louisiana",2020-09-19,4,2244.5,7981.7,1,0.2
"25%23","Louisiana",2020-09-19,4,2539.5,7041.5,1,0.25
"30%23","Louisiana",2020-09-19,4,2791.9,6273.4,1,0.3
"35%23","Louisiana",2020-09-19,4,3100.8,5658.2,1,0.35
"40%23","Louisiana",2020-09-19,4,3417.7,5105.3,1,0.4
"45%23","Louisiana",2020-09-19,4,3726.05,4581.65,1,0.45
"1%24","Louisiana",2020-09-26,1,857.46,10678.8,1,0.01
"2.5%24","Louisiana",2020-09-26,1,1141.45,9421.575,1,0.025
"5%24","Louisiana",2020-09-26,1,1388.4,8233.6,1,0.05
"10%24","Louisiana",2020-09-26,1,1737.5,6923.6,1,0.1
"15%24","Louisiana",2020-09-26,1,2041.2,6207.5,1,0.15
"20%24","Louisiana",2020-09-26,1,2280.3,5682.5,1,0.2
"25%24","Louisiana",2020-09-26,1,2524.25,5234.5,1,0.25
"30%24","Louisiana",2020-09-26,1,2735.5,4892.5,1,0.3
"35%24","Louisiana",2020-09-26,1,2948.45,4502.5,1,0.35
"40%24","Louisiana",2020-09-26,1,3179.1,4212.5,1,0.4
"45%24","Louisiana",2020-09-26,1,3425.6,3924.95,1,0.45
"1%25","Louisiana",2020-09-26,2,1110.5,17348.86,1,0.01
"2.5%25","Louisiana",2020-09-26,2,1177.5,14254.825,1,0.025
"5%25","Louisiana",2020-09-26,2,1277.4,12011.75,1,0.05
"10%25","Louisiana",2020-09-26,2,1477.5,9245.90000000001,1,0.1
"15%25","Louisiana",2020-09-26,2,1689.5,7806.80000000001,1,0.15
"20%25","Louisiana",2020-09-26,2,1921.5,6801.5,1,0.2
"25%25","Louisiana",2020-09-26,2,2153.75,5949.75,1,0.25
"30%25","Louisiana",2020-09-26,2,2391.5,5364.5,1,0.3
"35%25","Louisiana",2020-09-26,2,2643.8,4828.85,1,0.35
"40%25","Louisiana",2020-09-26,2,2909.1,4375.9,0,0.4
"45%25","Louisiana",2020-09-26,2,3198.6,3972.5,0,0.45
"1%26","Louisiana",2020-09-26,3,1096.99,16985.23,1,0.01
"2.5%26","Louisiana",2020-09-26,3,1142.975,13943.325,1,0.025
"5%26","Louisiana",2020-09-26,3,1232,11519.15,1,0.05
"10%26","Louisiana",2020-09-26,3,1411,9029.1,1,0.1
"15%26","Louisiana",2020-09-26,3,1625.85,7654.95000000001,1,0.15
"20%26","Louisiana",2020-09-26,3,1857.8,6623,1,0.2
"25%26","Louisiana",2020-09-26,3,2084.5,5822.5,1,0.25
"30%26","Louisiana",2020-09-26,3,2315.8,5178.3,1,0.3
"35%26","Louisiana",2020-09-26,3,2541.65,4717,1,0.35
"40%26","Louisiana",2020-09-26,3,2843,4289,0,0.4
"45%26","Louisiana",2020-09-26,3,3146.1,3888,0,0.45
"1%27","Louisiana",2020-09-26,4,1169.99,17026.73,1,0.01
"2.5%27","Louisiana",2020-09-26,4,1222,13651.5,1,0.025
"5%27","Louisiana",2020-09-26,4,1321,11220.3,1,0.05
"10%27","Louisiana",2020-09-26,4,1497.9,8952.2,1,0.1
"15%27","Louisiana",2020-09-26,4,1694.85,7619.05,1,0.15
"20%27","Louisiana",2020-09-26,4,1902.8,6606.4,1,0.2
"25%27","Louisiana",2020-09-26,4,2102.75,5846.75,1,0.25
"30%27","Louisiana",2020-09-26,4,2318.7,5160,1,0.3
"35%27","Louisiana",2020-09-26,4,2572.65,4628.35,0,0.35
"40%27","Louisiana",2020-09-26,4,2831.2,4165.4,0,0.4
"45%27","Louisiana",2020-09-26,4,3115.55,3772.9,0,0.45
"1%28","Louisiana",2020-10-03,1,843.99,10050.05,1,0.01
"2.5%28","Louisiana",2020-10-03,1,1055.8,8790,1,0.025
"5%28","Louisiana",2020-10-03,1,1275.9,7646.6,1,0.05
"10%28","Louisiana",2020-10-03,1,1575.7,6521.3,1,0.1
"15%28","Louisiana",2020-10-03,1,1837,5810.6,1,0.15
"20%28","Louisiana",2020-10-03,1,2085,5274.4,1,0.2
"25%28","Louisiana",2020-10-03,1,2306,4866.5,1,0.25
"30%28","Louisiana",2020-10-03,1,2535.4,4536,0,0.3
"35%28","Louisiana",2020-10-03,1,2763,4242,0,0.35
"40%28","Louisiana",2020-10-03,1,2993,3999.4,0,0.4
"45%28","Louisiana",2020-10-03,1,3222,3724.9,0,0.45
"1%29","Louisiana",2020-10-03,2,1022.98,17192.13,1,0.01
"2.5%29","Louisiana",2020-10-03,2,1084.95,13765.775,1,0.025
"5%29","Louisiana",2020-10-03,2,1180,11559.4,1,0.05
"10%29","Louisiana",2020-10-03,2,1385.9,9008,1,0.1
"15%29","Louisiana",2020-10-03,2,1588.85,7467.9,1,0.15
"20%29","Louisiana",2020-10-03,2,1785,6468.2,1,0.2
"25%29","Louisiana",2020-10-03,2,1994.75,5701,1,0.25
"30%29","Louisiana",2020-10-03,2,2237.4,5116,1,0.3
"35%29","Louisiana",2020-10-03,2,2495,4561.35,1,0.35
"40%29","Louisiana",2020-10-03,2,2769.8,4110.2,0,0.4
"45%29","Louisiana",2020-10-03,2,3074.55,3745.35,0,0.45
"1%30","Louisiana",2020-10-03,3,1008,16110.67,1,0.01
"2.5%30","Louisiana",2020-10-03,3,1050.975,13310.85,1,0.025
"5%30","Louisiana",2020-10-03,3,1139.9,10976.95,1,0.05
"10%30","Louisiana",2020-10-03,3,1317,8784.6,1,0.1
"15%30","Louisiana",2020-10-03,3,1519,7485.45,1,0.15
"20%30","Louisiana",2020-10-03,3,1741,6402.6,1,0.2
"25%30","Louisiana",2020-10-03,3,1951,5731.25,1,0.25
"30%30","Louisiana",2020-10-03,3,2198.7,5116.9,1,0.3
"35%30","Louisiana",2020-10-03,3,2466,4557.05,0,0.35
"40%30","Louisiana",2020-10-03,3,2751.2,4101.4,0,0.4
"45%30","Louisiana",2020-10-03,3,3054.65,3711.35,0,0.45
"1%31","Louisiana",2020-10-03,4,1080.500000005,15871.890000005,1,0.01
"2.5%31","Louisiana",2020-10-03,4,1141.475000005,13127.550000005,1,0.025
"5%31","Louisiana",2020-10-03,4,1226.450000005,11184.000000005,1,0.05
"10%31","Louisiana",2020-10-03,4,1430.400000005,8981.500000005,1,0.1
"15%31","Louisiana",2020-10-03,4,1612.500000005,7539.950000005,1,0.15
"20%31","Louisiana",2020-10-03,4,1807.500000005,6523.500000005,1,0.2
"25%31","Louisiana",2020-10-03,4,1985.000000005,5691.250000005,1,0.25
"30%31","Louisiana",2020-10-03,4,2180.900000005,5098.100000005,1,0.3
"35%31","Louisiana",2020-10-03,4,2454.500000005,4570.500000005,1,0.35
"40%31","Louisiana",2020-10-03,4,2719.100000005,4144.900000005,1,0.4
"45%31","Louisiana",2020-10-03,4,3019.600000005,3686.850000005,0,0.45
"1%32","Louisiana",2020-10-10,1,851.95,9515.37000000001,1,0.01
"2.5%32","Louisiana",2020-10-10,1,1028,8403.37499999999,1,0.025
"5%32","Louisiana",2020-10-10,1,1221.9,7365.85,1,0.05
"10%32","Louisiana",2020-10-10,1,1563.8,6262.1,1,0.1
"15%32","Louisiana",2020-10-10,1,1817.55,5602.45,1,0.15
"20%32","Louisiana",2020-10-10,1,2041,5043.2,1,0.2
"25%32","Louisiana",2020-10-10,1,2235.75,4654,1,0.25
"30%32","Louisiana",2020-10-10,1,2436.4,4305.3,0,0.3
"35%32","Louisiana",2020-10-10,1,2647.65,4028.35,0,0.35
"40%32","Louisiana",2020-10-10,1,2881.2,3758.4,0,0.4
"45%32","Louisiana",2020-10-10,1,3090.55,3529,0,0.45
"1%33","Louisiana",2020-10-10,2,952,15806.29,1,0.01
"2.5%33","Louisiana",2020-10-10,2,1012.975,12672.225,1,0.025
"5%33","Louisiana",2020-10-10,2,1107.95,10622.75,1,0.05
"10%33","Louisiana",2020-10-10,2,1279.8,8417.1,1,0.1
"15%33","Louisiana",2020-10-10,2,1455,6989.35,1,0.15
"20%33","Louisiana",2020-10-10,2,1663,6143.4,1,0.2
"25%33","Louisiana",2020-10-10,2,1876.75,5492.25,1,0.25
"30%33","Louisiana",2020-10-10,2,2104.4,4908.6,1,0.3
"35%33","Louisiana",2020-10-10,2,2352.65,4468,0,0.35
"40%33","Louisiana",2020-10-10,2,2614.6,3982.8,0,0.4
"45%33","Louisiana",2020-10-10,2,2903.55,3586.35,0,0.45
"1%34","Louisiana",2020-10-10,3,982.99,15013.68,1,0.01
"2.5%34","Louisiana",2020-10-10,3,1029,12442.05,1,0.025
"5%34","Louisiana",2020-10-10,3,1094.95,10104,1,0.05
"10%34","Louisiana",2020-10-10,3,1262,8079.3,1,0.1
"15%34","Louisiana",2020-10-10,3,1437.7,6727.75,1,0.15
"20%34","Louisiana",2020-10-10,3,1647.8,5804.2,1,0.2
"25%34","Louisiana",2020-10-10,3,1848,5132.25,1,0.25
"30%34","Louisiana",2020-10-10,3,2058.4,4646.9,1,0.3
"35%34","Louisiana",2020-10-10,3,2291,4247,1,0.35
"40%34","Louisiana",2020-10-10,3,2555.6,3851.8,0,0.4
"45%34","Louisiana",2020-10-10,3,2831,3481,0,0.45
"1%35","Louisiana",2020-10-10,4,1006.5,15034.17,1,0.01
"2.5%35","Louisiana",2020-10-10,4,1065.475,12223.95,1,0.025
"5%35","Louisiana",2020-10-10,4,1131.45,9986.55000000001,1,0.05
"10%35","Louisiana",2020-10-10,4,1315,8031.5,1,0.1
"15%35","Louisiana",2020-10-10,4,1489.5,6778.1,1,0.15
"20%35","Louisiana",2020-10-10,4,1675.3,5876.7,1,0.2
"25%35","Louisiana",2020-10-10,4,1866,5245.75,1,0.25
"30%35","Louisiana",2020-10-10,4,2076.2,4635.4,0,0.3
