"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"1%7","West Virginia",2020-08-22,4,179.490000005,2884.530000005,1,0.01
"2.5%7","West Virginia",2020-08-22,4,193.500000005,2433.500000005,1,0.025
"5%7","West Virginia",2020-08-22,4,217.500000005,2029.650000005,1,0.05
"10%7","West Virginia",2020-08-22,4,264.500000005,1627.500000005,1,0.1
"15%7","West Virginia",2020-08-22,4,306.350000005,1409.500000005,1,0.15
"20%7","West Virginia",2020-08-22,4,347.500000005,1229.500000005,0,0.2
"25%7","West Virginia",2020-08-22,4,392.500000005,1092.750000005,0,0.25
"30%7","West Virginia",2020-08-22,4,442.500000005,979.800000005,0,0.3
"35%7","West Virginia",2020-08-22,4,492.500000005,876.500000005,0,0.35
"40%7","West Virginia",2020-08-22,4,546.500000005,802.500000005,0,0.4
"45%7","West Virginia",2020-08-22,4,609.500000005,730.500000005,0,0.45
"1%8","West Virginia",2020-08-29,1,329,1557.01,1,0.01
"2.5%8","West Virginia",2020-08-29,1,374.975,1413,1,0.025
"5%8","West Virginia",2020-08-29,1,432,1286,0,0.05
"10%8","West Virginia",2020-08-29,1,493.9,1153,0,0.1
"15%8","West Virginia",2020-08-29,1,538,1073,0,0.15
"20%8","West Virginia",2020-08-29,1,577.8,1007,0,0.2
"25%8","West Virginia",2020-08-29,1,614,955,0,0.25
"30%8","West Virginia",2020-08-29,1,646,912,0,0.3
"35%8","West Virginia",2020-08-29,1,679,874,0,0.35
"40%8","West Virginia",2020-08-29,1,707,836,0,0.4
"45%8","West Virginia",2020-08-29,1,735,801,0,0.45
"1%9","West Virginia",2020-08-29,2,206,2156.04,1,0.01
"2.5%9","West Virginia",2020-08-29,2,253,1880.075,1,0.025
"5%9","West Virginia",2020-08-29,2,298.95,1641.05,1,0.05
"10%9","West Virginia",2020-08-29,2,366,1393,1,0.1
"15%9","West Virginia",2020-08-29,2,424,1250,1,0.15
"20%9","West Virginia",2020-08-29,2,478,1135.2,0,0.2
"25%9","West Virginia",2020-08-29,2,528,1050,0,0.25
"30%9","West Virginia",2020-08-29,2,571,975.3,0,0.3
"35%9","West Virginia",2020-08-29,2,617,913,0,0.35
"40%9","West Virginia",2020-08-29,2,661,853.400000000001,0,0.4
"45%9","West Virginia",2020-08-29,2,707.55,807,0,0.45
"1%10","West Virginia",2020-08-29,3,175.99,2616.06,1,0.01
"2.5%10","West Virginia",2020-08-29,3,209,2230.075,1,0.025
"5%10","West Virginia",2020-08-29,3,249,1897,1,0.05
"10%10","West Virginia",2020-08-29,3,316.9,1576.3,1,0.1
"15%10","West Virginia",2020-08-29,3,373,1379,1,0.15
"20%10","West Virginia",2020-08-29,3,421.8,1212,0,0.2
"25%10","West Virginia",2020-08-29,3,473,1102,0,0.25
"30%10","West Virginia",2020-08-29,3,523,1003,0,0.3
"35%10","West Virginia",2020-08-29,3,575,925.350000000001,0,0.35
"40%10","West Virginia",2020-08-29,3,630,860,0,0.4
"45%10","West Virginia",2020-08-29,3,683,795,0,0.45
"1%11","West Virginia",2020-08-29,4,201,3168.01,1,0.01
"2.5%11","West Virginia",2020-08-29,4,222,2659.025,1,0.025
"5%11","West Virginia",2020-08-29,4,249,2217.1,1,0.05
"10%11","West Virginia",2020-08-29,4,303,1796.4,1,0.1
"15%11","West Virginia",2020-08-29,4,345,1534,1,0.15
"20%11","West Virginia",2020-08-29,4,392,1354.2,1,0.2
"25%11","West Virginia",2020-08-29,4,441,1227,0,0.25
"30%11","West Virginia",2020-08-29,4,494,1082.3,0,0.3
"35%11","West Virginia",2020-08-29,4,545.65,976,0,0.35
"40%11","West Virginia",2020-08-29,4,600.6,883,0,0.4
"45%11","West Virginia",2020-08-29,4,670,802,0,0.45
"1%12","West Virginia",2020-09-05,1,716,3528.16,1,0.01
"2.5%12","West Virginia",2020-09-05,1,820,3138.075,1,0.025
"5%12","West Virginia",2020-09-05,1,935,2857.3,1,0.05
"10%12","West Virginia",2020-09-05,1,1086,2555.1,1,0.1
"15%12","West Virginia",2020-09-05,1,1195,2382,1,0.15
"20%12","West Virginia",2020-09-05,1,1277,2249,0,0.2
"25%12","West Virginia",2020-09-05,1,1356,2135,0,0.25
"30%12","West Virginia",2020-09-05,1,1433,2031,0,0.3
"35%12","West Virginia",2020-09-05,1,1496,1950,0,0.35
"40%12","West Virginia",2020-09-05,1,1569.6,1875,0,0.4
"45%12","West Virginia",2020-09-05,1,1643,1790,0,0.45
"1%13","West Virginia",2020-09-05,2,521.449999995,5771.729999995,1,0.01
"2.5%13","West Virginia",2020-09-05,2,636.499999995,4969.749999995,1,0.025
"5%13","West Virginia",2020-09-05,2,791.449999995,4348.549999995,1,0.05
"10%13","West Virginia",2020-09-05,2,975.499999995,3787.699999995,1,0.1
"15%13","West Virginia",2020-09-05,2,1148.349999995,3386.799999995,1,0.15
"20%13","West Virginia",2020-09-05,2,1284.299999995,3108.499999995,1,0.2
"25%13","West Virginia",2020-09-05,2,1410.249999995,2870.499999995,0,0.25
"30%13","West Virginia",2020-09-05,2,1531.499999995,2686.799999995,0,0.3
"35%13","West Virginia",2020-09-05,2,1647.149999995,2513.849999995,0,0.35
"40%13","West Virginia",2020-09-05,2,1773.499999995,2329.499999995,0,0.4
"45%13","West Virginia",2020-09-05,2,1888.499999995,2168.949999995,0,0.45
"1%14","West Virginia",2020-09-05,3,491.929999995,7809.189999995,1,0.01
"2.5%14","West Virginia",2020-09-05,3,586.974999995,6335.67499999499,1,0.025
"5%14","West Virginia",2020-09-05,3,698.949999995,5348.349999995,1,0.05
"10%14","West Virginia",2020-09-05,3,887.999999995,4475.099999995,1,0.1
"15%14","West Virginia",2020-09-05,3,1043.999999995,3918.999999995,1,0.15
"20%14","West Virginia",2020-09-05,3,1208.999999995,3538.199999995,1,0.2
"25%14","West Virginia",2020-09-05,3,1361.749999995,3210.249999995,0,0.25
"30%14","West Virginia",2020-09-05,3,1510.699999995,2941.599999995,0,0.3
"35%14","West Virginia",2020-09-05,3,1678.999999995,2710.999999995,0,0.35
"40%14","West Virginia",2020-09-05,3,1827.999999995,2479.999999995,0,0.4
"45%14","West Virginia",2020-09-05,3,1968.549999995,2300.449999995,0,0.45
"1%15","West Virginia",2020-09-05,4,566.999999995,9945.26999999501,1,0.01
"2.5%15","West Virginia",2020-09-05,4,627.974999995,8051.049999995,1,0.025
"5%15","West Virginia",2020-09-05,4,728.949999995,6544.899999995,1,0.05
"10%15","West Virginia",2020-09-05,4,856.899999995,5161.499999995,1,0.1
"15%15","West Virginia",2020-09-05,4,1014.849999995,4409.999999995,1,0.15
"20%15","West Virginia",2020-09-05,4,1160.999999995,3902.199999995,1,0.2
"25%15","West Virginia",2020-09-05,4,1299.499999995,3502.249999995,1,0.25
"30%15","West Virginia",2020-09-05,4,1463.699999995,3148.999999995,0,0.3
"35%15","West Virginia",2020-09-05,4,1620.649999995,2868.049999995,0,0.35
"40%15","West Virginia",2020-09-05,4,1774.999999995,2592.999999995,0,0.4
"45%15","West Virginia",2020-09-05,4,1957.999999995,2357.899999995,0,0.45
"1%16","West Virginia",2020-09-12,1,630.99,3107.04,1,0.01
"2.5%16","West Virginia",2020-09-12,1,740.975,2794.025,1,0.025
"5%16","West Virginia",2020-09-12,1,843.95,2573.05,1,0.05
"10%16","West Virginia",2020-09-12,1,969,2305.1,1,0.1
"15%16","West Virginia",2020-09-12,1,1059,2142,1,0.15
"20%16","West Virginia",2020-09-12,1,1144,2024,1,0.2
"25%16","West Virginia",2020-09-12,1,1213,1915,1,0.25
"30%16","West Virginia",2020-09-12,1,1278.7,1818,1,0.3
"35%16","West Virginia",2020-09-12,1,1340,1734.35,1,0.35
"40%16","West Virginia",2020-09-12,1,1402,1663,0,0.4
"45%16","West Virginia",2020-09-12,1,1461,1592,0,0.45
"1%17","West Virginia",2020-09-12,2,473.48,5354.51,1,0.01
"2.5%17","West Virginia",2020-09-12,2,587.425,4598.09999999999,1,0.025
"5%17","West Virginia",2020-09-12,2,725.45,3991.65,1,0.05
"10%17","West Virginia",2020-09-12,2,909.5,3433.8,1,0.1
"15%17","West Virginia",2020-09-12,2,1040.5,3036.5,1,0.15
"20%17","West Virginia",2020-09-12,2,1162.3,2775.7,1,0.2
"25%17","West Virginia",2020-09-12,2,1276.5,2583.75,1,0.25
"30%17","West Virginia",2020-09-12,2,1376.5,2408.8,0,0.3
"35%17","West Virginia",2020-09-12,2,1494.15,2245.5,0,0.35
"40%17","West Virginia",2020-09-12,2,1608.1,2093.9,0,0.4
"45%17","West Virginia",2020-09-12,2,1717.5,1967.5,0,0.45
"1%18","West Virginia",2020-09-12,3,512.96,7617.2,1,0.01
"2.5%18","West Virginia",2020-09-12,3,596.95,6256.225,1,0.025
"5%18","West Virginia",2020-09-12,3,723.95,5423.2,1,0.05
"10%18","West Virginia",2020-09-12,3,922.9,4467.3,1,0.1
"15%18","West Virginia",2020-09-12,3,1078,3931.3,1,0.15
"20%18","West Virginia",2020-09-12,3,1227,3528,1,0.2
"25%18","West Virginia",2020-09-12,3,1368,3220.75,0,0.25
"30%18","West Virginia",2020-09-12,3,1511.7,2952.3,0,0.3
"35%18","West Virginia",2020-09-12,3,1650,2721.7,0,0.35
"40%18","West Virginia",2020-09-12,3,1812,2520.4,0,0.4
"45%18","West Virginia",2020-09-12,3,1976.1,2334.45,0,0.45
"1%19","West Virginia",2020-09-12,4,657,10087.14,1,0.01
"2.5%19","West Virginia",2020-09-12,4,716,8091.275,1,0.025
"5%19","West Virginia",2020-09-12,4,816,6895.5,1,0.05
"10%19","West Virginia",2020-09-12,4,984.9,5538.3,1,0.1
"15%19","West Virginia",2020-09-12,4,1129,4793.35,1,0.15
"20%19","West Virginia",2020-09-12,4,1290.8,4227.2,1,0.2
"25%19","West Virginia",2020-09-12,4,1460.75,3778.5,0,0.25
"30%19","West Virginia",2020-09-12,4,1618,3407.3,0,0.3
"35%19","West Virginia",2020-09-12,4,1800,3122,0,0.35
"40%19","West Virginia",2020-09-12,4,1977.2,2832.4,0,0.4
"45%19","West Virginia",2020-09-12,4,2172,2589,0,0.45
"1%20","West Virginia",2020-09-19,1,612,2909.01,1,0.01
"2.5%20","West Virginia",2020-09-19,1,717.95,2708.025,1,0.025
"5%20","West Virginia",2020-09-19,1,813,2461,1,0.05
"10%20","West Virginia",2020-09-19,1,931,2216.2,1,0.1
"15%20","West Virginia",2020-09-19,1,1021.85,2056,1,0.15
"20%20","West Virginia",2020-09-19,1,1106,1949,1,0.2
"25%20","West Virginia",2020-09-19,1,1175.75,1857,1,0.25
"30%20","West Virginia",2020-09-19,1,1241,1778.3,1,0.3
"35%20","West Virginia",2020-09-19,1,1312.65,1701.35,0,0.35
"40%20","West Virginia",2020-09-19,1,1376,1625.4,0,0.4
"45%20","West Virginia",2020-09-19,1,1438,1559,0,0.45
"1%21","West Virginia",2020-09-19,2,431.94,4745.03,1,0.01
"2.5%21","West Virginia",2020-09-19,2,549.975,4020.075,1,0.025
"5%21","West Virginia",2020-09-19,2,653,3534.15,1,0.05
"10%21","West Virginia",2020-09-19,2,802,3024,1,0.1
"15%21","West Virginia",2020-09-19,2,917.85,2713,1,0.15
"20%21","West Virginia",2020-09-19,2,1033,2479.4,1,0.2
"25%21","West Virginia",2020-09-19,2,1136,2293,1,0.25
"30%21","West Virginia",2020-09-19,2,1229.7,2138.3,1,0.3
"35%21","West Virginia",2020-09-19,2,1324,1991,0,0.35
"40%21","West Virginia",2020-09-19,2,1429,1852,0,0.4
"45%21","West Virginia",2020-09-19,2,1517,1739,0,0.45
"1%22","West Virginia",2020-09-19,3,437.99,5780.27000000001,1,0.01
"2.5%22","West Virginia",2020-09-19,3,522.95,5118.075,1,0.025
"5%22","West Virginia",2020-09-19,3,627.95,4342.65,1,0.05
"10%22","West Virginia",2020-09-19,3,778,3612,1,0.1
"15%22","West Virginia",2020-09-19,3,895,3174,1,0.15
"20%22","West Virginia",2020-09-19,3,995,2874.2,1,0.2
"25%22","West Virginia",2020-09-19,3,1112,2604,1,0.25
"30%22","West Virginia",2020-09-19,3,1232.7,2392.3,1,0.3
"35%22","West Virginia",2020-09-19,3,1348,2205,1,0.35
"40%22","West Virginia",2020-09-19,3,1475,2032,0,0.4
"45%22","West Virginia",2020-09-19,3,1602.55,1886.45,0,0.45
"1%23","West Virginia",2020-09-19,4,486.99,7711.12,1,0.01
"2.5%23","West Virginia",2020-09-19,4,535.975,6585.94999999999,1,0.025
"5%23","West Virginia",2020-09-19,4,616,5357,1,0.05
"10%23","West Virginia",2020-09-19,4,743.9,4279.1,1,0.1
"15%23","West Virginia",2020-09-19,4,855.85,3671,1,0.15
"20%23","West Virginia",2020-09-19,4,979,3254,1,0.2
"25%23","West Virginia",2020-09-19,4,1097.25,2891.5,1,0.25
"30%23","West Virginia",2020-09-19,4,1236.7,2614,1,0.3
"35%23","West Virginia",2020-09-19,4,1377,2390,1,0.35
"40%23","West Virginia",2020-09-19,4,1510.6,2177,1,0.4
"45%23","West Virginia",2020-09-19,4,1661.55,1987,1,0.45
"1%24","West Virginia",2020-09-26,1,517.99,2476.05,1,0.01
"2.5%24","West Virginia",2020-09-26,1,604,2230.025,1,0.025
"5%24","West Virginia",2020-09-26,1,686,2059,1,0.05
"10%24","West Virginia",2020-09-26,1,789,1860.1,1,0.1
"15%24","West Virginia",2020-09-26,1,878.85,1731,1,0.15
"20%24","West Virginia",2020-09-26,1,946,1630,1,0.2
"25%24","West Virginia",2020-09-26,1,1005,1556,1,0.25
"30%24","West Virginia",2020-09-26,1,1056.7,1486,1,0.3
"35%24","West Virginia",2020-09-26,1,1109,1420.35,1,0.35
"40%24","West Virginia",2020-09-26,1,1155,1363,1,0.4
"45%24","West Virginia",2020-09-26,1,1206,1309,0,0.45
"1%25","West Virginia",2020-09-26,2,340.5,3366.5,1,0.01
"2.5%25","West Virginia",2020-09-26,2,416.4,2876.525,1,0.025
"5%25","West Virginia",2020-09-26,2,500.45,2593.55,1,0.05
"10%25","West Virginia",2020-09-26,2,611.4,2235.6,1,0.1
"15%25","West Virginia",2020-09-26,2,707.35,1996.5,1,0.15
"20%25","West Virginia",2020-09-26,2,788.5,1821.5,1,0.2
"25%25","West Virginia",2020-09-26,2,859.5,1698.5,1,0.25
"30%25","West Virginia",2020-09-26,2,933.5,1584.5,1,0.3
"35%25","West Virginia",2020-09-26,2,1005.15,1483.5,1,0.35
"40%25","West Virginia",2020-09-26,2,1075.5,1389.5,0,0.4
"45%25","West Virginia",2020-09-26,2,1147.05,1304.5,0,0.45
"1%26","West Virginia",2020-09-26,3,290.99,4115.25000000001,1,0.01
"2.5%26","West Virginia",2020-09-26,3,348.975,3482.15,1,0.025
"5%26","West Virginia",2020-09-26,3,421.95,2997.15,1,0.05
"10%26","West Virginia",2020-09-26,3,522,2504.2,1,0.1
"15%26","West Virginia",2020-09-26,3,618,2201,1,0.15
"20%26","West Virginia",2020-09-26,3,691.8,1969.2,1,0.2
"25%26","West Virginia",2020-09-26,3,783,1793,0,0.25
"30%26","West Virginia",2020-09-26,3,857,1654.3,0,0.3
"35%26","West Virginia",2020-09-26,3,935,1514,0,0.35
"40%26","West Virginia",2020-09-26,3,1016.6,1398,0,0.4
"45%26","West Virginia",2020-09-26,3,1109,1289.45,0,0.45
"1%27","West Virginia",2020-09-26,4,308.99,4858.30000000001,1,0.01
"2.5%27","West Virginia",2020-09-26,4,342.975,4096.15,1,0.025
"5%27","West Virginia",2020-09-26,4,392,3460.05,1,0.05
"10%27","West Virginia",2020-09-26,4,475,2769.2,1,0.1
"15%27","West Virginia",2020-09-26,4,560,2378.45,1,0.15
"20%27","West Virginia",2020-09-26,4,638.8,2107.2,1,0.2
"25%27","West Virginia",2020-09-26,4,716.75,1872,0,0.25
"30%27","West Virginia",2020-09-26,4,793,1690,0,0.3
"35%27","West Virginia",2020-09-26,4,877,1537,0,0.35
"40%27","West Virginia",2020-09-26,4,965,1400,0,0.4
"45%27","West Virginia",2020-09-26,4,1048,1272,0,0.45
"1%28","West Virginia",2020-10-03,1,563.98,2539.02,1,0.01
"2.5%28","West Virginia",2020-10-03,1,639.975,2274.05,1,0.025
"5%28","West Virginia",2020-10-03,1,724.95,2109,1,0.05
"10%28","West Virginia",2020-10-03,1,826.9,1896,1,0.1
"15%28","West Virginia",2020-10-03,1,906,1751.3,1,0.15
"20%28","West Virginia",2020-10-03,1,964.8,1661,1,0.2
"25%28","West Virginia",2020-10-03,1,1024,1580.25,1,0.25
"30%28","West Virginia",2020-10-03,1,1075,1506,1,0.3
"35%28","West Virginia",2020-10-03,1,1128,1446,1,0.35
"40%28","West Virginia",2020-10-03,1,1179,1387,0,0.4
"45%28","West Virginia",2020-10-03,1,1229,1329.45,0,0.45
"1%29","West Virginia",2020-10-03,2,333.5,3386.55,1,0.01
"2.5%29","West Virginia",2020-10-03,2,425.5,2946.575,1,0.025
"5%29","West Virginia",2020-10-03,2,506.5,2572.65,1,0.05
"10%29","West Virginia",2020-10-03,2,617.5,2243.5,1,0.1
"15%29","West Virginia",2020-10-03,2,701.2,2022.5,1,0.15
"20%29","West Virginia",2020-10-03,2,786.5,1875.5,0,0.2
"25%29","West Virginia",2020-10-03,2,861.5,1734.5,0,0.25
"30%29","West Virginia",2020-10-03,2,937.5,1613.8,0,0.3
"35%29","West Virginia",2020-10-03,2,1014.5,1512.5,0,0.35
"40%29","West Virginia",2020-10-03,2,1090.5,1408.9,0,0.4
"45%29","West Virginia",2020-10-03,2,1160.5,1324.95,0,0.45
"1%30","West Virginia",2020-10-03,3,284.98,4206.27000000001,1,0.01
"2.5%30","West Virginia",2020-10-03,3,346.975,3463.1,1,0.025
"5%30","West Virginia",2020-10-03,3,420.95,3025.1,1,0.05
"10%30","West Virginia",2020-10-03,3,527.9,2509,1,0.1
"15%30","West Virginia",2020-10-03,3,624.85,2190.45,1,0.15
"20%30","West Virginia",2020-10-03,3,710,1942.2,1,0.2
"25%30","West Virginia",2020-10-03,3,786,1770,0,0.25
"30%30","West Virginia",2020-10-03,3,866,1641,0,0.3
"35%30","West Virginia",2020-10-03,3,954,1516,0,0.35
"40%30","West Virginia",2020-10-03,3,1031,1396.4,0,0.4
"45%30","West Virginia",2020-10-03,3,1122,1297,0,0.45
"1%31","West Virginia",2020-10-03,4,317.5,4688.65,1,0.01
"2.5%31","West Virginia",2020-10-03,4,349.5,3989.675,1,0.025
"5%31","West Virginia",2020-10-03,4,400.45,3391.6,1,0.05
"10%31","West Virginia",2020-10-03,4,481.5,2755.7,1,0.1
"15%31","West Virginia",2020-10-03,4,565.5,2365.5,0,0.15
"20%31","West Virginia",2020-10-03,4,646.3,2086.7,0,0.2
"25%31","West Virginia",2020-10-03,4,725.5,1860.25,0,0.25
"30%31","West Virginia",2020-10-03,4,801.5,1683.8,0,0.3
"35%31","West Virginia",2020-10-03,4,885.15,1540.5,0,0.35
"40%31","West Virginia",2020-10-03,4,977.7,1396.3,0,0.4
"45%31","West Virginia",2020-10-03,4,1074.5,1274.5,0,0.45
"1%32","West Virginia",2020-10-10,1,622.45,2851.51,1,0.01
"2.5%32","West Virginia",2020-10-10,1,732.5,2653.775,1,0.025
"5%32","West Virginia",2020-10-10,1,829.4,2410.5,1,0.05
"10%32","West Virginia",2020-10-10,1,960.5,2178.6,1,0.1
"15%32","West Virginia",2020-10-10,1,1047.5,2033.65,1,0.15
"20%32","West Virginia",2020-10-10,1,1126.5,1920.9,1,0.2
"25%32","West Virginia",2020-10-10,1,1190.5,1824.5,0,0.25
"30%32","West Virginia",2020-10-10,1,1248.5,1744.8,0,0.3
"35%32","West Virginia",2020-10-10,1,1308.5,1679.5,0,0.35
"40%32","West Virginia",2020-10-10,1,1365.5,1611.5,0,0.4
"45%32","West Virginia",2020-10-10,1,1429.05,1548.5,0,0.45
"1%33","West Virginia",2020-10-10,2,408.44,4136.66,1,0.01
"2.5%33","West Virginia",2020-10-10,2,518.475,3613.65,1,0.025
"5%33","West Virginia",2020-10-10,2,617.5,3167.6,1,0.05
"10%33","West Virginia",2020-10-10,2,767.5,2719.8,1,0.1
"15%33","West Virginia",2020-10-10,2,886.35,2462.65,1,0.15
"20%33","West Virginia",2020-10-10,2,985.5,2256.5,1,0.2
"25%33","West Virginia",2020-10-10,2,1083.25,2103.75,1,0.25
"30%33","West Virginia",2020-10-10,2,1175.5,1973.5,1,0.3
"35%33","West Virginia",2020-10-10,2,1256.15,1846.5,0,0.35
"40%33","West Virginia",2020-10-10,2,1346.1,1732.3,0,0.4
"45%33","West Virginia",2020-10-10,2,1446.5,1630.5,0,0.45
"1%34","West Virginia",2020-10-10,3,389.99,5068,1,0.01
"2.5%34","West Virginia",2020-10-10,3,463.95,4466,1,0.025
"5%34","West Virginia",2020-10-10,3,562,3886.25,1,0.05
"10%34","West Virginia",2020-10-10,3,701,3206.1,1,0.1
"15%34","West Virginia",2020-10-10,3,813,2850.15,1,0.15
"20%34","West Virginia",2020-10-10,3,922.8,2582,0,0.2
"25%34","West Virginia",2020-10-10,3,1028,2351.25,0,0.25
"30%34","West Virginia",2020-10-10,3,1137,2154.3,0,0.3
"35%34","West Virginia",2020-10-10,3,1236.3,1990,0,0.35
"40%34","West Virginia",2020-10-10,3,1343,1837,0,0.4
"45%34","West Virginia",2020-10-10,3,1454,1704.45,0,0.45
"1%35","West Virginia",2020-10-10,4,388.48,6547.02000000001,1,0.01
"2.5%35","West Virginia",2020-10-10,4,443.5,5493.625,1,0.025
"5%35","West Virginia",2020-10-10,4,513.5,4573.5,1,0.05
"10%35","West Virginia",2020-10-10,4,629.5,3800.8,1,0.1
"15%35","West Virginia",2020-10-10,4,741.5,3209.95,1,0.15
"20%35","West Virginia",2020-10-10,4,863.3,2832.7,0,0.2
"25%35","West Virginia",2020-10-10,4,976.5,2561.75,0,0.25
"30%35","West Virginia",2020-10-10,4,1088.5,2308.8,0,0.3
"35%35","West Virginia",2020-10-10,4,1206.5,2088.85,0,0.35
"40%35","West Virginia",2020-10-10,4,1338.1,1919.3,0,0.4
"45%35","West Virginia",2020-10-10,4,1470.5,1751.85,0,0.45
"1%36","West Virginia",2020-10-17,1,1044.48,4767.58,1,0.01
"2.5%36","West Virginia",2020-10-17,1,1188.45,4298.7,1,0.025
