"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"5%6","Mississippi",2020-08-22,3,1765.45,10933,1,0.05
"10%6","Mississippi",2020-08-22,3,2238.4,9237.7,1,0.1
"15%6","Mississippi",2020-08-22,3,2607.75,8227.8,1,0.15
"20%6","Mississippi",2020-08-22,3,2958.3,7481.5,1,0.2
"25%6","Mississippi",2020-08-22,3,3261.5,6903.25,0,0.25
"30%6","Mississippi",2020-08-22,3,3533.5,6433.7,0,0.3
"35%6","Mississippi",2020-08-22,3,3864.8,5989.85,0,0.35
"40%6","Mississippi",2020-08-22,3,4198.7,5591.9,0,0.4
"45%6","Mississippi",2020-08-22,3,4522.5,5192.95,0,0.45
"1%7","Mississippi",2020-08-22,4,1043.95,15217.28,1,0.01
"2.5%7","Mississippi",2020-08-22,4,1305.95,12975.7,1,0.025
"5%7","Mississippi",2020-08-22,4,1588,11201.15,1,0.05
"10%7","Mississippi",2020-08-22,4,2002.7,9253.4,1,0.1
"15%7","Mississippi",2020-08-22,4,2364.7,8254.15,1,0.15
"20%7","Mississippi",2020-08-22,4,2721.6,7549,1,0.2
"25%7","Mississippi",2020-08-22,4,3050.5,6937.5,1,0.25
"30%7","Mississippi",2020-08-22,4,3385,6435.8,1,0.3
"35%7","Mississippi",2020-08-22,4,3714.65,5967.05,0,0.35
"40%7","Mississippi",2020-08-22,4,4062,5524.4,0,0.4
"45%7","Mississippi",2020-08-22,4,4380.55,5112,0,0.45
"1%8","Mississippi",2020-08-29,1,1425.48,10190.68,1,0.01
"2.5%8","Mississippi",2020-08-29,1,1725.5,9015.55,1,0.025
"5%8","Mississippi",2020-08-29,1,2009.3,8074.5,1,0.05
"10%8","Mississippi",2020-08-29,1,2392.5,7052.5,1,0.1
"15%8","Mississippi",2020-08-29,1,2702.35,6500.7,1,0.15
"20%8","Mississippi",2020-08-29,1,2965.3,6034.5,1,0.2
"25%8","Mississippi",2020-08-29,1,3181.25,5671.5,1,0.25
"30%8","Mississippi",2020-08-29,1,3395.5,5326.8,1,0.3
"35%8","Mississippi",2020-08-29,1,3629.4,5042.55,1,0.35
"40%8","Mississippi",2020-08-29,1,3837.5,4785.5,1,0.4
"45%8","Mississippi",2020-08-29,1,4056.05,4535.95,1,0.45
"1%9","Mississippi",2020-08-29,2,1083.49,10142.54,1,0.01
"2.5%9","Mississippi",2020-08-29,2,1318.425,8985.825,1,0.025
"5%9","Mississippi",2020-08-29,2,1616.45,7959.85,1,0.05
"10%9","Mississippi",2020-08-29,2,1955.4,6807.9,1,0.1
"15%9","Mississippi",2020-08-29,2,2235.5,6126.95,1,0.15
"20%9","Mississippi",2020-08-29,2,2476.3,5640.7,1,0.2
"25%9","Mississippi",2020-08-29,2,2707.75,5237.75,1,0.25
"30%9","Mississippi",2020-08-29,2,2939.5,4917.5,1,0.3
"35%9","Mississippi",2020-08-29,2,3147.15,4617.85,0,0.35
"40%9","Mississippi",2020-08-29,2,3393.5,4343.5,0,0.4
"45%9","Mississippi",2020-08-29,2,3618.6,4078.5,0,0.45
"1%10","Mississippi",2020-08-29,3,867.99,9862.18,1,0.01
"2.5%10","Mississippi",2020-08-29,3,1111.925,8708.47499999999,1,0.025
"5%10","Mississippi",2020-08-29,3,1321,7752.35,1,0.05
"10%10","Mississippi",2020-08-29,3,1651.9,6581.3,1,0.1
"15%10","Mississippi",2020-08-29,3,1923,5886.6,1,0.15
"20%10","Mississippi",2020-08-29,3,2180,5362.2,1,0.2
"25%10","Mississippi",2020-08-29,3,2391.75,4950.25,1,0.25
"30%10","Mississippi",2020-08-29,3,2597.7,4622.6,1,0.3
"35%10","Mississippi",2020-08-29,3,2825.65,4325,1,0.35
"40%10","Mississippi",2020-08-29,3,3066,4013.8,1,0.4
"45%10","Mississippi",2020-08-29,3,3299.55,3787.45,1,0.45
"1%11","Mississippi",2020-08-29,4,784.48,9938.17000000001,1,0.01
"2.5%11","Mississippi",2020-08-29,4,974.35,8704.825,1,0.025
"5%11","Mississippi",2020-08-29,4,1135.25,7450.20000000001,1,0.05
"10%11","Mississippi",2020-08-29,4,1447.5,6405.5,1,0.1
"15%11","Mississippi",2020-08-29,4,1696.9,5685.8,1,0.15
"20%11","Mississippi",2020-08-29,4,1922.5,5112.7,1,0.2
"25%11","Mississippi",2020-08-29,4,2147,4668.75,1,0.25
"30%11","Mississippi",2020-08-29,4,2365.2,4311.1,1,0.3
"35%11","Mississippi",2020-08-29,4,2547.5,3989.85,1,0.35
"40%11","Mississippi",2020-08-29,4,2769.5,3717.7,1,0.4
"45%11","Mississippi",2020-08-29,4,3008.5,3465.95,0,0.45
"1%12","Mississippi",2020-09-05,1,1315.49,9686.93000000001,1,0.01
"2.5%12","Mississippi",2020-09-05,1,1574.325,8551.02499999999,1,0.025
"5%12","Mississippi",2020-09-05,1,1875.25,7659.45,1,0.05
"10%12","Mississippi",2020-09-05,1,2220.3,6656.5,1,0.1
"15%12","Mississippi",2020-09-05,1,2500.5,6036.25,1,0.15
"20%12","Mississippi",2020-09-05,1,2755.5,5621.9,1,0.2
"25%12","Mississippi",2020-09-05,1,2978.5,5257.5,1,0.25
"30%12","Mississippi",2020-09-05,1,3195.5,4965.8,0,0.3
"35%12","Mississippi",2020-09-05,1,3379.5,4703.85,0,0.35
"40%12","Mississippi",2020-09-05,1,3595.5,4459.5,0,0.4
"45%12","Mississippi",2020-09-05,1,3798.5,4236.95,0,0.45
"1%13","Mississippi",2020-09-05,2,1044,9292.08,1,0.01
"2.5%13","Mississippi",2020-09-05,2,1297.95,8274.2,1,0.025
"5%13","Mississippi",2020-09-05,2,1583.85,7348.05,1,0.05
"10%13","Mississippi",2020-09-05,2,1908.9,6307.3,1,0.1
"15%13","Mississippi",2020-09-05,2,2187,5687.15,1,0.15
"20%13","Mississippi",2020-09-05,2,2425.6,5249.2,1,0.2
"25%13","Mississippi",2020-09-05,2,2638,4917.75,1,0.25
"30%13","Mississippi",2020-09-05,2,2843,4597,1,0.3
"35%13","Mississippi",2020-09-05,2,3049.95,4320.35,1,0.35
"40%13","Mississippi",2020-09-05,2,3260.6,4080,1,0.4
"45%13","Mississippi",2020-09-05,2,3458.55,3859,1,0.45
"1%14","Mississippi",2020-09-05,3,929.48,9946.74000000001,1,0.01
"2.5%14","Mississippi",2020-09-05,3,1137.4,8399.8,1,0.025
"5%14","Mississippi",2020-09-05,3,1350.5,7258.6,1,0.05
"10%14","Mississippi",2020-09-05,3,1639.5,6204.5,1,0.1
"15%14","Mississippi",2020-09-05,3,1916.35,5542.8,1,0.15
"20%14","Mississippi",2020-09-05,3,2118.5,5068.7,1,0.2
"25%14","Mississippi",2020-09-05,3,2313.5,4698.5,1,0.25
"30%14","Mississippi",2020-09-05,3,2504.5,4373.5,1,0.3
"35%14","Mississippi",2020-09-05,3,2719.8,4084.85,1,0.35
"40%14","Mississippi",2020-09-05,3,2948.1,3833.5,1,0.4
"45%14","Mississippi",2020-09-05,3,3146.5,3579.5,0,0.45
"1%15","Mississippi",2020-09-05,4,845.43,9460.64,1,0.01
"2.5%15","Mississippi",2020-09-05,4,1003.425,8218.92499999999,1,0.025
"5%15","Mississippi",2020-09-05,4,1172.45,7070.8,1,0.05
"10%15","Mississippi",2020-09-05,4,1467.4,5982.9,1,0.1
"15%15","Mississippi",2020-09-05,4,1711.35,5325.5,1,0.15
"20%15","Mississippi",2020-09-05,4,1928.3,4859.7,1,0.2
"25%15","Mississippi",2020-09-05,4,2126.5,4454.5,1,0.25
"30%15","Mississippi",2020-09-05,4,2310.9,4117.5,1,0.3
"35%15","Mississippi",2020-09-05,4,2493.15,3826.5,1,0.35
"40%15","Mississippi",2020-09-05,4,2691.1,3556.5,1,0.4
"45%15","Mississippi",2020-09-05,4,2881.05,3322.5,0,0.45
"1%16","Mississippi",2020-09-12,1,1022,7088.24000000001,1,0.01
"2.5%16","Mississippi",2020-09-12,1,1251.875,6261,1,0.025
"5%16","Mississippi",2020-09-12,1,1457.8,5605.05,1,0.05
"10%16","Mississippi",2020-09-12,1,1725,4937.5,1,0.1
"15%16","Mississippi",2020-09-12,1,1940.85,4500.15,1,0.15
"20%16","Mississippi",2020-09-12,1,2126,4188.2,1,0.2
"25%16","Mississippi",2020-09-12,1,2280,3943.5,1,0.25
"30%16","Mississippi",2020-09-12,1,2436.4,3724,1,0.3
"35%16","Mississippi",2020-09-12,1,2592,3532,1,0.35
"40%16","Mississippi",2020-09-12,1,2727.2,3340.4,0,0.4
"45%16","Mississippi",2020-09-12,1,2859.55,3165,0,0.45
"1%17","Mississippi",2020-09-12,2,749.46,6861.55,1,0.01
"2.5%17","Mississippi",2020-09-12,2,930.475,6055.52499999999,1,0.025
"5%17","Mississippi",2020-09-12,2,1103.4,5368.65,1,0.05
"10%17","Mississippi",2020-09-12,2,1389.3,4718.6,1,0.1
"15%17","Mississippi",2020-09-12,2,1594.35,4307.5,1,0.15
"20%17","Mississippi",2020-09-12,2,1769.5,3948.5,1,0.2
"25%17","Mississippi",2020-09-12,2,1933.25,3629.5,1,0.25
"30%17","Mississippi",2020-09-12,2,2093.5,3388.5,0,0.3
"35%17","Mississippi",2020-09-12,2,2232.15,3198.2,0,0.35
"40%17","Mississippi",2020-09-12,2,2384.5,3017.3,0,0.4
"45%17","Mississippi",2020-09-12,2,2535.05,2859.5,0,0.45
"1%18","Mississippi",2020-09-12,3,579.97,7019.09,1,0.01
"2.5%18","Mississippi",2020-09-12,3,742.925,6121.15,1,0.025
"5%18","Mississippi",2020-09-12,3,912.95,5329.2,1,0.05
"10%18","Mississippi",2020-09-12,3,1153.9,4507.2,1,0.1
"15%18","Mississippi",2020-09-12,3,1343.7,4048.6,1,0.15
"20%18","Mississippi",2020-09-12,3,1505.8,3702.6,1,0.2
"25%18","Mississippi",2020-09-12,3,1665.75,3448,0,0.25
"30%18","Mississippi",2020-09-12,3,1815.7,3176.5,0,0.3
"35%18","Mississippi",2020-09-12,3,1971,2976,0,0.35
"40%18","Mississippi",2020-09-12,3,2127,2790,0,0.4
"45%18","Mississippi",2020-09-12,3,2291.1,2612,0,0.45
"1%19","Mississippi",2020-09-12,4,523.49,6749.00000000001,1,0.01
"2.5%19","Mississippi",2020-09-12,4,657.5,5799.65,1,0.025
"5%19","Mississippi",2020-09-12,4,802.5,5116.6,1,0.05
"10%19","Mississippi",2020-09-12,4,1024.3,4365.6,0,0.1
"15%19","Mississippi",2020-09-12,4,1201.2,3902.55,0,0.15
"20%19","Mississippi",2020-09-12,4,1355.3,3524.5,0,0.2
"25%19","Mississippi",2020-09-12,4,1507.5,3227.5,0,0.25
"30%19","Mississippi",2020-09-12,4,1648.5,2990.1,0,0.3
"35%19","Mississippi",2020-09-12,4,1790.15,2767.2,0,0.35
"40%19","Mississippi",2020-09-12,4,1940.1,2568.5,0,0.4
"45%19","Mississippi",2020-09-12,4,2090.5,2392.95,0,0.45
"1%20","Mississippi",2020-09-19,1,1082.49,7311.78000000001,1,0.01
"2.5%20","Mississippi",2020-09-19,1,1284.5,6596.625,1,0.025
"5%20","Mississippi",2020-09-19,1,1481.5,5878.75,1,0.05
"10%20","Mississippi",2020-09-19,1,1778.5,5196.8,1,0.1
"15%20","Mississippi",2020-09-19,1,1990.5,4726.65,1,0.15
"20%20","Mississippi",2020-09-19,1,2173.3,4409.7,1,0.2
"25%20","Mississippi",2020-09-19,1,2327.5,4126.5,1,0.25
"30%20","Mississippi",2020-09-19,1,2514.2,3880.1,1,0.3
"35%20","Mississippi",2020-09-19,1,2665.15,3677.5,1,0.35
"40%20","Mississippi",2020-09-19,1,2819.1,3502.5,0,0.4
"45%20","Mississippi",2020-09-19,1,2995.5,3317.95,0,0.45
"1%21","Mississippi",2020-09-19,2,871.46,7156.02000000001,1,0.01
"2.5%21","Mississippi",2020-09-19,2,1081.475,6380.625,1,0.025
"5%21","Mississippi",2020-09-19,2,1267.45,5738.2,1,0.05
"10%21","Mississippi",2020-09-19,2,1532.4,5024.5,1,0.1
"15%21","Mississippi",2020-09-19,2,1748.35,4561.95,1,0.15
"20%21","Mississippi",2020-09-19,2,1931.5,4228.9,1,0.2
"25%21","Mississippi",2020-09-19,2,2095.5,3927,1,0.25
"30%21","Mississippi",2020-09-19,2,2270.2,3686.5,1,0.3
"35%21","Mississippi",2020-09-19,2,2431.5,3458.85,0,0.35
"40%21","Mississippi",2020-09-19,2,2593.5,3272.9,0,0.4
"45%21","Mississippi",2020-09-19,2,2744.6,3069.4,0,0.45
"1%22","Mississippi",2020-09-19,3,698.92,7420.08,1,0.01
"2.5%22","Mississippi",2020-09-19,3,892,6475.025,1,0.025
"5%22","Mississippi",2020-09-19,3,1067.95,5729.05,1,0.05
"10%22","Mississippi",2020-09-19,3,1318,4927,1,0.1
"15%22","Mississippi",2020-09-19,3,1505,4451,0,0.15
"20%22","Mississippi",2020-09-19,3,1689.2,4067.2,0,0.2
"25%22","Mississippi",2020-09-19,3,1863.75,3779.25,0,0.25
"30%22","Mississippi",2020-09-19,3,2019,3510.3,0,0.3
"35%22","Mississippi",2020-09-19,3,2181.3,3284.35,0,0.35
"40%22","Mississippi",2020-09-19,3,2364.6,3059,0,0.4
"45%22","Mississippi",2020-09-19,3,2517,2872,0,0.45
"1%23","Mississippi",2020-09-19,4,657,7768.51000000001,1,0.01
"2.5%23","Mississippi",2020-09-19,4,807.925,6750.69999999999,1,0.025
"5%23","Mississippi",2020-09-19,4,960,5870,1,0.05
"10%23","Mississippi",2020-09-19,4,1203,4901.1,0,0.1
"15%23","Mississippi",2020-09-19,4,1398,4377,0,0.15
"20%23","Mississippi",2020-09-19,4,1550.8,4008.2,0,0.2
"25%23","Mississippi",2020-09-19,4,1717,3644,0,0.25
"30%23","Mississippi",2020-09-19,4,1889.7,3370.3,0,0.3
"35%23","Mississippi",2020-09-19,4,2035,3123.35,0,0.35
"40%23","Mississippi",2020-09-19,4,2187.6,2898.4,0,0.4
"45%23","Mississippi",2020-09-19,4,2356.1,2686,0,0.45
"1%24","Mississippi",2020-09-26,1,1039.91,7336.24000000001,1,0.01
"2.5%24","Mississippi",2020-09-26,1,1264.925,6658.34999999999,1,0.025
"5%24","Mississippi",2020-09-26,1,1504,5919.2,1,0.05
"10%24","Mississippi",2020-09-26,1,1819.9,5264.5,1,0.1
"15%24","Mississippi",2020-09-26,1,2052,4798.75,1,0.15
"20%24","Mississippi",2020-09-26,1,2234.6,4463.2,1,0.2
"25%24","Mississippi",2020-09-26,1,2400,4195.25,1,0.25
"30%24","Mississippi",2020-09-26,1,2583.7,3975,1,0.3
"35%24","Mississippi",2020-09-26,1,2742,3762,1,0.35
"40%24","Mississippi",2020-09-26,1,2906,3564.4,1,0.4
"45%24","Mississippi",2020-09-26,1,3069.65,3395,0,0.45
"1%25","Mississippi",2020-09-26,2,906.9,7826.17,1,0.01
"2.5%25","Mississippi",2020-09-26,2,1172,6938.87499999999,1,0.025
"5%25","Mississippi",2020-09-26,2,1393,6128.1,1,0.05
"10%25","Mississippi",2020-09-26,2,1684.9,5320,1,0.1
"15%25","Mississippi",2020-09-26,2,1927,4902.15,1,0.15
"20%25","Mississippi",2020-09-26,2,2120.8,4515,1,0.2
"25%25","Mississippi",2020-09-26,2,2292,4226,0,0.25
"30%25","Mississippi",2020-09-26,2,2463,3955,0,0.3
"35%25","Mississippi",2020-09-26,2,2627.65,3717.7,0,0.35
"40%25","Mississippi",2020-09-26,2,2778.6,3498.4,0,0.4
"45%25","Mississippi",2020-09-26,2,2950.55,3304,0,0.45
"1%26","Mississippi",2020-09-26,3,813,8678.08,1,0.01
"2.5%26","Mississippi",2020-09-26,3,1026,7449.075,1,0.025
"5%26","Mississippi",2020-09-26,3,1222.95,6552.2,1,0.05
"10%26","Mississippi",2020-09-26,3,1517.8,5580,1,0.1
"15%26","Mississippi",2020-09-26,3,1744.4,5044.3,0,0.15
"20%26","Mississippi",2020-09-26,3,1960,4604.2,0,0.2
"25%26","Mississippi",2020-09-26,3,2133,4271,0,0.25
"30%26","Mississippi",2020-09-26,3,2301,3967,0,0.3
"35%26","Mississippi",2020-09-26,3,2496,3704.7,0,0.35
"40%26","Mississippi",2020-09-26,3,2664,3479.4,0,0.4
"45%26","Mississippi",2020-09-26,3,2856,3269,0,0.45
"1%27","Mississippi",2020-09-26,4,734,9487.09,1,0.01
"2.5%27","Mississippi",2020-09-26,4,929,7879.1,1,0.025
"5%27","Mississippi",2020-09-26,4,1132,6943.05,1,0.05
"10%27","Mississippi",2020-09-26,4,1402.9,5907.3,1,0.1
"15%27","Mississippi",2020-09-26,4,1627,5231.3,1,0.15
"20%27","Mississippi",2020-09-26,4,1829,4723.2,0,0.2
"25%27","Mississippi",2020-09-26,4,2009.5,4341.75,0,0.25
"30%27","Mississippi",2020-09-26,4,2204,4037.3,0,0.3
"35%27","Mississippi",2020-09-26,4,2375.3,3742.80000000001,0,0.35
"40%27","Mississippi",2020-09-26,4,2583.6,3498.8,0,0.4
"45%27","Mississippi",2020-09-26,4,2781.55,3241.45,0,0.45
"1%28","Mississippi",2020-10-03,1,1154.48000001,7917.55000001,1,0.01
"2.5%28","Mississippi",2020-10-03,1,1450.50000001,6962.15000000999,1,0.025
"5%28","Mississippi",2020-10-03,1,1711.35000001,6298.90000001,1,0.05
"10%28","Mississippi",2020-10-03,1,2007.30000001,5571.60000001,1,0.1
"15%28","Mississippi",2020-10-03,1,2244.20000001,5112.65000001,1,0.15
"20%28","Mississippi",2020-10-03,1,2438.30000001,4710.50000001,1,0.2
"25%28","Mississippi",2020-10-03,1,2603.50000001,4456.75000001,0,0.25
"30%28","Mississippi",2020-10-03,1,2790.20000001,4185.50000001,0,0.3
"35%28","Mississippi",2020-10-03,1,2963.15000001,3989.85000001,0,0.35
"40%28","Mississippi",2020-10-03,1,3116.10000001,3818.50000001,0,0.4
"45%28","Mississippi",2020-10-03,1,3257.50000001,3611.95000001,0,0.45
"1%29","Mississippi",2020-10-03,2,1011.94000001,8543.11000001,1,0.01
"2.5%29","Mississippi",2020-10-03,2,1203.97500001,7678.20000001,1,0.025
"5%29","Mississippi",2020-10-03,2,1454.85000001,6677.05000001,1,0.05
"10%29","Mississippi",2020-10-03,2,1784.90000001,5841.20000001,1,0.1
"15%29","Mississippi",2020-10-03,2,2045.00000001,5323.00000001,0,0.15
"20%29","Mississippi",2020-10-03,2,2262.00000001,4937.20000001,0,0.2
"25%29","Mississippi",2020-10-03,2,2478.50000001,4603.75000001,0,0.25
"30%29","Mississippi",2020-10-03,2,2667.70000001,4312.30000001,0,0.3
"35%29","Mississippi",2020-10-03,2,2863.30000001,4068.00000001,0,0.35
"40%29","Mississippi",2020-10-03,2,3048.00000001,3826.80000001,0,0.4
"45%29","Mississippi",2020-10-03,2,3215.00000001,3604.45000001,0,0.45
"1%30","Mississippi",2020-10-03,3,919.500000015,9463.77000001501,1,0.01
"2.5%30","Mississippi",2020-10-03,3,1143.475000015,8395.42500001499,1,0.025
"5%30","Mississippi",2020-10-03,3,1411.250000015,7463.600000015,1,0.05
"10%30","Mississippi",2020-10-03,3,1704.300000015,6345.800000015,1,0.1
"15%30","Mississippi",2020-10-03,3,1940.350000015,5701.650000015,1,0.15
"20%30","Mississippi",2020-10-03,3,2170.300000015,5207.700000015,1,0.2
"25%30","Mississippi",2020-10-03,3,2377.500000015,4800.500000015,0,0.25
"30%30","Mississippi",2020-10-03,3,2574.200000015,4460.800000015,0,0.3
"35%30","Mississippi",2020-10-03,3,2799.500000015,4175.200000015,0,0.35
"40%30","Mississippi",2020-10-03,3,3012.500000015,3917.900000015,0,0.4
"45%30","Mississippi",2020-10-03,3,3214.050000015,3640.400000015,0,0.45
"1%31","Mississippi",2020-10-03,4,792.490000015,10542.550000015,1,0.01
"2.5%31","Mississippi",2020-10-03,4,970.425000015,9035.650000015,1,0.025
"5%31","Mississippi",2020-10-03,4,1182.450000015,7876.750000015,1,0.05
"10%31","Mississippi",2020-10-03,4,1471.500000015,6687.000000015,1,0.1
"15%31","Mississippi",2020-10-03,4,1764.200000015,5860.800000015,1,0.15
"20%31","Mississippi",2020-10-03,4,2017.900000015,5343.100000015,1,0.2
"25%31","Mississippi",2020-10-03,4,2252.500000015,4857.750000015,0,0.25
"30%31","Mississippi",2020-10-03,4,2463.500000015,4467.100000015,0,0.3
"35%31","Mississippi",2020-10-03,4,2710.150000015,4184.200000015,0,0.35
"40%31","Mississippi",2020-10-03,4,2924.100000015,3897.500000015,0,0.4
"45%31","Mississippi",2020-10-03,4,3163.600000015,3642.950000015,0,0.45
"1%32","Mississippi",2020-10-10,1,1548.43,9870.84000000001,1,0.01
"2.5%32","Mississippi",2020-10-10,1,1849.475,8752.44999999999,1,0.025
"5%32","Mississippi",2020-10-10,1,2103.35,7885.55,1,0.05
"10%32","Mississippi",2020-10-10,1,2530.4,6995.8,1,0.1
"15%32","Mississippi",2020-10-10,1,2818.35,6395.25,1,0.15
"20%32","Mississippi",2020-10-10,1,3074.5,5904.5,1,0.2
"25%32","Mississippi",2020-10-10,1,3283.25,5578.75,1,0.25
"30%32","Mississippi",2020-10-10,1,3476.2,5278.8,0,0.3
"35%32","Mississippi",2020-10-10,1,3686.5,5018.85,0,0.35
"40%32","Mississippi",2020-10-10,1,3896.5,4757.5,0,0.4
"45%32","Mississippi",2020-10-10,1,4112.05,4546.4,0,0.45
"1%33","Mississippi",2020-10-10,2,1310.45,11089.12,1,0.01
"2.5%33","Mississippi",2020-10-10,2,1582.05,9746.07499999999,1,0.025
"5%33","Mississippi",2020-10-10,2,1894.4,8594.6,1,0.05
"10%33","Mississippi",2020-10-10,2,2312.4,7483.7,1,0.1
"15%33","Mississippi",2020-10-10,2,2646.5,6821.95,1,0.15
"20%33","Mississippi",2020-10-10,2,2932.9,6306.7,1,0.2
"25%33","Mississippi",2020-10-10,2,3177.25,5921.5,1,0.25
"30%33","Mississippi",2020-10-10,2,3431.5,5549.8,1,0.3
"35%33","Mississippi",2020-10-10,2,3657.15,5213.9,1,0.35
"40%33","Mississippi",2020-10-10,2,3895.7,4945.5,0,0.4
"45%33","Mississippi",2020-10-10,2,4131.05,4667.95,0,0.45
"1%34","Mississippi",2020-10-10,3,1151.48,12469.66,1,0.01
"2.5%34","Mississippi",2020-10-10,3,1469.45,10737.975,1,0.025
"5%34","Mississippi",2020-10-10,3,1768.4,9531.65,1,0.05
"10%34","Mississippi",2020-10-10,3,2194.3,8147,1,0.1
"15%34","Mississippi",2020-10-10,3,2558.05,7341.8,1,0.15
"20%34","Mississippi",2020-10-10,3,2839.5,6791.7,1,0.2
"25%34","Mississippi",2020-10-10,3,3115.5,6295.75,1,0.25
"30%34","Mississippi",2020-10-10,3,3353.5,5846,1,0.3
"35%34","Mississippi",2020-10-10,3,3618.15,5430.55,1,0.35
"40%34","Mississippi",2020-10-10,3,3902.1,5053.9,0,0.4
"45%34","Mississippi",2020-10-10,3,4175.05,4754.5,0,0.45
