"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"1%","Idaho",2020-08-15,1,814.47,7350.82000000001,1,0.01
"2.5%","Idaho",2020-08-15,1,992.45,6503.625,1,0.025
"5%","Idaho",2020-08-15,1,1190.45,5750.6,1,0.05
"10%","Idaho",2020-08-15,1,1494.4,4997.6,1,0.1
"15%","Idaho",2020-08-15,1,1713.35,4554.8,1,0.15
"20%","Idaho",2020-08-15,1,1889.3,4226.9,1,0.2
"25%","Idaho",2020-08-15,1,2063.25,3923.75,1,0.25
"30%","Idaho",2020-08-15,1,2244.2,3684.8,0,0.3
"35%","Idaho",2020-08-15,1,2409.15,3450.85,0,0.35
"40%","Idaho",2020-08-15,1,2564.1,3254.9,0,0.4
"45%","Idaho",2020-08-15,1,2722.5,3070.5,0,0.45
"1%1","Idaho",2020-08-15,2,729.99,11926.01,1,0.01
"2.5%1","Idaho",2020-08-15,2,814.975,9797.19999999998,1,0.025
"5%1","Idaho",2020-08-15,2,923.95,8192.25,1,0.05
"10%1","Idaho",2020-08-15,2,1127,6445.6,1,0.1
"15%1","Idaho",2020-08-15,2,1329,5598.80000000001,1,0.15
"20%1","Idaho",2020-08-15,2,1539.8,4980.4,1,0.2
"25%1","Idaho",2020-08-15,2,1719,4475.25,1,0.25
"30%1","Idaho",2020-08-15,2,1909,4066.2,1,0.3
"35%1","Idaho",2020-08-15,2,2130,3680.35,0,0.35
"40%1","Idaho",2020-08-15,2,2332.6,3330.8,0,0.4
"45%1","Idaho",2020-08-15,2,2553.2,3052.45,0,0.45
"1%2","Idaho",2020-08-15,3,723.49,11620.6100000001,1,0.01
"2.5%2","Idaho",2020-08-15,3,799.425,9640.14999999999,1,0.025
"5%2","Idaho",2020-08-15,3,890.5,8000.8,1,0.05
"10%2","Idaho",2020-08-15,3,1082.5,6553.6,1,0.1
"15%2","Idaho",2020-08-15,3,1275.5,5640.65,1,0.15
"20%2","Idaho",2020-08-15,3,1448.3,4878.7,1,0.2
"25%2","Idaho",2020-08-15,3,1634,4345,1,0.25
"30%2","Idaho",2020-08-15,3,1838.9,3952.8,0,0.3
"35%2","Idaho",2020-08-15,3,2037.15,3616.5,0,0.35
"40%2","Idaho",2020-08-15,3,2236.1,3296.5,0,0.4
"45%2","Idaho",2020-08-15,3,2480.7,2997.95,0,0.45
"1%3","Idaho",2020-08-15,4,872.99,13859.03,1,0.01
"2.5%3","Idaho",2020-08-15,4,918,10664.25,1,0.025
"5%3","Idaho",2020-08-15,4,978.95,8990,1,0.05
"10%3","Idaho",2020-08-15,4,1118,7030.2,1,0.1
"15%3","Idaho",2020-08-15,4,1285,5991.15,1,0.15
"20%3","Idaho",2020-08-15,4,1430,5145,1,0.2
"25%3","Idaho",2020-08-15,4,1605.75,4552.25,1,0.25
"30%3","Idaho",2020-08-15,4,1781,4062.3,0,0.3
"35%3","Idaho",2020-08-15,4,1998,3633.05,0,0.35
"40%3","Idaho",2020-08-15,4,2200,3300,0,0.4
"45%3","Idaho",2020-08-15,4,2433,2993.9,0,0.45
"1%4","Idaho",2020-08-22,1,595.47,4988.72,1,0.01
"2.5%4","Idaho",2020-08-22,1,732.5,4403.6,1,0.025
"5%4","Idaho",2020-08-22,1,890.5,3913.1,1,0.05
"10%4","Idaho",2020-08-22,1,1064.5,3440.5,1,0.1
"15%4","Idaho",2020-08-22,1,1210.35,3111.5,1,0.15
"20%4","Idaho",2020-08-22,1,1332.3,2854.5,1,0.2
"25%4","Idaho",2020-08-22,1,1439.5,2690,1,0.25
"30%4","Idaho",2020-08-22,1,1537.2,2496.8,1,0.3
"35%4","Idaho",2020-08-22,1,1634.5,2343.85,1,0.35
"40%4","Idaho",2020-08-22,1,1741.5,2205.9,1,0.4
"45%4","Idaho",2020-08-22,1,1852.5,2085.95,1,0.45
"1%5","Idaho",2020-08-22,2,454,7006.45000000001,1,0.01
"2.5%5","Idaho",2020-08-22,2,512,5953.25,1,0.025
"5%5","Idaho",2020-08-22,2,581.95,5010.7,1,0.05
"10%5","Idaho",2020-08-22,2,712,4089.4,1,0.1
"15%5","Idaho",2020-08-22,2,846,3509,1,0.15
"20%5","Idaho",2020-08-22,2,963,3108.2,1,0.2
"25%5","Idaho",2020-08-22,2,1084,2805,1,0.25
"30%5","Idaho",2020-08-22,2,1219,2531,1,0.3
"35%5","Idaho",2020-08-22,2,1348,2306.35,1,0.35
"40%5","Idaho",2020-08-22,2,1487,2115.4,1,0.4
"45%5","Idaho",2020-08-22,2,1622.55,1927.45,1,0.45
"1%6","Idaho",2020-08-22,3,440.5,6705.97000000001,1,0.01
"2.5%6","Idaho",2020-08-22,3,488.5,5486.65,1,0.025
"5%6","Idaho",2020-08-22,3,548.45,4686.5,1,0.05
"10%6","Idaho",2020-08-22,3,672.3,3820.5,1,0.1
"15%6","Idaho",2020-08-22,3,776.5,3285.65,1,0.15
"20%6","Idaho",2020-08-22,3,891.5,2882.5,1,0.2
"25%6","Idaho",2020-08-22,3,989.25,2603.5,1,0.25
"30%6","Idaho",2020-08-22,3,1101.2,2347.5,1,0.3
"35%6","Idaho",2020-08-22,3,1214.5,2137.5,1,0.35
"40%6","Idaho",2020-08-22,3,1336.7,1936.9,1,0.4
"45%6","Idaho",2020-08-22,3,1456.05,1752.5,1,0.45
"1%7","Idaho",2020-08-22,4,427.49,6830.51,1,0.01
"2.5%7","Idaho",2020-08-22,4,449.5,5676.55,1,0.025
"5%7","Idaho",2020-08-22,4,484.5,4747.75,1,0.05
"10%7","Idaho",2020-08-22,4,563.5,3665,1,0.1
"15%7","Idaho",2020-08-22,4,640.5,3105.65,1,0.15
"20%7","Idaho",2020-08-22,4,725.3,2687.7,1,0.2
"25%7","Idaho",2020-08-22,4,819.25,2374,1,0.25
"30%7","Idaho",2020-08-22,4,931.5,2132.8,1,0.3
"35%7","Idaho",2020-08-22,4,1043.5,1901.85,0,0.35
"40%7","Idaho",2020-08-22,4,1163.1,1730.5,0,0.4
"45%7","Idaho",2020-08-22,4,1299.05,1582.95,0,0.45
"1%8","Idaho",2020-08-29,1,536.96,4466.07,1,0.01
"2.5%8","Idaho",2020-08-29,1,661.95,3836.25,1,0.025
"5%8","Idaho",2020-08-29,1,768,3448.05,1,0.05
"10%8","Idaho",2020-08-29,1,939,2980.1,1,0.1
"15%8","Idaho",2020-08-29,1,1071,2739.15,1,0.15
"20%8","Idaho",2020-08-29,1,1192,2533,1,0.2
"25%8","Idaho",2020-08-29,1,1289,2361.25,1,0.25
"30%8","Idaho",2020-08-29,1,1381,2223.3,1,0.3
"35%8","Idaho",2020-08-29,1,1476.65,2104.35,1,0.35
"40%8","Idaho",2020-08-29,1,1564.6,1991,1,0.4
"45%8","Idaho",2020-08-29,1,1666.55,1878,1,0.45
"1%9","Idaho",2020-08-29,2,396.98,6286.02,1,0.01
"2.5%9","Idaho",2020-08-29,2,448,5374.25,1,0.025
"5%9","Idaho",2020-08-29,2,519.95,4515.2,1,0.05
"10%9","Idaho",2020-08-29,2,648,3644.1,1,0.1
"15%9","Idaho",2020-08-29,2,764,3137.6,1,0.15
"20%9","Idaho",2020-08-29,2,861,2738,1,0.2
"25%9","Idaho",2020-08-29,2,961.75,2441,1,0.25
"30%9","Idaho",2020-08-29,2,1067.7,2230.3,1,0.3
"35%9","Idaho",2020-08-29,2,1169,2020,1,0.35
"40%9","Idaho",2020-08-29,2,1289.6,1846,1,0.4
"45%9","Idaho",2020-08-29,2,1407.1,1687,0,0.45
"1%10","Idaho",2020-08-29,3,331.48,5651.54,1,0.01
"2.5%10","Idaho",2020-08-29,3,366.475,4752.55,1,0.025
"5%10","Idaho",2020-08-29,3,425.5,3982.6,1,0.05
"10%10","Idaho",2020-08-29,3,528.5,3136.6,1,0.1
"15%10","Idaho",2020-08-29,3,633.35,2728.65,1,0.15
"20%10","Idaho",2020-08-29,3,719.5,2434.1,1,0.2
"25%10","Idaho",2020-08-29,3,811.5,2202.5,1,0.25
"30%10","Idaho",2020-08-29,3,908.2,1992.8,0,0.3
"35%10","Idaho",2020-08-29,3,998.15,1797.85,0,0.35
"40%10","Idaho",2020-08-29,3,1121.1,1639.9,0,0.4
"45%10","Idaho",2020-08-29,3,1240.05,1488.95,0,0.45
"1%11","Idaho",2020-08-29,4,397,5713.24000000001,1,0.01
"2.5%11","Idaho",2020-08-29,4,416.975,4667.49999999999,1,0.025
"5%11","Idaho",2020-08-29,4,443.95,3976.05,1,0.05
"10%11","Idaho",2020-08-29,4,506,3131.1,1,0.1
"15%11","Idaho",2020-08-29,4,573.85,2632,0,0.15
"20%11","Idaho",2020-08-29,4,642,2284,0,0.2
"25%11","Idaho",2020-08-29,4,718,2012.25,0,0.25
"30%11","Idaho",2020-08-29,4,796,1800,0,0.3
"35%11","Idaho",2020-08-29,4,879,1619.35,0,0.35
"40%11","Idaho",2020-08-29,4,973.6,1447,0,0.4
"45%11","Idaho",2020-08-29,4,1080.55,1319.45,0,0.45
"1%12","Idaho",2020-09-05,1,473.99,3909.05,1,0.01
"2.5%12","Idaho",2020-09-05,1,577,3488.15,1,0.025
"5%12","Idaho",2020-09-05,1,702.95,3113,1,0.05
"10%12","Idaho",2020-09-05,1,844.9,2741.1,1,0.1
"15%12","Idaho",2020-09-05,1,966.85,2500.15,1,0.15
"20%12","Idaho",2020-09-05,1,1059,2308,1,0.2
"25%12","Idaho",2020-09-05,1,1162,2157,1,0.25
"30%12","Idaho",2020-09-05,1,1251,2018.6,1,0.3
"35%12","Idaho",2020-09-05,1,1342.3,1904,1,0.35
"40%12","Idaho",2020-09-05,1,1437,1801,1,0.4
"45%12","Idaho",2020-09-05,1,1525,1714,1,0.45
"1%13","Idaho",2020-09-05,2,359,5839.04,1,0.01
"2.5%13","Idaho",2020-09-05,2,404,4807.025,1,0.025
"5%13","Idaho",2020-09-05,2,473,4015.7,1,0.05
"10%13","Idaho",2020-09-05,2,592,3270.1,1,0.1
"15%13","Idaho",2020-09-05,2,703,2858.3,1,0.15
"20%13","Idaho",2020-09-05,2,803.8,2515.2,1,0.2
"25%13","Idaho",2020-09-05,2,899,2266.25,1,0.25
"30%13","Idaho",2020-09-05,2,1014,2051.6,0,0.3
"35%13","Idaho",2020-09-05,2,1107,1871.35,0,0.35
"40%13","Idaho",2020-09-05,2,1205,1712.4,0,0.4
"45%13","Idaho",2020-09-05,2,1316.55,1578,0,0.45
"1%14","Idaho",2020-09-05,3,301,5257.09,1,0.01
"2.5%14","Idaho",2020-09-05,3,345.975,4588.025,1,0.025
"5%14","Idaho",2020-09-05,3,398.95,3815,1,0.05
"10%14","Idaho",2020-09-05,3,500.9,3069.1,1,0.1
"15%14","Idaho",2020-09-05,3,588,2615.6,0,0.15
"20%14","Idaho",2020-09-05,3,674,2324.4,0,0.2
"25%14","Idaho",2020-09-05,3,758,2093.25,0,0.25
"30%14","Idaho",2020-09-05,3,861.7,1878,0,0.3
"35%14","Idaho",2020-09-05,3,975,1721,0,0.35
"40%14","Idaho",2020-09-05,3,1082.6,1571,0,0.4
"45%14","Idaho",2020-09-05,3,1201,1425,0,0.45
"1%15","Idaho",2020-09-05,4,397.99,5720.54000000001,1,0.01
"2.5%15","Idaho",2020-09-05,4,416,4705.42499999999,1,0.025
"5%15","Idaho",2020-09-05,4,447,4036.25,1,0.05
"10%15","Idaho",2020-09-05,4,509.9,3132.5,0,0.1
"15%15","Idaho",2020-09-05,4,579.85,2623,0,0.15
"20%15","Idaho",2020-09-05,4,652,2274,0,0.2
"25%15","Idaho",2020-09-05,4,731.75,2016.75,0,0.25
"30%15","Idaho",2020-09-05,4,810,1794,0,0.3
"35%15","Idaho",2020-09-05,4,892.65,1613,0,0.35
"40%15","Idaho",2020-09-05,4,989,1453,0,0.4
"45%15","Idaho",2020-09-05,4,1087,1324,0,0.45
"1%16","Idaho",2020-09-12,1,486.99,3817.02,1,0.01
"2.5%16","Idaho",2020-09-12,1,600,3436,1,0.025
"5%16","Idaho",2020-09-12,1,723,3017.05,1,0.05
"10%16","Idaho",2020-09-12,1,868.9,2628.1,1,0.1
"15%16","Idaho",2020-09-12,1,985.85,2425,1,0.15
"20%16","Idaho",2020-09-12,1,1084,2263,1,0.2
"25%16","Idaho",2020-09-12,1,1163,2112,1,0.25
"30%16","Idaho",2020-09-12,1,1247.7,1985,0,0.3
"35%16","Idaho",2020-09-12,1,1337.65,1859,0,0.35
"40%16","Idaho",2020-09-12,1,1408,1761.4,0,0.4
"45%16","Idaho",2020-09-12,1,1498.55,1669,0,0.45
"1%17","Idaho",2020-09-12,2,359.99,5668.75000000002,1,0.01
"2.5%17","Idaho",2020-09-12,2,413,4751.74999999999,1,0.025
"5%17","Idaho",2020-09-12,2,484,4039.35,1,0.05
"10%17","Idaho",2020-09-12,2,601,3295,1,0.1
"15%17","Idaho",2020-09-12,2,715.85,2829.15,0,0.15
"20%17","Idaho",2020-09-12,2,823.8,2563,0,0.2
"25%17","Idaho",2020-09-12,2,919.75,2339,0,0.25
"30%17","Idaho",2020-09-12,2,1017,2113.6,0,0.3
"35%17","Idaho",2020-09-12,2,1120.95,1945,0,0.35
"40%17","Idaho",2020-09-12,2,1234.6,1786.4,0,0.4
"45%17","Idaho",2020-09-12,2,1352.55,1631,0,0.45
"1%18","Idaho",2020-09-12,3,387,5852.25000000001,1,0.01
"2.5%18","Idaho",2020-09-12,3,434,4906.39999999999,1,0.025
"5%18","Idaho",2020-09-12,3,493,4093.1,1,0.05
"10%18","Idaho",2020-09-12,3,595,3350.1,0,0.1
"15%18","Idaho",2020-09-12,3,699,2912.15,0,0.15
"20%18","Idaho",2020-09-12,3,790,2583.2,0,0.2
"25%18","Idaho",2020-09-12,3,874.75,2299.5,0,0.25
"30%18","Idaho",2020-09-12,3,970,2076.3,0,0.3
"35%18","Idaho",2020-09-12,3,1068,1891.7,0,0.35
"40%18","Idaho",2020-09-12,3,1185.6,1732.4,0,0.4
"45%18","Idaho",2020-09-12,3,1309.55,1581.45,0,0.45
"1%19","Idaho",2020-09-12,4,439.99,6699.92000000002,1,0.01
"2.5%19","Idaho",2020-09-12,4,465,5618.67499999999,1,0.025
"5%19","Idaho",2020-09-12,4,498,4649.55,1,0.05
"10%19","Idaho",2020-09-12,4,569,3626,0,0.1
"15%19","Idaho",2020-09-12,4,643,3045.15,0,0.15
"20%19","Idaho",2020-09-12,4,732,2645.2,0,0.2
"25%19","Idaho",2020-09-12,4,814.75,2323.25,0,0.25
"30%19","Idaho",2020-09-12,4,909,2064,0,0.3
"35%19","Idaho",2020-09-12,4,1009,1853,0,0.35
"40%19","Idaho",2020-09-12,4,1125.6,1676,0,0.4
"45%19","Idaho",2020-09-12,4,1240,1521,0,0.45
"1%20","Idaho",2020-09-19,1,652.5,4932.29000000002,1,0.01
"2.5%20","Idaho",2020-09-19,1,810.475,4414.5,1,0.025
