"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"35%2","Kansas",2020-08-15,3,2569,4385.05,1,0.35
"40%2","Kansas",2020-08-15,3,2804.6,4020,0,0.4
"45%2","Kansas",2020-08-15,3,3078.55,3679,0,0.45
"1%3","Kansas",2020-08-15,4,952,15440.72,1,0.01
"2.5%3","Kansas",2020-08-15,4,1014,12869.175,1,0.025
"5%3","Kansas",2020-08-15,4,1129.95,10678.2,1,0.05
"10%3","Kansas",2020-08-15,4,1357.9,8568.5,1,0.1
"15%3","Kansas",2020-08-15,4,1580,7309.6,1,0.15
"20%3","Kansas",2020-08-15,4,1785.8,6385.6,1,0.2
"25%3","Kansas",2020-08-15,4,1996.75,5672,1,0.25
"30%3","Kansas",2020-08-15,4,2220,5069.3,1,0.3
"35%3","Kansas",2020-08-15,4,2516.95,4538.35,1,0.35
"40%3","Kansas",2020-08-15,4,2778.2,4102.8,1,0.4
"45%3","Kansas",2020-08-15,4,3066.1,3721,0,0.45
"1%4","Kansas",2020-08-22,1,1802.48,7507.62,1,0.01
"2.5%4","Kansas",2020-08-22,1,2080.35,6865.65,1,0.025
"5%4","Kansas",2020-08-22,1,2340.45,6345.55,1,0.05
"10%4","Kansas",2020-08-22,1,2654.3,5735.7,1,0.1
"15%4","Kansas",2020-08-22,1,2885.35,5398.5,1,0.15
"20%4","Kansas",2020-08-22,1,3066.5,5102.5,1,0.2
"25%4","Kansas",2020-08-22,1,3239.5,4870.75,1,0.25
"30%4","Kansas",2020-08-22,1,3405.2,4672.8,1,0.3
"35%4","Kansas",2020-08-22,1,3572.15,4501.85,1,0.35
"40%4","Kansas",2020-08-22,1,3728.5,4346.3,1,0.4
"45%4","Kansas",2020-08-22,1,3870.5,4167.95,0,0.45
"1%5","Kansas",2020-08-22,2,1160.499999995,14657.309999995,1,0.01
"2.5%5","Kansas",2020-08-22,2,1437.474999995,12685.774999995,1,0.025
"5%5","Kansas",2020-08-22,2,1774.449999995,11073.549999995,1,0.05
"10%5","Kansas",2020-08-22,2,2239.899999995,9399.599999995,1,0.1
"15%5","Kansas",2020-08-22,2,2606.349999995,8261.649999995,1,0.15
"20%5","Kansas",2020-08-22,2,2930.299999995,7463.299999995,1,0.2
"25%5","Kansas",2020-08-22,2,3213.249999995,6887.499999995,1,0.25
"30%5","Kansas",2020-08-22,2,3547.899999995,6316.799999995,1,0.3
"35%5","Kansas",2020-08-22,2,3812.799999995,5924.499999995,1,0.35
"40%5","Kansas",2020-08-22,2,4117.699999995,5497.899999995,0,0.4
"45%5","Kansas",2020-08-22,2,4433.049999995,5122.949999995,0,0.45
"1%6","Kansas",2020-08-22,3,1412.939999995,21696.249999995,1,0.01
"2.5%6","Kansas",2020-08-22,3,1587.974999995,18020.649999995,1,0.025
"5%6","Kansas",2020-08-22,3,1880.999999995,15763.449999995,1,0.05
"10%6","Kansas",2020-08-22,3,2307.799999995,12585.499999995,1,0.1
"15%6","Kansas",2020-08-22,3,2672.849999995,10798.599999995,1,0.15
"20%6","Kansas",2020-08-22,3,3130.599999995,9641.399999995,0,0.2
"25%6","Kansas",2020-08-22,3,3502.999999995,8685.999999995,0,0.25
"30%6","Kansas",2020-08-22,3,3890.999999995,7858.799999995,0,0.3
"35%6","Kansas",2020-08-22,3,4249.949999995,7155.349999995,0,0.35
"40%6","Kansas",2020-08-22,3,4684.199999995,6561.999999995,0,0.4
"45%6","Kansas",2020-08-22,3,5110.549999995,6033.449999995,0,0.45
"1%7","Kansas",2020-08-22,4,1599.989999995,27354.039999995,1,0.01
"2.5%7","Kansas",2020-08-22,4,1710.949999995,23105.249999995,1,0.025
"5%7","Kansas",2020-08-22,4,1877.899999995,19248.549999995,1,0.05
"10%7","Kansas",2020-08-22,4,2222.999999995,15253.399999995,1,0.1
"15%7","Kansas",2020-08-22,4,2653.399999995,12937.299999995,1,0.15
"20%7","Kansas",2020-08-22,4,3050.399999995,11308.999999995,1,0.2
"25%7","Kansas",2020-08-22,4,3508.749999995,10070.999999995,1,0.25
"30%7","Kansas",2020-08-22,4,3987.799999995,9005.599999995,0,0.3
"35%7","Kansas",2020-08-22,4,4494.599999995,8135.749999995,0,0.35
"40%7","Kansas",2020-08-22,4,5067.599999995,7421.79999999501,0,0.4
"45%7","Kansas",2020-08-22,4,5585.099999995,6730.349999995,0,0.45
"1%8","Kansas",2020-08-29,1,2243.48,9203.5,1,0.01
"2.5%8","Kansas",2020-08-29,1,2529.475,8399.17499999999,1,0.025
"5%8","Kansas",2020-08-29,1,2879.45,7643.55,1,0.05
"10%8","Kansas",2020-08-29,1,3238.5,6936.5,1,0.1
"15%8","Kansas",2020-08-29,1,3517.35,6496.65,1,0.15
"20%8","Kansas",2020-08-29,1,3742.1,6130.7,1,0.2
"25%8","Kansas",2020-08-29,1,3934.25,5853.75,1,0.25
"30%8","Kansas",2020-08-29,1,4104.2,5611.8,0,0.3
"35%8","Kansas",2020-08-29,1,4303.5,5396.85,0,0.35
"40%8","Kansas",2020-08-29,1,4472.5,5184.5,0,0.4
"45%8","Kansas",2020-08-29,1,4649.6,4989.5,0,0.45
"1%9","Kansas",2020-08-29,2,1350.47,16603.94,1,0.01
"2.5%9","Kansas",2020-08-29,2,1654.475,14412.75,1,0.025
"5%9","Kansas",2020-08-29,2,1993.4,12562,1,0.05
"10%9","Kansas",2020-08-29,2,2506.5,10881.5,1,0.1
"15%9","Kansas",2020-08-29,2,2971.5,9520.1,1,0.15
"20%9","Kansas",2020-08-29,2,3376.5,8632.7,0,0.2
"25%9","Kansas",2020-08-29,2,3733,7872.75,0,0.25
"30%9","Kansas",2020-08-29,2,4084.2,7314.7,0,0.3
"35%9","Kansas",2020-08-29,2,4447.15,6792.85,0,0.35
"40%9","Kansas",2020-08-29,2,4798.1,6342.3,0,0.4
"45%9","Kansas",2020-08-29,2,5167.05,5936.4,0,0.45
"1%10","Kansas",2020-08-29,3,1546.49,23895.57,1,0.01
"2.5%10","Kansas",2020-08-29,3,1758.5,20132.8,1,0.025
"5%10","Kansas",2020-08-29,3,2089.4,16912.8,1,0.05
"10%10","Kansas",2020-08-29,3,2662.3,13721.6,1,0.1
"15%10","Kansas",2020-08-29,3,3085.35,12067.4,1,0.15
"20%10","Kansas",2020-08-29,3,3498.9,10687.3,1,0.2
"25%10","Kansas",2020-08-29,3,3939.25,9620.5,0,0.25
"30%10","Kansas",2020-08-29,3,4394.9,8818.4,0,0.3
"35%10","Kansas",2020-08-29,3,4857.05,8077.85,0,0.35
"40%10","Kansas",2020-08-29,3,5306.1,7442.9,0,0.4
"45%10","Kansas",2020-08-29,3,5834.5,6813.4,0,0.45
"1%11","Kansas",2020-08-29,4,2113.48,31056.77,1,0.01
"2.5%11","Kansas",2020-08-29,4,2247.5,25533.35,1,0.025
"5%11","Kansas",2020-08-29,4,2475.45,21310.45,1,0.05
"10%11","Kansas",2020-08-29,4,2927.9,17234.3,1,0.1
"15%11","Kansas",2020-08-29,4,3341.35,14877.45,1,0.15
"20%11","Kansas",2020-08-29,4,3791.3,12998.1,1,0.2
"25%11","Kansas",2020-08-29,4,4222.5,11497.5,1,0.25
"30%11","Kansas",2020-08-29,4,4705.9,10363.5,1,0.3
"35%11","Kansas",2020-08-29,4,5226.45,9288.05000000001,1,0.35
"40%11","Kansas",2020-08-29,4,5736.1,8435.9,0,0.4
"45%11","Kansas",2020-08-29,4,6319.25,7590.85,0,0.45
"1%12","Kansas",2020-09-05,1,1972.35,7915.52,1,0.01
"2.5%12","Kansas",2020-09-05,1,2246.5,7226.55,1,0.025
"5%12","Kansas",2020-09-05,1,2514.4,6680.55,1,0.05
"10%12","Kansas",2020-09-05,1,2904.3,6074.7,1,0.1
"15%12","Kansas",2020-09-05,1,3124.35,5670.5,0,0.15
"20%12","Kansas",2020-09-05,1,3315.3,5382.7,0,0.2
"25%12","Kansas",2020-09-05,1,3493.5,5148.5,0,0.25
"30%12","Kansas",2020-09-05,1,3653.2,4943.5,0,0.3
"35%12","Kansas",2020-09-05,1,3802.15,4755.5,0,0.35
"40%12","Kansas",2020-09-05,1,3954.5,4574.9,0,0.4
"45%12","Kansas",2020-09-05,1,4122.5,4415.95,0,0.45
"1%13","Kansas",2020-09-05,2,1142.98,13213.35,1,0.01
"2.5%13","Kansas",2020-09-05,2,1401.925,11401.15,1,0.025
"5%13","Kansas",2020-09-05,2,1703.95,9905.45,1,0.05
"10%13","Kansas",2020-09-05,2,2121.9,8293.3,1,0.1
"15%13","Kansas",2020-09-05,2,2436.55,7442.3,1,0.15
"20%13","Kansas",2020-09-05,2,2708,6778.4,1,0.2
"25%13","Kansas",2020-09-05,2,2989.5,6246,1,0.25
"30%13","Kansas",2020-09-05,2,3253.4,5789.9,1,0.3
"35%13","Kansas",2020-09-05,2,3518.3,5402.7,1,0.35
"40%13","Kansas",2020-09-05,2,3798.6,5049,1,0.4
"45%13","Kansas",2020-09-05,2,4083.55,4710.35,0,0.45
"1%14","Kansas",2020-09-05,3,1014.97,16019.72,1,0.01
"2.5%14","Kansas",2020-09-05,3,1173.925,13586.25,1,0.025
"5%14","Kansas",2020-09-05,3,1418.95,11734.95,1,0.05
"10%14","Kansas",2020-09-05,3,1779.9,9823.2,1,0.1
"15%14","Kansas",2020-09-05,3,2071,8503,1,0.15
"20%14","Kansas",2020-09-05,3,2403.6,7523.6,1,0.2
"25%14","Kansas",2020-09-05,3,2755.75,6825,1,0.25
"30%14","Kansas",2020-09-05,3,3115.4,6255.9,1,0.3
"35%14","Kansas",2020-09-05,3,3443.65,5770.75,1,0.35
"40%14","Kansas",2020-09-05,3,3760.6,5285.4,0,0.4
"45%14","Kansas",2020-09-05,3,4102.55,4880.9,0,0.45
"1%15","Kansas",2020-09-05,4,1188.98,20190.53,1,0.01
"2.5%15","Kansas",2020-09-05,4,1315.975,16579.375,1,0.025
"5%15","Kansas",2020-09-05,4,1493.95,13888.45,1,0.05
"10%15","Kansas",2020-09-05,4,1743.9,11090,1,0.1
"15%15","Kansas",2020-09-05,4,2045.85,9317.2,1,0.15
"20%15","Kansas",2020-09-05,4,2339,8160.4,1,0.2
"25%15","Kansas",2020-09-05,4,2654,7246,1,0.25
"30%15","Kansas",2020-09-05,4,2962.7,6544.9,1,0.3
"35%15","Kansas",2020-09-05,4,3316.65,5927.15000000001,1,0.35
"40%15","Kansas",2020-09-05,4,3654.6,5373,1,0.4
"45%15","Kansas",2020-09-05,4,4049.65,4915,1,0.45
"1%16","Kansas",2020-09-12,1,1370.49,5449.63,1,0.01
"2.5%16","Kansas",2020-09-12,1,1556.425,5031.5,1,0.025
"5%16","Kansas",2020-09-12,1,1738.5,4577,1,0.05
"10%16","Kansas",2020-09-12,1,1962.5,4171.6,1,0.1
"15%16","Kansas",2020-09-12,1,2119.35,3885.5,1,0.15
"20%16","Kansas",2020-09-12,1,2240.5,3697.7,0,0.2
"25%16","Kansas",2020-09-12,1,2356.25,3535.5,0,0.25
"30%16","Kansas",2020-09-12,1,2475.2,3383.5,0,0.3
"35%16","Kansas",2020-09-12,1,2580.15,3248.85,0,0.35
"40%16","Kansas",2020-09-12,1,2684.5,3137.9,0,0.4
"45%16","Kansas",2020-09-12,1,2797.5,3024.5,0,0.45
"1%17","Kansas",2020-09-12,2,695.990000005,8274.180000005,1,0.01
"2.5%17","Kansas",2020-09-12,2,864.900000005,7000.225000005,1,0.025
"5%17","Kansas",2020-09-12,2,1055.950000005,6104.300000005,1,0.05
"10%17","Kansas",2020-09-12,2,1305.000000005,5144.100000005,0,0.1
"15%17","Kansas",2020-09-12,2,1511.850000005,4649.300000005,0,0.15
"20%17","Kansas",2020-09-12,2,1702.000000005,4235.200000005,0,0.2
"25%17","Kansas",2020-09-12,2,1882.250000005,3918.250000005,0,0.25
"30%17","Kansas",2020-09-12,2,2039.000000005,3618.000000005,0,0.3
"35%17","Kansas",2020-09-12,2,2196.000000005,3391.000000005,0,0.35
"40%17","Kansas",2020-09-12,2,2378.600000005,3147.800000005,0,0.4
"45%17","Kansas",2020-09-12,2,2552.000000005,2927.450000005,0,0.45
"1%18","Kansas",2020-09-12,3,604.490000005,9780.48000000502,1,0.01
"2.5%18","Kansas",2020-09-12,3,721.500000005,8004.800000005,1,0.025
"5%18","Kansas",2020-09-12,3,873.500000005,6813.650000005,1,0.05
"10%18","Kansas",2020-09-12,3,1081.500000005,5589.600000005,1,0.1
"15%18","Kansas",2020-09-12,3,1279.500000005,4894.850000005,1,0.15
"20%18","Kansas",2020-09-12,3,1451.300000005,4375.700000005,0,0.2
"25%18","Kansas",2020-09-12,3,1628.000000005,3984.250000005,0,0.25
"30%18","Kansas",2020-09-12,3,1801.600000005,3609.800000005,0,0.3
"35%18","Kansas",2020-09-12,3,1966.150000005,3306.850000005,0,0.35
"40%18","Kansas",2020-09-12,3,2159.500000005,3049.500000005,0,0.4
"45%18","Kansas",2020-09-12,3,2359.050000005,2823.950000005,0,0.45
"1%19","Kansas",2020-09-12,4,685.990000005,10813.180000005,1,0.01
"2.5%19","Kansas",2020-09-12,4,752.000000005,9070.42500000499,1,0.025
"5%19","Kansas",2020-09-12,4,839.950000005,7399.150000005,1,0.05
"10%19","Kansas",2020-09-12,4,1007.800000005,6015.000000005,1,0.1
"15%19","Kansas",2020-09-12,4,1165.000000005,5196.150000005,1,0.15
"20%19","Kansas",2020-09-12,4,1339.000000005,4586.400000005,0,0.2
"25%19","Kansas",2020-09-12,4,1510.000000005,4041.750000005,0,0.25
"30%19","Kansas",2020-09-12,4,1678.700000005,3649.000000005,0,0.3
"35%19","Kansas",2020-09-12,4,1840.300000005,3309.050000005,0,0.35
"40%19","Kansas",2020-09-12,4,2029.600000005,3010.000000005,0,0.4
"45%19","Kansas",2020-09-12,4,2245.550000005,2731.900000005,0,0.45
"1%20","Kansas",2020-09-19,1,1804.49,7001.64,1,0.01
"2.5%20","Kansas",2020-09-19,1,2007.35,6436.5,1,0.025
"5%20","Kansas",2020-09-19,1,2209.5,5929.5,1,0.05
"10%20","Kansas",2020-09-19,1,2504.5,5404.5,0,0.1
"15%20","Kansas",2020-09-19,1,2743.5,5052.5,0,0.15
"20%20","Kansas",2020-09-19,1,2920.3,4774.5,0,0.2
"25%20","Kansas",2020-09-19,1,3070.5,4558.5,0,0.25
"30%20","Kansas",2020-09-19,1,3219.5,4387.5,0,0.3
"35%20","Kansas",2020-09-19,1,3359.15,4208.5,0,0.35
"40%20","Kansas",2020-09-19,1,3497.1,4061.9,0,0.4
"45%20","Kansas",2020-09-19,1,3646.05,3916.5,0,0.45
"1%21","Kansas",2020-09-19,2,926.93,11171.5,1,0.01
"2.5%21","Kansas",2020-09-19,2,1127.975,9584.15,1,0.025
"5%21","Kansas",2020-09-19,2,1408,8372.25,1,0.05
"10%21","Kansas",2020-09-19,2,1708.9,7039.4,1,0.1
"15%21","Kansas",2020-09-19,2,1992.85,6359.3,1,0.15
"20%21","Kansas",2020-09-19,2,2261.8,5792,1,0.2
"25%21","Kansas",2020-09-19,2,2493,5366.25,1,0.25
"30%21","Kansas",2020-09-19,2,2727,4906,1,0.3
"35%21","Kansas",2020-09-19,2,2956.65,4556.35,1,0.35
"40%21","Kansas",2020-09-19,2,3210.6,4240,0,0.4
"45%21","Kansas",2020-09-19,2,3454.55,3968.45,0,0.45
"1%22","Kansas",2020-09-19,3,873.95,12971.13,1,0.01
"2.5%22","Kansas",2020-09-19,3,1022,11289,1,0.025
"5%22","Kansas",2020-09-19,3,1212.95,9557.7,1,0.05
"10%22","Kansas",2020-09-19,3,1516.7,7829.2,1,0.1
"15%22","Kansas",2020-09-19,3,1788.85,6917.6,1,0.15
"20%22","Kansas",2020-09-19,3,2042.6,6231.2,1,0.2
"25%22","Kansas",2020-09-19,3,2288.75,5591,1,0.25
"30%22","Kansas",2020-09-19,3,2546,5145,1,0.3
"35%22","Kansas",2020-09-19,3,2823.65,4753.75,1,0.35
"40%22","Kansas",2020-09-19,3,3102,4351.4,0,0.4
"45%22","Kansas",2020-09-19,3,3360.55,3990.45,0,0.45
"1%23","Kansas",2020-09-19,4,1049.49,15912,1,0.01
"2.5%23","Kansas",2020-09-19,4,1135.475,13061.475,1,0.025
"5%23","Kansas",2020-09-19,4,1269.45,11045.2,1,0.05
"10%23","Kansas",2020-09-19,4,1514.4,8797.6,1,0.1
"15%23","Kansas",2020-09-19,4,1732.35,7507.65,1,0.15
"20%23","Kansas",2020-09-19,4,1968.5,6598.9,1,0.2
"25%23","Kansas",2020-09-19,4,2221.25,5866.75,1,0.25
"30%23","Kansas",2020-09-19,4,2462.2,5301,1,0.3
"35%23","Kansas",2020-09-19,4,2741.8,4797.9,0,0.35
"40%23","Kansas",2020-09-19,4,3026.1,4379.1,0,0.4
"45%23","Kansas",2020-09-19,4,3320.6,3971.85,0,0.45
"1%24","Kansas",2020-09-26,1,1771.33,7276.68,1,0.01
"2.5%24","Kansas",2020-09-26,1,2025.375,6698.675,1,0.025
"5%24","Kansas",2020-09-26,1,2290.35,6190.5,1,0.05
"10%24","Kansas",2020-09-26,1,2604.5,5588.7,1,0.1
"15%24","Kansas",2020-09-26,1,2828.35,5219.5,1,0.15
"20%24","Kansas",2020-09-26,1,3006.1,4957.5,1,0.2
"25%24","Kansas",2020-09-26,1,3183.25,4739.5,1,0.25
"30%24","Kansas",2020-09-26,1,3343.2,4538.8,1,0.3
"35%24","Kansas",2020-09-26,1,3469.5,4369.85,0,0.35
"40%24","Kansas",2020-09-26,1,3616.5,4197.9,0,0.4
"45%24","Kansas",2020-09-26,1,3749.05,4038.95,0,0.45
"1%25","Kansas",2020-09-26,2,946.479999995,11426.769999995,1,0.01
"2.5%25","Kansas",2020-09-26,2,1222.449999995,10003.949999995,1,0.025
"5%25","Kansas",2020-09-26,2,1486.299999995,8720.799999995,1,0.05
"10%25","Kansas",2020-09-26,2,1863.399999995,7413.999999995,1,0.1
"15%25","Kansas",2020-09-26,2,2168.499999995,6618.399999995,1,0.15
"20%25","Kansas",2020-09-26,2,2417.299999995,5988.699999995,1,0.2
"25%25","Kansas",2020-09-26,2,2664.249999995,5556.999999995,1,0.25
"30%25","Kansas",2020-09-26,2,2914.199999995,5176.099999995,1,0.3
"35%25","Kansas",2020-09-26,2,3166.149999995,4789.249999995,1,0.35
"40%25","Kansas",2020-09-26,2,3426.499999995,4484.899999995,0,0.4
"45%25","Kansas",2020-09-26,2,3670.699999995,4195.499999995,0,0.45
"1%26","Kansas",2020-09-26,3,945.979999995,14414.289999995,1,0.01
"2.5%26","Kansas",2020-09-26,3,1103.974999995,12161.349999995,1,0.025
"5%26","Kansas",2020-09-26,3,1337.749999995,10503.899999995,1,0.05
"10%26","Kansas",2020-09-26,3,1658.699999995,8533.699999995,1,0.1
"15%26","Kansas",2020-09-26,3,1948.699999995,7534.149999995,1,0.15
"20%26","Kansas",2020-09-26,3,2244.799999995,6654.399999995,1,0.2
"25%26","Kansas",2020-09-26,3,2499.749999995,5966.249999995,1,0.25
"30%26","Kansas",2020-09-26,3,2755.999999995,5454.999999995,1,0.3
"35%26","Kansas",2020-09-26,3,3038.949999995,5033.999999995,0,0.35
"40%26","Kansas",2020-09-26,3,3308.999999995,4662.999999995,0,0.4
"45%26","Kansas",2020-09-26,3,3615.749999995,4299.899999995,0,0.45
"1%27","Kansas",2020-09-26,4,1018.459999995,16556.859999995,1,0.01
"2.5%27","Kansas",2020-09-26,4,1122.424999995,13747.874999995,1,0.025
"5%27","Kansas",2020-09-26,4,1248.499999995,11748.599999995,1,0.05
"10%27","Kansas",2020-09-26,4,1533.299999995,9651.799999995,1,0.1
"15%27","Kansas",2020-09-26,4,1808.499999995,8266.649999995,1,0.15
"20%27","Kansas",2020-09-26,4,2063.299999995,7188.699999995,1,0.2
"25%27","Kansas",2020-09-26,4,2327.999999995,6331.749999995,1,0.25
"30%27","Kansas",2020-09-26,4,2621.199999995,5719.799999995,0,0.3
"35%27","Kansas",2020-09-26,4,2917.149999995,5211.849999995,0,0.35
"40%27","Kansas",2020-09-26,4,3212.099999995,4766.699999995,0,0.4
"45%27","Kansas",2020-09-26,4,3565.699999995,4311.499999995,0,0.45
"1%28","Kansas",2020-10-03,1,2068.99,8247.02,1,0.01
"2.5%28","Kansas",2020-10-03,1,2307.95,7428.52499999999,1,0.025
"5%28","Kansas",2020-10-03,1,2555,6867.05,1,0.05
"10%28","Kansas",2020-10-03,1,2906.9,6232.2,1,0.1
"15%28","Kansas",2020-10-03,1,3150.7,5856,1,0.15
"20%28","Kansas",2020-10-03,1,3361,5543.6,1,0.2
"25%28","Kansas",2020-10-03,1,3553,5283.25,1,0.25
"30%28","Kansas",2020-10-03,1,3713.7,5072.3,1,0.3
"35%28","Kansas",2020-10-03,1,3879,4875.7,1,0.35
"40%28","Kansas",2020-10-03,1,4044,4689,0,0.4
"45%28","Kansas",2020-10-03,1,4193.55,4525,0,0.45
"1%29","Kansas",2020-10-03,2,1200.43,13963.91,1,0.01
"2.5%29","Kansas",2020-10-03,2,1523.425,12245.55,1,0.025
"5%29","Kansas",2020-10-03,2,1819.25,10667.9,1,0.05
"10%29","Kansas",2020-10-03,2,2237.5,8964.9,1,0.1
"15%29","Kansas",2020-10-03,2,2601.05,7990.65,1,0.15
"20%29","Kansas",2020-10-03,2,2918.3,7309.9,1,0.2
"25%29","Kansas",2020-10-03,2,3235.5,6701.75,1,0.25
"30%29","Kansas",2020-10-03,2,3536.5,6208.5,1,0.3
"35%29","Kansas",2020-10-03,2,3824.15,5764.85,1,0.35
"40%29","Kansas",2020-10-03,2,4122.1,5385.9,1,0.4
"45%29","Kansas",2020-10-03,2,4426.05,5064.85,0,0.45
"1%30","Kansas",2020-10-03,3,1105.4,18340.58,1,0.01
"2.5%30","Kansas",2020-10-03,3,1352.425,15404.95,1,0.025
"5%30","Kansas",2020-10-03,3,1666.5,13197.95,1,0.05
"10%30","Kansas",2020-10-03,3,2099.5,10796,1,0.1
"15%30","Kansas",2020-10-03,3,2501.5,9461.8,1,0.15
"20%30","Kansas",2020-10-03,3,2826.3,8418.5,1,0.2
"25%30","Kansas",2020-10-03,3,3204.25,7694.75,1,0.25
"30%30","Kansas",2020-10-03,3,3525.5,7034.8,1,0.3
"35%30","Kansas",2020-10-03,3,3895.15,6415.5,1,0.35
"40%30","Kansas",2020-10-03,3,4268.3,5916.3,1,0.4
"45%30","Kansas",2020-10-03,3,4648.5,5460.85,0,0.45
"1%31","Kansas",2020-10-03,4,1313.48,23300.14,1,0.01
"2.5%31","Kansas",2020-10-03,4,1446.475,18847.75,1,0.025
"5%31","Kansas",2020-10-03,4,1657.4,15885.95,1,0.05
"10%31","Kansas",2020-10-03,4,2057.5,12589.7,1,0.1
"15%31","Kansas",2020-10-03,4,2405.35,10706.8,1,0.15
"20%31","Kansas",2020-10-03,4,2756.3,9535.3,1,0.2
"25%31","Kansas",2020-10-03,4,3112.25,8444.75,0,0.25
"30%31","Kansas",2020-10-03,4,3510.2,7633.3,0,0.3
"35%31","Kansas",2020-10-03,4,3909.15,6921.9,0,0.35
"40%31","Kansas",2020-10-03,4,4312.1,6326.5,0,0.4
"45%31","Kansas",2020-10-03,4,4764.05,5778.85,0,0.45
"1%32","Kansas",2020-10-10,1,2038.91,8020.14,1,0.01
"2.5%32","Kansas",2020-10-10,1,2331,7346.2,1,0.025
"5%32","Kansas",2020-10-10,1,2610.95,6722.55,1,0.05
"10%32","Kansas",2020-10-10,1,2964,6168,1,0.1
"15%32","Kansas",2020-10-10,1,3207,5801,1,0.15
"20%32","Kansas",2020-10-10,1,3398,5507,1,0.2
"25%32","Kansas",2020-10-10,1,3557,5265.25,1,0.25
"30%32","Kansas",2020-10-10,1,3724,5073.3,0,0.3
"35%32","Kansas",2020-10-10,1,3889.65,4877,0,0.35
"40%32","Kansas",2020-10-10,1,4045.8,4712.8,0,0.4
"45%32","Kansas",2020-10-10,1,4208,4536.45,0,0.45
"1%33","Kansas",2020-10-10,2,1183.35,12844.74,1,0.01
"2.5%33","Kansas",2020-10-10,2,1471.425,11140.9,1,0.025
"5%33","Kansas",2020-10-10,2,1763.45,9727.2,1,0.05
"10%33","Kansas",2020-10-10,2,2181.4,8323.7,1,0.1
"15%33","Kansas",2020-10-10,2,2522.2,7315.1,1,0.15
"20%33","Kansas",2020-10-10,2,2799.5,6700.5,1,0.2
"25%33","Kansas",2020-10-10,2,3097.75,6258.75,1,0.25
"30%33","Kansas",2020-10-10,2,3375.2,5838.8,1,0.3
"35%33","Kansas",2020-10-10,2,3654.15,5469.55,0,0.35
"40%33","Kansas",2020-10-10,2,3905.1,5136.5,0,0.4
"45%33","Kansas",2020-10-10,2,4173.15,4785.95,0,0.45
"1%34","Kansas",2020-10-10,3,1003.47,16160.63,1,0.01
"2.5%34","Kansas",2020-10-10,3,1242.475,13789.4,1,0.025
"5%34","Kansas",2020-10-10,3,1477.5,12062.65,1,0.05
"10%34","Kansas",2020-10-10,3,1895.3,9836.2,1,0.1
"15%34","Kansas",2020-10-10,3,2214.2,8590.95,1,0.15
"20%34","Kansas",2020-10-10,3,2567.5,7706.5,0,0.2
"25%34","Kansas",2020-10-10,3,2883.25,6999.25,0,0.25
"30%34","Kansas",2020-10-10,3,3188.2,6394,0,0.3
"35%34","Kansas",2020-10-10,3,3491.45,5833.00000000001,0,0.35
"40%34","Kansas",2020-10-10,3,3810.3,5399.9,0,0.4
"45%34","Kansas",2020-10-10,3,4173.5,4947.85,0,0.45
"1%35","Kansas",2020-10-10,4,1156,18970.42,1,0.01
"2.5%35","Kansas",2020-10-10,4,1293.975,15912.225,1,0.025
"5%35","Kansas",2020-10-10,4,1497.95,13548.05,1,0.05
