"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"25%8","Vermont",2020-08-29,1,40,67,1,0.25
"30%8","Vermont",2020-08-29,1,42,64,0,0.3
"35%8","Vermont",2020-08-29,1,45,61,0,0.35
"40%8","Vermont",2020-08-29,1,47,58,0,0.4
"45%8","Vermont",2020-08-29,1,50,55,0,0.45
"1%9","Vermont",2020-08-29,2,13,150.01,1,0.01
"2.5%9","Vermont",2020-08-29,2,17,131,1,0.025
"5%9","Vermont",2020-08-29,2,20,114.05,1,0.05
"10%9","Vermont",2020-08-29,2,26,97,1,0.1
"15%9","Vermont",2020-08-29,2,30,87,0,0.15
"20%9","Vermont",2020-08-29,2,34,79,0,0.2
"25%9","Vermont",2020-08-29,2,37,74,0,0.25
"30%9","Vermont",2020-08-29,2,41,69,0,0.3
"35%9","Vermont",2020-08-29,2,44,65,0,0.35
"40%9","Vermont",2020-08-29,2,47,61,0,0.4
"45%9","Vermont",2020-08-29,2,50,57,0,0.45
"1%10","Vermont",2020-08-29,3,12,182.01,1,0.01
"2.5%10","Vermont",2020-08-29,3,15,154,1,0.025
"5%10","Vermont",2020-08-29,3,19,134,1,0.05
"10%10","Vermont",2020-08-29,3,24,113,1,0.1
"15%10","Vermont",2020-08-29,3,28,100,1,0.15
"20%10","Vermont",2020-08-29,3,32,89.2000000000003,1,0.2
"25%10","Vermont",2020-08-29,3,36,82,0,0.25
"30%10","Vermont",2020-08-29,3,40,75,0,0.3
"35%10","Vermont",2020-08-29,3,44,69,0,0.35
"40%10","Vermont",2020-08-29,3,47,64,0,0.4
"45%10","Vermont",2020-08-29,3,51,60,0,0.45
"1%11","Vermont",2020-08-29,4,13,205.01,1,0.01
"2.5%11","Vermont",2020-08-29,4,15,177,1,0.025
"5%11","Vermont",2020-08-29,4,19,149,1,0.05
"10%11","Vermont",2020-08-29,4,24,122,1,0.1
"15%11","Vermont",2020-08-29,4,28,106,1,0.15
"20%11","Vermont",2020-08-29,4,32,94,0,0.2
"25%11","Vermont",2020-08-29,4,36,85,0,0.25
"30%11","Vermont",2020-08-29,4,40,78,0,0.3
"35%11","Vermont",2020-08-29,4,44,72,0,0.35
"40%11","Vermont",2020-08-29,4,48,66,0,0.4
"45%11","Vermont",2020-08-29,4,52,61,0,0.45
"1%12","Vermont",2020-09-05,1,15,91,1,0.01
"2.5%12","Vermont",2020-09-05,1,18,81.0249999999996,1,0.025
"5%12","Vermont",2020-09-05,1,21,74,1,0.05
"10%12","Vermont",2020-09-05,1,25,66,1,0.1
"15%12","Vermont",2020-09-05,1,28,61,1,0.15
"20%12","Vermont",2020-09-05,1,30,57,0,0.2
"25%12","Vermont",2020-09-05,1,32,53,0,0.25
"30%12","Vermont",2020-09-05,1,34,51,0,0.3
"35%12","Vermont",2020-09-05,1,36,48,0,0.35
"40%12","Vermont",2020-09-05,1,38,46,0,0.4
"45%12","Vermont",2020-09-05,1,40,44,0,0.45
"1%13","Vermont",2020-09-05,2,10,117,1,0.01
"2.5%13","Vermont",2020-09-05,2,14,99,1,0.025
"5%13","Vermont",2020-09-05,2,17,88,1,0.05
"10%13","Vermont",2020-09-05,2,21,76,1,0.1
"15%13","Vermont",2020-09-05,2,24,69,1,0.15
"20%13","Vermont",2020-09-05,2,27,63,1,0.2
"25%13","Vermont",2020-09-05,2,29,59,1,0.25
"30%13","Vermont",2020-09-05,2,32,55,1,0.3
"35%13","Vermont",2020-09-05,2,34,52,0,0.35
"40%13","Vermont",2020-09-05,2,37,48,0,0.4
"45%13","Vermont",2020-09-05,2,39,45,0,0.45
"1%14","Vermont",2020-09-05,3,9,132,1,0.01
"2.5%14","Vermont",2020-09-05,3,12,116,1,0.025
"5%14","Vermont",2020-09-05,3,14,100,1,0.05
"10%14","Vermont",2020-09-05,3,18,84,1,0.1
"15%14","Vermont",2020-09-05,3,22,75,1,0.15
"20%14","Vermont",2020-09-05,3,25,68,1,0.2
"25%14","Vermont",2020-09-05,3,28,62,1,0.25
"30%14","Vermont",2020-09-05,3,31,57,0,0.3
"35%14","Vermont",2020-09-05,3,33,52,0,0.35
"40%14","Vermont",2020-09-05,3,36,49,0,0.4
"45%14","Vermont",2020-09-05,3,39,46,0,0.45
"1%15","Vermont",2020-09-05,4,9,156,1,0.01
"2.5%15","Vermont",2020-09-05,4,11,128,1,0.025
"5%15","Vermont",2020-09-05,4,13.95,110,1,0.05
"10%15","Vermont",2020-09-05,4,17,91.1000000000004,1,0.1
"15%15","Vermont",2020-09-05,4,21,79,1,0.15
"20%15","Vermont",2020-09-05,4,24,70,1,0.2
"25%15","Vermont",2020-09-05,4,27,64,1,0.25
"30%15","Vermont",2020-09-05,4,29,59,1,0.3
"35%15","Vermont",2020-09-05,4,32,54,1,0.35
"40%15","Vermont",2020-09-05,4,35,49,1,0.4
"45%15","Vermont",2020-09-05,4,38,45,1,0.45
"1%16","Vermont",2020-09-12,1,10,65,1,0.01
"2.5%16","Vermont",2020-09-12,1,12,58,1,0.025
"5%16","Vermont",2020-09-12,1,14,53,1,0.05
"10%16","Vermont",2020-09-12,1,17,47,1,0.1
"15%16","Vermont",2020-09-12,1,19,43,1,0.15
"20%16","Vermont",2020-09-12,1,20,40,1,0.2
"25%16","Vermont",2020-09-12,1,22,38,1,0.25
"30%16","Vermont",2020-09-12,1,24,36,1,0.3
"35%16","Vermont",2020-09-12,1,25,34,1,0.35
"40%16","Vermont",2020-09-12,1,27,33,1,0.4
"45%16","Vermont",2020-09-12,1,28,31,0,0.45
"1%17","Vermont",2020-09-12,2,8,82,1,0.01
"2.5%17","Vermont",2020-09-12,2,10,72,1,0.025
"5%17","Vermont",2020-09-12,2,12,64,1,0.05
"10%17","Vermont",2020-09-12,2,15,55,1,0.1
"15%17","Vermont",2020-09-12,2,17,49,1,0.15
"20%17","Vermont",2020-09-12,2,19,45,1,0.2
"25%17","Vermont",2020-09-12,2,21,42,1,0.25
"30%17","Vermont",2020-09-12,2,23,39,1,0.3
"35%17","Vermont",2020-09-12,2,25,37,1,0.35
"40%17","Vermont",2020-09-12,2,27,34,1,0.4
"45%17","Vermont",2020-09-12,2,28,32,1,0.45
"1%18","Vermont",2020-09-12,3,6,96.0100000000002,1,0.01
"2.5%18","Vermont",2020-09-12,3,8,82,1,0.025
"5%18","Vermont",2020-09-12,3,10,71,1,0.05
"10%18","Vermont",2020-09-12,3,13,60,1,0.1
"15%18","Vermont",2020-09-12,3,15,53,1,0.15
"20%18","Vermont",2020-09-12,3,17,48,1,0.2
"25%18","Vermont",2020-09-12,3,19,44,1,0.25
"30%18","Vermont",2020-09-12,3,21,40,1,0.3
"35%18","Vermont",2020-09-12,3,23,38,0,0.35
"40%18","Vermont",2020-09-12,3,25,35,0,0.4
"45%18","Vermont",2020-09-12,3,27,32,0,0.45
"1%19","Vermont",2020-09-12,4,7,103,1,0.01
"2.5%19","Vermont",2020-09-12,4,8,90,1,0.025
"5%19","Vermont",2020-09-12,4,10,76,0,0.05
"10%19","Vermont",2020-09-12,4,12,64,0,0.1
"15%19","Vermont",2020-09-12,4,15,56,0,0.15
"20%19","Vermont",2020-09-12,4,17,50,0,0.2
"25%19","Vermont",2020-09-12,4,19,45,0,0.25
"30%19","Vermont",2020-09-12,4,21,41,0,0.3
"35%19","Vermont",2020-09-12,4,23,38,0,0.35
"40%19","Vermont",2020-09-12,4,25,35,0,0.4
"45%19","Vermont",2020-09-12,4,27,32,0,0.45
"1%20","Vermont",2020-09-19,1,12,71,1,0.01
"2.5%20","Vermont",2020-09-19,1,15,65,1,0.025
"5%20","Vermont",2020-09-19,1,17,59,1,0.05
"10%20","Vermont",2020-09-19,1,20,52,1,0.1
"15%20","Vermont",2020-09-19,1,22,48,1,0.15
"20%20","Vermont",2020-09-19,1,24,45,1,0.2
"25%20","Vermont",2020-09-19,1,25,42,1,0.25
"30%20","Vermont",2020-09-19,1,27,41,1,0.3
"35%20","Vermont",2020-09-19,1,29,39,0,0.35
"40%20","Vermont",2020-09-19,1,30,37,0,0.4
"45%20","Vermont",2020-09-19,1,32,35,0,0.45
"1%21","Vermont",2020-09-19,2,8,88,1,0.01
"2.5%21","Vermont",2020-09-19,2,11,77.0249999999996,1,0.025
"5%21","Vermont",2020-09-19,2,13,70,1,0.05
"10%21","Vermont",2020-09-19,2,16,60,1,0.1
"15%21","Vermont",2020-09-19,2,19,54,1,0.15
"20%21","Vermont",2020-09-19,2,21,49,1,0.2
"25%21","Vermont",2020-09-19,2,23,46,1,0.25
"30%21","Vermont",2020-09-19,2,25,42,1,0.3
"35%21","Vermont",2020-09-19,2,27,40,1,0.35
"40%21","Vermont",2020-09-19,2,29,37,0,0.4
"45%21","Vermont",2020-09-19,2,31,35,0,0.45
"1%22","Vermont",2020-09-19,3,6.99,102,1,0.01
"2.5%22","Vermont",2020-09-19,3,8,88,1,0.025
"5%22","Vermont",2020-09-19,3,11,77,0,0.05
"10%22","Vermont",2020-09-19,3,14,65,0,0.1
"15%22","Vermont",2020-09-19,3,17,58,0,0.15
"20%22","Vermont",2020-09-19,3,19,53,0,0.2
"25%22","Vermont",2020-09-19,3,22,48,0,0.25
"30%22","Vermont",2020-09-19,3,24,45,0,0.3
"35%22","Vermont",2020-09-19,3,26,41,0,0.35
"40%22","Vermont",2020-09-19,3,28,38,0,0.4
"45%22","Vermont",2020-09-19,3,30,35,0,0.45
"1%23","Vermont",2020-09-19,4,8,118,1,0.01
"2.5%23","Vermont",2020-09-19,4,9,99,1,0.025
"5%23","Vermont",2020-09-19,4,11,84,1,0.05
"10%23","Vermont",2020-09-19,4,14,70,1,0.1
"15%23","Vermont",2020-09-19,4,17,62,0,0.15
"20%23","Vermont",2020-09-19,4,19,56,0,0.2
"25%23","Vermont",2020-09-19,4,21,51,0,0.25
"30%23","Vermont",2020-09-19,4,24,46.3000000000002,0,0.3
"35%23","Vermont",2020-09-19,4,26,43,0,0.35
"40%23","Vermont",2020-09-19,4,28,39,0,0.4
"45%23","Vermont",2020-09-19,4,31,36,0,0.45
"1%24","Vermont",2020-09-26,1,9.00000001,62.00000001,1,0.01
"2.5%24","Vermont",2020-09-26,1,11.00000001,55.00000001,1,0.025
"5%24","Vermont",2020-09-26,1,13.00000001,49.00000001,1,0.05
"10%24","Vermont",2020-09-26,1,16.00000001,44.00000001,1,0.1
"15%24","Vermont",2020-09-26,1,18.00000001,40.00000001,1,0.15
"20%24","Vermont",2020-09-26,1,20.00000001,38.00000001,0,0.2
"25%24","Vermont",2020-09-26,1,21.00000001,36.00000001,0,0.25
"30%24","Vermont",2020-09-26,1,23.00000001,34.00000001,0,0.3
"35%24","Vermont",2020-09-26,1,24.00000001,32.00000001,0,0.35
"40%24","Vermont",2020-09-26,1,25.00000001,30.00000001,0,0.4
"45%24","Vermont",2020-09-26,1,26.00000001,29.00000001,0,0.45
"1%25","Vermont",2020-09-26,2,7.99000001,72.00000001,0,0.01
"2.5%25","Vermont",2020-09-26,2,9.00000001,65.00000001,0,0.025
"5%25","Vermont",2020-09-26,2,12.00000001,57.0500000100002,0,0.05
"10%25","Vermont",2020-09-26,2,14.00000001,50.00000001,0,0.1
"15%25","Vermont",2020-09-26,2,16.00000001,45.00000001,0,0.15
"20%25","Vermont",2020-09-26,2,18.00000001,42.00000001,0,0.2
"25%25","Vermont",2020-09-26,2,20.00000001,39.00000001,0,0.25
"30%25","Vermont",2020-09-26,2,22.00000001,36.00000001,0,0.3
"35%25","Vermont",2020-09-26,2,23.00000001,34.00000001,0,0.35
"40%25","Vermont",2020-09-26,2,25.00000001,32.00000001,0,0.4
"45%25","Vermont",2020-09-26,2,27.00000001,30.00000001,0,0.45
"1%26","Vermont",2020-09-26,3,6.00000001,86.00000001,1,0.01
"2.5%26","Vermont",2020-09-26,3,8.00000001,76.00000001,1,0.025
"5%26","Vermont",2020-09-26,3,10.00000001,67.00000001,0,0.05
"10%26","Vermont",2020-09-26,3,13.00000001,56.00000001,0,0.1
"15%26","Vermont",2020-09-26,3,15.00000001,50.00000001,0,0.15
"20%26","Vermont",2020-09-26,3,17.00000001,45.00000001,0,0.2
"25%26","Vermont",2020-09-26,3,19.00000001,41.00000001,0,0.25
"30%26","Vermont",2020-09-26,3,21.00000001,38.00000001,0,0.3
"35%26","Vermont",2020-09-26,3,22.00000001,35.00000001,0,0.35
"40%26","Vermont",2020-09-26,3,24.00000001,33.00000001,0,0.4
"45%26","Vermont",2020-09-26,3,26.00000001,31.00000001,0,0.45
"1%27","Vermont",2020-09-26,4,6.00000001,97.0100000100002,0,0.01
"2.5%27","Vermont",2020-09-26,4,7.00000001,83.0250000099996,0,0.025
"5%27","Vermont",2020-09-26,4,9.00000001,71.00000001,0,0.05
"10%27","Vermont",2020-09-26,4,12.00000001,59.00000001,0,0.1
"15%27","Vermont",2020-09-26,4,14.00000001,52.00000001,0,0.15
"20%27","Vermont",2020-09-26,4,16.00000001,47.00000001,0,0.2
"25%27","Vermont",2020-09-26,4,18.00000001,42.00000001,0,0.25
"30%27","Vermont",2020-09-26,4,20.00000001,39.00000001,0,0.3
"35%27","Vermont",2020-09-26,4,22.00000001,36.00000001,0,0.35
"40%27","Vermont",2020-09-26,4,24.00000001,33.00000001,0,0.4
"45%27","Vermont",2020-09-26,4,26.00000001,30.00000001,0,0.45
"1%28","Vermont",2020-10-03,1,15,80,1,0.01
"2.5%28","Vermont",2020-10-03,1,18,73,0,0.025
"5%28","Vermont",2020-10-03,1,21,67,0,0.05
"10%28","Vermont",2020-10-03,1,24,59,0,0.1
"15%28","Vermont",2020-10-03,1,26,55,0,0.15
"20%28","Vermont",2020-10-03,1,28,52,0,0.2
"25%28","Vermont",2020-10-03,1,30,49,0,0.25
"30%28","Vermont",2020-10-03,1,32,47,0,0.3
"35%28","Vermont",2020-10-03,1,34,44.3500000000008,0,0.35
"40%28","Vermont",2020-10-03,1,36,43,0,0.4
"45%28","Vermont",2020-10-03,1,37,41,0,0.45
"1%29","Vermont",2020-10-03,2,11,103,1,0.01
"2.5%29","Vermont",2020-10-03,2,14,90.0249999999996,1,0.025
"5%29","Vermont",2020-10-03,2,16,80.0500000000002,1,0.05
"10%29","Vermont",2020-10-03,2,20,70,1,0.1
"15%29","Vermont",2020-10-03,2,23,63,0,0.15
"20%29","Vermont",2020-10-03,2,26,58,0,0.2
"25%29","Vermont",2020-10-03,2,29,54,0,0.25
"30%29","Vermont",2020-10-03,2,31,50,0,0.3
"35%29","Vermont",2020-10-03,2,33,47,0,0.35
"40%29","Vermont",2020-10-03,2,35,45,0,0.4
"45%29","Vermont",2020-10-03,2,37,42,0,0.45
"1%30","Vermont",2020-10-03,3,9,122,1,0.01
"2.5%30","Vermont",2020-10-03,3,10.975,106,0,0.025
"5%30","Vermont",2020-10-03,3,13,91,0,0.05
"10%30","Vermont",2020-10-03,3,17,75,0,0.1
"15%30","Vermont",2020-10-03,3,20,67,0,0.15
"20%30","Vermont",2020-10-03,3,23,61,0,0.2
"25%30","Vermont",2020-10-03,3,26,56,0,0.25
"30%30","Vermont",2020-10-03,3,28,52,0,0.3
"35%30","Vermont",2020-10-03,3,31,48,0,0.35
"40%30","Vermont",2020-10-03,3,33,45,0,0.4
"45%30","Vermont",2020-10-03,3,36,42,0,0.45
"1%31","Vermont",2020-10-03,4,9,131.01,0,0.01
"2.5%31","Vermont",2020-10-03,4,11,112,0,0.025
"5%31","Vermont",2020-10-03,4,13,96,0,0.05
"10%31","Vermont",2020-10-03,4,17,81,0,0.1
"15%31","Vermont",2020-10-03,4,20,70,0,0.15
"20%31","Vermont",2020-10-03,4,23,64,0,0.2
"25%31","Vermont",2020-10-03,4,26,59,0,0.25
"30%31","Vermont",2020-10-03,4,28,54,0,0.3
"35%31","Vermont",2020-10-03,4,31,49,0,0.35
"40%31","Vermont",2020-10-03,4,33,46,0,0.4
"45%31","Vermont",2020-10-03,4,36,43,0,0.45
"1%32","Vermont",2020-10-10,1,45,223,1,0.01
"2.5%32","Vermont",2020-10-10,1,53,202,1,0.025
"5%32","Vermont",2020-10-10,1,61,184,1,0.05
"10%32","Vermont",2020-10-10,1,70,165,0,0.1
"15%32","Vermont",2020-10-10,1,77,154,0,0.15
"20%32","Vermont",2020-10-10,1,83,145,0,0.2
"25%32","Vermont",2020-10-10,1,88,138,0,0.25
"30%32","Vermont",2020-10-10,1,94,132,0,0.3
"35%32","Vermont",2020-10-10,1,98,126,0,0.35
"40%32","Vermont",2020-10-10,1,102,120,0,0.4
"45%32","Vermont",2020-10-10,1,107,116,0,0.45
"1%33","Vermont",2020-10-10,2,44,364.01,1,0.01
"2.5%33","Vermont",2020-10-10,2,53,322,1,0.025
"5%33","Vermont",2020-10-10,2,62,293,1,0.05
"10%33","Vermont",2020-10-10,2,78,252,1,0.1
"15%33","Vermont",2020-10-10,2,90,230,1,0.15
"20%33","Vermont",2020-10-10,2,99,212,1,0.2
"25%33","Vermont",2020-10-10,2,107,198,1,0.25
"30%33","Vermont",2020-10-10,2,115,186,1,0.3
"35%33","Vermont",2020-10-10,2,122,174,0,0.35
"40%33","Vermont",2020-10-10,2,130,165,0,0.4
"45%33","Vermont",2020-10-10,2,138,155.45,0,0.45
"1%34","Vermont",2020-10-10,3,40,530.01,1,0.01
"2.5%34","Vermont",2020-10-10,3,51,458,1,0.025
"5%34","Vermont",2020-10-10,3,61,402,1,0.05
"10%34","Vermont",2020-10-10,3,79,333.1,1,0.1
"15%34","Vermont",2020-10-10,3,92,296,1,0.15
"20%34","Vermont",2020-10-10,3,104,271,1,0.2
"25%34","Vermont",2020-10-10,3,115,248,1,0.25
"30%34","Vermont",2020-10-10,3,126,229,1,0.3
"35%34","Vermont",2020-10-10,3,136,213,0,0.35
"40%34","Vermont",2020-10-10,3,148,199,0,0.4
"45%34","Vermont",2020-10-10,3,160,185,0,0.45
"1%35","Vermont",2020-10-10,4,46.99,621.01,1,0.01
"2.5%35","Vermont",2020-10-10,4,57,538.025,1,0.025
"5%35","Vermont",2020-10-10,4,70,462,1,0.05
"10%35","Vermont",2020-10-10,4,88,389,1,0.1
"15%35","Vermont",2020-10-10,4,102,344,1,0.15
"20%35","Vermont",2020-10-10,4,114,313,1,0.2
"25%35","Vermont",2020-10-10,4,127,290,1,0.25
"30%35","Vermont",2020-10-10,4,140,267,1,0.3
"35%35","Vermont",2020-10-10,4,153,246,1,0.35
"40%35","Vermont",2020-10-10,4,165.6,226,1,0.4
"45%35","Vermont",2020-10-10,4,179,208,0,0.45
"1%36","Vermont",2020-10-17,1,34,171.01,1,0.01
"2.5%36","Vermont",2020-10-17,1,40.975,156,1,0.025
"5%36","Vermont",2020-10-17,1,46,144,1,0.05
"10%36","Vermont",2020-10-17,1,54,129,1,0.1
"15%36","Vermont",2020-10-17,1,59.8500000000001,120,1,0.15
"20%36","Vermont",2020-10-17,1,64,113,0,0.2
"25%36","Vermont",2020-10-17,1,68,107,0,0.25
"30%36","Vermont",2020-10-17,1,72,102,0,0.3
"35%36","Vermont",2020-10-17,1,76,97,0,0.35
"40%36","Vermont",2020-10-17,1,79,93,0,0.4
"45%36","Vermont",2020-10-17,1,83,90,0,0.45
"1%37","Vermont",2020-10-17,2,30,270,1,0.01
"2.5%37","Vermont",2020-10-17,2,39,236,1,0.025
"5%37","Vermont",2020-10-17,2,46,205,1,0.05
"10%37","Vermont",2020-10-17,2,55,182,1,0.1
"15%37","Vermont",2020-10-17,2,62,165,1,0.15
"20%37","Vermont",2020-10-17,2,69,152,1,0.2
"25%37","Vermont",2020-10-17,2,75,142,1,0.25
"30%37","Vermont",2020-10-17,2,82,132,0,0.3
"35%37","Vermont",2020-10-17,2,88,125,0,0.35
"40%37","Vermont",2020-10-17,2,94,118,0,0.4
"45%37","Vermont",2020-10-17,2,100,112,0,0.45
"1%38","Vermont",2020-10-17,3,29.99,378.02,1,0.01
"2.5%38","Vermont",2020-10-17,3,37,323.025,1,0.025
"5%38","Vermont",2020-10-17,3,46,287,1,0.05
"10%38","Vermont",2020-10-17,3,56,244,1,0.1
"15%38","Vermont",2020-10-17,3,66,215.150000000001,1,0.15
"20%38","Vermont",2020-10-17,3,74,196,1,0.2
"25%38","Vermont",2020-10-17,3,84,180,1,0.25
"30%38","Vermont",2020-10-17,3,92,167.3,0,0.3
"35%38","Vermont",2020-10-17,3,100,157,0,0.35
"40%38","Vermont",2020-10-17,3,108,146,0,0.4
"45%38","Vermont",2020-10-17,3,119,137,0,0.45
"1%39","Vermont",2020-10-17,4,34,483,0,0.01
"2.5%39","Vermont",2020-10-17,4,42.975,417,0,0.025
"5%39","Vermont",2020-10-17,4,52,363.05,0,0.05
"10%39","Vermont",2020-10-17,4,66,303,0,0.1
"15%39","Vermont",2020-10-17,4,79,267,0,0.15
"20%39","Vermont",2020-10-17,4,89,241,0,0.2
"25%39","Vermont",2020-10-17,4,98.75,221,0,0.25
"30%39","Vermont",2020-10-17,4,108,205,0,0.3
"35%39","Vermont",2020-10-17,4,119,189.350000000001,0,0.35
"40%39","Vermont",2020-10-17,4,129.6,177,0,0.4
"45%39","Vermont",2020-10-17,4,140,164.45,0,0.45
"1%40","Vermont",2020-10-24,1,66,303,1,0.01
"2.5%40","Vermont",2020-10-24,1,74,279,1,0.025
"5%40","Vermont",2020-10-24,1,84,256,1,0.05
"10%40","Vermont",2020-10-24,1,98,231,1,0.1
"15%40","Vermont",2020-10-24,1,107,214,1,0.15
"20%40","Vermont",2020-10-24,1,115,201,1,0.2
"25%40","Vermont",2020-10-24,1,123,190,1,0.25
"30%40","Vermont",2020-10-24,1,129,182,1,0.3
