"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"1%","Texas",2020-08-15,1,12011.96,135581.7,1,0.01
"2.5%","Texas",2020-08-15,1,14884,117169.475,1,0.025
"5%","Texas",2020-08-15,1,18198,102518.7,1,0.05
"10%","Texas",2020-08-15,1,22766.9,87702.2,1,0.1
"15%","Texas",2020-08-15,1,26255.95,78091.35,1,0.15
"20%","Texas",2020-08-15,1,29749.8,71694,1,0.2
"25%","Texas",2020-08-15,1,32712.25,65800,1,0.25
"30%","Texas",2020-08-15,1,35598.6,61352.2,1,0.3
"35%","Texas",2020-08-15,1,38369.2,57386.9,1,0.35
"40%","Texas",2020-08-15,1,41303.8,53577,1,0.4
"45%","Texas",2020-08-15,1,43962,50102.8,0,0.45
"1%1","Texas",2020-08-15,2,11711.74,199689.26,1,0.01
"2.5%1","Texas",2020-08-15,2,12793.925,162169.625,1,0.025
"5%1","Texas",2020-08-15,2,14560.55,131970,1,0.05
"10%1","Texas",2020-08-15,2,17761.3,108447.4,1,0.1
"15%1","Texas",2020-08-15,2,20997.25,94104.7,1,0.15
"20%1","Texas",2020-08-15,2,24186,82966.2,1,0.2
"25%1","Texas",2020-08-15,2,27695.25,74177.75,1,0.25
"30%1","Texas",2020-08-15,2,30977.2,66393.5,1,0.3
"35%1","Texas",2020-08-15,2,34747,60399.35,1,0.35
"40%1","Texas",2020-08-15,2,37915.6,54944.8,0,0.4
"45%1","Texas",2020-08-15,2,41397.65,49960.45,0,0.45
"1%2","Texas",2020-08-15,3,12284.42,208581.67,1,0.01
"2.5%2","Texas",2020-08-15,3,13257.375,167637.15,1,0.025
"5%2","Texas",2020-08-15,3,14829.45,136860.3,1,0.05
"10%2","Texas",2020-08-15,3,18078.1,109906.7,1,0.1
"15%2","Texas",2020-08-15,3,20938.05,93695.95,1,0.15
"20%2","Texas",2020-08-15,3,23361.3,82548.1,1,0.2
"25%2","Texas",2020-08-15,3,26309.25,73420.5,0,0.25
"30%2","Texas",2020-08-15,3,29714.5,64965,0,0.3
"35%2","Texas",2020-08-15,3,33161.25,59278.2,0,0.35
"40%2","Texas",2020-08-15,3,36495.9,53931.3,0,0.4
"45%2","Texas",2020-08-15,3,40725.05,49285.2,0,0.45
"1%3","Texas",2020-08-15,4,13448.93,215423.29,1,0.01
"2.5%3","Texas",2020-08-15,4,14211.975,175546.925,1,0.025
"5%3","Texas",2020-08-15,4,15411.1,151727.65,1,0.05
"10%3","Texas",2020-08-15,4,17733.4,119138.4,1,0.1
"15%3","Texas",2020-08-15,4,20418.35,99993.55,1,0.15
"20%3","Texas",2020-08-15,4,22888,87824.6,1,0.2
"25%3","Texas",2020-08-15,4,25415.5,76678.5,1,0.25
"30%3","Texas",2020-08-15,4,28442.4,67328.8,0,0.3
"35%3","Texas",2020-08-15,4,31690,60145,0,0.35
"40%3","Texas",2020-08-15,4,35392.8,54034.4,0,0.4
"45%3","Texas",2020-08-15,4,39582.75,48720.65,0,0.45
"1%4","Texas",2020-08-22,1,10484.03,115905.2,1,0.01
"2.5%4","Texas",2020-08-22,1,13074.175,101129.9,1,0.025
"5%4","Texas",2020-08-22,1,15817.3,86735.5,1,0.05
"10%4","Texas",2020-08-22,1,20010.4,74338,1,0.1
"15%4","Texas",2020-08-22,1,22750.35,66461.15,1,0.15
"20%4","Texas",2020-08-22,1,25594.9,60832.5,1,0.2
"25%4","Texas",2020-08-22,1,27828.5,56263.75,1,0.25
"30%4","Texas",2020-08-22,1,30224,52184,1,0.3
"35%4","Texas",2020-08-22,1,32396.15,48821.65,1,0.35
"40%4","Texas",2020-08-22,1,34866.7,45687.1,1,0.4
"45%4","Texas",2020-08-22,1,37388.85,42781.95,0,0.45
"1%5","Texas",2020-08-22,2,10025.98,158718.84,1,0.01
"2.5%5","Texas",2020-08-22,2,11244.9,132039.7,1,0.025
"5%5","Texas",2020-08-22,2,12730.9,112156.75,1,0.05
"10%5","Texas",2020-08-22,2,15767.7,89151.6,1,0.1
"15%5","Texas",2020-08-22,2,18172.2,76580,1,0.15
"20%5","Texas",2020-08-22,2,20887.8,67125.8,1,0.2
"25%5","Texas",2020-08-22,2,23351.5,60775,1,0.25
"30%5","Texas",2020-08-22,2,26049.4,54921,0,0.3
"35%5","Texas",2020-08-22,2,28820.95,49936.45,0,0.35
"40%5","Texas",2020-08-22,2,31402,45679.4,0,0.4
"45%5","Texas",2020-08-22,2,34469.65,41718.3,0,0.45
"1%6","Texas",2020-08-22,3,9462.83,157150.54,1,0.01
"2.5%6","Texas",2020-08-22,3,10301.475,130472.875,1,0.025
"5%6","Texas",2020-08-22,3,11427.2,106905.7,1,0.05
"10%6","Texas",2020-08-22,3,13613,85602.7,1,0.1
"15%6","Texas",2020-08-22,3,16148.3,74104.95,1,0.15
"20%6","Texas",2020-08-22,3,18422.9,65450.3,1,0.2
"25%6","Texas",2020-08-22,3,20980.75,58411.5,1,0.25
"30%6","Texas",2020-08-22,3,23642.9,52448.5,1,0.3
"35%6","Texas",2020-08-22,3,26490.5,47026.4,0,0.35
"40%6","Texas",2020-08-22,3,29534.3,42761.3,0,0.4
"45%6","Texas",2020-08-22,3,32498.7,39151.55,0,0.45
"1%7","Texas",2020-08-22,4,10621.43,165072.25,1,0.01
"2.5%7","Texas",2020-08-22,4,11035.45,137318.9,1,0.025
"5%7","Texas",2020-08-22,4,11809.25,113619.65,1,0.05
"10%7","Texas",2020-08-22,4,13587.4,87924.5,1,0.1
"15%7","Texas",2020-08-22,4,15560.35,74340.7,1,0.15
"20%7","Texas",2020-08-22,4,17660.5,65049.9,1,0.2
"25%7","Texas",2020-08-22,4,19988.5,57539,1,0.25
"30%7","Texas",2020-08-22,4,22476.4,51180.5,1,0.3
"35%7","Texas",2020-08-22,4,25072.8,46089.9,1,0.35
"40%7","Texas",2020-08-22,4,27669.3,41556.1,1,0.4
"45%7","Texas",2020-08-22,4,30653.25,37521.2,1,0.45
"1%8","Texas",2020-08-29,1,9254.96,100613.97,1,0.01
"2.5%8","Texas",2020-08-29,1,11372.125,86836.6499999999,1,0.025
"5%8","Texas",2020-08-29,1,13615.05,76252.2,1,0.05
"10%8","Texas",2020-08-29,1,16787.2,64596.7,1,0.1
"15%8","Texas",2020-08-29,1,19584.4,58328.55,1,0.15
"20%8","Texas",2020-08-29,1,21828,52845,1,0.2
"25%8","Texas",2020-08-29,1,23910,48427.5,1,0.25
"30%8","Texas",2020-08-29,1,25915.8,45229.8,0,0.3
"35%8","Texas",2020-08-29,1,28127.75,42331.55,0,0.35
"40%8","Texas",2020-08-29,1,30241.4,39618.8,0,0.4
"45%8","Texas",2020-08-29,1,32390.3,37488.6,0,0.45
"1%9","Texas",2020-08-29,2,8680.83,133565.35,1,0.01
"2.5%9","Texas",2020-08-29,2,9634.925,111681.95,1,0.025
"5%9","Texas",2020-08-29,2,11108.85,93248.15,1,0.05
"10%9","Texas",2020-08-29,2,13544.7,74072.1,1,0.1
"15%9","Texas",2020-08-29,2,15674.25,64499.05,1,0.15
"20%9","Texas",2020-08-29,2,17617.4,56908.4,1,0.2
"25%9","Texas",2020-08-29,2,19885,51211,1,0.25
"30%9","Texas",2020-08-29,2,22036.8,46312.4,1,0.3
"35%9","Texas",2020-08-29,2,24454.95,42086.75,1,0.35
"40%9","Texas",2020-08-29,2,26940.6,38484.4,0,0.4
"45%9","Texas",2020-08-29,2,29435.75,35501.5,0,0.45
"1%10","Texas",2020-08-29,3,7809.49,128463.71,1,0.01
"2.5%10","Texas",2020-08-29,3,8638.325,108619.275,1,0.025
"5%10","Texas",2020-08-29,3,9792.65,91033.9,1,0.05
"10%10","Texas",2020-08-29,3,11807.5,72832.6,1,0.1
"15%10","Texas",2020-08-29,3,13933.35,62526,1,0.15
"20%10","Texas",2020-08-29,3,15924.1,54733.3,1,0.2
"25%10","Texas",2020-08-29,3,18022.25,49379.75,1,0.25
"30%10","Texas",2020-08-29,3,20164,44239,1,0.3
"35%10","Texas",2020-08-29,3,22473.15,40169.85,1,0.35
"40%10","Texas",2020-08-29,3,24657.3,36125.1,1,0.4
"45%10","Texas",2020-08-29,3,27079.05,33051.3,0,0.45
"1%11","Texas",2020-08-29,4,9361.89,146878.05,1,0.01
"2.5%11","Texas",2020-08-29,4,9789.975,116341.5,1,0.025
"5%11","Texas",2020-08-29,4,10463.95,94259.55,1,0.05
"10%11","Texas",2020-08-29,4,11939.9,75736.1,1,0.1
"15%11","Texas",2020-08-29,4,13723.4,62747.45,1,0.15
"20%11","Texas",2020-08-29,4,15407.8,54448.8,1,0.2
"25%11","Texas",2020-08-29,4,17081.75,47909,1,0.25
"30%11","Texas",2020-08-29,4,18914.7,43073.4,1,0.3
"35%11","Texas",2020-08-29,4,21171.6,38663.95,1,0.35
"40%11","Texas",2020-08-29,4,23663.2,34828.4,1,0.4
"45%11","Texas",2020-08-29,4,26013.8,31539.5,0,0.45
"1%12","Texas",2020-09-05,1,6904.59,72349.9,1,0.01
"2.5%12","Texas",2020-09-05,1,8463.55,61847.725,1,0.025
"5%12","Texas",2020-09-05,1,10210.9,54331.6,1,0.05
"10%12","Texas",2020-09-05,1,12559.7,46516.9,1,0.1
"15%12","Texas",2020-09-05,1,14536.7,41841.8,1,0.15
"20%12","Texas",2020-09-05,1,16272,38112.4,1,0.2
"25%12","Texas",2020-09-05,1,17886.5,35528.75,1,0.25
"30%12","Texas",2020-09-05,1,19344.7,33210.5,1,0.3
"35%12","Texas",2020-09-05,1,20748.25,31106.95,1,0.35
"40%12","Texas",2020-09-05,1,22338.8,29205.2,1,0.4
"45%12","Texas",2020-09-05,1,23805.1,27295.7,1,0.45
"1%13","Texas",2020-09-05,2,5436.49,89069.65,1,0.01
"2.5%13","Texas",2020-09-05,2,6224.275,74140.475,1,0.025
"5%13","Texas",2020-09-05,2,7201.25,63819,1,0.05
"10%13","Texas",2020-09-05,2,8871,51350.7,1,0.1
"15%13","Texas",2020-09-05,2,10554.2,44548.5,1,0.15
"20%13","Texas",2020-09-05,2,12133.3,39825.7,1,0.2
