"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"1%6","North Dakota",2020-08-22,3,444.98,5803.15,1,0.01
"2.5%6","North Dakota",2020-08-22,3,543.95,5162.075,1,0.025
"5%6","North Dakota",2020-08-22,3,643.95,4473,1,0.05
"10%6","North Dakota",2020-08-22,3,814,3777,1,0.1
"15%6","North Dakota",2020-08-22,3,954,3321,1,0.15
"20%6","North Dakota",2020-08-22,3,1079.8,2993.8,1,0.2
"25%6","North Dakota",2020-08-22,3,1204,2756,1,0.25
"30%6","North Dakota",2020-08-22,3,1324,2507,1,0.3
"35%6","North Dakota",2020-08-22,3,1460.25,2328.35,1,0.35
"40%6","North Dakota",2020-08-22,3,1597,2154,1,0.4
"45%6","North Dakota",2020-08-22,3,1714,1989.45,1,0.45
"1%7","North Dakota",2020-08-22,4,473.99,8280.28000000001,1,0.01
"2.5%7","North Dakota",2020-08-22,4,544.975,6855.2,1,0.025
"5%7","North Dakota",2020-08-22,4,624,5840.2,1,0.05
"10%7","North Dakota",2020-08-22,4,786,4695.4,1,0.1
"15%7","North Dakota",2020-08-22,4,923.85,4061.15,1,0.15
"20%7","North Dakota",2020-08-22,4,1065.8,3610.6,1,0.2
"25%7","North Dakota",2020-08-22,4,1192,3208.25,1,0.25
"30%7","North Dakota",2020-08-22,4,1351,2919.3,1,0.3
"35%7","North Dakota",2020-08-22,4,1513.3,2671,1,0.35
"40%7","North Dakota",2020-08-22,4,1669,2437,1,0.4
"45%7","North Dakota",2020-08-22,4,1840,2217.45,0,0.45
"1%8","North Dakota",2020-08-29,1,977,4457.01,1,0.01
"2.5%8","North Dakota",2020-08-29,1,1126.95,4145.37499999999,1,0.025
"5%8","North Dakota",2020-08-29,1,1296,3758.1,1,0.05
"10%8","North Dakota",2020-08-29,1,1479.9,3373.2,1,0.1
"15%8","North Dakota",2020-08-29,1,1621.85,3147,1,0.15
"20%8","North Dakota",2020-08-29,1,1743.8,2980,1,0.2
"25%8","North Dakota",2020-08-29,1,1839.75,2829.25,1,0.25
"30%8","North Dakota",2020-08-29,1,1922,2690,0,0.3
"35%8","North Dakota",2020-08-29,1,2021.65,2573,0,0.35
"40%8","North Dakota",2020-08-29,1,2102,2476,0,0.4
"45%8","North Dakota",2020-08-29,1,2201,2379.45,0,0.45
"1%9","North Dakota",2020-08-29,2,837.74,7562.1,1,0.01
"2.5%9","North Dakota",2020-08-29,2,1023.975,6706.1,1,0.025
"5%9","North Dakota",2020-08-29,2,1226.8,5975.05,1,0.05
"10%9","North Dakota",2020-08-29,2,1500,5141.2,1,0.1
"15%9","North Dakota",2020-08-29,2,1735.85,4692,1,0.15
"20%9","North Dakota",2020-08-29,2,1924,4313.2,1,0.2
"25%9","North Dakota",2020-08-29,2,2095.75,4027.25,0,0.25
"30%9","North Dakota",2020-08-29,2,2266.7,3791.9,0,0.3
"35%9","North Dakota",2020-08-29,2,2452.65,3563.35,0,0.35
"40%9","North Dakota",2020-08-29,2,2617,3354.4,0,0.4
"45%9","North Dakota",2020-08-29,2,2801.1,3170.8,0,0.45
"1%10","North Dakota",2020-08-29,3,901.47,12021.7,1,0.01
"2.5%10","North Dakota",2020-08-29,3,1096.475,10450.5,1,0.025
"5%10","North Dakota",2020-08-29,3,1309.4,9165.2,1,0.05
"10%10","North Dakota",2020-08-29,3,1651.4,7749.6,1,0.1
"15%10","North Dakota",2020-08-29,3,1941.35,6748.8,1,0.15
"20%10","North Dakota",2020-08-29,3,2212.1,6083.9,1,0.2
"25%10","North Dakota",2020-08-29,3,2480.5,5594.75,0,0.25
"30%10","North Dakota",2020-08-29,3,2744.5,5185.8,0,0.3
"35%10","North Dakota",2020-08-29,3,3016.15,4797.5,0,0.35
"40%10","North Dakota",2020-08-29,3,3296.1,4435.7,0,0.4
"45%10","North Dakota",2020-08-29,3,3547.5,4106.95,0,0.45
"1%11","North Dakota",2020-08-29,4,1108.46,18510.98,1,0.01
"2.5%11","North Dakota",2020-08-29,4,1271.45,15226.225,1,0.025
"5%11","North Dakota",2020-08-29,4,1471.45,12896.5,1,0.05
"10%11","North Dakota",2020-08-29,4,1833.4,10495.8,1,0.1
"15%11","North Dakota",2020-08-29,4,2172.5,9005.8,1,0.15
"20%11","North Dakota",2020-08-29,4,2490.5,8049.1,1,0.2
"25%11","North Dakota",2020-08-29,4,2787.5,7229.75,0,0.25
"30%11","North Dakota",2020-08-29,4,3146.3,6550.5,0,0.3
"35%11","North Dakota",2020-08-29,4,3494.5,5976.85,0,0.35
"40%11","North Dakota",2020-08-29,4,3851.1,5457.9,0,0.4
"45%11","North Dakota",2020-08-29,4,4224.15,4980.95,0,0.45
"1%12","North Dakota",2020-09-05,1,945.49,4159.62,1,0.01
"2.5%12","North Dakota",2020-09-05,1,1088.475,3847.575,1,0.025
"5%12","North Dakota",2020-09-05,1,1225.5,3520.6,1,0.05
"10%12","North Dakota",2020-09-05,1,1404.4,3150.5,1,0.1
"15%12","North Dakota",2020-09-05,1,1540.5,2928.65,1,0.15
"20%12","North Dakota",2020-09-05,1,1643.5,2778.7,1,0.2
"25%12","North Dakota",2020-09-05,1,1738.5,2645.5,1,0.25
"30%12","North Dakota",2020-09-05,1,1819.2,2531.5,1,0.3
"35%12","North Dakota",2020-09-05,1,1899.5,2429.5,1,0.35
"40%12","North Dakota",2020-09-05,1,1989.5,2341.9,0,0.4
"45%12","North Dakota",2020-09-05,1,2078.05,2246.5,0,0.45
"1%13","North Dakota",2020-09-05,2,736.5,6297.52,1,0.01
"2.5%13","North Dakota",2020-09-05,2,901.5,5457.65,1,0.025
"5%13","North Dakota",2020-09-05,2,1072.45,4929.8,1,0.05
"10%13","North Dakota",2020-09-05,2,1290.5,4252.9,1,0.1
"15%13","North Dakota",2020-09-05,2,1468.5,3863.65,1,0.15
"20%13","North Dakota",2020-09-05,2,1634.7,3568.7,1,0.2
"25%13","North Dakota",2020-09-05,2,1791.25,3331,1,0.25
"30%13","North Dakota",2020-09-05,2,1916.5,3129.5,1,0.3
"35%13","North Dakota",2020-09-05,2,2059.5,2946.85,1,0.35
"40%13","North Dakota",2020-09-05,2,2205.5,2779.5,1,0.4
"45%13","North Dakota",2020-09-05,2,2341.05,2628.5,1,0.45
"1%14","North Dakota",2020-09-05,3,606.47,8612.51,1,0.01
"2.5%14","North Dakota",2020-09-05,3,767.45,7380.92499999999,1,0.025
"5%14","North Dakota",2020-09-05,3,943.5,6395.8,1,0.05
"10%14","North Dakota",2020-09-05,3,1211.4,5346.9,1,0.1
"15%14","North Dakota",2020-09-05,3,1418.35,4750.8,1,0.15
"20%14","North Dakota",2020-09-05,3,1623.5,4259.7,1,0.2
"25%14","North Dakota",2020-09-05,3,1802.25,3934.5,1,0.25
"30%14","North Dakota",2020-09-05,3,1980.2,3682.1,1,0.3
"35%14","North Dakota",2020-09-05,3,2190.5,3423.5,1,0.35
"40%14","North Dakota",2020-09-05,3,2376.9,3160.3,1,0.4
"45%14","North Dakota",2020-09-05,3,2562.5,2960.95,1,0.45
"1%15","North Dakota",2020-09-05,4,764.5,11997.09,1,0.01
"2.5%15","North Dakota",2020-09-05,4,860.5,9853.49999999999,1,0.025
"5%15","North Dakota",2020-09-05,4,1004.45,8384.05,1,0.05
"10%15","North Dakota",2020-09-05,4,1235.5,6780.9,1,0.1
"15%15","North Dakota",2020-09-05,4,1454.35,5953.95,1,0.15
"20%15","North Dakota",2020-09-05,4,1662.3,5288.1,1,0.2
"25%15","North Dakota",2020-09-05,4,1866.25,4692.75,1,0.25
"30%15","North Dakota",2020-09-05,4,2072.5,4261.7,1,0.3
"35%15","North Dakota",2020-09-05,4,2294.8,3857.85,1,0.35
"40%15","North Dakota",2020-09-05,4,2505.1,3541.9,1,0.4
"45%15","North Dakota",2020-09-05,4,2744.05,3261.5,1,0.45
"1%16","North Dakota",2020-09-12,1,834.97,3508.05,1,0.01
"2.5%16","North Dakota",2020-09-12,1,967.95,3196.1,1,0.025
"5%16","North Dakota",2020-09-12,1,1065,2931.2,1,0.05
"10%16","North Dakota",2020-09-12,1,1197.7,2644,1,0.1
"15%16","North Dakota",2020-09-12,1,1304,2475,1,0.15
"20%16","North Dakota",2020-09-12,1,1391,2344.4,0,0.2
"25%16","North Dakota",2020-09-12,1,1475,2235,0,0.25
"30%16","North Dakota",2020-09-12,1,1550,2133.3,0,0.3
"35%16","North Dakota",2020-09-12,1,1625,2049.35,0,0.35
"40%16","North Dakota",2020-09-12,1,1687,1968,0,0.4
"45%16","North Dakota",2020-09-12,1,1755,1895,0,0.45
"1%17","North Dakota",2020-09-12,2,537.45,4330.7,1,0.01
"2.5%17","North Dakota",2020-09-12,2,664.375,3860.8,1,0.025
"5%17","North Dakota",2020-09-12,2,802.45,3514.5,1,0.05
"10%17","North Dakota",2020-09-12,2,945.4,3026.9,1,0.1
"15%17","North Dakota",2020-09-12,2,1064.35,2751.65,1,0.15
"20%17","North Dakota",2020-09-12,2,1176.5,2554.7,0,0.2
"25%17","North Dakota",2020-09-12,2,1282.5,2380.5,0,0.25
"30%17","North Dakota",2020-09-12,2,1394.5,2236.5,0,0.3
"35%17","North Dakota",2020-09-12,2,1485.5,2110.5,0,0.35
"40%17","North Dakota",2020-09-12,2,1578.5,1988.9,0,0.4
"45%17","North Dakota",2020-09-12,2,1673.5,1871.5,0,0.45
"1%18","North Dakota",2020-09-12,3,403.99,5260.15,1,0.01
"2.5%18","North Dakota",2020-09-12,3,488,4540.15,1,0.025
"5%18","North Dakota",2020-09-12,3,625.95,3929.15,1,0.05
"10%18","North Dakota",2020-09-12,3,772.9,3319.2,1,0.1
"15%18","North Dakota",2020-09-12,3,903,2946,1,0.15
"20%18","North Dakota",2020-09-12,3,1017.8,2668,0,0.2
"25%18","North Dakota",2020-09-12,3,1134,2454,0,0.25
"30%18","North Dakota",2020-09-12,3,1234.7,2260,0,0.3
"35%18","North Dakota",2020-09-12,3,1343,2113,0,0.35
"40%18","North Dakota",2020-09-12,3,1451.6,1966,0,0.4
"45%18","North Dakota",2020-09-12,3,1564,1827,0,0.45
"1%19","North Dakota",2020-09-12,4,435.99,6282.28000000001,1,0.01
"2.5%19","North Dakota",2020-09-12,4,495,5443.125,1,0.025
"5%19","North Dakota",2020-09-12,4,568.95,4508.15,1,0.05
"10%19","North Dakota",2020-09-12,4,698,3665,0,0.1
"15%19","North Dakota",2020-09-12,4,809.85,3159.9,0,0.15
"20%19","North Dakota",2020-09-12,4,915,2798,0,0.2
"25%19","North Dakota",2020-09-12,4,1015,2524.25,0,0.25
"30%19","North Dakota",2020-09-12,4,1128.7,2301,0,0.3
"35%19","North Dakota",2020-09-12,4,1238,2114.35,0,0.35
"40%19","North Dakota",2020-09-12,4,1358,1929.4,0,0.4
"45%19","North Dakota",2020-09-12,4,1478,1766,0,0.45
"1%20","North Dakota",2020-09-19,1,1219.48,5145.65,1,0.01
"2.5%20","North Dakota",2020-09-19,1,1374.5,4730.5,1,0.025
"5%20","North Dakota",2020-09-19,1,1552.45,4353.55,1,0.05
"10%20","North Dakota",2020-09-19,1,1753.4,3957.6,1,0.1
"15%20","North Dakota",2020-09-19,1,1915.5,3670.65,1,0.15
"20%20","North Dakota",2020-09-19,1,2039.5,3462.5,1,0.2
"25%20","North Dakota",2020-09-19,1,2151.5,3286.75,1,0.25
"30%20","North Dakota",2020-09-19,1,2263.5,3155.5,1,0.3
"35%20","North Dakota",2020-09-19,1,2370.5,3030.5,1,0.35
"40%20","North Dakota",2020-09-19,1,2471.5,2904.5,1,0.4
"45%20","North Dakota",2020-09-19,1,2575.05,2784.95,1,0.45
"1%21","North Dakota",2020-09-19,2,828.98,7213.15,1,0.01
"2.5%21","North Dakota",2020-09-19,2,1026,6344.025,1,0.025
"5%21","North Dakota",2020-09-19,2,1216,5708.1,1,0.05
"10%21","North Dakota",2020-09-19,2,1496,4932.2,1,0.1
"15%21","North Dakota",2020-09-19,2,1697.85,4508.45,1,0.15
"20%21","North Dakota",2020-09-19,2,1879,4179,1,0.2
"25%21","North Dakota",2020-09-19,2,2051,3878,1,0.25
"30%21","North Dakota",2020-09-19,2,2226.7,3647,1,0.3
"35%21","North Dakota",2020-09-19,2,2377,3426.05,1,0.35
"40%21","North Dakota",2020-09-19,2,2552,3229.4,1,0.4
"45%21","North Dakota",2020-09-19,2,2710.55,3046,1,0.45
"1%22","North Dakota",2020-09-19,3,746.96,9759.18,1,0.01
"2.5%22","North Dakota",2020-09-19,3,894,7964.225,1,0.025
"5%22","North Dakota",2020-09-19,3,1076.85,6962.1,1,0.05
"10%22","North Dakota",2020-09-19,3,1381.9,5854,1,0.1
"15%22","North Dakota",2020-09-19,3,1607,5235.45,1,0.15
"20%22","North Dakota",2020-09-19,3,1818.8,4770.8,1,0.2
"25%22","North Dakota",2020-09-19,3,2015,4396,1,0.25
"30%22","North Dakota",2020-09-19,3,2202.4,4060.6,1,0.3
"35%22","North Dakota",2020-09-19,3,2410.65,3776,1,0.35
"40%22","North Dakota",2020-09-19,3,2616,3488,0,0.4
"45%22","North Dakota",2020-09-19,3,2801.1,3245.9,0,0.45
"1%23","North Dakota",2020-09-19,4,754.98,12378.05,1,0.01
"2.5%23","North Dakota",2020-09-19,4,863,10450,1,0.025
"5%23","North Dakota",2020-09-19,4,1007.9,9058.45,1,0.05
"10%23","North Dakota",2020-09-19,4,1258,7290.7,1,0.1
"15%23","North Dakota",2020-09-19,4,1490.7,6260.3,1,0.15
"20%23","North Dakota",2020-09-19,4,1714.8,5547.4,1,0.2
"25%23","North Dakota",2020-09-19,4,1949,4964.25,1,0.25
"30%23","North Dakota",2020-09-19,4,2179.5,4537.6,0,0.3
"35%23","North Dakota",2020-09-19,4,2396.3,4167.35,0,0.35
"40%23","North Dakota",2020-09-19,4,2633.6,3788.2,0,0.4
"45%23","North Dakota",2020-09-19,4,2883.2,3440.9,0,0.45
"1%24","North Dakota",2020-09-26,1,1432.49,5946.51,1,0.01
"2.5%24","North Dakota",2020-09-26,1,1633.475,5446.725,1,0.025
"5%24","North Dakota",2020-09-26,1,1825.25,4991.55,1,0.05
"10%24","North Dakota",2020-09-26,1,2075.5,4554.6,1,0.1
"15%24","North Dakota",2020-09-26,1,2260.5,4266.8,1,0.15
"20%24","North Dakota",2020-09-26,1,2404.5,4048.7,1,0.2
"25%24","North Dakota",2020-09-26,1,2543.25,3861,1,0.25
"30%24","North Dakota",2020-09-26,1,2674.5,3699.8,1,0.3
"35%24","North Dakota",2020-09-26,1,2794.5,3548.85,1,0.35
"40%24","North Dakota",2020-09-26,1,2920.5,3404.5,0,0.4
"45%24","North Dakota",2020-09-26,1,3040.05,3283.95,0,0.45
"1%25","North Dakota",2020-09-26,2,1130.49,8724.57,1,0.01
"2.5%25","North Dakota",2020-09-26,2,1399.3,7938.55,1,0.025
"5%25","North Dakota",2020-09-26,2,1653.45,7108.5,1,0.05
"10%25","North Dakota",2020-09-26,2,1971.2,6104,1,0.1
"15%25","North Dakota",2020-09-26,2,2225.35,5522.65,1,0.15
"20%25","North Dakota",2020-09-26,2,2435.5,5117.9,1,0.2
"25%25","North Dakota",2020-09-26,2,2657.5,4771.5,1,0.25
"30%25","North Dakota",2020-09-26,2,2829.2,4466.5,1,0.3
"35%25","North Dakota",2020-09-26,2,3020.15,4221.55,1,0.35
"40%25","North Dakota",2020-09-26,2,3206.1,3992.9,1,0.4
"45%25","North Dakota",2020-09-26,2,3369.5,3775.95,1,0.45
"1%26","North Dakota",2020-09-26,3,1046.75,12188.98,1,0.01
"2.5%26","North Dakota",2020-09-26,3,1265.975,10132.2,1,0.025
"5%26","North Dakota",2020-09-26,3,1534,8982.15,1,0.05
"10%26","North Dakota",2020-09-26,3,1919.9,7662.1,1,0.1
"15%26","North Dakota",2020-09-26,3,2245.7,6849.15,1,0.15
"20%26","North Dakota",2020-09-26,3,2497.8,6193.2,1,0.2
"25%26","North Dakota",2020-09-26,3,2735.5,5701.25,1,0.25
"30%26","North Dakota",2020-09-26,3,2979.7,5277.3,1,0.3
"35%26","North Dakota",2020-09-26,3,3203,4883.35,1,0.35
"40%26","North Dakota",2020-09-26,3,3457.4,4561,0,0.4
"45%26","North Dakota",2020-09-26,3,3716.55,4256,0,0.45
"1%27","North Dakota",2020-09-26,4,1024.99,16205.56,1,0.01
"2.5%27","North Dakota",2020-09-26,4,1207.975,14089.475,1,0.025
"5%27","North Dakota",2020-09-26,4,1407.95,12106,1,0.05
"10%27","North Dakota",2020-09-26,4,1753,9793.3,1,0.1
"15%27","North Dakota",2020-09-26,4,2087.55,8437.75,1,0.15
"20%27","North Dakota",2020-09-26,4,2365,7505,1,0.2
"25%27","North Dakota",2020-09-26,4,2653,6785.5,1,0.25
"30%27","North Dakota",2020-09-26,4,2947.4,6192.2,1,0.3
"35%27","North Dakota",2020-09-26,4,3235,5615.05,0,0.35
"40%27","North Dakota",2020-09-26,4,3555.6,5148,0,0.4
"45%27","North Dakota",2020-09-26,4,3909,4733.45,0,0.45
"1%28","North Dakota",2020-10-03,1,1386.96,5543.12,1,0.01
"2.5%28","North Dakota",2020-10-03,1,1592.975,5128.025,1,0.025
"5%28","North Dakota",2020-10-03,1,1768.95,4733.15,1,0.05
"10%28","North Dakota",2020-10-03,1,2001,4284.3,1,0.1
"15%28","North Dakota",2020-10-03,1,2161.85,4008.15,1,0.15
"20%28","North Dakota",2020-10-03,1,2302,3795.4,1,0.2
"25%28","North Dakota",2020-10-03,1,2424,3624,0,0.25
"30%28","North Dakota",2020-10-03,1,2529,3464.3,0,0.3
"35%28","North Dakota",2020-10-03,1,2635.3,3328,0,0.35
"40%28","North Dakota",2020-10-03,1,2749,3195,0,0.4
"45%28","North Dakota",2020-10-03,1,2862,3075.45,0,0.45
"1%29","North Dakota",2020-10-03,2,1004.42,7755.75000000001,1,0.01
"2.5%29","North Dakota",2020-10-03,2,1204.45,6986.55,1,0.025
"5%29","North Dakota",2020-10-03,2,1434.4,6132.7,1,0.05
"10%29","North Dakota",2020-10-03,2,1718.2,5337.6,1,0.1
"15%29","North Dakota",2020-10-03,2,1942.5,4831.5,1,0.15
"20%29","North Dakota",2020-10-03,2,2132.3,4470.5,0,0.2
"25%29","North Dakota",2020-10-03,2,2316.25,4180,0,0.25
"30%29","North Dakota",2020-10-03,2,2491.2,3960.5,0,0.3
"35%29","North Dakota",2020-10-03,2,2645.5,3729.5,0,0.35
"40%29","North Dakota",2020-10-03,2,2802.5,3526.5,0,0.4
"45%29","North Dakota",2020-10-03,2,2971.05,3325.5,0,0.45
"1%30","North Dakota",2020-10-03,3,772.44,10014.61,1,0.01
"2.5%30","North Dakota",2020-10-03,3,963.45,8743.625,1,0.025
"5%30","North Dakota",2020-10-03,3,1195.5,7651.55,1,0.05
"10%30","North Dakota",2020-10-03,3,1467.4,6456.8,1,0.1
"15%30","North Dakota",2020-10-03,3,1700.35,5701.4,0,0.15
"20%30","North Dakota",2020-10-03,3,1934.5,5207.9,0,0.2
"25%30","North Dakota",2020-10-03,3,2160,4749.75,0,0.25
"30%30","North Dakota",2020-10-03,3,2378.5,4367.3,0,0.3
"35%30","North Dakota",2020-10-03,3,2580.15,4067.5,0,0.35
"40%30","North Dakota",2020-10-03,3,2812.5,3762.3,0,0.4
"45%30","North Dakota",2020-10-03,3,3031.6,3503.95,0,0.45
"1%31","North Dakota",2020-10-03,4,759.48,13037.61,1,0.01
"2.5%31","North Dakota",2020-10-03,4,889.425,10805.775,1,0.025
"5%31","North Dakota",2020-10-03,4,1053.5,9337.9,1,0.05
"10%31","North Dakota",2020-10-03,4,1331.3,7435.5,0,0.1
"15%31","North Dakota",2020-10-03,4,1566.35,6486.5,0,0.15
"20%31","North Dakota",2020-10-03,4,1799.5,5773.5,0,0.2
"25%31","North Dakota",2020-10-03,4,2036.25,5242,0,0.25
"30%31","North Dakota",2020-10-03,4,2274.5,4757.8,0,0.3
"35%31","North Dakota",2020-10-03,4,2527.15,4320.6,0,0.35
"40%31","North Dakota",2020-10-03,4,2786.7,3968.3,0,0.4
"45%31","North Dakota",2020-10-03,4,3052.5,3609.5,0,0.45
"1%32","North Dakota",2020-10-10,1,1798.94,7150.38000000001,1,0.01
"2.5%32","North Dakota",2020-10-10,1,2043.9,6539.1,1,0.025
"5%32","North Dakota",2020-10-10,1,2273.75,6104.2,1,0.05
"10%32","North Dakota",2020-10-10,1,2552.9,5518.4,1,0.1
"15%32","North Dakota",2020-10-10,1,2763.85,5146,1,0.15
"20%32","North Dakota",2020-10-10,1,2940.6,4863.2,1,0.2
"25%32","North Dakota",2020-10-10,1,3097,4618,0,0.25
"30%32","North Dakota",2020-10-10,1,3221,4433,0,0.3
"35%32","North Dakota",2020-10-10,1,3375.65,4254.35,0,0.35
"40%32","North Dakota",2020-10-10,1,3511.6,4087,0,0.4
"45%32","North Dakota",2020-10-10,1,3651.55,3932,0,0.45
"1%33","North Dakota",2020-10-10,2,1284.49,9950.61,1,0.01
"2.5%33","North Dakota",2020-10-10,2,1505.5,8710.09999999999,1,0.025
"5%33","North Dakota",2020-10-10,2,1783.4,7651.7,1,0.05
"10%33","North Dakota",2020-10-10,2,2165.5,6660.6,1,0.1
"15%33","North Dakota",2020-10-10,2,2468.35,6102.65,1,0.15
"20%33","North Dakota",2020-10-10,2,2724.3,5642.5,0,0.2
"25%33","North Dakota",2020-10-10,2,2947,5294,0,0.25
"30%33","North Dakota",2020-10-10,2,3151.9,5002.8,0,0.3
"35%33","North Dakota",2020-10-10,2,3374.15,4757.5,0,0.35
"40%33","North Dakota",2020-10-10,2,3599.1,4508.9,0,0.4
"45%33","North Dakota",2020-10-10,2,3803.05,4261.5,0,0.45
"1%34","North Dakota",2020-10-10,3,1050.97,13156.79,1,0.01
"2.5%34","North Dakota",2020-10-10,3,1275,11147.35,1,0.025
"5%34","North Dakota",2020-10-10,3,1563.85,9707.25,1,0.05
"10%34","North Dakota",2020-10-10,3,1972.9,8237.4,1,0.1
"15%34","North Dakota",2020-10-10,3,2333.7,7338.3,0,0.15
"20%34","North Dakota",2020-10-10,3,2605.6,6638,0,0.2
"25%34","North Dakota",2020-10-10,3,2849.75,6138.25,0,0.25
"30%34","North Dakota",2020-10-10,3,3117.7,5667.8,0,0.3
"35%34","North Dakota",2020-10-10,3,3408.65,5241.35,0,0.35
"40%34","North Dakota",2020-10-10,3,3680.8,4846.4,0,0.4
"45%34","North Dakota",2020-10-10,3,3950.55,4530.45,0,0.45
"1%35","North Dakota",2020-10-10,4,1006.49,17212.3,1,0.01
"2.5%35","North Dakota",2020-10-10,4,1149.5,14138.65,1,0.025
"5%35","North Dakota",2020-10-10,4,1395.5,11910.8,1,0.05
"10%35","North Dakota",2020-10-10,4,1717.4,9868.2,1,0.1
"15%35","North Dakota",2020-10-10,4,2039.35,8633.60000000001,0,0.15
"20%35","North Dakota",2020-10-10,4,2334.5,7800.7,0,0.2
"25%35","North Dakota",2020-10-10,4,2687.25,6987.5,0,0.25
"30%35","North Dakota",2020-10-10,4,3013.2,6337.1,0,0.3
"35%35","North Dakota",2020-10-10,4,3340.8,5785.5,0,0.35
"40%35","North Dakota",2020-10-10,4,3660.5,5290.5,0,0.4
"45%35","North Dakota",2020-10-10,4,3991.6,4853.95,0,0.45
"1%36","North Dakota",2020-10-17,1,2641.26,10581.67,1,0.01
