"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"5%3","Maryland",2020-08-15,4,1275,11651.7,1,0.05
"10%3","Maryland",2020-08-15,4,1461.8,9259.2,1,0.1
"15%3","Maryland",2020-08-15,4,1673.85,7875.45,1,0.15
"20%3","Maryland",2020-08-15,4,1890.8,6820.2,1,0.2
"25%3","Maryland",2020-08-15,4,2113,6061.25,1,0.25
"30%3","Maryland",2020-08-15,4,2364.7,5374.6,1,0.3
"35%3","Maryland",2020-08-15,4,2635.65,4830.35,1,0.35
"40%3","Maryland",2020-08-15,4,2923,4358.4,1,0.4
"45%3","Maryland",2020-08-15,4,3266.55,3950,1,0.45
"1%4","Maryland",2020-08-22,1,1296.92,7028.14,1,0.01
"2.5%4","Maryland",2020-08-22,1,1530.975,6357.87499999999,1,0.025
"5%4","Maryland",2020-08-22,1,1788.9,5757.5,1,0.05
"10%4","Maryland",2020-08-22,1,2103.8,5093.1,1,0.1
"15%4","Maryland",2020-08-22,1,2316,4736.15,1,0.15
"20%4","Maryland",2020-08-22,1,2491,4476,1,0.2
"25%4","Maryland",2020-08-22,1,2660.75,4237,1,0.25
"30%4","Maryland",2020-08-22,1,2817,4045,1,0.3
"35%4","Maryland",2020-08-22,1,2963.65,3847,1,0.35
"40%4","Maryland",2020-08-22,1,3098.6,3691,0,0.4
"45%4","Maryland",2020-08-22,1,3241,3531.9,0,0.45
"1%5","Maryland",2020-08-22,2,706.47,8765.56,1,0.01
"2.5%5","Maryland",2020-08-22,2,852.475,7589.09999999999,1,0.025
"5%5","Maryland",2020-08-22,2,1034.3,6677.15,1,0.05
"10%5","Maryland",2020-08-22,2,1340.3,5704.7,1,0.1
"15%5","Maryland",2020-08-22,2,1574.5,5061.95,1,0.15
"20%5","Maryland",2020-08-22,2,1747.3,4562.7,1,0.2
"25%5","Maryland",2020-08-22,2,1944.5,4203.75,0,0.25
"30%5","Maryland",2020-08-22,2,2134.5,3868.1,0,0.3
"35%5","Maryland",2020-08-22,2,2330.8,3603.5,0,0.35
"40%5","Maryland",2020-08-22,2,2532.5,3372.9,0,0.4
"45%5","Maryland",2020-08-22,2,2738.5,3134.5,0,0.45
"1%6","Maryland",2020-08-22,3,857.5,12523.61,1,0.01
"2.5%6","Maryland",2020-08-22,3,891.475,10231.75,1,0.025
"5%6","Maryland",2020-08-22,3,950.45,8374.6,1,0.05
"10%6","Maryland",2020-08-22,3,1069.5,6641.6,1,0.1
"15%6","Maryland",2020-08-22,3,1213.5,5700.65,1,0.15
"20%6","Maryland",2020-08-22,3,1359.3,4974.9,1,0.2
"25%6","Maryland",2020-08-22,3,1518.25,4391.25,1,0.25
"30%6","Maryland",2020-08-22,3,1687.2,3887.4,0,0.3
"35%6","Maryland",2020-08-22,3,1866.15,3479.55,0,0.35
"40%6","Maryland",2020-08-22,3,2067.5,3148.5,0,0.4
"45%6","Maryland",2020-08-22,3,2310.05,2819.95,0,0.45
"1%7","Maryland",2020-08-22,4,651.5,10619.73,1,0.01
"2.5%7","Maryland",2020-08-22,4,691.5,8949.29999999999,1,0.025
"5%7","Maryland",2020-08-22,4,745.5,7384.65,1,0.05
"10%7","Maryland",2020-08-22,4,864.3,5720.7,1,0.1
"15%7","Maryland",2020-08-22,4,986.35,4887.65,1,0.15
"20%7","Maryland",2020-08-22,4,1121.3,4273.9,1,0.2
"25%7","Maryland",2020-08-22,4,1288.25,3823.5,0,0.25
"30%7","Maryland",2020-08-22,4,1461.5,3383.5,0,0.3
"35%7","Maryland",2020-08-22,4,1634.15,3021.9,0,0.35
"40%7","Maryland",2020-08-22,4,1817.5,2734.9,0,0.4
"45%7","Maryland",2020-08-22,4,2019.5,2490.95,0,0.45
"1%8","Maryland",2020-08-29,1,1343.48,7062.62,1,0.01
"2.5%8","Maryland",2020-08-29,1,1572.375,6345.575,1,0.025
"5%8","Maryland",2020-08-29,1,1821.5,5860.55,1,0.05
"10%8","Maryland",2020-08-29,1,2132.4,5183.6,1,0.1
"15%8","Maryland",2020-08-29,1,2342.5,4817.25,1,0.15
"20%8","Maryland",2020-08-29,1,2505.5,4500.5,1,0.2
"25%8","Maryland",2020-08-29,1,2654.5,4269.75,0,0.25
"30%8","Maryland",2020-08-29,1,2806.5,4067.5,0,0.3
"35%8","Maryland",2020-08-29,1,2967.5,3874.5,0,0.35
"40%8","Maryland",2020-08-29,1,3114.1,3712.9,0,0.4
"45%8","Maryland",2020-08-29,1,3259.05,3558.95,0,0.45
"1%9","Maryland",2020-08-29,2,685.5,9261.63,1,0.01
"2.5%9","Maryland",2020-08-29,2,876.5,8107.775,1,0.025
"5%9","Maryland",2020-08-29,2,1054.5,6962.9,1,0.05
"10%9","Maryland",2020-08-29,2,1303.2,5969.5,1,0.1
"15%9","Maryland",2020-08-29,2,1543.5,5275.65,1,0.15
"20%9","Maryland",2020-08-29,2,1773.3,4756.9,1,0.2
"25%9","Maryland",2020-08-29,2,1983.25,4360,1,0.25
"30%9","Maryland",2020-08-29,2,2172.2,4035.5,1,0.3
"35%9","Maryland",2020-08-29,2,2382.5,3737.9,0,0.35
"40%9","Maryland",2020-08-29,2,2596.5,3468.9,0,0.4
"45%9","Maryland",2020-08-29,2,2804.05,3261.5,0,0.45
"1%10","Maryland",2020-08-29,3,857,13270.31,1,0.01
"2.5%10","Maryland",2020-08-29,3,905.95,10722.75,1,0.025
"5%10","Maryland",2020-08-29,3,984,9015.25,1,0.05
"10%10","Maryland",2020-08-29,3,1125.8,7128,1,0.1
"15%10","Maryland",2020-08-29,3,1275,5948.75,1,0.15
"20%10","Maryland",2020-08-29,3,1450,5211.2,1,0.2
"25%10","Maryland",2020-08-29,3,1635,4638,1,0.25
"30%10","Maryland",2020-08-29,3,1816,4134,0,0.3
"35%10","Maryland",2020-08-29,3,1998,3730,0,0.35
"40%10","Maryland",2020-08-29,3,2211,3394,0,0.4
"45%10","Maryland",2020-08-29,3,2476.1,3071.9,0,0.45
"1%11","Maryland",2020-08-29,4,803.5,11795.98,1,0.01
"2.5%11","Maryland",2020-08-29,4,845.475,9741.7,1,0.025
"5%11","Maryland",2020-08-29,4,909.45,8131.25,1,0.05
"10%11","Maryland",2020-08-29,4,1046.5,6502.7,1,0.1
"15%11","Maryland",2020-08-29,4,1194.35,5392.1,1,0.15
"20%11","Maryland",2020-08-29,4,1346.5,4658.1,1,0.2
"25%11","Maryland",2020-08-29,4,1495.5,4152.5,1,0.25
"30%11","Maryland",2020-08-29,4,1647.2,3746.8,1,0.3
"35%11","Maryland",2020-08-29,4,1831.15,3356.85,1,0.35
"40%11","Maryland",2020-08-29,4,2034.7,3022.9,0,0.4
"45%11","Maryland",2020-08-29,4,2254.05,2758.5,0,0.45
"1%12","Maryland",2020-09-05,1,1651.32,8268.65,1,0.01
"2.5%12","Maryland",2020-09-05,1,1920.475,7347.7,1,0.025
"5%12","Maryland",2020-09-05,1,2184.45,6756.8,1,0.05
"10%12","Maryland",2020-09-05,1,2549.5,6071.8,1,0.1
"15%12","Maryland",2020-09-05,1,2793.5,5658.65,1,0.15
"20%12","Maryland",2020-09-05,1,3005.5,5313.5,1,0.2
"25%12","Maryland",2020-09-05,1,3188.5,5037.5,1,0.25
"30%12","Maryland",2020-09-05,1,3370.5,4828.8,1,0.3
"35%12","Maryland",2020-09-05,1,3552.5,4629.5,1,0.35
"40%12","Maryland",2020-09-05,1,3721.1,4455.5,1,0.4
"45%12","Maryland",2020-09-05,1,3900.05,4266.85,1,0.45
"1%13","Maryland",2020-09-05,2,934.96,12406.46,1,0.01
"2.5%13","Maryland",2020-09-05,2,1223.95,10497.9,1,0.025
"5%13","Maryland",2020-09-05,2,1450.9,8969.25,1,0.05
"10%13","Maryland",2020-09-05,2,1831.9,7612.1,1,0.1
"15%13","Maryland",2020-09-05,2,2152,6854.15,1,0.15
"20%13","Maryland",2020-09-05,2,2446.4,6174.8,1,0.2
"25%13","Maryland",2020-09-05,2,2682,5721.5,1,0.25
"30%13","Maryland",2020-09-05,2,2941.4,5275.3,1,0.3
"35%13","Maryland",2020-09-05,2,3196.65,4946.35,1,0.35
"40%13","Maryland",2020-09-05,2,3452,4604.4,1,0.4
"45%13","Maryland",2020-09-05,2,3686.55,4244.9,1,0.45
"1%14","Maryland",2020-09-05,3,1145.5,18935.69,1,0.01
"2.5%14","Maryland",2020-09-05,3,1211.5,15626.825,1,0.025
"5%14","Maryland",2020-09-05,3,1331.5,12860.2,1,0.05
"10%14","Maryland",2020-09-05,3,1567.5,10100.6,1,0.1
"15%14","Maryland",2020-09-05,3,1816.5,8411.75000000001,1,0.15
"20%14","Maryland",2020-09-05,3,2065.9,7384.1,1,0.2
"25%14","Maryland",2020-09-05,3,2338.25,6564.75,1,0.25
"30%14","Maryland",2020-09-05,3,2588.2,5867.8,1,0.3
"35%14","Maryland",2020-09-05,3,2884.15,5285.2,1,0.35
"40%14","Maryland",2020-09-05,3,3203.1,4761.3,1,0.4
"45%14","Maryland",2020-09-05,3,3542.05,4251.4,0,0.45
"1%15","Maryland",2020-09-05,4,1239.49,18759.44,1,0.01
"2.5%15","Maryland",2020-09-05,4,1306.475,14666.725,1,0.025
"5%15","Maryland",2020-09-05,4,1399.5,12351,1,0.05
"10%15","Maryland",2020-09-05,4,1603.5,9694.40000000001,1,0.1
"15%15","Maryland",2020-09-05,4,1829.5,8272.5,1,0.15
"20%15","Maryland",2020-09-05,4,2065.5,7207.1,1,0.2
"25%15","Maryland",2020-09-05,4,2326.5,6385.25,1,0.25
"30%15","Maryland",2020-09-05,4,2566.2,5747.1,1,0.3
"35%15","Maryland",2020-09-05,4,2856.8,5202.2,1,0.35
"40%15","Maryland",2020-09-05,4,3162.1,4653.9,1,0.4
"45%15","Maryland",2020-09-05,4,3483.5,4233.95,1,0.45
"1%16","Maryland",2020-09-12,1,1632.4,7913.52,1,0.01
"2.5%16","Maryland",2020-09-12,1,1928.45,7199.525,1,0.025
"5%16","Maryland",2020-09-12,1,2157.4,6605.55,1,0.05
"10%16","Maryland",2020-09-12,1,2496.2,5937.6,1,0.1
"15%16","Maryland",2020-09-12,1,2735.35,5526.65,1,0.15
"20%16","Maryland",2020-09-12,1,2932.5,5188.1,1,0.2
"25%16","Maryland",2020-09-12,1,3101.25,4899.5,1,0.25
"30%16","Maryland",2020-09-12,1,3274.5,4683.4,1,0.3
"35%16","Maryland",2020-09-12,1,3452.8,4466.85,1,0.35
"40%16","Maryland",2020-09-12,1,3599.5,4286.5,1,0.4
"45%16","Maryland",2020-09-12,1,3768.5,4114.95,0,0.45
"1%17","Maryland",2020-09-12,2,912.99,11976.5,1,0.01
"2.5%17","Maryland",2020-09-12,2,1121.925,10261,1,0.025
"5%17","Maryland",2020-09-12,2,1410,9045.1,1,0.05
"10%17","Maryland",2020-09-12,2,1791,7590.6,1,0.1
"15%17","Maryland",2020-09-12,2,2083.7,6742.15,1,0.15
"20%17","Maryland",2020-09-12,2,2349.8,6079.4,1,0.2
"25%17","Maryland",2020-09-12,2,2591,5637.25,1,0.25
"30%17","Maryland",2020-09-12,2,2848.7,5181,1,0.3
"35%17","Maryland",2020-09-12,2,3105.65,4878.35,1,0.35
"40%17","Maryland",2020-09-12,2,3370,4516.4,0,0.4
"45%17","Maryland",2020-09-12,2,3648.1,4210,0,0.45
"1%18","Maryland",2020-09-12,3,1210.49,17864.57,1,0.01
"2.5%18","Maryland",2020-09-12,3,1283.5,14900.95,1,0.025
"5%18","Maryland",2020-09-12,3,1414.5,12198.8,1,0.05
"10%18","Maryland",2020-09-12,3,1643.4,9943,1,0.1
"15%18","Maryland",2020-09-12,3,1876.5,8525.5,1,0.15
"20%18","Maryland",2020-09-12,3,2123.3,7443.1,1,0.2
"25%18","Maryland",2020-09-12,3,2372,6555,1,0.25
"30%18","Maryland",2020-09-12,3,2622.2,5879.8,1,0.3
"35%18","Maryland",2020-09-12,3,2886.5,5276.25,1,0.35
"40%18","Maryland",2020-09-12,3,3184.7,4781.9,1,0.4
"45%18","Maryland",2020-09-12,3,3551.5,4313.85,1,0.45
"1%19","Maryland",2020-09-12,4,1281.99,19670.66,1,0.01
"2.5%19","Maryland",2020-09-12,4,1342,15519.5,1,0.025
"5%19","Maryland",2020-09-12,4,1435.95,12895.55,1,0.05
"10%19","Maryland",2020-09-12,4,1648.9,9992.60000000001,1,0.1
"15%19","Maryland",2020-09-12,4,1867.7,8575.15,1,0.15
"20%19","Maryland",2020-09-12,4,2111,7534.4,1,0.2
"25%19","Maryland",2020-09-12,4,2337.5,6660,1,0.25
"30%19","Maryland",2020-09-12,4,2600.7,5903.6,1,0.3
"35%19","Maryland",2020-09-12,4,2900,5299.35,1,0.35
"40%19","Maryland",2020-09-12,4,3178,4782.8,1,0.4
"45%19","Maryland",2020-09-12,4,3524.1,4303.45,1,0.45
"1%20","Maryland",2020-09-19,1,1822.47,8356.68,1,0.01
"2.5%20","Maryland",2020-09-19,1,2093.5,7659.5,1,0.025
"5%20","Maryland",2020-09-19,1,2321.5,6934.9,1,0.05
"10%20","Maryland",2020-09-19,1,2667.4,6255.7,1,0.1
"15%20","Maryland",2020-09-19,1,2930.35,5832.65,1,0.15
"20%20","Maryland",2020-09-19,1,3139.5,5503.5,1,0.2
"25%20","Maryland",2020-09-19,1,3350,5233.5,0,0.25
"30%20","Maryland",2020-09-19,1,3545.2,5017.8,0,0.3
"35%20","Maryland",2020-09-19,1,3720.5,4780.2,0,0.35
"40%20","Maryland",2020-09-19,1,3887.5,4594.9,0,0.4
"45%20","Maryland",2020-09-19,1,4059.5,4400.95,0,0.45
"1%21","Maryland",2020-09-19,2,1065.47,12666.92,1,0.01
"2.5%21","Maryland",2020-09-19,2,1323.4,10850.4,1,0.025
"5%21","Maryland",2020-09-19,2,1616.5,9541.65000000001,1,0.05
"10%21","Maryland",2020-09-19,2,1984.2,8164.8,1,0.1
"15%21","Maryland",2020-09-19,2,2306.35,7377.95,1,0.15
"20%21","Maryland",2020-09-19,2,2578.5,6668.1,1,0.2
"25%21","Maryland",2020-09-19,2,2859.25,6119.5,1,0.25
"30%21","Maryland",2020-09-19,2,3110.2,5648.8,1,0.3
"35%21","Maryland",2020-09-19,2,3364.15,5211.5,1,0.35
"40%21","Maryland",2020-09-19,2,3657.1,4846.3,1,0.4
"45%21","Maryland",2020-09-19,2,3934.05,4518.5,0,0.45
"1%22","Maryland",2020-09-19,3,1212.99,19234.1,1,0.01
"2.5%22","Maryland",2020-09-19,3,1300,16591.05,1,0.025
"5%22","Maryland",2020-09-19,3,1436,13963.1,1,0.05
"10%22","Maryland",2020-09-19,3,1708.7,10665,1,0.1
"15%22","Maryland",2020-09-19,3,1984.85,9172.80000000001,1,0.15
"20%22","Maryland",2020-09-19,3,2265.4,8005,1,0.2
"25%22","Maryland",2020-09-19,3,2555.75,7077.00000000001,1,0.25
"30%22","Maryland",2020-09-19,3,2859,6313.6,1,0.3
"35%22","Maryland",2020-09-19,3,3199,5701.7,1,0.35
"40%22","Maryland",2020-09-19,3,3500.2,5165,1,0.4
"45%22","Maryland",2020-09-19,3,3838.55,4693,1,0.45
"1%23","Maryland",2020-09-19,4,1222.49,20643.34,1,0.01
"2.5%23","Maryland",2020-09-19,4,1284.5,17126.55,1,0.025
"5%23","Maryland",2020-09-19,4,1381.5,14223.95,1,0.05
"10%23","Maryland",2020-09-19,4,1637.3,11061.5,1,0.1
"15%23","Maryland",2020-09-19,4,1901.05,9331.95,1,0.15
"20%23","Maryland",2020-09-19,4,2140.3,8148.1,1,0.2
"25%23","Maryland",2020-09-19,4,2425.5,7145,1,0.25
"30%23","Maryland",2020-09-19,4,2698.6,6373.5,1,0.3
"35%23","Maryland",2020-09-19,4,3015.1,5741.9,1,0.35
"40%23","Maryland",2020-09-19,4,3395.5,5172.5,1,0.4
"45%23","Maryland",2020-09-19,4,3772.15,4684.95,1,0.45
"1%24","Maryland",2020-09-26,1,1357.89,6507.01,1,0.01
"2.5%24","Maryland",2020-09-26,1,1605.95,5814.175,1,0.025
"5%24","Maryland",2020-09-26,1,1837,5353.35,1,0.05
"10%24","Maryland",2020-09-26,1,2099.7,4846.1,1,0.1
"15%24","Maryland",2020-09-26,1,2294.85,4547.15,1,0.15
"20%24","Maryland",2020-09-26,1,2467,4281.2,1,0.2
"25%24","Maryland",2020-09-26,1,2616,4071.5,1,0.25
"30%24","Maryland",2020-09-26,1,2754.7,3903,1,0.3
"35%24","Maryland",2020-09-26,1,2878.65,3742,0,0.35
"40%24","Maryland",2020-09-26,1,3005,3593.4,0,0.4
"45%24","Maryland",2020-09-26,1,3136.55,3428,0,0.45
"1%25","Maryland",2020-09-26,2,844.96,9459.03,1,0.01
"2.5%25","Maryland",2020-09-26,2,1052,8117.325,1,0.025
"5%25","Maryland",2020-09-26,2,1264,7100.2,1,0.05
"10%25","Maryland",2020-09-26,2,1571.9,6079.4,1,0.1
"15%25","Maryland",2020-09-26,2,1820.7,5457,1,0.15
"20%25","Maryland",2020-09-26,2,2033,4934.2,1,0.2
"25%25","Maryland",2020-09-26,2,2220.75,4569.25,1,0.25
"30%25","Maryland",2020-09-26,2,2421.7,4263.9,1,0.3
"35%25","Maryland",2020-09-26,2,2611.65,3987,1,0.35
"40%25","Maryland",2020-09-26,2,2817,3706.8,0,0.4
"45%25","Maryland",2020-09-26,2,3019,3471.45,0,0.45
"1%26","Maryland",2020-09-26,3,867.99,14834.59,1,0.01
"2.5%26","Maryland",2020-09-26,3,938,12088.375,1,0.025
"5%26","Maryland",2020-09-26,3,1035.95,9956.85,1,0.05
"10%26","Maryland",2020-09-26,3,1227.9,8068.70000000001,1,0.1
"15%26","Maryland",2020-09-26,3,1422.85,6898.3,1,0.15
"20%26","Maryland",2020-09-26,3,1629,6058,1,0.2
"25%26","Maryland",2020-09-26,3,1845,5315.75,1,0.25
"30%26","Maryland",2020-09-26,3,2072.4,4770.6,1,0.3
"35%26","Maryland",2020-09-26,3,2317.3,4275.4,0,0.35
"40%26","Maryland",2020-09-26,3,2613.6,3881.4,0,0.4
"45%26","Maryland",2020-09-26,3,2870,3523.45,0,0.45
"1%27","Maryland",2020-09-26,4,1008.490000005,15757.720000005,1,0.01
"2.5%27","Maryland",2020-09-26,4,1060.500000005,12655.625000005,1,0.025
"5%27","Maryland",2020-09-26,4,1150.500000005,10237.700000005,1,0.05
"10%27","Maryland",2020-09-26,4,1333.400000005,8141.300000005,1,0.1
"15%27","Maryland",2020-09-26,4,1520.350000005,6976.500000005,1,0.15
"20%27","Maryland",2020-09-26,4,1700.500000005,6085.900000005,1,0.2
"25%27","Maryland",2020-09-26,4,1912.500000005,5394.500000005,1,0.25
"30%27","Maryland",2020-09-26,4,2116.500000005,4812.800000005,1,0.3
"35%27","Maryland",2020-09-26,4,2328.500000005,4285.250000005,0,0.35
"40%27","Maryland",2020-09-26,4,2595.300000005,3848.500000005,0,0.4
"45%27","Maryland",2020-09-26,4,2873.050000005,3446.300000005,0,0.45
"1%28","Maryland",2020-10-03,1,1649.42,7527.54,1,0.01
"2.5%28","Maryland",2020-10-03,1,1891.375,6832.55,1,0.025
"5%28","Maryland",2020-10-03,1,2122.45,6279.65,1,0.05
"10%28","Maryland",2020-10-03,1,2451.2,5729.6,1,0.1
"15%28","Maryland",2020-10-03,1,2676.75,5318.65,1,0.15
"20%28","Maryland",2020-10-03,1,2871.3,5011.7,1,0.2
"25%28","Maryland",2020-10-03,1,3039.5,4746.75,1,0.25
"30%28","Maryland",2020-10-03,1,3205.2,4516.5,1,0.3
"35%28","Maryland",2020-10-03,1,3363.5,4316.85,1,0.35
"40%28","Maryland",2020-10-03,1,3516.5,4140.5,1,0.4
"45%28","Maryland",2020-10-03,1,3655.5,3980.5,1,0.45
"1%29","Maryland",2020-10-03,2,988.92,10998.04,1,0.01
"2.5%29","Maryland",2020-10-03,2,1202.975,9567.075,1,0.025
"5%29","Maryland",2020-10-03,2,1473.8,8353.1,1,0.05
"10%29","Maryland",2020-10-03,2,1807,7105.1,1,0.1
"15%29","Maryland",2020-10-03,2,2087.85,6368.15,1,0.15
"20%29","Maryland",2020-10-03,2,2366,5821,1,0.2
"25%29","Maryland",2020-10-03,2,2602,5326,1,0.25
"30%29","Maryland",2020-10-03,2,2837.7,4965.3,1,0.3
"35%29","Maryland",2020-10-03,2,3068.65,4598.35,1,0.35
"40%29","Maryland",2020-10-03,2,3294.8,4300,0,0.4
"45%29","Maryland",2020-10-03,2,3533.55,4033.35,0,0.45
"1%30","Maryland",2020-10-03,3,1088.49,16665.64,1,0.01
"2.5%30","Maryland",2020-10-03,3,1159.475,13510.275,1,0.025
"5%30","Maryland",2020-10-03,3,1302.4,11542.6,1,0.05
"10%30","Maryland",2020-10-03,3,1537.5,9218.4,1,0.1
"15%30","Maryland",2020-10-03,3,1768.5,7984.55,1,0.15
"20%30","Maryland",2020-10-03,3,2037.5,6953.9,1,0.2
"25%30","Maryland",2020-10-03,3,2287,6217,1,0.25
"30%30","Maryland",2020-10-03,3,2565.5,5534.4,1,0.3
"35%30","Maryland",2020-10-03,3,2844.15,4974.9,1,0.35
"40%30","Maryland",2020-10-03,3,3139.7,4472.3,1,0.4
"45%30","Maryland",2020-10-03,3,3417.6,4080.5,0,0.45
"1%31","Maryland",2020-10-03,4,1183.99,18227.9300000001,1,0.01
"2.5%31","Maryland",2020-10-03,4,1239,15055.95,1,0.025
"5%31","Maryland",2020-10-03,4,1327,12382.5,1,0.05
"10%31","Maryland",2020-10-03,4,1538.9,9816.9,1,0.1
"15%31","Maryland",2020-10-03,4,1746,8292,1,0.15
"20%31","Maryland",2020-10-03,4,1970,7194.2,1,0.2
"25%31","Maryland",2020-10-03,4,2179.5,6288.25,1,0.25
"30%31","Maryland",2020-10-03,4,2420.7,5533.5,0,0.3
"35%31","Maryland",2020-10-03,4,2736.3,5013.7,0,0.35
"40%31","Maryland",2020-10-03,4,3042,4574.8,0,0.4
"45%31","Maryland",2020-10-03,4,3371.55,4101.9,0,0.45
"1%32","Maryland",2020-10-10,1,1631.88,7676.27000000001,1,0.01
"2.5%32","Maryland",2020-10-10,1,1897.975,6956.075,1,0.025
"5%32","Maryland",2020-10-10,1,2162.95,6353.3,1,0.05
"10%32","Maryland",2020-10-10,1,2496.4,5695,1,0.1
"15%32","Maryland",2020-10-10,1,2718.85,5288.15,1,0.15
"20%32","Maryland",2020-10-10,1,2922.8,4995,1,0.2
"25%32","Maryland",2020-10-10,1,3092.75,4741,1,0.25
"30%32","Maryland",2020-10-10,1,3260.7,4544.3,1,0.3
"35%32","Maryland",2020-10-10,1,3411.65,4369.05,1,0.35
"40%32","Maryland",2020-10-10,1,3566.6,4194,0,0.4
"45%32","Maryland",2020-10-10,1,3713,4028,0,0.45
"1%33","Maryland",2020-10-10,2,1009.46,11252.79,1,0.01
"2.5%33","Maryland",2020-10-10,2,1263.425,9642.87499999999,1,0.025
"5%33","Maryland",2020-10-10,2,1525.45,8592.65,1,0.05
"10%33","Maryland",2020-10-10,2,1886.4,7262.3,1,0.1
"15%33","Maryland",2020-10-10,2,2210.35,6534.95,1,0.15
"20%33","Maryland",2020-10-10,2,2451.5,5940.9,1,0.2
"25%33","Maryland",2020-10-10,2,2681.25,5448,1,0.25
"30%33","Maryland",2020-10-10,2,2911.5,5103.8,1,0.3
"35%33","Maryland",2020-10-10,2,3156.5,4758.85,1,0.35
"40%33","Maryland",2020-10-10,2,3383.1,4424.5,1,0.4
"45%33","Maryland",2020-10-10,2,3624.05,4147.5,0,0.45
"1%34","Maryland",2020-10-10,3,1046.99,17381.58,1,0.01
"2.5%34","Maryland",2020-10-10,3,1133.975,14673.25,1,0.025
"5%34","Maryland",2020-10-10,3,1283,11895,1,0.05
"10%34","Maryland",2020-10-10,3,1556.8,9409.7,1,0.1
"15%34","Maryland",2020-10-10,3,1819.7,7975.2,1,0.15
"20%34","Maryland",2020-10-10,3,2080,6981.2,1,0.2
"25%34","Maryland",2020-10-10,3,2349,6247.25,1,0.25
"30%34","Maryland",2020-10-10,3,2598.7,5617.3,0,0.3
"35%34","Maryland",2020-10-10,3,2870.65,5102.7,0,0.35
"40%34","Maryland",2020-10-10,3,3189,4656,0,0.4
"45%34","Maryland",2020-10-10,3,3526.65,4276.45,0,0.45
"1%35","Maryland",2020-10-10,4,1203.99,19030.05,1,0.01
"2.5%35","Maryland",2020-10-10,4,1268,15761.2,1,0.025
"5%35","Maryland",2020-10-10,4,1369.8,13031.1,1,0.05
"10%35","Maryland",2020-10-10,4,1589.8,10073.4,1,0.1
"15%35","Maryland",2020-10-10,4,1804.85,8493.3,1,0.15
"20%35","Maryland",2020-10-10,4,2029.6,7357.2,0,0.2
"25%35","Maryland",2020-10-10,4,2271,6572.75,0,0.25
"30%35","Maryland",2020-10-10,4,2534,5814,0,0.3
"35%35","Maryland",2020-10-10,4,2791,5225,0,0.35
"40%35","Maryland",2020-10-10,4,3105.6,4747.8,0,0.4
"45%35","Maryland",2020-10-10,4,3490.65,4285.35,0,0.45
"1%36","Maryland",2020-10-17,1,1965.38,8763.54,1,0.01
"2.5%36","Maryland",2020-10-17,1,2290.325,8087.575,1,0.025
"5%36","Maryland",2020-10-17,1,2590.45,7440.5,1,0.05
"10%36","Maryland",2020-10-17,1,2963.5,6685.8,1,0.1
"15%36","Maryland",2020-10-17,1,3224.35,6263.65,1,0.15
