"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"5%4","Nebraska",2020-08-22,1,904,2153.05,1,0.05
"10%4","Nebraska",2020-08-22,1,1017,1978.1,1,0.1
"15%4","Nebraska",2020-08-22,1,1093,1870,0,0.15
"20%4","Nebraska",2020-08-22,1,1148,1784,0,0.2
"25%4","Nebraska",2020-08-22,1,1203,1716,0,0.25
"30%4","Nebraska",2020-08-22,1,1255,1655.3,0,0.3
"35%4","Nebraska",2020-08-22,1,1303,1596.35,0,0.35
"40%4","Nebraska",2020-08-22,1,1346,1543.4,0,0.4
"45%4","Nebraska",2020-08-22,1,1392.55,1490.45,0,0.45
"1%5","Nebraska",2020-08-22,2,409,3376.15,1,0.01
"2.5%5","Nebraska",2020-08-22,2,493.975,2991.15,1,0.025
"5%5","Nebraska",2020-08-22,2,587.95,2691.1,1,0.05
"10%5","Nebraska",2020-08-22,2,708,2348,1,0.1
"15%5","Nebraska",2020-08-22,2,802,2123.15,1,0.15
"20%5","Nebraska",2020-08-22,2,881.8,1954,0,0.2
"25%5","Nebraska",2020-08-22,2,964.75,1822.25,0,0.25
"30%5","Nebraska",2020-08-22,2,1045,1707,0,0.3
"35%5","Nebraska",2020-08-22,2,1112,1605,0,0.35
"40%5","Nebraska",2020-08-22,2,1193.6,1514.4,0,0.4
"45%5","Nebraska",2020-08-22,2,1270.55,1425,0,0.45
"1%6","Nebraska",2020-08-22,3,289.97,3705.16,1,0.01
"2.5%6","Nebraska",2020-08-22,3,376,3216.1,1,0.025
"5%6","Nebraska",2020-08-22,3,450.95,2790,1,0.05
"10%6","Nebraska",2020-08-22,3,568,2348.1,1,0.1
"15%6","Nebraska",2020-08-22,3,660.85,2119.3,0,0.15
"20%6","Nebraska",2020-08-22,3,747,1934.2,0,0.2
"25%6","Nebraska",2020-08-22,3,829.75,1790.25,0,0.25
"30%6","Nebraska",2020-08-22,3,918,1656,0,0.3
"35%6","Nebraska",2020-08-22,3,991.65,1539,0,0.35
"40%6","Nebraska",2020-08-22,3,1074,1439,0,0.4
"45%6","Nebraska",2020-08-22,3,1156,1342,0,0.45
"1%7","Nebraska",2020-08-22,4,256.99,4463.01,1,0.01
"2.5%7","Nebraska",2020-08-22,4,309.975,3609.225,1,0.025
"5%7","Nebraska",2020-08-22,4,367.95,3100.25,1,0.05
"10%7","Nebraska",2020-08-22,4,463.9,2550.3,0,0.1
"15%7","Nebraska",2020-08-22,4,550,2236.15,0,0.15
"20%7","Nebraska",2020-08-22,4,631,2004.2,0,0.2
"25%7","Nebraska",2020-08-22,4,714,1804,0,0.25
"30%7","Nebraska",2020-08-22,4,813,1670.3,0,0.3
"35%7","Nebraska",2020-08-22,4,909,1527.35,0,0.35
"40%7","Nebraska",2020-08-22,4,993.6,1394.4,0,0.4
"45%7","Nebraska",2020-08-22,4,1087,1278.45,0,0.45
"1%8","Nebraska",2020-08-29,1,969.98,3405.06,1,0.01
"2.5%8","Nebraska",2020-08-29,1,1075.975,3092.025,1,0.025
"5%8","Nebraska",2020-08-29,1,1206,2866.1,1,0.05
"10%8","Nebraska",2020-08-29,1,1339,2633,1,0.1
"15%8","Nebraska",2020-08-29,1,1436,2483,1,0.15
"20%8","Nebraska",2020-08-29,1,1528,2369,1,0.2
"25%8","Nebraska",2020-08-29,1,1590.75,2280,1,0.25
"30%8","Nebraska",2020-08-29,1,1655,2186,1,0.3
"35%8","Nebraska",2020-08-29,1,1718,2107,1,0.35
"40%8","Nebraska",2020-08-29,1,1776,2032,0,0.4
"45%8","Nebraska",2020-08-29,1,1847.55,1968.45,0,0.45
"1%9","Nebraska",2020-08-29,2,525.95,4945.03,1,0.01
"2.5%9","Nebraska",2020-08-29,2,666.975,4294.05,1,0.025
"5%9","Nebraska",2020-08-29,2,803.9,3774,1,0.05
"10%9","Nebraska",2020-08-29,2,966,3311.2,1,0.1
"15%9","Nebraska",2020-08-29,2,1116.85,3003.15,1,0.15
"20%9","Nebraska",2020-08-29,2,1248,2767.2,1,0.2
"25%9","Nebraska",2020-08-29,2,1361,2578.25,1,0.25
"30%9","Nebraska",2020-08-29,2,1472,2421,1,0.3
"35%9","Nebraska",2020-08-29,2,1579,2272.35,0,0.35
"40%9","Nebraska",2020-08-29,2,1687.6,2157,0,0.4
"45%9","Nebraska",2020-08-29,2,1800,2041.45,0,0.45
"1%10","Nebraska",2020-08-29,3,501.97,5628.03,1,0.01
"2.5%10","Nebraska",2020-08-29,3,589,4783.1,1,0.025
"5%10","Nebraska",2020-08-29,3,710.95,4254.05,1,0.05
"10%10","Nebraska",2020-08-29,3,901,3592.1,1,0.1
"15%10","Nebraska",2020-08-29,3,1033.85,3199.45,1,0.15
"20%10","Nebraska",2020-08-29,3,1163.8,2930.2,1,0.2
"25%10","Nebraska",2020-08-29,3,1281,2692.25,1,0.25
"30%10","Nebraska",2020-08-29,3,1402.7,2492,0,0.3
"35%10","Nebraska",2020-08-29,3,1532,2319,0,0.35
"40%10","Nebraska",2020-08-29,3,1667,2171.4,0,0.4
"45%10","Nebraska",2020-08-29,3,1792,2037.45,0,0.45
"1%11","Nebraska",2020-08-29,4,457,7137.14,1,0.01
"2.5%11","Nebraska",2020-08-29,4,523.975,5740.1,1,0.025
"5%11","Nebraska",2020-08-29,4,617.95,5001.05,1,0.05
"10%11","Nebraska",2020-08-29,4,774,4161.4,1,0.1
"15%11","Nebraska",2020-08-29,4,909,3627.15,1,0.15
"20%11","Nebraska",2020-08-29,4,1035,3245.4,1,0.2
"25%11","Nebraska",2020-08-29,4,1155.75,2939.25,1,0.25
"30%11","Nebraska",2020-08-29,4,1302.7,2671,0,0.3
"35%11","Nebraska",2020-08-29,4,1449,2428.05,0,0.35
"40%11","Nebraska",2020-08-29,4,1580,2253.4,0,0.4
"45%11","Nebraska",2020-08-29,4,1751.55,2071.45,0,0.45
"1%12","Nebraska",2020-09-05,1,966.99,3479.15,1,0.01
"2.5%12","Nebraska",2020-09-05,1,1110.95,3200.075,1,0.025
"5%12","Nebraska",2020-09-05,1,1236,2966,1,0.05
"10%12","Nebraska",2020-09-05,1,1383,2715,1,0.1
"15%12","Nebraska",2020-09-05,1,1487,2548.15,1,0.15
"20%12","Nebraska",2020-09-05,1,1569,2422,1,0.2
"25%12","Nebraska",2020-09-05,1,1647,2327,1,0.25
"30%12","Nebraska",2020-09-05,1,1709,2237,0,0.3
"35%12","Nebraska",2020-09-05,1,1774,2163.35,0,0.35
"40%12","Nebraska",2020-09-05,1,1831,2093,0,0.4
"45%12","Nebraska",2020-09-05,1,1897.55,2022,0,0.45
"1%13","Nebraska",2020-09-05,2,599.47,5030.63,1,0.01
"2.5%13","Nebraska",2020-09-05,2,719.5,4443.525,1,0.025
"5%13","Nebraska",2020-09-05,2,888.45,3999.55,1,0.05
"10%13","Nebraska",2020-09-05,2,1068.4,3450.6,1,0.1
"15%13","Nebraska",2020-09-05,2,1214.5,3129.5,1,0.15
"20%13","Nebraska",2020-09-05,2,1342.3,2874.5,1,0.2
"25%13","Nebraska",2020-09-05,2,1461.5,2698,1,0.25
"30%13","Nebraska",2020-09-05,2,1561.2,2536.5,0,0.3
"35%13","Nebraska",2020-09-05,2,1666.5,2376.85,0,0.35
"40%13","Nebraska",2020-09-05,2,1777.1,2248.5,0,0.4
"45%13","Nebraska",2020-09-05,2,1881.5,2113.95,0,0.45
"1%14","Nebraska",2020-09-05,3,513.98,5948.2,1,0.01
"2.5%14","Nebraska",2020-09-05,3,642.975,5142.05,1,0.025
"5%14","Nebraska",2020-09-05,3,766,4499.5,1,0.05
"10%14","Nebraska",2020-09-05,3,973,3879.5,1,0.1
"15%14","Nebraska",2020-09-05,3,1120.85,3476.75,1,0.15
"20%14","Nebraska",2020-09-05,3,1272,3164.2,1,0.2
"25%14","Nebraska",2020-09-05,3,1394,2912,1,0.25
"30%14","Nebraska",2020-09-05,3,1528,2716.3,0,0.3
"35%14","Nebraska",2020-09-05,3,1654.6,2523.35,0,0.35
"40%14","Nebraska",2020-09-05,3,1786,2355,0,0.4
"45%14","Nebraska",2020-09-05,3,1912,2194,0,0.45
"1%15","Nebraska",2020-09-05,4,495.499999995,7778.689999995,1,0.01
"2.5%15","Nebraska",2020-09-05,4,575.474999995,6509.799999995,1,0.025
"5%15","Nebraska",2020-09-05,4,683.449999995,5521.849999995,1,0.05
"10%15","Nebraska",2020-09-05,4,853.499999995,4561.499999995,1,0.1
"15%15","Nebraska",2020-09-05,4,1012.349999995,3980.249999995,1,0.15
"20%15","Nebraska",2020-09-05,4,1149.499999995,3551.699999995,0,0.2
"25%15","Nebraska",2020-09-05,4,1295.499999995,3186.749999995,0,0.25
"30%15","Nebraska",2020-09-05,4,1428.199999995,2915.499999995,0,0.3
"35%15","Nebraska",2020-09-05,4,1570.799999995,2648.499999995,0,0.35
"40%15","Nebraska",2020-09-05,4,1722.499999995,2444.499999995,0,0.4
"45%15","Nebraska",2020-09-05,4,1875.599999995,2250.499999995,0,0.45
"1%16","Nebraska",2020-09-12,1,1208.98,4046,1,0.01
"2.5%16","Nebraska",2020-09-12,1,1357,3743.275,1,0.025
"5%16","Nebraska",2020-09-12,1,1486.95,3503,1,0.05
"10%16","Nebraska",2020-09-12,1,1639,3222.2,1,0.1
"15%16","Nebraska",2020-09-12,1,1773,3050,1,0.15
"20%16","Nebraska",2020-09-12,1,1876,2919,1,0.2
"25%16","Nebraska",2020-09-12,1,1970.75,2796.25,1,0.25
"30%16","Nebraska",2020-09-12,1,2052,2696,1,0.3
"35%16","Nebraska",2020-09-12,1,2138,2605.7,0,0.35
"40%16","Nebraska",2020-09-12,1,2217.2,2520,0,0.4
"45%16","Nebraska",2020-09-12,1,2291,2442,0,0.45
"1%17","Nebraska",2020-09-12,2,743.48,6190.53,1,0.01
"2.5%17","Nebraska",2020-09-12,2,939.475,5589.575,1,0.025
"5%17","Nebraska",2020-09-12,2,1123.5,4979.65,1,0.05
"10%17","Nebraska",2020-09-12,2,1341.4,4332.2,1,0.1
"15%17","Nebraska",2020-09-12,2,1518.35,3933.1,1,0.15
"20%17","Nebraska",2020-09-12,2,1684.5,3631.9,1,0.2
"25%17","Nebraska",2020-09-12,2,1828.25,3374,1,0.25
"30%17","Nebraska",2020-09-12,2,1964.2,3159.1,1,0.3
"35%17","Nebraska",2020-09-12,2,2096.8,2974.5,1,0.35
"40%17","Nebraska",2020-09-12,2,2228.1,2805.5,1,0.4
"45%17","Nebraska",2020-09-12,2,2360.5,2644.5,0,0.45
"1%18","Nebraska",2020-09-12,3,703.49,7605.56,1,0.01
"2.5%18","Nebraska",2020-09-12,3,851.25,6647.92499999999,1,0.025
"5%18","Nebraska",2020-09-12,3,1038.45,5778.8,1,0.05
"10%18","Nebraska",2020-09-12,3,1276.5,4887.8,1,0.1
"15%18","Nebraska",2020-09-12,3,1475.35,4400.95,1,0.15
"20%18","Nebraska",2020-09-12,3,1658.5,4019.7,1,0.2
"25%18","Nebraska",2020-09-12,3,1827.25,3724.75,0,0.25
"30%18","Nebraska",2020-09-12,3,1983.5,3453.8,0,0.3
"35%18","Nebraska",2020-09-12,3,2158.15,3217.5,0,0.35
"40%18","Nebraska",2020-09-12,3,2304.1,3002.9,0,0.4
"45%18","Nebraska",2020-09-12,3,2462.15,2819.85,0,0.45
"1%19","Nebraska",2020-09-12,4,689.98,10228.17,1,0.01
"2.5%19","Nebraska",2020-09-12,4,808,8584.3,1,0.025
"5%19","Nebraska",2020-09-12,4,945.95,7269.85,1,0.05
"10%19","Nebraska",2020-09-12,4,1169.6,6020.7,1,0.1
"15%19","Nebraska",2020-09-12,4,1357,5236.6,1,0.15
"20%19","Nebraska",2020-09-12,4,1547,4645,1,0.2
"25%19","Nebraska",2020-09-12,4,1727,4210.5,0,0.25
"30%19","Nebraska",2020-09-12,4,1914.4,3834,0,0.3
"35%19","Nebraska",2020-09-12,4,2102,3494,0,0.35
"40%19","Nebraska",2020-09-12,4,2292,3201,0,0.4
"45%19","Nebraska",2020-09-12,4,2500,2951.45,0,0.45
"1%20","Nebraska",2020-09-19,1,1578.98,5243.24000000001,1,0.01
"2.5%20","Nebraska",2020-09-19,1,1774.975,4853.025,1,0.025
"5%20","Nebraska",2020-09-19,1,1954.7,4503.1,1,0.05
"10%20","Nebraska",2020-09-19,1,2154.9,4144.1,1,0.1
"15%20","Nebraska",2020-09-19,1,2316,3905.45,1,0.15
"20%20","Nebraska",2020-09-19,1,2430,3741,1,0.2
"25%20","Nebraska",2020-09-19,1,2527.75,3594,1,0.25
"30%20","Nebraska",2020-09-19,1,2642,3466,1,0.3
"35%20","Nebraska",2020-09-19,1,2749.65,3355.35,1,0.35
"40%20","Nebraska",2020-09-19,1,2833.6,3238,0,0.4
"45%20","Nebraska",2020-09-19,1,2936,3140,0,0.45
"1%21","Nebraska",2020-09-19,2,1074.49,8585.65,1,0.01
"2.5%21","Nebraska",2020-09-19,2,1280.325,7549.89999999999,1,0.025
"5%21","Nebraska",2020-09-19,2,1509.45,6802.55,1,0.05
"10%21","Nebraska",2020-09-19,2,1846.5,5942.6,1,0.1
"15%21","Nebraska",2020-09-19,2,2076.35,5403.95,1,0.15
"20%21","Nebraska",2020-09-19,2,2288.9,4960.7,1,0.2
"25%21","Nebraska",2020-09-19,2,2475.25,4604.5,1,0.25
"30%21","Nebraska",2020-09-19,2,2676.5,4331.1,1,0.3
"35%21","Nebraska",2020-09-19,2,2867.5,4079.85,1,0.35
"40%21","Nebraska",2020-09-19,2,3039.5,3871.9,1,0.4
"45%21","Nebraska",2020-09-19,2,3239.6,3639.95,0,0.45
"1%22","Nebraska",2020-09-19,3,954.48,11380.72,1,0.01
"2.5%22","Nebraska",2020-09-19,3,1240.425,9747.55,1,0.025
"5%22","Nebraska",2020-09-19,3,1486.35,8543.6,1,0.05
"10%22","Nebraska",2020-09-19,3,1872.2,7302.5,1,0.1
"15%22","Nebraska",2020-09-19,3,2170.35,6569.1,1,0.15
"20%22","Nebraska",2020-09-19,3,2428.5,5988.1,1,0.2
"25%22","Nebraska",2020-09-19,3,2666.5,5517.5,1,0.25
"30%22","Nebraska",2020-09-19,3,2882.5,5079.5,1,0.3
"35%22","Nebraska",2020-09-19,3,3116.8,4755.85,1,0.35
"40%22","Nebraska",2020-09-19,3,3388.5,4437.7,0,0.4
"45%22","Nebraska",2020-09-19,3,3620.05,4145.4,0,0.45
"1%23","Nebraska",2020-09-19,4,1095.96,15147.73,1,0.01
"2.5%23","Nebraska",2020-09-19,4,1258.975,13075.025,1,0.025
"5%23","Nebraska",2020-09-19,4,1482.9,11411.1,1,0.05
"10%23","Nebraska",2020-09-19,4,1874.9,9346.5,1,0.1
"15%23","Nebraska",2020-09-19,4,2197.4,8117.6,1,0.15
"20%23","Nebraska",2020-09-19,4,2474,7202.2,1,0.2
"25%23","Nebraska",2020-09-19,4,2758.5,6529.75,1,0.25
"30%23","Nebraska",2020-09-19,4,3062,5982.3,1,0.3
"35%23","Nebraska",2020-09-19,4,3375.3,5501,1,0.35
"40%23","Nebraska",2020-09-19,4,3664.6,5063.8,0,0.4
"45%23","Nebraska",2020-09-19,4,3955,4650,0,0.45
"1%24","Nebraska",2020-09-26,1,1580.95,5095.07,1,0.01
"2.5%24","Nebraska",2020-09-26,1,1749,4775.175,1,0.025
"5%24","Nebraska",2020-09-26,1,1920,4464,1,0.05
"10%24","Nebraska",2020-09-26,1,2144.9,4125.4,1,0.1
"15%24","Nebraska",2020-09-26,1,2301,3898,1,0.15
"20%24","Nebraska",2020-09-26,1,2435,3717.2,0,0.2
"25%24","Nebraska",2020-09-26,1,2531.75,3584.25,0,0.25
"30%24","Nebraska",2020-09-26,1,2628.7,3458,0,0.3
"35%24","Nebraska",2020-09-26,1,2737,3338.35,0,0.35
"40%24","Nebraska",2020-09-26,1,2830.6,3218,0,0.4
"45%24","Nebraska",2020-09-26,1,2932,3118.45,0,0.45
"1%25","Nebraska",2020-09-26,2,1045.99,7926.1,1,0.01
"2.5%25","Nebraska",2020-09-26,2,1256.925,7019.175,1,0.025
"5%25","Nebraska",2020-09-26,2,1479.9,6315.2,1,0.05
"10%25","Nebraska",2020-09-26,2,1756.7,5510.5,1,0.1
"15%25","Nebraska",2020-09-26,2,1965,5037,1,0.15
"20%25","Nebraska",2020-09-26,2,2159.8,4669.4,1,0.2
"25%25","Nebraska",2020-09-26,2,2352.75,4337,0,0.25
"30%25","Nebraska",2020-09-26,2,2523.7,4082.3,0,0.3
"35%25","Nebraska",2020-09-26,2,2703.65,3835,0,0.35
"40%25","Nebraska",2020-09-26,2,2869,3619.4,0,0.4
"45%25","Nebraska",2020-09-26,2,3044.55,3421.45,0,0.45
"1%26","Nebraska",2020-09-26,3,937.98,9736.07,1,0.01
"2.5%26","Nebraska",2020-09-26,3,1089.85,8313.37499999999,1,0.025
"5%26","Nebraska",2020-09-26,3,1336.95,7298.05,1,0.05
"10%26","Nebraska",2020-09-26,3,1676,6238.1,1,0.1
"15%26","Nebraska",2020-09-26,3,1918.85,5660.3,1,0.15
"20%26","Nebraska",2020-09-26,3,2134.8,5137.2,0,0.2
"25%26","Nebraska",2020-09-26,3,2357.5,4741.25,0,0.25
"30%26","Nebraska",2020-09-26,3,2563.7,4419.6,0,0.3
"35%26","Nebraska",2020-09-26,3,2772.65,4134,0,0.35
"40%26","Nebraska",2020-09-26,3,2983,3875,0,0.4
"45%26","Nebraska",2020-09-26,3,3174.65,3633.9,0,0.45
"1%27","Nebraska",2020-09-26,4,808.47,12619.58,1,0.01
"2.5%27","Nebraska",2020-09-26,4,970.475,10789.6,1,0.025
"5%27","Nebraska",2020-09-26,4,1144.35,9170.8,1,0.05
"10%27","Nebraska",2020-09-26,4,1457.4,7568.6,1,0.1
"15%27","Nebraska",2020-09-26,4,1739.5,6672.65,1,0.15
"20%27","Nebraska",2020-09-26,4,1995.9,5961.7,1,0.2
"25%27","Nebraska",2020-09-26,4,2222,5362.5,0,0.25
"30%27","Nebraska",2020-09-26,4,2481.9,4924.8,0,0.3
"35%27","Nebraska",2020-09-26,4,2756.15,4500.5,0,0.35
"40%27","Nebraska",2020-09-26,4,2993.7,4178.9,0,0.4
"45%27","Nebraska",2020-09-26,4,3252.5,3831.85,0,0.45
"1%28","Nebraska",2020-10-03,1,2417.85,7764.03,1,0.01
"2.5%28","Nebraska",2020-10-03,1,2693.975,7058.175,1,0.025
"5%28","Nebraska",2020-10-03,1,2979.95,6610.05,1,0.05
"10%28","Nebraska",2020-10-03,1,3276,6080.1,1,0.1
"15%28","Nebraska",2020-10-03,1,3476,5778.15,1,0.15
"20%28","Nebraska",2020-10-03,1,3648.8,5529.2,1,0.2
"25%28","Nebraska",2020-10-03,1,3823.75,5308.25,1,0.25
"30%28","Nebraska",2020-10-03,1,3975.7,5114.9,1,0.3
"35%28","Nebraska",2020-10-03,1,4123.3,4959.35,1,0.35
"40%28","Nebraska",2020-10-03,1,4256.6,4807.4,1,0.4
"45%28","Nebraska",2020-10-03,1,4395.55,4674.45,1,0.45
"1%29","Nebraska",2020-10-03,2,1652.46,13202.03,1,0.01
"2.5%29","Nebraska",2020-10-03,2,2034.375,11700.55,1,0.025
"5%29","Nebraska",2020-10-03,2,2438.5,10464.7,1,0.05
"10%29","Nebraska",2020-10-03,2,2930.4,9072.6,1,0.1
"15%29","Nebraska",2020-10-03,2,3359.5,8296.65,1,0.15
"20%29","Nebraska",2020-10-03,2,3685.3,7686.5,1,0.2
"25%29","Nebraska",2020-10-03,2,3989.5,7193,1,0.25
"30%29","Nebraska",2020-10-03,2,4242.2,6771.8,1,0.3
"35%29","Nebraska",2020-10-03,2,4557.15,6398.85,1,0.35
"40%29","Nebraska",2020-10-03,2,4827.1,6036.3,1,0.4
"45%29","Nebraska",2020-10-03,2,5118.05,5711.4,1,0.45
"1%30","Nebraska",2020-10-03,3,1785.39,17929.21,1,0.01
"2.5%30","Nebraska",2020-10-03,3,2173.4,15717.925,1,0.025
"5%30","Nebraska",2020-10-03,3,2596.35,13662.2,1,0.05
"10%30","Nebraska",2020-10-03,3,3232.2,11709.7,1,0.1
"15%30","Nebraska",2020-10-03,3,3649.5,10446.8,1,0.15
"20%30","Nebraska",2020-10-03,3,4031.5,9577.5,1,0.2
"25%30","Nebraska",2020-10-03,3,4433.75,8810,1,0.25
"30%30","Nebraska",2020-10-03,3,4780.5,8231.8,1,0.3
"35%30","Nebraska",2020-10-03,3,5146.5,7713.55,1,0.35
"40%30","Nebraska",2020-10-03,3,5559.9,7194.5,1,0.4
"45%30","Nebraska",2020-10-03,3,5937.7,6735.95,0,0.45
"1%31","Nebraska",2020-10-03,4,1817.49,27018.82,1,0.01
"2.5%31","Nebraska",2020-10-03,4,2142.2,22429.6,1,0.025
"5%31","Nebraska",2020-10-03,4,2482.5,18956.6,1,0.05
"10%31","Nebraska",2020-10-03,4,3087.3,15465,1,0.1
"15%31","Nebraska",2020-10-03,4,3630.9,13485.65,1,0.15
"20%31","Nebraska",2020-10-03,4,4129.3,12042.9,1,0.2
"25%31","Nebraska",2020-10-03,4,4642,10910.25,1,0.25
"30%31","Nebraska",2020-10-03,4,5090.2,9924.7,1,0.3
"35%31","Nebraska",2020-10-03,4,5592.8,9117.9,1,0.35
"40%31","Nebraska",2020-10-03,4,6119.5,8384.5,1,0.4
"45%31","Nebraska",2020-10-03,4,6637.6,7766.95,1,0.45
"1%32","Nebraska",2020-10-10,1,2960.9,9280.12,1,0.01
"2.5%32","Nebraska",2020-10-10,1,3239.925,8387.44999999999,1,0.025
"5%32","Nebraska",2020-10-10,1,3545,7909.1,1,0.05
"10%32","Nebraska",2020-10-10,1,3884.9,7232.2,1,0.1
"15%32","Nebraska",2020-10-10,1,4158,6873,1,0.15
"20%32","Nebraska",2020-10-10,1,4374.8,6540.2,1,0.2
"25%32","Nebraska",2020-10-10,1,4564,6276.25,1,0.25
"30%32","Nebraska",2020-10-10,1,4733,6047.3,1,0.3
"35%32","Nebraska",2020-10-10,1,4898,5859.35,1,0.35
"40%32","Nebraska",2020-10-10,1,5044.6,5676,1,0.4
"45%32","Nebraska",2020-10-10,1,5197,5508,1,0.45
"1%33","Nebraska",2020-10-10,2,2077.49,15785.8,1,0.01
"2.5%33","Nebraska",2020-10-10,2,2431.475,13791.675,1,0.025
"5%33","Nebraska",2020-10-10,2,2798.85,12131.15,1,0.05
"10%33","Nebraska",2020-10-10,2,3376.3,10566.6,1,0.1
"15%33","Nebraska",2020-10-10,2,3816.5,9633.1,1,0.15
"20%33","Nebraska",2020-10-10,2,4239.7,8872.9,1,0.2
"25%33","Nebraska",2020-10-10,2,4613.5,8336.25,1,0.25
"30%33","Nebraska",2020-10-10,2,4953.2,7865.1,1,0.3
"35%33","Nebraska",2020-10-10,2,5262.8,7426.9,1,0.35
"40%33","Nebraska",2020-10-10,2,5613.3,7045.9,1,0.4
"45%33","Nebraska",2020-10-10,2,5956.05,6645.75,0,0.45
"1%34","Nebraska",2020-10-10,3,1755.36,19998.52,1,0.01
"2.5%34","Nebraska",2020-10-10,3,2172.425,16984.625,1,0.025
"5%34","Nebraska",2020-10-10,3,2704.25,15154.85,1,0.05
"10%34","Nebraska",2020-10-10,3,3419.2,13098.9,1,0.1
"15%34","Nebraska",2020-10-10,3,3985.5,11743.4,1,0.15
"20%34","Nebraska",2020-10-10,3,4493.1,10711.1,1,0.2
"25%34","Nebraska",2020-10-10,3,4954.75,9984,1,0.25
"30%34","Nebraska",2020-10-10,3,5397.5,9373,1,0.3
"35%34","Nebraska",2020-10-10,3,5854.5,8798.2,1,0.35
"40%34","Nebraska",2020-10-10,3,6311.5,8194.3,1,0.4
"45%34","Nebraska",2020-10-10,3,6785.05,7682.5,1,0.45
"1%35","Nebraska",2020-10-10,4,1868.42,29084.01,1,0.01
"2.5%35","Nebraska",2020-10-10,4,2229.5,24686.1499999999,1,0.025
"5%35","Nebraska",2020-10-10,4,2668.35,20949.65,1,0.05
"10%35","Nebraska",2020-10-10,4,3487,17010.7,1,0.1
"15%35","Nebraska",2020-10-10,4,4085.2,14887.9,1,0.15
"20%35","Nebraska",2020-10-10,4,4637.3,13416.7,1,0.2
"25%35","Nebraska",2020-10-10,4,5226.25,12171,1,0.25
"30%35","Nebraska",2020-10-10,4,5742.5,11127.6,0,0.3
"35%35","Nebraska",2020-10-10,4,6308.45,10216.5,0,0.35
"40%35","Nebraska",2020-10-10,4,6829.5,9432.7,0,0.4
"45%35","Nebraska",2020-10-10,4,7370.5,8682.5,0,0.45
"1%36","Nebraska",2020-10-17,1,3453.98,10519.16,1,0.01
