"","State","Date","horizon","Lower_Quantile","Upper_Quantile","Coverage","Level"
"2.5%9","Minnesota",2020-08-29,2,2231.35,11141.525,1,0.025
"5%9","Minnesota",2020-08-29,2,2590.5,10065.9,1,0.05
"10%9","Minnesota",2020-08-29,2,3040.4,8854.6,1,0.1
"15%9","Minnesota",2020-08-29,2,3434.35,8164.5,1,0.15
"20%9","Minnesota",2020-08-29,2,3753.5,7629.7,0,0.2
"25%9","Minnesota",2020-08-29,2,4056.25,7132.5,0,0.25
"30%9","Minnesota",2020-08-29,2,4330.2,6761.5,0,0.3
"35%9","Minnesota",2020-08-29,2,4630.5,6443.5,0,0.35
"40%9","Minnesota",2020-08-29,2,4954.5,6130.9,0,0.4
"45%9","Minnesota",2020-08-29,2,5228.15,5820.5,0,0.45
"1%10","Minnesota",2020-08-29,3,1445.49,17149.94,1,0.01
"2.5%10","Minnesota",2020-08-29,3,1749.475,14777.05,1,0.025
"5%10","Minnesota",2020-08-29,3,2098.45,12826.75,1,0.05
"10%10","Minnesota",2020-08-29,3,2642.4,10833.9,1,0.1
"15%10","Minnesota",2020-08-29,3,3043.35,9530.5,1,0.15
"20%10","Minnesota",2020-08-29,3,3403.3,8651.7,1,0.2
"25%10","Minnesota",2020-08-29,3,3786.25,7964.25,1,0.25
"30%10","Minnesota",2020-08-29,3,4102.2,7372.3,1,0.3
"35%10","Minnesota",2020-08-29,3,4426.8,6930.9,1,0.35
"40%10","Minnesota",2020-08-29,3,4828.5,6401.3,1,0.4
"45%10","Minnesota",2020-08-29,3,5182.05,6003.95,0,0.45
"1%11","Minnesota",2020-08-29,4,1353.48,20266.3,1,0.01
"2.5%11","Minnesota",2020-08-29,4,1585.425,17187.7,1,0.025
"5%11","Minnesota",2020-08-29,4,1864.45,14577.65,1,0.05
"10%11","Minnesota",2020-08-29,4,2368.4,12045.5,1,0.1
"15%11","Minnesota",2020-08-29,4,2761.2,10518.1,1,0.15
"20%11","Minnesota",2020-08-29,4,3168.3,9448.3,1,0.2
"25%11","Minnesota",2020-08-29,4,3561.25,8574.5,1,0.25
"30%11","Minnesota",2020-08-29,4,3961.2,7833.8,1,0.3
"35%11","Minnesota",2020-08-29,4,4304.8,7237.85,1,0.35
"40%11","Minnesota",2020-08-29,4,4717.1,6639.9,0,0.4
"45%11","Minnesota",2020-08-29,4,5160.7,6098.5,0,0.45
"1%12","Minnesota",2020-09-05,1,3784.43,11031.58,0,0.01
"2.5%12","Minnesota",2020-09-05,1,4126.325,10312.5,0,0.025
"5%12","Minnesota",2020-09-05,1,4489.3,9636.5,0,0.05
"10%12","Minnesota",2020-09-05,1,4936.5,8907.7,0,0.1
"15%12","Minnesota",2020-09-05,1,5264.35,8456.65,0,0.15
"20%12","Minnesota",2020-09-05,1,5486.5,8105.7,0,0.2
"25%12","Minnesota",2020-09-05,1,5726,7827.5,0,0.25
"30%12","Minnesota",2020-09-05,1,5949.2,7570.5,0,0.3
"35%12","Minnesota",2020-09-05,1,6148.5,7312.5,0,0.35
"40%12","Minnesota",2020-09-05,1,6335.5,7088.9,0,0.4
"45%12","Minnesota",2020-09-05,1,6528.05,6898.95,0,0.45
"1%13","Minnesota",2020-09-05,2,2726,17780.46,1,0.01
"2.5%13","Minnesota",2020-09-05,2,3299,15855.175,1,0.025
"5%13","Minnesota",2020-09-05,2,3861.95,14148.05,1,0.05
"10%13","Minnesota",2020-09-05,2,4463,12472.5,1,0.1
"15%13","Minnesota",2020-09-05,2,5038.85,11535,1,0.15
"20%13","Minnesota",2020-09-05,2,5491.6,10808.6,0,0.2
"25%13","Minnesota",2020-09-05,2,5908.25,10187.25,0,0.25
"30%13","Minnesota",2020-09-05,2,6274.7,9600.3,0,0.3
"35%13","Minnesota",2020-09-05,2,6630,9130.4,0,0.35
"40%13","Minnesota",2020-09-05,2,6992,8639.8,0,0.4
"45%13","Minnesota",2020-09-05,2,7407,8195,0,0.45
"1%14","Minnesota",2020-09-05,3,2201.97,25333.26,1,0.01
"2.5%14","Minnesota",2020-09-05,3,2687.825,21438.275,1,0.025
"5%14","Minnesota",2020-09-05,3,3246.8,18992.1,1,0.05
"10%14","Minnesota",2020-09-05,3,4004.9,16427.2,1,0.1
"15%14","Minnesota",2020-09-05,3,4578.85,14706.6,1,0.15
"20%14","Minnesota",2020-09-05,3,5170.8,13308.2,1,0.2
"25%14","Minnesota",2020-09-05,3,5754,12316,1,0.25
"30%14","Minnesota",2020-09-05,3,6303.7,11356.6,1,0.3
"35%14","Minnesota",2020-09-05,3,6836.65,10529.35,1,0.35
"40%14","Minnesota",2020-09-05,3,7360.6,9788.8,0,0.4
"45%14","Minnesota",2020-09-05,3,7898.55,9121.9,0,0.45
"1%15","Minnesota",2020-09-05,4,1911.45,30763.27,1,0.01
"2.5%15","Minnesota",2020-09-05,4,2347.475,25739.1,1,0.025
"5%15","Minnesota",2020-09-05,4,2821.3,21968.55,1,0.05
"10%15","Minnesota",2020-09-05,4,3546,18331.8,1,0.1
"15%15","Minnesota",2020-09-05,4,4194.75,16202.6,1,0.15
"20%15","Minnesota",2020-09-05,4,4789.3,14530.9,1,0.2
"25%15","Minnesota",2020-09-05,4,5430.75,13105.75,1,0.25
"30%15","Minnesota",2020-09-05,4,6051.9,12091.1,1,0.3
"35%15","Minnesota",2020-09-05,4,6640.15,11158.55,1,0.35
"40%15","Minnesota",2020-09-05,4,7290.1,10208.7,0,0.4
"45%15","Minnesota",2020-09-05,4,7929.6,9362.65,0,0.45
"1%16","Minnesota",2020-09-12,1,1953.97,6154.09,1,0.01
"2.5%16","Minnesota",2020-09-12,1,2194.95,5750.025,1,0.025
"5%16","Minnesota",2020-09-12,1,2378,5413.05,1,0.05
"10%16","Minnesota",2020-09-12,1,2624.8,4965,0,0.1
"15%16","Minnesota",2020-09-12,1,2825.85,4690.3,0,0.15
"20%16","Minnesota",2020-09-12,1,2962.8,4487,0,0.2
"25%16","Minnesota",2020-09-12,1,3097.75,4303.25,0,0.25
"30%16","Minnesota",2020-09-12,1,3216.7,4167,0,0.3
"35%16","Minnesota",2020-09-12,1,3341,4047.35,0,0.35
"40%16","Minnesota",2020-09-12,1,3460,3927.4,0,0.4
"45%16","Minnesota",2020-09-12,1,3570.55,3801.45,0,0.45
"1%17","Minnesota",2020-09-12,2,1254.49,8105.61,1,0.01
"2.5%17","Minnesota",2020-09-12,2,1532.425,7305.575,1,0.025
"5%17","Minnesota",2020-09-12,2,1802.35,6687.8,0,0.05
"10%17","Minnesota",2020-09-12,2,2115.4,5963,0,0.1
"15%17","Minnesota",2020-09-12,2,2364.35,5432.95,0,0.15
"20%17","Minnesota",2020-09-12,2,2574.5,5050.7,0,0.2
"25%17","Minnesota",2020-09-12,2,2783.5,4739.75,0,0.25
"30%17","Minnesota",2020-09-12,2,2953.5,4468.5,0,0.3
"35%17","Minnesota",2020-09-12,2,3129.15,4247.5,0,0.35
"40%17","Minnesota",2020-09-12,2,3303.5,4046.9,0,0.4
"45%17","Minnesota",2020-09-12,2,3477.05,3849.95,0,0.45
"1%18","Minnesota",2020-09-12,3,872.99,11014.56,1,0.01
"2.5%18","Minnesota",2020-09-12,3,1067,9390.82499999999,1,0.025
"5%18","Minnesota",2020-09-12,3,1361.95,8080.3,1,0.05
"10%18","Minnesota",2020-09-12,3,1700.9,6966.2,0,0.1
"15%18","Minnesota",2020-09-12,3,1973.4,6216.95000000001,0,0.15
"20%18","Minnesota",2020-09-12,3,2194.6,5703,0,0.2
"25%18","Minnesota",2020-09-12,3,2416,5273.5,0,0.25
"30%18","Minnesota",2020-09-12,3,2666.7,4837,0,0.3
"35%18","Minnesota",2020-09-12,3,2904.95,4498.35,0,0.35
"40%18","Minnesota",2020-09-12,3,3153.8,4197.4,0,0.4
"45%18","Minnesota",2020-09-12,3,3416.55,3909,0,0.45
"1%19","Minnesota",2020-09-12,4,870,12930.04,1,0.01
"2.5%19","Minnesota",2020-09-12,4,1037,11032.05,1,0.025
"5%19","Minnesota",2020-09-12,4,1224.9,9221.5,1,0.05
"10%19","Minnesota",2020-09-12,4,1545.8,7697.2,0,0.1
"15%19","Minnesota",2020-09-12,4,1831,6701.6,0,0.15
"20%19","Minnesota",2020-09-12,4,2103,5970.2,0,0.2
"25%19","Minnesota",2020-09-12,4,2334,5467.25,0,0.25
"30%19","Minnesota",2020-09-12,4,2604,5032,0,0.3
"35%19","Minnesota",2020-09-12,4,2822.65,4654.4,0,0.35
"40%19","Minnesota",2020-09-12,4,3087.8,4275,0,0.4
"45%19","Minnesota",2020-09-12,4,3365.1,3923.45,0,0.45
"1%20","Minnesota",2020-09-19,1,2711.94,8621.09,1,0.01
"2.5%20","Minnesota",2020-09-19,1,3027.975,8069.025,1,0.025
"5%20","Minnesota",2020-09-19,1,3307.95,7577,1,0.05
"10%20","Minnesota",2020-09-19,1,3626.9,6982.1,1,0.1
"15%20","Minnesota",2020-09-19,1,3886.7,6591.15,0,0.15
"20%20","Minnesota",2020-09-19,1,4108,6277,0,0.2
"25%20","Minnesota",2020-09-19,1,4285.75,6043,0,0.25
"30%20","Minnesota",2020-09-19,1,4467.7,5833.9,0,0.3
"35%20","Minnesota",2020-09-19,1,4619.95,5628,0,0.35
"40%20","Minnesota",2020-09-19,1,4792,5435,0,0.4
"45%20","Minnesota",2020-09-19,1,4941.55,5270.45,0,0.45
"1%21","Minnesota",2020-09-19,2,1709.96,11800.04,1,0.01
"2.5%21","Minnesota",2020-09-19,2,2022.825,10459.275,1,0.025
"5%21","Minnesota",2020-09-19,2,2402.6,9495.25,1,0.05
"10%21","Minnesota",2020-09-19,2,2846,8307.1,1,0.1
"15%21","Minnesota",2020-09-19,2,3190.85,7603.15000000001,1,0.15
"20%21","Minnesota",2020-09-19,2,3476.8,7029.2,0,0.2
"25%21","Minnesota",2020-09-19,2,3746,6590.5,0,0.25
"30%21","Minnesota",2020-09-19,2,4034.7,6272.3,0,0.3
"35%21","Minnesota",2020-09-19,2,4284,5950.35,0,0.35
"40%21","Minnesota",2020-09-19,2,4553.6,5635.4,0,0.4
"45%21","Minnesota",2020-09-19,2,4807.65,5377.45,0,0.45
"1%22","Minnesota",2020-09-19,3,1190.97,15766.04,1,0.01
"2.5%22","Minnesota",2020-09-19,3,1534.975,12992.1,1,0.025
"5%22","Minnesota",2020-09-19,3,1865,11318.2,1,0.05
"10%22","Minnesota",2020-09-19,3,2323.9,9678,1,0.1
"15%22","Minnesota",2020-09-19,3,2699.85,8675.45,1,0.15
"20%22","Minnesota",2020-09-19,3,3062.6,7879,0,0.2
"25%22","Minnesota",2020-09-19,3,3388,7265.75,0,0.25
"30%22","Minnesota",2020-09-19,3,3691.7,6694.3,0,0.3
"35%22","Minnesota",2020-09-19,3,4009.65,6234.05,0,0.35
"40%22","Minnesota",2020-09-19,3,4369,5785.8,0,0.4
"45%22","Minnesota",2020-09-19,3,4705,5381,0,0.45
"1%23","Minnesota",2020-09-19,4,1192.39,17853.14,1,0.01
"2.5%23","Minnesota",2020-09-19,4,1415.2,15271.625,1,0.025
"5%23","Minnesota",2020-09-19,4,1679.4,13008.85,1,0.05
"10%23","Minnesota",2020-09-19,4,2106.3,10857.7,1,0.1
"15%23","Minnesota",2020-09-19,4,2499.35,9510.65,0,0.15
"20%23","Minnesota",2020-09-19,4,2843.5,8428.7,0,0.2
"25%23","Minnesota",2020-09-19,4,3227.5,7697.25,0,0.25
"30%23","Minnesota",2020-09-19,4,3570.9,6993.4,0,0.3
"35%23","Minnesota",2020-09-19,4,3925.15,6434.5,0,0.35
"40%23","Minnesota",2020-09-19,4,4292.7,5946.9,0,0.4
"45%23","Minnesota",2020-09-19,4,4660.5,5463.4,0,0.45
"1%24","Minnesota",2020-09-26,1,4087.96,13439.1,1,0.01
"2.5%24","Minnesota",2020-09-26,1,4579,12502,1,0.025
"5%24","Minnesota",2020-09-26,1,5119.45,11721.1,1,0.05
"10%24","Minnesota",2020-09-26,1,5656.9,10817.3,1,0.1
"15%24","Minnesota",2020-09-26,1,6102.85,10252.45,1,0.15
"20%24","Minnesota",2020-09-26,1,6423,9819.4,1,0.2
"25%24","Minnesota",2020-09-26,1,6701.75,9420.75,1,0.25
"30%24","Minnesota",2020-09-26,1,6993,9126,1,0.3
"35%24","Minnesota",2020-09-26,1,7249,8812.35,0,0.35
"40%24","Minnesota",2020-09-26,1,7522.8,8518,0,0.4
"45%24","Minnesota",2020-09-26,1,7764.55,8246.45,0,0.45
"1%25","Minnesota",2020-09-26,2,2845.43,20417.55,1,0.01
"2.5%25","Minnesota",2020-09-26,2,3460.05,18430.05,1,0.025
"5%25","Minnesota",2020-09-26,2,4111.4,16624.2,1,0.05
"10%25","Minnesota",2020-09-26,2,4884.4,14396.3,1,0.1
"15%25","Minnesota",2020-09-26,2,5502.2,13183.7,1,0.15
"20%25","Minnesota",2020-09-26,2,6022.1,12252.9,1,0.2
"25%25","Minnesota",2020-09-26,2,6528.75,11495.75,1,0.25
"30%25","Minnesota",2020-09-26,2,6987.6,10890.3,1,0.3
"35%25","Minnesota",2020-09-26,2,7436.15,10318.85,1,0.35
"40%25","Minnesota",2020-09-26,2,7867.5,9786.5,1,0.4
"45%25","Minnesota",2020-09-26,2,8295.05,9252.95,0,0.45
"1%26","Minnesota",2020-09-26,3,2344.47,26319.05,1,0.01
"2.5%26","Minnesota",2020-09-26,3,2856.45,22826.2,1,0.025
"5%26","Minnesota",2020-09-26,3,3528.35,19840.5,1,0.05
"10%26","Minnesota",2020-09-26,3,4363.4,17055.2,1,0.1
"15%26","Minnesota",2020-09-26,3,4994.05,15143.1,1,0.15
"20%26","Minnesota",2020-09-26,3,5572.1,13791.7,1,0.2
"25%26","Minnesota",2020-09-26,3,6183.5,12718,1,0.25
"30%26","Minnesota",2020-09-26,3,6732.1,11818.5,1,0.3
"35%26","Minnesota",2020-09-26,3,7303.45,11053.9,1,0.35
"40%26","Minnesota",2020-09-26,3,7882.5,10334.9,1,0.4
"45%26","Minnesota",2020-09-26,3,8410.15,9694.4,0,0.45
"1%27","Minnesota",2020-09-26,4,2171.959999995,31671.129999995,1,0.01
"2.5%27","Minnesota",2020-09-26,4,2527.924999995,27753.074999995,1,0.025
"5%27","Minnesota",2020-09-26,4,3005.999999995,23573.349999995,1,0.05
"10%27","Minnesota",2020-09-26,4,3896.399999995,19443.199999995,1,0.1
"15%27","Minnesota",2020-09-26,4,4627.849999995,16969.149999995,1,0.15
"20%27","Minnesota",2020-09-26,4,5191.199999995,15006.199999995,1,0.2
"25%27","Minnesota",2020-09-26,4,5800.749999995,13815.749999995,1,0.25
"30%27","Minnesota",2020-09-26,4,6399.999999995,12523.299999995,1,0.3
"35%27","Minnesota",2020-09-26,4,7000.299999995,11599.999999995,1,0.35
"40%27","Minnesota",2020-09-26,4,7666.199999995,10803.399999995,0,0.4
"45%27","Minnesota",2020-09-26,4,8347.399999995,9905.449999995,0,0.45
"1%28","Minnesota",2020-10-03,1,4683.95,14909.14,1,0.01
"2.5%28","Minnesota",2020-10-03,1,5161.825,14058.2,1,0.025
"5%28","Minnesota",2020-10-03,1,5696.95,13122,1,0.05
"10%28","Minnesota",2020-10-03,1,6311,12063.8,1,0.1
"15%28","Minnesota",2020-10-03,1,6690.85,11346.3,1,0.15
"20%28","Minnesota",2020-10-03,1,7052,10808.2,1,0.2
"25%28","Minnesota",2020-10-03,1,7380.75,10407.25,1,0.25
"30%28","Minnesota",2020-10-03,1,7692,10014,1,0.3
"35%28","Minnesota",2020-10-03,1,7970.65,9638.7,1,0.35
"40%28","Minnesota",2020-10-03,1,8232.6,9303,0,0.4
"45%28","Minnesota",2020-10-03,1,8496,9037.9,0,0.45
"1%29","Minnesota",2020-10-03,2,3400.3,23694.56,1,0.01
"2.5%29","Minnesota",2020-10-03,2,4282.4,21124.275,1,0.025
"5%29","Minnesota",2020-10-03,2,4985.1,18957.05,1,0.05
"10%29","Minnesota",2020-10-03,2,5849.5,16748.8,1,0.1
"15%29","Minnesota",2020-10-03,2,6544.2,15413.1,1,0.15
"20%29","Minnesota",2020-10-03,2,7217.7,14313.9,1,0.2
"25%29","Minnesota",2020-10-03,2,7761,13530,1,0.25
"30%29","Minnesota",2020-10-03,2,8281.5,12771.1,1,0.3
"35%29","Minnesota",2020-10-03,2,8738.15,12121.55,1,0.35
"40%29","Minnesota",2020-10-03,2,9218.1,11474.9,1,0.4
"45%29","Minnesota",2020-10-03,2,9745.5,10852.5,1,0.45
"1%30","Minnesota",2020-10-03,3,2745.86,33713.27,1,0.01
"2.5%30","Minnesota",2020-10-03,3,3468.9,29366.75,1,0.025
"5%30","Minnesota",2020-10-03,3,4207.1,25575.65,1,0.05
"10%30","Minnesota",2020-10-03,3,5399.3,21674.6,1,0.1
"15%30","Minnesota",2020-10-03,3,6287.55,19323.6,1,0.15
"20%30","Minnesota",2020-10-03,3,7026,17616,1,0.2
"25%30","Minnesota",2020-10-03,3,7781.5,16114.25,1,0.25
"30%30","Minnesota",2020-10-03,3,8420.4,14883.2,1,0.3
"35%30","Minnesota",2020-10-03,3,9151.95,13837.05,1,0.35
"40%30","Minnesota",2020-10-03,3,9928.2,12926.4,1,0.4
"45%30","Minnesota",2020-10-03,3,10629.1,12122.25,1,0.45
"1%31","Minnesota",2020-10-03,4,2700.97,40179.8400000001,1,0.01
"2.5%31","Minnesota",2020-10-03,4,3266.925,34430,1,0.025
"5%31","Minnesota",2020-10-03,4,4033.7,29941.55,1,0.05
"10%31","Minnesota",2020-10-03,4,5082,25309.5,1,0.1
"15%31","Minnesota",2020-10-03,4,5849.4,22217.25,1,0.15
"20%31","Minnesota",2020-10-03,4,6720.4,19753.2,1,0.2
"25%31","Minnesota",2020-10-03,4,7469,17949.25,1,0.25
"30%31","Minnesota",2020-10-03,4,8352,16538.9,1,0.3
"35%31","Minnesota",2020-10-03,4,9191.6,15245.5,0,0.35
"40%31","Minnesota",2020-10-03,4,10044.6,13952.6,0,0.4
"45%31","Minnesota",2020-10-03,4,10879,12910.45,0,0.45
"1%32","Minnesota",2020-10-10,1,4447.83,14625.16,1,0.01
"2.5%32","Minnesota",2020-10-10,1,5018.975,13377.9,1,0.025
"5%32","Minnesota",2020-10-10,1,5580.55,12506.35,1,0.05
"10%32","Minnesota",2020-10-10,1,6187.9,11577.2,1,0.1
"15%32","Minnesota",2020-10-10,1,6644.7,10992,1,0.15
"20%32","Minnesota",2020-10-10,1,7001.6,10568,1,0.2
"25%32","Minnesota",2020-10-10,1,7327,10123.5,0,0.25
"30%32","Minnesota",2020-10-10,1,7625,9761,0,0.3
"35%32","Minnesota",2020-10-10,1,7904,9459,0,0.35
"40%32","Minnesota",2020-10-10,1,8129,9171,0,0.4
"45%32","Minnesota",2020-10-10,1,8371,8922.45,0,0.45
"1%33","Minnesota",2020-10-10,2,3152.46,20560.24,1,0.01
"2.5%33","Minnesota",2020-10-10,2,3665.4,18605,1,0.025
"5%33","Minnesota",2020-10-10,2,4311.25,16631.8,1,0.05
"10%33","Minnesota",2020-10-10,2,5149.1,14622.3,1,0.1
"15%33","Minnesota",2020-10-10,2,5857.35,13486.95,1,0.15
"20%33","Minnesota",2020-10-10,2,6355.3,12523.7,1,0.2
"25%33","Minnesota",2020-10-10,2,6813.5,11878.75,1,0.25
"30%33","Minnesota",2020-10-10,2,7269.2,11232.5,1,0.3
"35%33","Minnesota",2020-10-10,2,7743.15,10690.55,0,0.35
"40%33","Minnesota",2020-10-10,2,8214.5,10123.3,0,0.4
"45%33","Minnesota",2020-10-10,2,8665.5,9594.5,0,0.45
"1%34","Minnesota",2020-10-10,3,2227.49,26653.65,1,0.01
"2.5%34","Minnesota",2020-10-10,3,2777.5,22750,1,0.025
"5%34","Minnesota",2020-10-10,3,3368.45,20236.85,1,0.05
"10%34","Minnesota",2020-10-10,3,4269,17184.6,1,0.1
"15%34","Minnesota",2020-10-10,3,5022.5,15367.95,0,0.15
"20%34","Minnesota",2020-10-10,3,5657.1,14043.5,0,0.2
"25%34","Minnesota",2020-10-10,3,6256.5,12944.75,0,0.25
"30%34","Minnesota",2020-10-10,3,6785.9,12154.7,0,0.3
"35%34","Minnesota",2020-10-10,3,7354.15,11341.55,0,0.35
"40%34","Minnesota",2020-10-10,3,7991.3,10536.9,0,0.4
"45%34","Minnesota",2020-10-10,3,8600.05,9850.55,0,0.45
"1%35","Minnesota",2020-10-10,4,2174.97,32685.35,1,0.01
"2.5%35","Minnesota",2020-10-10,4,2569.975,27579.725,1,0.025
"5%35","Minnesota",2020-10-10,4,3202,23321.75,0,0.05
"10%35","Minnesota",2020-10-10,4,3979,19568.2,0,0.1
"15%35","Minnesota",2020-10-10,4,4683.1,17174.45,0,0.15
