"","computational_time_error","taylor_time_error","fullode_time_error","partialode_time_error","computational_value_error","taylor_value_error","fullode_value_error","partialode_value_error","computational_time","taylor_time","fullode_time","partialode_time"
"176",0,4,0,0,2.04512507654409e-05,1.74072115406432e-05,1.1283870552159e-05,2.44263372563003e-05,0.356999999999999,0.00199999999999889,0.0449999999999982,0.198
"177",0,2,0,0,3.42809663358423e-05,3.42508471512515e-05,7.93136229408908e-05,3.42809663358423e-05,0.343,0.00200000000000244,0.0390000000000015,0.169999999999998
"178",0,6,0,0,3.92425625739268e-06,2.54502786312116e-06,3.48483970507019e-05,3.92425625739268e-06,0.329000000000001,0.00700000000000145,0.0380000000000003,0.190000000000001
"179",0,0,0,0,2.10095431408819e-05,2.74357145598758e-05,0.000249700897009486,2.10095431408819e-05,0.637,0.00200000000000244,0.059000000000001,0.346
"180",0,0,0,0,2.04054093795314e-05,3.02651400468923e-05,1.35861702177387e-06,2.79001614749141e-05,0.602,0.00399999999999778,0.059000000000001,0.32
"181",0,3,0,0,0.000392721319954714,6.43782200620002e-05,0.000761605895180595,0.000408392344713682,0.635999999999999,0.00199999999999889,0.0790000000000006,0.358000000000001
"182",0,7,0,0,1.98902678306689e-05,1.56423849095866e-05,5.59251313241305e-05,1.72085380810705e-05,0.536000000000001,0.00199999999999889,0.0730000000000004,0.293000000000003
"183",0,3,0,0,2.61460176044226e-05,1.41659085761692e-06,0.000152644321828266,2.92006783488841e-05,0.344999999999999,0.00199999999999889,0.0399999999999991,0.169
"184",0,3,0,0,3.7768108807068e-05,1.42969077806532e-05,0.000148189281480082,3.42858843137561e-05,0.686,0.00199999999999889,0.0849999999999973,0.387
"185",0,3,0,0,0.0010260837593391,0.000171321864273599,0.000119713617169781,0.00103042564283817,0.567,0.00199999999999889,0.120000000000001,0.314
"186",0,5,0,0,3.87575884226443e-05,1.40086036548581e-06,0.000307637789789261,3.87575884226443e-05,0.716000000000001,0.00400000000000134,0.145999999999997,0.387
"187",0,1,0,0,3.35873141382725e-05,3.79282955365046e-06,7.8945884255166e-05,4.01032688300829e-05,0.670999999999999,0.00199999999999889,0.0530000000000008,0.353999999999999
"188",0,3,0,0,3.66998150052034e-05,3.40143590795705e-05,5.76022366775009e-05,3.44648513114221e-05,0.361000000000001,0.00300000000000011,0.0390000000000015,0.186
"189",0,4,0,0,4.35948145705023e-06,8.61255279205331e-07,1.88624173153018e-05,4.35948145705023e-06,0.370999999999999,0.00100000000000122,0.100999999999999,0.203000000000003
"190",0,2,0,0,0.000220201396008979,8.29994945656942e-05,0.000147631222108036,0.000231163173511573,0.600999999999999,0.004999999999999,0.0919999999999987,0.327999999999999
"191",0,3,0,0,0.00268965504312579,0.000626389770260305,4.42051661639908e-05,0.00269788801544035,0.970000000000002,0.00200000000000244,0.129000000000001,0.549999999999997
"192",0,1,0,0,1.02785660007765e-05,7.42448983481747e-06,3.02838696486507e-06,1.3886216096215e-05,0.801000000000002,0.00100000000000122,0.0820000000000007,0.465000000000003
"193",0,1,0,0,1.41198894171302e-05,3.13504047233515e-06,0.000206672786446815,1.75493399916515e-05,0.792999999999999,0.00600000000000023,0.0620000000000012,0.460000000000001
"194",1,4,0,1,2.69360684834741e-06,2.34579445090866e-06,2.13705295050159e-05,2.69360684834741e-06,0.384,0.00300000000000011,0.123000000000001,0.200999999999997
"195",0,5,0,0,3.92205110417709e-05,1.46126583180362e-05,0.000146945293301948,3.92205110417709e-05,0.714000000000002,0.00200000000000244,0.181999999999999,0.367000000000001
"196",0,3,0,0,0.000185756430741923,0.000112782332301498,4.24131959390062e-05,0.000192016292559605,0.765999999999998,0.00200000000000244,0.127000000000002,0.405999999999999
"197",0,2,0,0,1.72551081092376e-05,7.46993188183165e-06,2.05993179398511e-05,1.73458974777052e-05,0.335000000000001,0.00199999999999889,0.0499999999999972,0.178000000000001
"198",0,0,0,0,2.37301370034082e-05,2.96737964966542e-06,2.68543963488632e-05,2.37301370034082e-05,0.552,0.00200000000000244,0.0820000000000007,0.271000000000001
"199",0,3,0,0,0.00030346661930869,0.000149699810368276,0.000212842668231739,0.00030670575278835,0.753999999999998,0.000999999999997669,0.0949999999999989,0.394000000000002
"200",0,5,0,0,6.99206461984847e-06,3.5416596441129e-06,0.00273750604795497,6.99206461984847e-06,0.916,0.00200000000000244,0.140000000000001,0.451
"201",0,7,0,0,9.81287882340087e-06,9.76008628172931e-06,4.00594685913136e-05,1.07518003884532e-05,0.472999999999999,0.00300000000000011,0.0529999999999973,0.245999999999999
"202",1,3,0,1,8.05113369606314e-06,4.77868654202851e-07,0.00413593816896507,8.05113369606314e-06,0.574999999999999,0.00300000000000011,0.222999999999999,0.288
"203",0,2,0,0,1.14019563647316e-05,1.32422490404238e-05,4.90557503447508e-05,1.14019563647316e-05,0.605,0.00200000000000244,0.0890000000000022,0.326
"204",0,2,0,0,2.40743791277698e-05,1.29921171909686e-05,7.97538195037584e-05,2.40743791277698e-05,0.382999999999999,0.00199999999999889,0.054000000000002,0.174
"205",1,3,0,1,7.63461297426105e-06,1.72044285904338e-05,4.93424204495163e-05,7.63461297426105e-06,0.574999999999999,0.00200000000000244,0.146999999999998,0.297000000000001
"206",1,3,0,1,9.55501841548578e-06,0.00434831536836278,0.000103040489705331,9.55501841548578e-06,0.555,0.000999999999997669,0.0749999999999993,0.285
"207",0,2,0,0,2.37117357687611e-05,2.15269359532533e-05,6.80490395228439e-05,2.37117357687611e-05,0.382000000000001,0.00199999999999889,0.0539999999999985,0.203999999999997
"208",0,5,0,0,0.000563628994003751,0.000190041972737309,0.0313354918143351,0.000564926600889915,0.587,0.00199999999999889,0.109999999999999,0.326
"209",0,4,0,0,1.9775391655541e-05,1.45242988065508e-05,8.60135028486475e-05,1.9775391655541e-05,0.911000000000001,0.00200000000000244,0.032,0.452000000000002
"210",0,5,0,0,1.38207363196141e-05,3.29542942056893e-06,1.89468791766956e-08,1.40955604418513e-05,0.362000000000002,0.00199999999999889,0.0869999999999997,0.167999999999999
"211",0,6,0,0,6.31773534598423e-08,4.1499542267065e-06,5.15654227761786e-07,6.31773534598423e-08,0.658000000000001,0.00300000000000011,0.245000000000001,0.376999999999999
"212",0,0,0,0,3.15103923496096e-05,7.21944367021443e-06,0.000103330237198662,2.81614519563878e-05,0.599999999999998,0.00199999999999889,0.0649999999999977,0.34
"213",0,3,0,0,3.70053751910238e-05,2.58468136842271e-05,0.000184417769781842,3.85840908936341e-05,0.707999999999998,0.00200000000000244,0.0399999999999991,0.233999999999998
"214",0,3,0,0,0.000611964314666813,0.000109532080781238,0.00261814750671852,0.000612267613429252,0.618000000000002,0.00199999999999889,0.111000000000001,0.311999999999998
"215",0,5,0,0,8.35668158283287e-06,9.78002378504428e-06,1.20056819041814e-07,8.53597116645677e-06,0.391000000000002,0.00400000000000134,0.0899999999999999,0.194000000000003
"216",1,1,0,1,2.04022802096082e-05,4.18804549928709e-07,5.68968603328335e-05,2.04022802096082e-05,0.763999999999999,0.00500000000000256,0.0670000000000002,0.425999999999998
"217",0,1,0,0,3.69374642257281e-05,1.17870654154917e-05,0.000159682751214141,3.69374642257281e-05,0.631999999999998,0.00199999999999889,0.059000000000001,0.346
"218",0,3,0,0,0.0010569237254302,0.000163184405025718,9.5381915748094e-05,0.00104134714672,0.602,0.00199999999999889,0.108999999999998,0.317
"219",0,2,0,0,0.000284664138263779,3.25971176086126e-05,0.00119635377270566,0.00029525155740151,0.683,0.00199999999999889,0.0940000000000012,0.361999999999998
"220",0,3,0,0,3.10424045381064e-05,2.96233145791192e-05,0.000124064622422315,3.08540458617834e-05,0.306999999999999,0.00100000000000122,0.027000000000001,0.151
"221",0,5,0,0,1.50797930805746e-05,1.06383777129793e-05,6.02059626655382e-05,1.30323636819973e-05,0.608999999999998,0.00199999999999889,0.0429999999999993,0.317
"222",0,3,0,0,1.27404991543401e-05,3.04778530680894e-05,7.40665912748462e-05,9.18338400324181e-06,0.568999999999999,0.00300000000000011,0.0450000000000017,0.302999999999997
"223",0,4,0,0,0.00064661326798765,0.000144522541540848,0.000832775779558759,0.000650399277042579,0.690999999999999,0.00199999999999889,0.152000000000001,0.372
"224",0,4,0,0,0.000338490848178385,5.57972341768131e-05,0.000464004332388912,0.000340232928160877,0.638000000000002,0.00100000000000122,0.138999999999999,0.379000000000001
"225",0,5,0,0,6.83266378131986e-06,7.97766668536593e-06,1.20904200318073e-07,6.83266378131986e-06,0.446999999999999,0.00300000000000011,0.129000000000001,0.222000000000001
"226",0,6,0,0,4.35199270154563e-06,6.23524937870545e-06,6.4195261579969e-05,4.35199270154563e-06,0.386000000000003,0.00400000000000134,0.0329999999999977,0.219000000000001
"227",0,5,0,0,0.000603270468284678,0.000207996481095263,0.00324613463576251,0.000586357846768304,0.587999999999997,0.00199999999999889,0.256999999999998,0.306000000000001
"228",0,1,0,0,1.36833560204774e-06,3.37840258324285e-07,0.00135805081462692,1.36833560204774e-06,0.555999999999997,0.00300000000000011,0.192,0.288
"229",0,1,0,0,9.99390289916358e-05,5.92298213206721e-05,0.000402719214200986,9.99390289916358e-05,0.616,0.00199999999999889,0.0600000000000023,0.288
"230",0,2,0,0,0.000179285333991253,3.51108517103738e-05,0.000131108242241273,0.000184064948575147,0.669,0.00199999999999889,0.0849999999999973,0.318000000000001
"231",0,1,0,0,2.33415820947158e-05,3.16503106512211e-06,0.000555578531653889,2.33415820947158e-05,0.698999999999998,0.00300000000000011,0.0599999999999987,0.355999999999998
"232",0,6,0,0,3.33247426653749e-07,4.00145794487994e-06,2.04623134523185e-05,3.33247426653749e-07,0.353999999999999,0.00300000000000011,0.0579999999999998,0.177
"233",0,7,0,0,5.7628051586267e-07,1.56863681632924e-06,7.36505616538707e-06,5.7628051586267e-07,0.304000000000002,0.000999999999997669,0.0399999999999991,0.16
"234",0,3,0,0,0.00231024302725835,0.000988164612739761,0.000841116609454406,0.00235533085437822,0.905000000000001,0.00100000000000122,0.133000000000003,0.494
"235",0,4,0,0,2.97298187384998e-05,2.45454901156572e-05,0.000104553439846167,2.85351222862884e-05,0.379000000000001,0.00500000000000256,0.036999999999999,0.174999999999997
"236",0,1,0,0,2.02072782955476e-05,6.50678726088483e-06,0.000223136359604803,2.02072782955476e-05,0.687000000000001,0.00199999999999889,0.0509999999999984,0.344000000000001
"237",0,3,0,0,0.000420039730701038,7.25418140115064e-05,0.000709468555734727,0.000415692442082949,0.638999999999999,0.00199999999999889,0.0790000000000006,0.333000000000002
"238",0,4,0,0,2.54829875686591e-05,1.24022446896799e-05,0.000336628841239195,2.75327834616812e-05,0.355999999999998,0.00399999999999778,0.0339999999999989,0.167999999999999
"239",0,3,0,0,0.000758582200688029,0.000197225435756065,0.000854913933094448,0.000760109714287194,0.611999999999998,0.00200000000000244,0.102,0.338000000000001
"240",0,3,0,0,1.03403226636711e-05,7.54040139661072e-06,8.20338971260215e-05,7.74239366896357e-06,0.277000000000001,0.00199999999999889,0.0410000000000004,0.137999999999998
"241",0,2,0,0,1.35530360582115e-05,1.65338029411988e-06,2.90269973250989e-05,1.35530360582115e-05,0.686,0.00199999999999889,0.0699999999999967,0.364999999999998
"242",0,4,0,0,5.60914991404315e-05,3.77698411119232e-05,8.41041813492982e-06,5.60914991404315e-05,0.663,0.00199999999999889,0.103999999999999,0.364000000000001
"243",0,1,0,0,0.000103812397027836,4.39367181456207e-05,0.000530349489442417,0.000106854457500138,0.654,0.00200000000000244,0.059000000000001,0.343
"244",0,3,0,0,0.000536533615374091,0.000193476505876644,0.000525155771951336,0.000534683265487668,0.605,0.000999999999997669,0.113999999999997,0.329999999999998
"245",0,7,0,0,3.23199903673466e-06,3.43953969306199e-07,8.54054139241001e-05,3.23199903673466e-06,0.280000000000001,0.00199999999999889,0.0339999999999989,0.157
"246",0,5,0,0,2.24008969043066e-05,6.1394492173461e-06,4.49149370808088e-05,2.31288749182879e-05,0.451,0.00200000000000244,0.0670000000000002,0.227
"247",0,2,0,0,2.04458894818016e-05,1.6424545672522e-05,0.00129917249074962,2.04458894818016e-05,0.588999999999999,0.00400000000000134,0.116,0.315000000000001
"248",0,4,0,0,0.000105617103776767,4.72317029538427e-05,0.000399376718887456,8.81594836629196e-05,0.675000000000001,0.00200000000000244,0.128,0.358000000000001
"249",0,2,0,0,9.1344634189916e-07,4.50547693564562e-06,3.72373874267806e-05,9.1344634189916e-07,0.631,0.00199999999999889,0.0850000000000009,0.335000000000001
"250",0,6,0,0,1.10407290092596e-05,2.30187250360725e-06,3.76395856220846e-05,1.09424302342509e-05,0.554000000000002,0.00200000000000244,0.0670000000000002,0.303000000000001
"251",0,2,0,0,4.11508588449294e-06,6.77902272694375e-06,8.08338239780548e-05,4.11508588449294e-06,0.276,0.00200000000000244,0.0620000000000012,0.141999999999999
"252",0,5,0,0,7.63588291016193e-05,2.5802700820976e-05,0.000123737918889977,7.63588291016193e-05,0.873000000000001,0.00300000000000011,0.110000000000003,0.467000000000002
"253",0,1,0,0,2.16902237353267e-05,1.00663485871344e-05,0.000124150633197817,2.16902237353267e-05,0.827000000000002,0.00199999999999889,0.0679999999999978,0.472999999999999
"254",0,4,0,0,3.5874823267612e-06,7.19694358009004e-06,2.16853245644799e-05,3.5874823267612e-06,0.562000000000001,0.00600000000000023,0.0710000000000015,0.305
"255",0,3,0,0,0.00264198569726304,0.000637521245062111,0.000216639166312094,0.00268486287381431,0.991,0.00199999999999889,0.117999999999999,0.579000000000001
"256",0,7,0,0,3.1075187748586e-06,6.29035179600113e-06,2.58848575407367e-06,3.1075187748586e-06,0.266999999999999,0.000999999999997669,0.0410000000000004,0.137
"257",0,2,0,0,0.000236873628720269,0.000104448275143443,0.000376560563114969,0.000227973603283083,0.651,0.00200000000000244,0.0899999999999999,0.332999999999998
"258",0,6,0,0,3.97347391545289e-05,7.07884554951299e-06,0.00381552266937346,3.97347391545289e-05,0.871000000000002,0.00300000000000011,0.137999999999998,0.442
"259",0,7,0,0,7.94276080973155e-06,5.10631779160331e-06,4.05726267908024e-05,7.94276080973155e-06,0.464000000000002,0.00300000000000011,0.046999999999997,0.271000000000001
"260",0,1,0,0,6.0800885009038e-05,4.76445493106104e-05,0.000150443334413275,5.55077076054289e-05,0.632999999999999,0.00199999999999889,0.0889999999999986,0.356999999999999
"261",0,3,0,0,5.26720912297218e-06,1.22373260209585e-05,3.60544089085257e-05,5.26720912297218e-06,0.728000000000002,0.00100000000000122,0.0530000000000008,0.347999999999999
"262",0,4,0,0,0.000490144419020178,9.50036578967195e-05,0.00236147563949196,0.000470554995299244,0.714000000000002,0.00200000000000244,0.158999999999999,0.346999999999998
"263",0,7,0,0,1.44810155346953e-05,4.2434285472126e-06,0.000128244139707467,1.44810155346953e-05,0.332999999999998,0.004999999999999,0.0640000000000001,0.211000000000002
"264",0,5,0,0,0.000350807056588076,0.000134577417598369,0.00555284880446383,0.000351911137526084,0.558,0.00200000000000244,0.267999999999997,0.302
"265",0,5,0,0,1.06381793658628e-05,8.83790279859742e-06,2.93299283748993e-08,1.01569206629737e-05,0.496000000000002,0.00399999999999778,0.0889999999999986,0.233000000000001
"266",0,2,0,0,4.78285323708416e-05,2.63338591361961e-05,3.75723634232772e-05,3.4020437623461e-05,0.413,0.000999999999997669,0.0500000000000007,0.186
"267",0,0,0,0,4.2391782643425e-05,2.43080140465146e-05,9.27449165049055e-05,4.46303773551371e-05,0.734000000000002,0.00400000000000134,0.0560000000000009,0.396000000000001
"268",0,6,0,0,4.72093405398111e-05,1.62973982041903e-05,0.00199197516235394,4.72093405398111e-05,0.756999999999998,0.00199999999999889,0.142999999999997,0.463999999999999
"269",0,2,0,0,0.000111878440689606,4.40363357813167e-05,1.16139421812989e-05,0.000113596696300733,0.882999999999999,0.00300000000000011,0.113,0.486000000000001
"270",0,2,0,0,0.00010348571197305,9.14615210811931e-06,0.000167435652834058,0.00010348571197305,1.097,0.00200000000000244,0.113,0.608999999999998
"271",0,4,0,0,2.44159117106513e-05,8.24926708831164e-07,0.000285195831252305,2.72638296673344e-05,0.334000000000003,0.00399999999999778,0.0309999999999988,0.167000000000002
"272",0,3,0,0,0.000714375070203332,0.00013112975006957,0.000812660873328763,0.000719847778583138,0.611999999999998,0.00300000000000011,0.119,0.320999999999998
"273",0,1,0,0,2.06529031375746e-05,2.99475825129569e-05,2.5142229016506e-05,2.80292164575036e-05,0.658000000000001,0.00100000000000122,0.0750000000000028,0.350000000000001
"274",0,4,0,0,0.00156056920939429,0.000246468379154874,0.0038679257241182,0.00158502728627719,0.611999999999998,0.00400000000000134,0.150000000000002,0.320999999999998
"275",0,4,0,0,1.81527134450743e-05,1.77053333817456e-05,0.0018305661876854,1.81527134450743e-05,0.852999999999998,0.000999999999997669,0.155000000000001,0.469999999999999
"276",0,3,0,0,7.35705818888377e-06,4.27099570599054e-07,4.1116599450497e-05,7.35705818888377e-06,0.678000000000001,0.00400000000000134,0.0559999999999974,0.366
"277",1,7,0,1,8.44763996532549e-07,1.13608641068019e-05,6.62623628958636e-05,8.44763996532549e-07,0.282,0.00100000000000122,0.0489999999999995,0.151
"278",0,1,0,0,2.17011652231536e-05,8.20129128742408e-06,0.000404469595665091,2.17011652231536e-05,0.857000000000003,0.00199999999999889,0.0700000000000003,0.464000000000002
"279",0,0,0,0,7.2194569186057e-05,7.16108861330556e-05,0.000139473097258702,7.36752417792585e-05,0.629000000000001,0.00200000000000244,0.0509999999999984,0.343999999999998
"280",0,4,0,0,0.000774503365327583,0.000185779608803949,0.000924785793160465,0.000760624377570296,0.504000000000001,0.000999999999997669,0.224999999999998,0.288
"281",0,6,0,0,3.41970891148957e-06,0.00387626602666236,5.18370049136241e-05,3.41970891148957e-06,0.524999999999999,0.00300000000000011,0.0569999999999986,0.27
"282",0,3,0,0,4.24554440578984e-05,1.85822237196431e-05,0.000243072287308466,4.24554440578984e-05,0.658000000000001,0.00199999999999889,0.143000000000001,0.350999999999999
"283",0,2,0,0,2.81580508110224e-05,1.23652645728223e-05,0.000172401439229475,2.79569115239076e-05,0.343,0.00199999999999889,0.0410000000000004,0.181999999999999
"284",0,5,0,0,0.00012453122978795,4.00985925707031e-05,0.00261267419506039,0.00012453122978795,0.672000000000001,0.00100000000000122,0.207000000000001,0.363999999999997
"285",0,4,0,0,9.14286706676926e-07,4.81406724128774e-06,4.04062771985902e-06,9.14286706676926e-07,0.448999999999998,0.00199999999999889,0.111999999999998,0.239000000000001
"286",0,2,0,0,0.000365183607561326,0.000234013318778814,0.000128786901674727,0.00035642342312936,0.695,0.00300000000000011,0.0810000000000031,0.382999999999999
"287",0,3,0,0,0.00141212393066126,0.00052946489782546,0.000512701902210422,0.00143452990426574,0.588999999999999,0.00300000000000011,0.172999999999998,0.309000000000001
"288",0,3,0,0,1.58066802317114e-05,3.71921443997891e-06,2.31174074527551e-05,1.58066802317114e-05,0.291,0.00300000000000011,0.0799999999999983,0.155999999999999
"289",0,3,0,0,0.00236947932533016,0.000953471800625438,0.000560722507405464,0.00237161453344015,0.972999999999999,0.00300000000000011,0.128,0.517999999999997
"290",0,7,0,0,7.45972628179992e-06,1.18247432473462e-05,6.85497736174767e-05,4.92389288209161e-06,0.222999999999999,0.00200000000000244,0.036999999999999,0.118000000000002
"291",0,5,0,0,2.23342689589234e-05,1.97476663466034e-07,0.00298259388562383,2.23342689589234e-05,0.738,0.00300000000000011,0.212,0.349
"292",0,5,0,0,1.70316865996112e-05,9.43818770882121e-06,2.83567254778516e-05,1.70316865996112e-05,0.309000000000001,0.00199999999999889,0.0859999999999985,0.145
"293",0,3,0,0,0.0013138402753109,0.000686592991512303,0.00194137922723492,0.00134059186536561,0.742000000000001,0.00100000000000122,0.172000000000001,0.373000000000001
"294",0,4,0,0,1.84237289828637e-05,6.38374200567782e-06,0.000132476004365389,1.84237289828637e-05,0.908999999999999,0.004999999999999,0.0309999999999988,0.457999999999998
"295",0,3,0,0,0.000161809918799882,4.21493145025265e-05,0.000523590592688361,0.000159119067731028,0.733,0.00199999999999889,0.0980000000000025,0.364999999999998
"296",0,2,0,0,0.000168573860145793,3.71447726462693e-05,0.000726934502085719,0.000160963785712509,0.661999999999999,0.00200000000000244,0.0850000000000009,0.321999999999999
"297",0,1,0,0,3.89898380942499e-05,1.75334289600482e-05,1.51200812027463e-05,3.89898380942499e-05,0.605,0.00200000000000244,0.0630000000000024,0.309999999999999
"298",0,6,0,0,0.000141374631700497,1.64528623801674e-05,0.00287598249326626,0.000127900832601169,0.806000000000001,0.00199999999999889,0.250999999999998,0.428000000000001
"299",0,5,0,0,0.000359731161838517,0.000101987696609629,0.00493438633528132,0.00035560883669894,0.586000000000002,0.00200000000000244,0.285,0.291999999999998
"300",0,7,0,0,7.94667921133474e-07,4.80613958042664e-06,1.52726397568692e-05,7.94667921133474e-07,0.323,0.00100000000000122,0.0460000000000029,0.155999999999999
"301",0,4,0,0,0.000377680822461368,6.24257430109632e-05,0.000319970932359248,0.00038824906566326,0.652000000000001,0.00199999999999889,0.132000000000001,0.344000000000001
"302",0,6,0,0,0.000108115648381313,2.18579651435347e-05,0.00310956961336206,9.40165836164075e-05,0.674000000000003,0.00200000000000244,0.221,0.373999999999999
"303",0,1,0,0,5.5826537158632e-06,1.29497818951441e-05,0.000354923060560286,5.5826537158632e-06,0.765999999999998,0.00199999999999889,0.0869999999999962,0.424999999999997
"304",0,6,0,0,1.34004811931376e-05,4.45325396092322e-06,6.1387155036341e-05,1.27722911573702e-05,0.531000000000002,0.00300000000000011,0.0680000000000014,0.256
"305",0,5,0,0,7.56945145408139e-06,4.61259188522245e-06,2.37817334713952e-08,7.36344510088305e-06,0.411000000000001,0.00200000000000244,0.0940000000000012,0.198
"306",0,3,0,0,4.65280667732992e-05,1.63180010606112e-05,6.66787668537339e-05,4.65280667732992e-05,0.655000000000001,0.00300000000000011,0.135000000000005,0.372999999999998
"307",0,2,0,0,0.000229392302613762,9.42088610849101e-05,0.000230486590989898,0.000216884567730391,0.632000000000001,0.00199999999999889,0.0760000000000005,0.338999999999999
"308",0,6,0,0,0.000534675260361883,0.000192645703763428,0.0326040864748901,0.00053599092995249,0.614000000000004,0.00100000000000477,0.115000000000002,0.341000000000001
"309",0,1,0,0,5.10013942345289e-06,4.19281370689362e-06,2.61226486314436e-05,5.10013942345289e-06,0.452000000000002,0.00199999999999534,0.070999999999998,0.234000000000002
"310",0,3,0,0,4.22599731688678e-05,8.45671829130534e-06,0.000150020350431324,4.22599731688678e-05,0.602999999999998,0.00300000000000011,0.0730000000000004,0.355999999999995
"311",0,3,0,0,0.000233899974662943,5.92779298229651e-05,0.000498798803745815,0.000206498218206619,0.835000000000001,0.00200000000000244,0.138000000000005,0.411000000000001
"312",0,2,0,0,3.31169067478987e-05,1.54256572375555e-05,0.000251988282663262,3.31169067478987e-05,0.916000000000004,0.00199999999999534,0.0969999999999942,0.529000000000003
"313",0,2,0,0,2.40252899950111e-05,9.73635359613478e-06,0.000133926487063452,2.40252899950111e-05,0.367999999999995,0.00300000000000011,0.0480000000000018,0.182000000000002
"314",0,1,0,0,5.24268031349973e-05,3.89823948730994e-05,0.000850236901003387,7.27148185899473e-05,0.535000000000004,0.00200000000000244,0.0949999999999989,0.292000000000002
"315",0,3,0,0,0.00171965512198524,0.000295740095185626,0.000906756853318758,0.00170783155383958,0.580999999999996,0.00199999999999534,0.164000000000001,0.288999999999994
"316",0,4,0,0,2.7482779678345e-05,6.06028672112124e-06,0.000178563783736929,2.90269414104927e-05,0.376000000000005,0.00300000000000011,0.0390000000000015,0.196000000000005
"317",0,2,0,0,0.000219114532809317,0.000129189841133193,0.00065547481780226,0.000220530254311901,0.628,0.00300000000000011,0.0929999999999964,0.384
"318",0,2,0,0,4.143485911412e-05,2.15419566419461e-05,0.000488160157039119,4.143485911412e-05,0.656999999999996,0.00500000000000256,0.0640000000000001,0.390000000000001
"319",0,1,0,0,2.47769743152437e-05,1.99624258659936e-05,0.00014767338045707,2.47769743152437e-05,0.413000000000004,0.00199999999999534,0.0529999999999973,0.207000000000001
"320",0,4,0,0,1.41010332478375e-05,3.89876908124531e-06,0.000156404497706264,1.33628373202299e-05,0.620999999999995,0.00300000000000011,0.0510000000000019,0.369
"321",0,6,0,0,1.41491668130822e-05,9.28654570930831e-06,0.000111772002554633,1.39838887428523e-05,0.5,0.00200000000000244,0.0740000000000052,0.231000000000002
"322",0,3,0,0,9.53246487513937e-05,1.47582176550642e-05,6.75218937870037e-05,8.90665036591409e-05,0.980000000000004,0.00200000000000244,0.0860000000000056,0.506999999999998
"323",0,0,0,0,1.46468921182752e-05,1.40460577107149e-05,0.000169754249632614,1.46468921182752e-05,0.590000000000003,0.00400000000000489,0.0910000000000011,0.296000000000006
"324",1,8,0,1,0.000134551054487009,3.27219504102638e-05,0.0204053909858349,0.000134551054487009,0.532000000000004,0.000999999999997669,0.288999999999994,0.268999999999998
"325",0,1,0,0,3.77977203669388e-06,3.10300700490096e-06,9.08440088621676e-05,3.77977203669388e-06,0.384,0.00300000000000011,0.0620000000000047,0.200000000000003
"326",0,1,0,0,2.45711296973372e-05,1.77130246366008e-05,0.000144755270319763,2.45711296973372e-05,0.611000000000004,0.00200000000000244,0.0589999999999975,0.324999999999996
"327",0,5,0,0,1.54555792062361e-05,4.11390410437473e-06,5.11845977591019e-06,1.70474029906886e-05,0.334000000000003,0.00200000000000244,0.0399999999999991,0.172000000000004
"328",0,6,0,0,1.03573897849429e-05,1.49527376881453e-05,5.79151745626616e-05,1.08365864365245e-05,0.410000000000004,0.00200000000000244,0.0690000000000026,0.208999999999996
"329",1,8,0,1,1.65622752856809e-06,6.28581853101551e-06,7.49828943176212e-05,1.65622752856809e-06,0.225999999999999,0.00200000000000244,0.0630000000000024,0.113
"330",0,6,0,0,0.00051777571647571,0.000215082432342695,0.0324797558896648,0.000522941550901157,0.585000000000001,0.00200000000000244,0.116,0.323
"331",0,6,0,0,2.04716591279963e-05,9.46120252931504e-06,2.04662316316551e-07,2.09153687157349e-05,0.452999999999996,0.00200000000000244,0.0989999999999966,0.229999999999997
"332",0,2,0,0,0.000219650895905255,8.18491541567656e-05,1.31291769275288e-05,0.000206566552783727,0.747,0.00200000000000244,0.0949999999999989,0.409999999999997
"333",1,4,0,1,1.19367981452623e-05,4.32284690510265e-06,0.0016807919096844,1.19367981452623e-05,0.93,0.00200000000000244,0.131,0.519999999999996
"334",0,1,0,0,3.35055097808734e-05,4.03655983030049e-05,0.00113150692386177,2.2182976249896e-05,0.792000000000002,0.00500000000000256,0.157000000000004,0.407000000000004
"335",0,4,0,0,9.00877365193065e-05,3.15709104662387e-05,0.000116130800108749,9.7787065151067e-05,0.599999999999994,0.00200000000000244,0.123000000000005,0.323
"336",0,0,0,0,4.44457807162735e-05,1.49567995774147e-05,0.000191567841114404,4.40238373823343e-05,0.747,0.00200000000000244,0.0619999999999976,0.43
"337",0,2,0,0,6.49309946424426e-05,2.57202733550121e-05,0.000659769820932188,6.49309946424426e-05,0.597999999999999,0.00300000000000011,0.0510000000000019,0.317
"338",0,6,0,0,8.38576526507318e-06,1.91054130960211e-06,0.000106880695046163,8.38576526507318e-06,0.408999999999999,0.00200000000000244,0.046999999999997,0.225000000000001
"339",0,2,0,0,0.000287328297439271,6.74403511944366e-05,0.00107029121656854,0.00028084075364776,0.567999999999998,0.00300000000000011,0.0949999999999989,0.303999999999995
"340",0,3,0,0,0.000470534458690164,0.00025969732520259,0.000171013447774926,0.000500048168668443,0.621000000000002,0.00199999999999534,0.119999999999997,0.341000000000001
"341",0,5,0,0,1.3224479877838e-05,2.77342226917554e-06,1.50684276167823e-09,1.3660509210478e-05,0.414000000000001,0.00200000000000244,0.109000000000002,0.222000000000001
