"","computational_time_error","taylor_time_error","fullode_time_error","partialode_time_error","computational_value_error","taylor_value_error","fullode_value_error","partialode_value_error","computational_time","taylor_time","fullode_time","partialode_time"
"48",0,4,0,0,0.00627494967236386,0.0062561875650321,0.00268887168385612,0.00622955696553862,2.111,0.00599999999999845,0.155000000000001,1.17
"49",0,2,0,0,0.0116877752941781,2.64533960578905e-05,2.82126083206435e-06,0.0107276651394335,3.588,0.00600000000000023,0.157,1.88
"50",1,5,0,1,0.000474185710971908,0.000796120822288748,8.50602711917059e-05,0.000372279582986246,2.044,0.00600000000000023,0.120000000000001,1.15
"51",0,6,0,0,0.0193932306792269,0.0237551246272508,0.00743170073362098,0.0222329842096574,2.039,0.00100000000000122,0.292000000000002,1.205
"52",0,5,0,0,4.66488750984206e-05,7.12912299860591e-06,6.03974687152231e-07,4.65521602402985e-05,1.046,0.0080000000000009,0.032,0.568
"53",0,8,0,0,3.26549063089931e-06,0.00184546675543906,8.50944939582154e-05,3.28209746980335e-06,0.579000000000001,0.00600000000000023,0.0240000000000009,0.31
"54",0,2,0,0,0.0270961553932423,3.12632492681653e-05,5.32542170877948e-05,0.0270963309980312,2.141,0.004999999999999,0.0720000000000027,1.201
"55",0,4,0,0,0.0266032152001323,4.73609194242552e-05,0.000517849461937669,0.000333962462703119,2.057,0.00400000000000134,0.147000000000002,0.986999999999998
"56",0,4,0,0,0.0116767881345597,0.0101302831476804,0.000417794851851561,0.0116641110722193,2.168,0.00600000000000023,0.0660000000000025,1.235
"57",0,5,0,0,0.000846045956174435,0.000115975186731232,0.0239657415036496,0.000848546027336416,1.542,0.00700000000000145,0.0969999999999978,0.744
"58",0,3,0,0,0.0100413653501341,0.00968771524329226,0.000577246423205224,0.0100435780774804,2.288,0.00600000000000023,0.0999999999999979,1.254
"59",0,3,0,0,8.64683189480964e-05,0.00630366006272687,0.00014468482509733,8.6403193320983e-05,2.212,0.00799999999999912,0.0449999999999982,1.202
"60",0,5,0,0,3.20398815020217e-05,5.72964077161231e-06,4.21452389511856e-05,3.19957227336021e-05,1.946,0.00600000000000023,0.0449999999999982,0.989999999999998
"61",0,0,0,0,0.0163309636631207,2.29140549132811e-05,0.000296247409398487,0.016325741058193,2.269,0.00900000000000034,0.0500000000000007,1.194
"62",0,3,0,0,0.0564989577023637,0.000345572651267667,2.68518720322186e-05,0.0563579925380211,2.149,0.00399999999999778,0.16,1.148
"63",0,1,0,0,2.75966950580298e-06,2.89775310616802e-05,8.04329657695391e-05,2.34905536478092e-06,2.32,0.00600000000000023,0.0539999999999985,1.205
"64",0,3,0,0,1.84102700573341e-05,0.00513151240419896,6.84434487921992e-05,5.60800560023278e-06,1.369,0.00799999999999912,0.0440000000000005,0.725999999999999
"65",0,4,0,0,0.00579462495947136,0.00543386101061516,0.00313210015573295,0.00574286513655053,2.264,0.00799999999999912,0.174,1.226
"66",0,6,0,0,0.0115741337066053,0.0102854883501822,0.000138439721112271,0.0115691620822379,3.538,0.0199999999999996,0.144000000000002,1.909
"67",0,5,0,0,2.25340433733789e-05,2.5644212144571e-05,3.4919226915342e-05,2.24000676460889e-05,0.355999999999998,0.0069999999999979,0.0360000000000014,0.169
"68",0,6,0,0,0.000102262767045391,1.01722369488799e-05,5.10940011361205e-05,0.000102327322594853,1.369,0.00199999999999889,0.0769999999999982,0.725999999999999
"69",0,5,0,0,4.72252965387776e-05,8.40692536552279e-06,6.64652786097619e-06,4.72407807433628e-05,0.437999999999999,0.00600000000000023,0.0450000000000017,0.25
"70",0,2,0,0,1.55164176239841e-05,3.56749219220243e-05,8.10418910029975e-05,1.55296573340902e-05,1.639,0.0069999999999979,0.0470000000000006,0.856000000000002
"71",0,3,0,0,4.68167862766045e-06,0.00253498289610432,0.000108454813702141,4.22472803285334e-06,1.001,0.00799999999999912,0.0640000000000001,0.509
"72",0,4,0,0,0.00288713158414278,0.00317722677985544,0.00433128390439874,0.00313601390718943,2.23,0.0069999999999979,0.209,1.223
"73",0,3,0,0,2.21906485641243e-05,2.10217861891238e-05,4.84221978320765e-05,2.18458015102119e-05,2.212,0.00600000000000023,0.0679999999999978,1.153
"74",0,2,0,0,0.00411757793826684,0.00357326623014498,0.00527260245244099,0.00411761405770272,2.278,0.00900000000000034,0.219999999999999,1.22
"75",0,7,0,0,7.1392119801228e-05,5.08041798907843e-06,4.79885686830439e-05,7.46475809343394e-05,1.346,0.00200000000000244,0.0750000000000028,0.657
"76",0,5,0,0,0.00801619000217757,0.00753236384094536,0.000442868996571089,0.00855096095745322,2.27,0.00899999999999679,0.115000000000002,1.294
"77",0,5,0,0,5.20414204705499e-05,3.3975723036872e-05,3.8921994549912e-05,5.2167269929071e-05,0.379999999999999,0.00799999999999912,0.0410000000000004,0.189999999999998
"78",1,7,0,1,0.000209914528416677,0.00102247312832926,5.68514407772724e-08,0.000210057193576474,2.178,0.00600000000000023,0.217000000000002,1.187
"79",0,7,0,0,0.000108165865969512,4.25143949500661e-06,0.000245092980849404,3.81691536259776e-05,1.35,0.00799999999999912,0.0550000000000033,0.667999999999999
"80",0,4,0,0,5.15898053633501e-05,1.23999482126713e-07,0.000154374699971815,5.17245454119131e-05,0.361999999999998,0.0069999999999979,0.0289999999999999,0.175000000000001
"81",0,0,0,0,0.0136279454129956,2.63747803925796e-05,0.000334850595280378,0.0136272754214791,2.242,0.00799999999999912,0.0539999999999985,1.193
"82",0,4,0,0,0.0159121697711022,0.000168859397678522,1.91054296299065e-05,0.0159270864500123,2.207,0.00600000000000023,0.115000000000002,1.141
"83",1,6,0,1,0.00153154097594976,0.0362962838367175,0.00155075461388543,0.00297521209717633,2.149,0.000999999999997669,0.196999999999999,1.123
"84",0,3,0,0,0.00646576557789569,0.00438155727307465,0.00300769894544539,0.00613817222692692,2.228,0.00900000000000034,0.113,1.189
"85",0,3,0,0,0.00766299799030079,0.006845596294214,0.00332830600589973,0.00767142964422118,2.317,0.00599999999999667,0.108000000000001,1.231
"86",0,3,0,0,0.07407909831677,0.000475715205657479,0.000651896653772743,0.0740781672105643,2.248,0.004999999999999,0.111000000000001,1.181
"87",1,4,0,1,0.000184955304158629,0.00138950836821472,3.57827570947045e-05,0.000160596130419077,3.42,0.0129999999999981,0.148,1.929
"88",0,0,0,0,0.00177443915707209,0.00176665921571872,0.000592168833505435,0.00175887993818891,2.323,0.00700000000000145,0.109999999999999,1.232
"89",1,2,0,1,0.0170872794338459,3.82535193368394e-05,0.000741934680264733,0.00130229713430186,2.19,0.00300000000000011,0.088000000000001,1.204
"90",0,4,0,0,0.0172500167066834,0.000108374158074187,0.00104902197089596,0.000166893910012234,2.2,0.00600000000000023,0.114000000000001,1.195
"91",0,1,0,0,0.012897177564316,1.39330639417068e-05,0.00131598411558043,0.0128936657081676,2.243,0.00999999999999801,0.128999999999998,1.175
"92",0,2,0,0,6.20714317746129e-05,5.89178004806179e-06,5.56751047554593e-05,6.20331699238141e-05,2.401,0.00900000000000034,0.0399999999999991,1.201
"93",0,3,0,0,0.0253291882054912,0.000262250329579938,0.000198077114713868,0.0251574647424438,2.248,0.00600000000000023,0.0800000000000018,1.228
"94",0,5,0,0,0.0288763851756225,0.00100550121389276,0.0282771095381752,0.0288752793676884,2.142,0.00800000000000267,0.110000000000003,1.189
"95",0,3,0,0,0.000305998545066299,5.99744820045656e-05,0.000520343794012557,0.000288571074896216,2.258,0.00500000000000256,0.0750000000000028,1.255
"96",0,4,0,1,0.00177504777651416,0.000290854039752375,0.000558783153178144,0.0119657714834173,1.833,0.00400000000000134,0.123000000000001,1.212
"97",0,4,0,0,0.0403330362641859,0.000342390364368672,0.00100270643683475,0.0403319575484001,2.141,0.00399999999999778,0.155000000000001,1.182
"98",0,3,0,0,0.015215986733048,3.73941065936467e-05,0.000148379432352463,0.015176818688746,2.266,0.004999999999999,0.111000000000001,1.199
"99",0,4,0,0,1.34379221139458e-06,0.00496572158548092,6.59868513210871e-05,1.08050949954031e-06,1.656,0.0069999999999979,0.0459999999999994,0.905999999999999
"100",1,6,0,0,5.75599740382238e-05,1.34370669467865e-05,5.01739789265931e-05,5.28953591891757e-05,1.052,0.00799999999999912,0.0620000000000012,0.905000000000001
"101",0,4,0,0,0.03263643979387,9.36258545356505e-05,0.000334882535010239,0.0326367966812919,3.454,0.0149999999999935,0.237000000000002,1.862
"102",0,3,0,0,0.0132095884432996,9.59974084557835e-07,5.09678919987655e-05,0.0122343042878797,2.239,0.0109999999999957,0.114999999999995,1.231
"103",0,3,0,0,2.95187247922879e-06,0.00514060691048712,6.24794715072818e-05,1.36988146037798e-06,1.479,0.0069999999999979,0.0500000000000007,0.776999999999997
"104",0,7,0,0,0.0193467453358694,0.0143375469863901,0.000804689878298626,0.0193392308780486,2.262,0.00600000000000023,0.108000000000004,1.223
"105",0,5,0,0,5.75623336240838e-05,0.000101380755565983,1.09495512015112e-05,5.75104115134728e-05,0.559999999999999,0.00600000000000023,0.0470000000000006,0.288999999999998
"106",0,3,0,1,0.000600529886399026,7.87850979573346e-05,0.000221555344483426,0.000754057811559683,2.234,0.00300000000000011,0.0760000000000005,1.2
"107",0,6,0,0,0.0109002637234078,0.01177307817636,0.000138652647588056,0.010814314446476,2.193,0.0069999999999979,0.131999999999998,1.152
"108",0,4,0,0,2.88359550716377e-05,7.57744370710745e-05,3.52725866114012e-05,2.87720185585538e-05,0.583000000000002,0.00600000000000023,0.0390000000000015,0.271000000000001
"109",0,2,0,0,1.55627033112671e-05,0.00207966406404914,0.000121013588868291,1.53527466449921e-05,1.269,0.00800000000000267,0.0730000000000004,0.716000000000001
"110",1,3,0,1,0.0426116849885056,0.000139630140476243,0.00174918461133156,0.0427405242289282,2.252,0.00399999999999778,0.0919999999999987,1.168
"111",0,4,0,0,0.0129284554702395,0.00875326353132833,0.000588314205220541,0.0129324947396583,2.251,0.00600000000000023,0.0630000000000024,1.217
"112",0,8,0,0,0.0185788784768786,0.0163877814610979,0.00240631275376502,0.018577931582587,2.267,0.00600000000000023,0.171999999999997,1.213
"113",0,3,0,0,0.0237497806884607,0.00380807724430898,0.00158117794959489,0.0237186446504759,2.246,0.00800000000000267,0.100000000000001,1.187
"114",0,1,0,0,7.96754912790743e-06,0.00795894734641811,0.000632422048857495,7.57063475143038e-06,2.225,0.0120000000000005,0.046999999999997,1.229
"115",1,6,0,0,7.54122014358094e-05,4.8244987896906e-06,2.24909437337439e-05,5.01655940351453e-05,1.203,0.00800000000000267,0.0330000000000013,0.656000000000006
"116",0,3,0,0,0.0108276371326147,2.68448089505435e-05,0.000472086151098838,0.0109425164468521,2.22199999999999,0.00500000000000256,0.120000000000005,1.276
"117",0,3,0,0,0.0339861079406452,6.93427878296626e-05,0.000378854019274177,0.019154502562534,2.248,0.00499999999999545,0.0829999999999984,1.217
"118",0,1,0,0,0.00189353429365502,0.00204709027510941,0.00190037032317181,0.00189337118530419,2.257,0.00799999999999557,0.159999999999997,1.264
"119",0,0,0,0,0.00276645270462361,0.00292712764645842,0.000744569453700272,0.00279897683260133,2.28400000000001,0.00799999999999557,0.0970000000000013,1.25
"120",0,2,0,1,0.018410027244179,2.29649939591514e-05,3.46773561067382e-05,0.00379652834598487,2.828,0.0069999999999979,0.122,1.243
"121",0,2,0,0,0.0250958723884214,5.12762741435857e-05,0.000415410714984299,0.0250928003436317,2.314,0.00800000000000267,0.0840000000000032,1.306
"122",0,1,0,0,0.0217177854370119,2.3082241476291e-05,0.000332709741942883,0.0217804775696258,2.335,0.00600000000000023,0.0510000000000019,1.352
"123",1,2,0,0,0.0079452923170974,0.000106010944141643,0.000604247279690218,0.0158493479160134,2.32299999999999,0.00500000000000256,0.0919999999999987,1.27
"124",0,5,0,0,0.0153167844618208,5.34944745966826e-06,0.00090656735306327,0.0153170499669373,2.303,0.00799999999999557,0.109000000000002,1.274
"125",0,2,0,0,1.19650903473989e-06,0.000177885085949625,0.000148957057120036,5.28777502588618e-05,1.981,0.00600000000000023,0.0529999999999973,0.254999999999995
"126",0,6,0,0,0.00649227022313115,0.00908019169647534,0.000163840388436864,0.0045544072624486,2.261,0.00600000000000023,0.146999999999998,1.33
"127",0,5,0,0,0.0342388882329716,0.000152086276163144,0.0228816402202843,0.0332460704613106,2.268,0.0069999999999979,0.106000000000002,1.239
"128",0,5,0,0,0.0285146078229169,0.00013210144581155,0.0298481149465157,0.0285155828664103,2.284,0.00399999999999778,0.107999999999997,1.241
"129",0,8,0,0,1.08587055902554e-06,0.00177825454517744,0.000171592645005991,1.11176770989374e-06,0.604999999999997,0.0120000000000005,0.0239999999999938,0.329000000000001
"130",0,1,0,0,0.0151382563825971,4.92012242963025e-05,0.000362879521442316,0.0150867538676652,2.389,0.0120000000000005,0.0869999999999962,1.341
"131",0,3,0,0,2.02170981198346e-05,1.86711515234306e-05,5.0377684277958e-05,2.84098216839501e-05,2.21899999999999,0.00500000000000256,0.0760000000000005,1.129
"132",0,0,0,0,0.000130230807145471,2.58901669079048e-05,0.000153107739514158,6.68157209190445e-05,2.353,0.00600000000000023,0.0859999999999985,1.279
"133",0,7,0,0,0.000125847004734725,9.82469861687818e-06,8.24637504839298e-05,0.000104963811009995,1.23,0.0129999999999981,0.0600000000000023,0.908000000000001
"134",1,7,0,0,0.000170945034220993,4.24300609114248e-06,5.10639647729461e-05,0.000160867226110861,2.433,0.00399999999999778,0.0510000000000019,1.288
"135",0,5,0,0,7.09027039336174e-06,2.18646327843075e-05,3.49937245847087e-08,7.23732882468298e-06,0.359999999999999,0.0069999999999979,0.0889999999999986,0.166999999999994
"136",0,3,0,0,0.00256392801394933,0.00156533698228289,0.00321409649741944,0.00256294192197937,2.437,0.00600000000000023,0.174,1.299
"137",0,2,0,0,0.0264543911359045,2.82344512692045e-05,1.0659307565053e-05,0.026455392727826,2.349,0.00500000000000256,0.122999999999998,1.295
"138",0,1,0,0,0.0137894169414501,2.71261161288727e-06,0.000410063478248568,0.0137882688301737,2.426,0.007000000000005,0.135000000000005,1.313
"139",0,2,0,0,2.67479939743964e-05,0.00632862340572904,4.29505173090705e-05,2.61549523778992e-05,1.84099999999999,0.00600000000000023,0.0660000000000025,0.970999999999997
"140",0,1,0,1,0.00136584962311503,9.31352585875622e-05,0.000225553584244809,0.00414863333536464,2.397,0.00399999999999778,0.0930000000000035,1.245
"141",0,1,0,0,0.0146448780059315,2.24331401776912e-06,0.000477739217490836,0.0146404751046458,2.434,0.00600000000000023,0.122999999999998,1.308
"142",0,7,0,0,0.0056032355921376,0.00480891304736397,0.0064836485674008,0.00552165096285295,2.425,0.00600000000000023,0.156999999999996,1.327
"143",0,4,0,0,0.00178754499105227,0.000300129790281711,0.000321417423299941,0.00180000435512806,2.109,0.007000000000005,0.137999999999998,0.839999999999996
"144",0,2,0,0,2.39050789337947e-05,2.22304905184156e-06,0.000235190984629652,2.41284054113278e-05,1.719,0.00600000000000023,0.0499999999999972,0.942
"145",0,1,0,0,0.0178384593323223,1.5717836591933e-05,0.000369205822814744,0.0178193925512233,2.402,0.0069999999999979,0.0899999999999963,1.26
"146",0,7,0,0,3.93056915715118e-06,4.93665622947059e-06,4.36931773699634e-05,1.56655815031215e-06,1.696,0.00300000000000011,0.0689999999999955,0.863999999999997
"147",0,2,0,0,0.0269551165665376,2.77041346755658e-05,9.5974764016793e-05,0.0269552208269468,2.434,0.00399999999999778,0.0859999999999985,1.268
"148",0,1,0,0,0.00566468759021577,0.000149840288066416,0.000484770013729707,0.00448511815764063,2.40000000000001,0.00600000000000023,0.0699999999999932,1.262
"149",0,4,0,0,0.00778154599193503,0.0016960745245781,1.18283953820519e-06,0.0077891541686359,2.40300000000001,0.00800000000000267,0.0990000000000038,1.315
"150",0,4,0,0,1.41843258416596e-06,0.00380290269391625,2.85936231809725e-05,1.42186439300307e-06,1.537,0.00600000000000023,0.0549999999999997,0.837000000000003
"151",0,5,0,0,3.10939453327386e-05,4.49985183526014e-06,2.10465260374049e-05,3.09607168010873e-05,0.692,0.00600000000000023,0.0380000000000038,0.359000000000002
"152",0,0,0,0,0.00229669490596496,0.00230605421627894,7.47730974693939e-05,0.00231951544383768,2.429,0.00600000000000023,0.125,1.332
"153",1,1,0,1,0.00025800375826146,3.9717224069924e-05,0.0004275992238989,0.0016646073831591,2.448,0.00499999999999545,0.0499999999999972,1.293
"154",0,2,0,0,2.4920255622618e-05,0.0113634602706223,9.64421794305004e-05,3.37630331811445e-05,0.696000000000005,0.00800000000000267,0.0519999999999996,0.328000000000003
"155",0,5,0,0,0.0329266113465952,8.81765435630788e-05,0.0253568119064738,0.0329202329064033,2.314,0.00500000000000256,0.109999999999999,1.253
"156",0,3,0,0,0.0037681272024076,0.0033611923858714,0.0023439475802689,0.00376738520112385,2.444,0.0109999999999957,0.122999999999998,1.307
"157",0,2,0,0,0.013364603728345,3.6367871042331e-05,8.8196467512347e-05,0.0133666359232897,2.439,0.00500000000000256,0.0670000000000002,1.279
"158",0,3,0,0,0.0711564071184239,0.000568481016881228,0.0002140685275831,0.0711571584966815,2.36000000000001,0.007000000000005,0.118000000000002,1.273
"159",0,2,0,0,0.0140137088021839,0.000471882890900166,0.000141367664262315,0.0140367394953238,2.416,0.00600000000000023,0.0649999999999977,1.307
"160",0,1,0,0,0.00232515180340886,0.00193275722704889,0.00709533031045328,0.00232511620260223,2.462,0.0120000000000005,0.238,1.272
"161",0,8,0,0,0.0205387495269291,0.0145119719281024,0.000897652904142565,0.0205400846417263,2.45500000000001,0.007000000000005,0.192,1.295
"162",0,1,0,0,0.00920074682731065,0.0086229312163778,0.000152542648555687,0.0091982479400563,2.423,0.0120000000000005,0.0660000000000025,1.284
"163",0,3,0,0,2.32630198938599e-05,8.52281264285271e-06,0.000119397927666132,2.3005547110988e-05,0.734000000000002,0.00500000000000256,0.0429999999999993,0.382000000000005
"164",0,6,0,0,4.29455087114228e-06,0.00315274639068375,3.21099227207355e-08,4.2930001664665e-06,1.34,0.00799999999999557,0.119,0.816000000000003
"165",1,7,0,1,0.000276637025773963,0.000913292289482448,3.91930813470331e-07,0.000277147300492664,2.37,0.00600000000000023,0.222999999999999,1.259
"166",0,4,0,0,3.39483572600052e-05,1.2495527908718e-05,9.37678169612433e-05,3.39428252471574e-05,2.094,0.0120000000000005,0.046999999999997,1.15000000000001
"167",0,3,0,0,0.0139452605259238,1.29991514252747e-05,0.000251541897982599,0.0139415828820042,2.419,0.00500000000000256,0.132999999999996,1.284
"168",0,3,0,0,0.0192609012185045,2.8450796491386e-05,0.000324917154809756,0.0192619662084346,2.432,0.00600000000000023,0.100000000000001,1.284
"169",1,3,0,0,0.00412887890385549,0.000165149886518057,0.000438176855118932,0.00113237309857328,2.42,0.00200000000000244,0.117999999999995,1.276
"170",0,1,0,0,0.00269173514966126,0.00232209983350073,0.00672228573281974,0.00269184379816645,2.473,0.00600000000000023,0.225000000000001,1.325
"171",0,4,0,0,8.80090411670142e-06,0.00546278851853976,0.000118018503041051,1.04289024968063e-05,1.554,0.00600000000000023,0.0480000000000018,0.801000000000002
"172",0,1,0,0,0.00355645197189758,0.00319616421615343,0.000172591198015826,0.00355648318384294,2.406,0.00800000000000267,0.0959999999999965,1.319
"173",0,3,0,0,0.00103540462146767,0.00029089101785873,0.000197518495663074,0.000880444021670646,2.371,0.00399999999999778,0.147999999999996,1.215
"174",1,3,0,0,1.01448785418956e-05,0.00242010511369128,0.00067883479365971,8.38731706531703e-07,1.418,0.00600000000000023,0.0910000000000011,0.763000000000005
"175",0,5,0,0,1.03054389921642e-06,0.00298769176310842,4.32816084029453e-05,2.58434400601804e-06,1.145,0.00600000000000023,0.0640000000000001,0.649999999999999
"176",0,4,0,0,0.0168885612856476,3.15727041139136e-05,0.000970726367466423,0.0169620995475783,2.412,0.00600000000000023,0.100999999999999,1.354
"177",0,2,0,0,0.0170845344529544,5.91713364159752e-05,0.00016049395639528,0.0293639476830019,2.378,0.007000000000005,0.0949999999999989,1.268
"178",0,4,0,0,1.1203558872408e-05,2.19993590508949e-05,4.11590133447826e-05,2.01541257958127e-05,0.984999999999999,0.00500000000000256,0.0500000000000043,0.408999999999999
"179",0,4,0,0,0.0350337172850774,0.000469371132521101,0.0180069513444413,0.036692636490208,2.373,0.0069999999999979,0.106000000000002,1.297
"180",0,2,0,0,0.00848224230383454,8.85318105448007e-06,0.001861530729939,0.00848239629889924,2.414,0.00500000000000256,0.201999999999998,1.296
"181",0,3,0,0,0.00824237411658679,1.32451593359839e-05,0.00055576310312111,0.00735785562277691,2.427,0.00600000000000023,0.123000000000005,1.271
"182",0,4,0,0,0.0288435937271942,0.000208930827252263,2.78018928275836e-05,0.028844244338867,2.438,0.00799999999999557,0.167000000000002,1.275
